('Banana', 'FAQ', 'Saharanpur') :  (0.44, 95)
('Banana', 'FAQ', 'Salem') :  (0.28, 18)
('Banana', 'FAQ', 'Sehore') :  (0.61, 240)
('Banana', 'FAQ', 'Shillong') :  (0.06, 10)
('Banana', 'FAQ', 'Shimla') :  (0.75, 331)
('Banana', 'FAQ', 'Shrinagar') :  (0.83, 259)
('Banana', 'FAQ', 'Srinagar') :  (0.94, 333)
('Banana', 'FAQ', 'Surat') :  (0.77, 348)
('Banana', 'FAQ', 'Swaimadhopur') :  (0.43, 143)
('Banana', 'FAQ', 'Tambram') :  (0.97, 324)
('Banana', 'FAQ', 'Tirunelveli') :  (0.67, 304)
('Banana', 'FAQ', 'Trivandrum') :  (0.06, 10)
('Banana', 'FAQ', 'Tumkur') :  (0.35, 54)
('Banana', 'FAQ', 'Udaipur') :  (0.29, 38)
('Banana', 'FAQ', 'Vadodra') :  (0.56, 120)
('Banana', 'FAQ', 'Vishakhapatnam') :  (0.13, 22)
('Besan', nan, 'Guntur') :  (0.58, 248)
('Besan', nan, 'Ranchi') :  (0.05, 10)
('Besan', nan, 'Aurangabad') :  (0.85, 352)
('Besan', nan, 'Swaimadhopur') :  (0.41, 143)
('Besan', nan, 'Pune') :  (0.97, 352)
('Besan', nan, 'Agra') :  (0.46, 120)
('Besan', nan, 'Ernakulam') :  (0.09, 14)
('Besan', nan, 'Bhopal') :  (0.07, 10)
('Besan', nan, 'Bhawanipatna') :  (0.88, 265)
('Besan', nan, 'Chennai') :  (0.7, 110)
('Besan', nan, 'Shrinagar') :  (0.87, 259)
('Besan', nan, 'Jamnagar') :  (0.97, 340)
('Besan', nan, 'Hubli') :  (0.29, 58)
('Besan', nan, 'Kolkata') :  (0.27, 45)
('Besan', nan, 'Hajipur') :  (0.95, 339)
('Besan', nan, 'Shillong') :  (0.13, 22)
('Besan', nan, 'Coimbatore') :  (0.14, 29)
('Besan', nan, 'Gorakhpur') :  (0.07, 10)
('Besan', nan, 'Nasik') :  (0.74, 216)
('Besan', nan, 'Khozhikode') :  (0.05, 10)
('Besan', nan, 'Chandigarh') :  (0.87, 337)
('Besan', nan, 'Hissar') :  (0.15, 19)
('Besan', nan, 'Jalpaiguri') :  (0.53, 48)
('Besan', nan, 'Hyderabad') :  (0.22, 17)
('Besan', nan, 'Kohima') :  (0.96, 302)
('Besan', nan, 'Rewa') :  (0.77, 370)
('Besan', nan, 'Delhi') :  (0.36, 89)
('Besan', nan, 'Tirunelveli') :  (0.72, 305)
('Besan', nan, 'Karnal') :  (0.21, 64)
('Besan', nan, 'Asansol') :  (0.54, 119)
('Besan', nan, 'Patna') :  (0.05, 10)
('Besan', nan, 'Bangalore') :  (0.96, 277)
('Besan', nan, 'Dhanbad') :  (0.27, 112)
('Besan', nan, 'Udaipur') :  (0.27, 38)
('Besan', nan, 'Surat') :  (0.77, 348)
('Besan', nan, 'Gaya') :  (0.98, 348)
('Besan', nan, 'Malda') :  (0.61, 205)
('Besan', nan, 'Tambram') :  (0.99, 324)
('Besan', nan, 'Dibrugarh') :  (0.48, 126)
('Besan', nan, 'Vishakhapatnam') :  (0.09, 22)
('Besan', nan, 'Dispur') :  (0.72, 173)
('Besan', nan, 'Trivandrum') :  (0.23, 60)
('Besan', nan, 'Jaipur') :  (0.33, 77)
