,state,date,T,TM,Tm,SLP,H,PP,VV,V,VM
370,Assam,1999-05-01,28.083333333333332,30.400000000000002,23.083333333333329,1003.15,68.0,0.0,3.8714285714285714,4.7599999999999998,6.5800000000000001
371,Assam,1999-06-01,27.424999999999997,29.925000000000004,24.5,1000.175,88.333333333333329,0.0,3.6200000000000001,3.4500000000000002,4.5250000000000004
372,Assam,1999-07-01,28.219999999999999,30.580000000000002,25.039999999999999,998.79999999999995,83.400000000000006,0.0,3.8333333333333335,3.3999999999999999,5.0800000000000001
373,Assam,1999-08-01,27.476923076923075,29.315384615384616,24.561538461538461,1002.9923076923077,84.666666666666671,0.0,3.6000000000000001,3.2999999999999994,5.3166666666666664
374,Assam,1999-09-01,29.005555555555556,31.950000000000003,24.516666666666666,1005.4222222222221,79.722222222222229,0.0,3.8399999999999999,3.0111111111111115,5.3631578947368439
375,Assam,1999-10-01,26.419047619047621,29.695238095238096,22.290476190476188,1009.79,80.0,0.0,3.7458333333333336,2.5190476190476185,4.9565217391304346
376,Assam,1999-11-01,23.400000000000002,28.309090909090909,16.59090909090909,1012.8272727272728,71.454545454545453,0.0,3.9333333333333336,2.2478260869565214,3.8590909090909093
377,Assam,1999-12-01,19.715,26.074999999999999,10.524999999999999,1015.6099999999999,65.75,0.0,3.821739130434783,2.1900000000000004,4.1650000000000009
378,Assam,2000-01-01,17.585000000000001,22.875000000000007,9.6142857142857139,1014.8299999999999,69.19047619047619,0.0,3.321739130434783,3.4850000000000003,6.5999999999999996
379,Assam,2000-02-01,18.649999999999999,23.62222222222222,11.511111111111111,1013.6833333333331,64.444444444444443,0.0,3.3950000000000005,3.573684210526316,6.4894736842105258
380,Assam,2000-03-01,20.715789473684211,25.063157894736843,15.410526315789474,1010.4421052631578,70.0,0.0,3.0000000000000004,3.8789473684210534,5.9631578947368418
381,Assam,2000-04-01,23.805,26.714999999999996,19.639999999999997,1006.475,74.75,0.0,3.330434782608696,4.6999999999999993,8.495000000000001
382,Assam,2000-05-01,27.349999999999998,31.075000000000003,22.524999999999999,1004.4375000000002,74.3125,0.0,3.8055555555555554,3.4437500000000005,5.0800000000000001
383,Assam,2000-06-01,28.049999999999997,30.387500000000003,24.587500000000002,1001.0312500000001,81.625,2.7254545454545456,3.4555555555555557,4.4562499999999998,7.0352941176470596
384,Assam,2000-07-01,28.77058823529412,31.741176470588236,25.670588235294112,1000.4764705882354,82.470588235294116,0.0,3.5842105263157893,4.4999999999999991,6.3705882352941181
385,Assam,2000-08-01,28.415000000000003,31.489999999999998,25.204999999999995,1001.8150000000002,83.400000000000006,0.0,3.7217391304347824,4.0578947368421048,5.905263157894737
386,Assam,2000-09-01,26.75,29.439999999999998,23.824999999999999,1005.5899999999999,84.631578947368425,0.0,3.6130434782608694,4.3300000000000001,7.3999999999999986
387,Assam,2000-10-01,26.833333333333332,29.333333333333332,23.400000000000002,1008.6333333333333,76.333333333333329,0.0,4.0,3.8999999999999999,8.6333333333333329
388,Assam,2000-11-01,20.994444444444447,25.400000000000006,15.147058823529408,1013.9411764705883,76.444444444444443,0.0,3.4842105263157896,2.911111111111111,4.4500000000000002
389,Assam,2000-12-01,18.030769230769231,26.033333333333335,9.703846153846154,1014.6777777777776,66.538461538461533,0.0,3.4222222222222229,2.282142857142857,4.2206896551724142
390,Assam,2001-01-01,17.300000000000001,23.280769230769234,9.8814814814814795,1013.1807692307691,69.111111111111114,0.0,3.0296296296296301,2.8407407407407401,4.2370370370370383
391,Assam,2001-02-01,19.991304347826084,24.76521739130434,13.883333333333333,1011.5833333333334,67.391304347826093,0.0,2.9625000000000004,3.1434782608695651,5.9652173913043471
392,Assam,2001-03-01,23.267999999999997,28.692307692307683,15.707999999999997,1009.9880000000001,57.759999999999998,0.0,3.4392857142857145,3.6160000000000001,6.0291666666666686
393,Assam,2001-04-01,24.330434782608691,28.130434782608699,19.582608695652173,1009.2478260869566,69.541666666666671,0.0,3.7960000000000007,4.7173913043478253,7.5782608695652183
394,Assam,2001-05-01,27.088461538461537,30.746153846153845,22.434615384615377,1003.6999999999997,72.692307692307693,0.0,3.8344827586206898,3.8576923076923078,5.7846153846153836
395,Assam,2001-06-01,28.672727272727276,31.795454545454547,24.572727272727267,999.9909090909091,77.0,0.0,3.6250000000000004,4.1652173913043473,7.5090909090909097
396,Assam,2001-07-01,29.460714285714285,32.399999999999999,25.737037037037044,1000.1814814814817,79.18518518518519,0.0,3.430000000000001,4.1214285714285719,7.5999999999999996
397,Assam,2001-08-01,29.153846153846157,32.546153846153842,25.361538461538462,1001.9423076923078,80.730769230769226,0.063750000000000001,3.5793103448275869,3.7115384615384621,5.8576923076923073
398,Assam,2001-09-01,28.116000000000003,31.471999999999998,24.379999999999999,1005.6916666666667,82.208333333333329,0.0,3.5142857142857147,3.4479999999999995,5.4038461538461551
399,Assam,2001-10-01,25.860869565217396,29.582608695652169,21.42608695652174,1009.8000000000002,77.130434782608702,0.0,3.476923076923077,3.2695652173913037,4.6720000000000006
400,Assam,2001-11-01,23.099999999999998,28.504000000000001,17.069230769230771,1014.5,72.400000000000006,0.0,3.8214285714285721,2.2040000000000002,3.5961538461538463
401,Assam,2001-12-01,18.792307692307688,25.715384615384615,10.584615384615383,1017.0730769230767,67.538461538461533,0.0,3.2259259259259263,1.6999999999999997,3.3720000000000003
402,Assam,2002-01-01,17.718518518518518,23.055555555555561,10.878571428571428,1015.6148148148151,69.0,0.0,3.0517241379310356,2.128571428571429,4.6100000000000012
403,Assam,2002-02-01,20.881818181818179,25.885714285714286,13.45454545454545,1014.9818181818184,66.086956521739125,0.0,2.9916666666666676,2.040909090909091,3.9136363636363645
404,Assam,2002-03-01,22.914814814814811,27.37407407407408,16.614814814814814,1011.3296296296298,64.928571428571431,0.0,3.1074074074074072,2.2269230769230766,4.2160000000000002
405,Assam,2002-04-01,23.759090909090904,27.089999999999996,19.342857142857142,1009.304761904762,75.047619047619051,0.0,3.0681818181818183,3.7727272727272729,6.0809523809523807
406,Assam,2002-05-01,27.686666666666664,31.29333333333334,21.519999999999996,1004.6,64.466666666666669,0.0,3.7882352941176474,3.4933333333333327,6.21875
407,Assam,2002-06-01,27.826315789473686,31.021052631578954,24.119999999999997,1002.6263157894738,79.263157894736835,0.0,3.850000000000001,3.6578947368421044,7.1799999999999997
408,Assam,2002-07-01,27.812000000000001,30.811999999999998,25.195999999999998,1000.3120000000002,85.439999999999998,0.0,3.8000000000000003,3.9359999999999986,6.7119999999999997
409,Assam,2002-08-01,28.767857142857142,31.42592592592592,24.940740740740736,1002.4037037037039,81.074074074074076,0.0,3.7733333333333334,3.5592592592592602,6.2185185185185201
410,Assam,2002-09-01,28.142307692307689,31.587999999999994,23.891999999999999,1006.8639999999999,78.120000000000005,0.0,3.5500000000000007,3.7538461538461538,6.2000000000000011
411,Assam,2002-10-01,26.839999999999996,31.184999999999995,21.768421052631577,1010.5052631578949,74.0,0.0,3.8181818181818183,2.2000000000000002,4.2000000000000002
412,Assam,2005-05-01,22.699999999999999,25.800000000000001,19.600000000000001,1006.6,86.0,0.0,3.5,1.1000000000000001,5.4000000000000004
413,Assam,2005-07-01,28.818749999999998,32.09375,24.875000000000004,1000.4999999999999,81.799999999999997,0.0,3.5111111111111111,2.2062499999999998,5.6800000000000015
414,Assam,2005-08-01,28.258823529411764,31.423529411764708,24.799999999999994,1000.4058823529415,87.352941176470594,0.0,3.5578947368421057,2.0352941176470587,5.5823529411764712
415,Assam,2005-09-01,29.957894736842107,33.84210526315789,24.484210526315792,1005.0894736842106,74.78947368421052,0.0,3.7904761904761908,2.4105263157894741,5.8000000000000007
416,Assam,2005-10-01,25.928571428571427,31.210714285714285,20.6551724137931,1011.0321428571431,78.75,0.0,3.7677419354838713,1.1678571428571427,5.6857142857142859
417,Assam,2005-11-01,22.350000000000001,31.010000000000002,14.770000000000001,1012.6272727272727,72.299999999999997,0.0,3.9499999999999997,0.37,4.0428571428571427
418,Assam,2005-12-01,17.878571428571426,26.628571428571433,9.1964285714285712,1014.1888888888888,70.074074074074076,0.0,3.8000000000000012,0.96666666666666667,4.3360000000000003
419,Assam,2006-01-01,16.332142857142859,24.642857142857146,8.2142857142857135,1014.0392857142857,74.142857142857139,0.0,2.7129032258064512,0.70344827586206904,4.0571428571428569
420,Assam,2006-02-01,19.192,25.514814814814823,13.423999999999999,1012.164,80.400000000000006,0.0,2.6599999999999993,0.92799999999999983,4.2000000000000002
421,Assam,2006-03-01,21.596296296296302,28.172413793103448,15.607407407407406,1009.9888888888891,71.444444444444443,0.0,3.2666666666666675,1.3370370370370372,5.2440000000000024
422,Assam,2006-04-01,22.99629629629629,27.751851851851853,17.940740740740743,1007.8074074074073,78.481481481481481,0.034000000000000002,3.2344827586206906,1.4814814814814821,5.4750000000000014
423,Assam,2006-05-01,26.43,31.309523809523803,21.954999999999998,1004.21,76.650000000000006,0.0,3.2739130434782613,2.9300000000000002,6.9450000000000003
424,Assam,2006-06-01,26.899999999999999,30.012500000000003,23.256249999999998,1003.4750000000001,87.277777777777771,0.0,3.4055555555555559,2.2437499999999999,4.3941176470588239
425,Assam,2006-07-01,29.394736842105264,33.05263157894737,24.963157894736849,999.83684210526326,81.368421052631575,0.0,3.8363636363636364,2.6368421052631579,5.5619047619047626
426,Assam,2006-08-01,29.571428571428577,34.45862068965517,24.789655172413795,1001.757142857143,80.533333333333331,0.0,3.9322580645161294,2.2857142857142856,4.7071428571428573
427,Assam,2006-09-01,27.48076923076923,32.023076923076928,23.946153846153841,1006.1884615384613,84.538461538461533,0.0,3.5965517241379312,1.9115384615384616,4.5607142857142859
428,Assam,2006-10-01,25.839285714285715,32.385714285714293,19.939285714285713,1011.0178571428572,77.75,0.0,3.8161290322580648,1.1500000000000001,3.3814814814814818
429,Assam,2006-11-01,20.629629629629626,27.062962962962956,15.003703703703705,1013.3703703703703,79.407407407407405,0.0,3.2966666666666673,1.0857142857142861,3.3080000000000003
430,Assam,2006-12-01,17.621428571428567,26.171428571428574,10.032142857142857,1015.5392857142859,77.068965517241381,0.0,2.9448275862068964,0.82500000000000018,3.0428571428571431
431,Assam,2007-01-01,15.744827586206897,23.782758620689656,8.9107142857142865,1016.1321428571428,78.5,0.0,2.2172413793103449,0.7827586206896554,3.3666666666666671
432,Assam,2007-02-01,17.800000000000001,23.900000000000006,11.923999999999999,1014.3240000000001,75.599999999999994,0.0,3.4892857142857148,1.4159999999999999,4.1360000000000001
433,Assam,2007-03-01,21.880769230769221,28.419230769230769,14.86153846153846,1010.846153846154,67.730769230769226,0.0,3.5107142857142866,1.2384615384615385,3.4037037037037035
434,Assam,2007-04-01,22.770370370370369,26.711111111111109,18.55555555555555,1009.5035714285714,81.18518518518519,0.33833333333333332,3.4033333333333347,1.8666666666666667,4.4464285714285703
435,Assam,2007-05-01,27.591999999999999,31.911538461538466,23.023999999999997,1003.9800000000002,75.319999999999993,0.0,3.4464285714285716,1.768,4.3079999999999998
436,Assam,2007-06-01,26.575999999999993,30.353846153846156,23.327999999999996,1002.2679999999999,87.920000000000002,0.0,3.2714285714285722,1.48,4.0560000000000009
437,Assam,2007-07-01,27.703571428571426,31.042857142857141,24.453571428571433,1000.2749999999999,88.285714285714292,0.32999999999999996,3.4000000000000012,1.9607142857142856,3.8714285714285728
438,Assam,2007-08-01,28.337500000000002,32.424999999999997,24.379166666666666,1001.3759999999999,86.083333333333329,0.0,3.507407407407408,1.2458333333333333,3.3545454545454545
439,Assam,2007-09-01,26.844444444444452,31.344444444444441,22.525925925925932,1004.388888888889,87.200000000000003,0.26882352941176474,3.413333333333334,1.2111111111111112,3.6678571428571431
440,Assam,2007-10-01,25.829629629629629,31.337037037037035,20.388888888888889,1008.7666666666664,81.296296296296291,0.0,3.6633333333333344,1.2035714285714287,3.6620689655172418
441,Assam,2007-11-01,22.035714285714281,29.418518518518518,14.533333333333333,1013.2785714285716,75.333333333333329,0.0,3.8200000000000003,0.59629629629629621,2.9239999999999999
442,Assam,2007-12-01,17.507142857142856,26.125000000000004,8.8285714285714292,1014.0607142857143,75.75,0.0,3.3620689655172424,0.30714285714285711,2.6529411764705877
443,Assam,2008-01-01,16.089285714285715,22.210714285714285,9.7535714285714281,1014.0586206896551,81.964285714285708,0.0,2.5206896551724132,0.82758620689655171,3.2920000000000003
444,Assam,2008-02-01,16.696000000000002,23.999999999999993,10.076000000000001,1014.1961538461541,75.359999999999999,0.0,3.1320000000000006,1.0719999999999998,3.4720000000000004
445,Assam,2008-03-01,21.185714285714287,26.396428571428569,14.960714285714285,1010.0357142857144,75.857142857142861,0.0,3.3419354838709685,1.6285714285714288,4.8966666666666665
446,Assam,2008-04-01,23.244444444444444,27.892857142857135,17.996296296296293,1007.8370370370371,79.481481481481481,0.0,3.7600000000000007,1.0777777777777777,3.2384615384615385
447,Assam,2008-05-01,26.660714285714278,31.092857142857135,21.714285714285715,1003.6892857142857,80.41379310344827,0.0,3.6700000000000013,1.3499999999999999,4.4240000000000013
448,Assam,2008-06-01,27.159259259259262,31.340740740740745,23.285185185185188,1001.4185185185188,87.111111111111114,0.99099999999999999,3.3166666666666678,1.2111111111111112,5.8600000000000003
449,Assam,2008-07-01,27.896296296296295,31.607407407407415,23.848148148148145,1000.6107142857143,85.785714285714292,0.0,3.2000000000000011,1.5000000000000002,5.6520000000000019
450,Assam,2008-08-01,27.178571428571434,30.467857142857135,23.76071428571429,1002.0642857142855,90.275862068965523,0.0,3.1483870967741932,0.90000000000000002,5.9631578947368435
451,Assam,2008-09-01,27.644444444444442,32.596296296296295,22.889285714285716,1005.1370370370371,85.25,0.053684210526315793,3.5633333333333339,0.79629629629629628,4.536363636363637
452,Assam,2008-10-01,25.335714285714289,31.574999999999999,19.214285714285712,1010.2464285714285,80.107142857142861,0.0,3.7548387096774198,0.36071428571428571,4.0846153846153843
453,Assam,2008-11-01,19.81111111111111,29.203703703703702,11.114814814814816,1013.3500000000001,74.888888888888886,0.0,3.8800000000000008,0.36071428571428571,3.5461538461538464
454,Assam,2008-12-01,18.734482758620693,27.124137931034483,10.493333333333334,1014.4285714285712,76.766666666666666,0.0,3.7548387096774203,0.56785714285714284,5.0949999999999998
455,Assam,2009-01-01,17.860714285714288,25.375862068965521,9.5392857142857146,1014.6464285714285,74.321428571428569,0.0,2.4821428571428568,0.5357142857142857,4.7647058823529411
456,Assam,2009-02-01,20.136000000000003,27.116,11.887999999999998,1011.0925925925927,68.359999999999999,0.0,2.7439999999999998,1.1239999999999999,5.7000000000000002
457,Assam,2009-03-01,22.42962962962963,29.203703703703702,14.040740740740739,1009.8962962962961,62.857142857142854,0.0,2.225925925925925,1.911111111111111,6.4880000000000022
458,Assam,2009-04-01,24.155555555555559,28.392592592592592,18.451851851851846,1006.5592592592593,78.666666666666671,0.0,3.1900000000000008,2.3071428571428569,5.8962962962962981
459,Assam,2009-05-01,26.467857142857145,31.146428571428572,20.63214285714286,1004.1285714285715,79.428571428571431,0.0,3.4806451612903233,1.5642857142857143,6.1964285714285703
460,Assam,2009-06-01,27.830769230769231,31.926923076923085,23.003846153846155,999.59230769230794,87.296296296296291,0.0,3.2206896551724138,0.90769230769230747,5.6499999999999995
461,Assam,2009-07-01,28.324999999999999,32.067857142857136,23.650000000000002,999.10714285714289,86.678571428571431,0.0,3.1500000000000012,0.94642857142857129,5.9136363636363649
462,Assam,2009-08-01,27.596428571428568,31.149999999999995,23.078571428571426,1002.2821428571427,88.928571428571431,0.0,3.1419354838709679,0.9285714285714286,5.6181818181818191
463,Assam,2009-09-01,29.110714285714288,33.62222222222222,22.977777777777781,1003.9666666666667,82.678571428571431,0.0,3.5300000000000002,0.92222222222222217,6.2550000000000017
464,Assam,2009-10-01,25.917857142857141,31.734482758620683,18.460714285714285,1008.5571428571428,81.535714285714292,0.0,3.774193548387097,0.52857142857142847,5.1222222222222227
465,Assam,2009-11-01,21.242307692307691,28.073076923076918,12.526923076923076,1012.4346153846155,80.192307692307693,0.0,3.4000000000000004,0.23461538461538456,4.6399999999999997
466,Assam,2009-12-01,17.707142857142859,24.560714285714287,9.3310344827586196,1014.1392857142857,85.785714285714292,0.0,2.5310344827586202,0.21379310344827585,4.1333333333333329
467,Assam,2010-01-01,16.46206896551724,26.021428571428569,6.0142857142857142,1015.0392857142857,79.142857142857139,0.0,3.1193548387096781,0.17857142857142855,4.1909090909090914
468,Assam,2010-02-01,18.929166666666671,27.137500000000003,9.0250000000000004,1012.4166666666666,75.708333333333329,0.0,2.254166666666666,0.64166666666666683,5.9600000000000017
469,Assam,2010-03-01,20.974999999999998,25.553571428571434,14.403333333333329,1009.5321428571432,83.827586206896555,0.0,2.9741935483870963,1.3214285714285714,6.5454545454545467
470,Assam,2010-04-01,22.661538461538456,26.31111111111111,17.148148148148149,1007.3538461538463,91.034482758620683,0.0,3.2241379310344831,1.803703703703704,6.6190476190476186
471,Assam,2010-05-01,25.496428571428577,29.300000000000004,19.760714285714283,1003.867857142857,87.517241379310349,0.0,3.6290322580645165,1.3857142857142859,6.9250000000000007
472,Assam,2010-06-01,26.018518518518523,29.096296296296284,22.292592592592591,1002.2111111111112,92.214285714285708,0.0,3.0629629629629638,1.3142857142857147,5.2206896551724133
473,Assam,2010-07-01,27.925000000000004,31.164285714285707,23.589655172413792,1002.1107142857145,90.25,0.0,3.0103448275862084,1.6034482758620692,6.3086956521739124
474,Assam,2010-08-01,28.479310344827585,32.039285714285718,25.128571428571426,1002.9214285714286,88.965517241379317,0.0,3.0785714285714283,0.97499999999999987,5.4428571428571431
475,Assam,2010-09-01,27.211538461538453,31.123076923076926,23.584615384615379,1005.1538461538464,90.821428571428569,0.0,3.0518518518518527,1.1192307692307695,5.2499999999999991
476,Assam,2010-10-01,26.210714285714289,31.592857142857138,21.142857142857146,1007.232142857143,84.321428571428569,0.0,3.5709677419354846,0.39285714285714279,4.2999999999999998
477,Assam,2010-11-01,22.170370370370367,28.61481481481481,15.611111111111112,1011.7407407407408,82.068965517241381,0.0,3.3344827586206911,0.89259259259259294,5.0631578947368405
478,Assam,2010-12-01,17.185714285714287,26.20000000000001,8.7821428571428566,1011.4892857142859,78.5,0.0,3.1678571428571431,0.23000000000000001,4.0181818181818176
479,Assam,2011-01-01,15.489285714285712,23.417241379310347,7.7107142857142845,1012.7321428571425,80.793103448275858,0.0,2.1999999999999997,0.56666666666666665,3.9388888888888891
480,Assam,2011-02-01,19.144000000000002,27.372,10.699999999999999,1011.4120000000001,67.200000000000003,0.0,3.0444444444444452,1.0040000000000004,4.8478260869565224
481,Assam,2011-03-01,21.435714285714287,26.746428571428574,15.107142857142858,1009.0678571428571,76.5,0.0,3.1225806451612912,1.9285714285714284,8.6592592592592599
482,Assam,2011-04-01,23.466666666666672,28.714814814814808,18.214285714285715,1008.9666666666665,79.142857142857139,0.0,3.5533333333333337,1.6518518518518519,6.6142857142857148
483,Assam,2011-05-01,26.314285714285717,30.764285714285712,21.360714285714288,1003.9142857142858,82.793103448275858,0.0,3.4612903225806462,0.53928571428571426,5.2388888888888898
484,Assam,2011-06-01,28.040909090909089,32.086363636363636,23.447826086956521,999.5272727272727,83.63636363636364,0.0,3.3880000000000008,1.1347826086956523,6.8999999999999986
485,Assam,2011-07-01,27.381481481481476,31.11428571428571,23.359259259259261,1000.4037037037039,88.333333333333329,0.0,3.1666666666666665,1.6592592592592592,7.595238095238094
486,Assam,2011-08-01,28.324999999999996,32.364285714285714,23.006896551724143,1002.1357142857144,83.896551724137936,0.0,3.4645161290322588,1.2714285714285718,4.9678571428571425
487,Assam,2011-09-01,28.285714285714295,32.907407407407405,23.610714285714291,1002.8703703703703,85.333333333333329,0.0,3.5666666666666678,1.3666666666666667,5.7391304347826084
488,Assam,2011-10-01,27.039999999999999,32.628571428571433,20.607142857142858,1008.3500000000001,82.107142857142861,0.0,3.7464285714285732,1.003571428571429,4.4500000000000011
489,Assam,2011-11-01,20.62222222222222,28.217857142857135,12.56666666666667,1012.7814814814813,78.407407407407405,0.0,3.2785714285714289,0.78275862068965529,3.9040000000000004
490,Assam,2011-12-01,18.039285714285707,26.107142857142858,10.110714285714282,1013.6310344827584,77.321428571428569,0.0,3.0774193548387099,0.58965517241379295,3.7538461538461538
491,Assam,2012-01-01,16.235714285714284,22.460714285714285,9.8689655172413815,1013.9678571428573,80.827586206896555,0.0,2.7225806451612908,0.93666666666666676,3.7280000000000002
492,Assam,2012-02-01,18.770370370370372,25.699999999999996,11.791999999999998,1010.2499999999999,71.57692307692308,0.0,2.7230769230769236,1.0592592592592593,4.7640000000000002
493,Assam,2012-03-01,21.148275862068967,27.420689655172417,14.396428571428572,1009.2142857142856,67.214285714285708,0.0,2.9482758620689649,1.9392857142857147,6.3185185185185198
494,Assam,2012-04-01,22.300000000000001,25.966666666666669,18.385185185185183,1007.2518518518517,80.928571428571431,0.0,3.0250000000000012,2.4222222222222225,6.8600000000000003
495,Assam,2012-05-01,26.664285714285715,31.403448275862061,21.275000000000002,1002.9103448275864,76.642857142857139,0.0,3.4580645161290327,1.0785714285714285,6.4375000000000027
496,Assam,2012-06-01,26.824999999999996,29.829629629629633,23.099999999999994,998.11111111111109,87.535714285714292,0.0,2.7896551724137937,1.4925925925925927,5.895833333333333
497,Assam,2012-07-01,27.910714285714281,31.735714285714288,23.821428571428573,998.92499999999995,85.892857142857139,0.0,3.042857142857144,1.4107142857142858,6.0037037037037049
498,Assam,2012-08-01,28.244827586206902,32.317857142857136,23.436666666666671,1001.1714285714285,86.827586206896555,0.0,3.4645161290322588,1.641379310344828,8.3083333333333353
499,Assam,2012-09-01,26.181481481481484,29.30740740740741,21.055555555555561,1005.2892857142858,89.214285714285708,0.0,3.2633333333333336,1.9296296296296294,6.2269230769230779
500,Assam,2012-10-01,24.61428571428571,29.999999999999996,17.18214285714286,1010.1172413793101,79.071428571428569,0.0,3.4935483870967752,1.1250000000000002,4.8692307692307697
501,Assam,2012-11-01,20.928571428571427,29.235714285714288,10.53703703703704,1011.5703703703703,73.074074074074076,0.0,3.7800000000000016,0.67037037037037039,3.4272727272727277
502,Assam,2012-12-01,17.089285714285712,25.474999999999998,8.6357142857142843,1012.6500000000002,80.607142857142861,0.0,3.2333333333333352,0.90000000000000013,3.662962962962963
503,Assam,2013-01-01,15.721428571428572,24.992857142857137,7.8750000000000009,1014.4535714285714,75.357142857142861,0.0,3.0096774193548397,1.0933333333333333,3.7068965517241388
504,Assam,2013-02-01,20.244000000000003,29.475999999999996,11.383999999999999,1012.2799999999999,66.640000000000001,0.0,3.3307692307692318,1.2814814814814812,3.7400000000000007
505,Assam,2013-03-01,23.039285714285722,29.844444444444452,15.929629629629629,1009.6962962962963,69.888888888888886,0.0,3.1214285714285723,2.1296296296296298,5.4666666666666668
506,Assam,2013-04-01,23.214814814814812,28.374074074074073,19.018518518518519,1007.1962962962966,80.703703703703709,0.0,3.3433333333333342,1.7333333333333332,5.148148148148147
507,Assam,2013-05-01,25.625000000000004,30.003571428571433,22.113793103448277,1003.6285714285713,84.607142857142861,0.0,3.0321428571428579,1.2678571428571428,4.9321428571428569
508,Assam,2013-06-01,28.885714285714283,33.596296296296295,24.62222222222222,999.95185185185164,85.285714285714292,0.0,3.0296296296296288,2.3571428571428577,6.8320000000000016
509,Assam,2013-07-01,28.142857142857139,31.910714285714281,24.572413793103454,999.32500000000005,88.517241379310349,0.0,2.7275862068965515,4.4678571428571425,10.500000000000002
510,Assam,2013-08-01,28.724999999999998,33.264285714285712,24.164285714285711,1001.5857142857142,85.310344827586206,13.602962962962962,3.2999999999999994,2.6214285714285714,7.3392857142857144
511,Assam,2013-09-01,28.770370370370372,33.875000000000007,22.988888888888891,1003.7592592592592,83.629629629629633,2.2388888888888894,2.6481481481481475,2.5142857142857147,8.6259259259259267
512,Assam,2013-10-01,24.871428571428577,30.074999999999996,18.671428571428571,1009.892857142857,83.689655172413794,1.4149999999999998,2.8071428571428569,2.0655172413793101,7.3851851851851862
513,Assam,2013-11-01,19.929629629629627,28.574074074074069,10.285185185185187,1013.0925925925927,75.629629629629633,0.0,3.0964285714285724,1.6370370370370368,4.7750000000000004
514,Assam,2013-12-01,16.517857142857139,25.342857142857145,8.5571428571428569,1013.9142857142862,78.65517241379311,0.0,2.6800000000000002,2.1892857142857141,5.9379310344827614
515,Assam,2014-01-01,16.389285714285716,26.067857142857143,8.8857142857142861,1015.4875000000001,76.172413793103445,0.0,2.4379310344827592,2.3551724137931034,5.8103448275862082
516,Assam,2014-02-01,17.66,25.239999999999998,10.908000000000001,1011.8960000000001,76.333333333333329,0.0,2.6230769230769235,3.2500000000000004,7.365384615384615
517,Assam,2014-03-01,21.82500000000001,29.667857142857144,15.27142857142857,1010.9259259259258,70.724137931034477,0.0,2.8178571428571431,4.1178571428571429,8.8241379310344836
518,Bihar,1999-01-01,14.199999999999999,21.322222222222219,8.0925925925925934,1014.8074074074075,78.607142857142861,0.0,1.462962962962963,1.1185185185185182,4.1192307692307697
519,Bihar,1999-02-01,20.092307692307692,27.029166666666672,12.652000000000001,1014.7280000000001,67.961538461538467,0.0,2.2120000000000006,1.496,5.75
520,Bihar,1999-03-01,25.089285714285715,33.242857142857147,16.43571428571428,1005.7107142857142,45.678571428571431,0.0,3.4354838709677424,2.8607142857142862,7.7892857142857164
521,Bihar,1999-04-01,31.408695652173908,38.604347826086958,22.139130434782608,1003.1869565217391,44.32,0.0,3.4434782608695653,4.821739130434783,15.934615384615388
522,Bihar,1999-05-01,30.767857142857149,35.571428571428569,24.542857142857148,1000.3071428571429,61.607142857142854,0.47884615384615381,4.1466666666666674,9.2107142857142854,18.742857142857144
523,Bihar,1999-06-01,30.722222222222221,34.707407407407409,25.955555555555559,998.49200000000008,68.428571428571431,0.91846153846153833,3.7206896551724156,5.5259259259259244,16.369230769230771
524,Bihar,1999-07-01,29.406896551724142,32.513793103448272,25.803571428571423,997.48571428571393,81.035714285714292,4.9799999999999995,3.7178571428571425,4.5285714285714285,12.789655172413797
525,Bihar,1999-08-01,28.832142857142856,31.639285714285712,25.6551724137931,1000.0185185185185,83.099999999999994,4.8000000000000007,3.6333333333333337,4.4571428571428573,12.662962962962968
526,Bihar,1999-09-01,28.94074074074074,32.085714285714296,25.37407407407407,1003.3925925925926,77.481481481481481,1.5525925925925927,3.9000000000000008,7.8592592592592592,17.364285714285714
527,Bihar,1999-10-01,26.482142857142854,30.732142857142858,22.358620689655176,1008.4296296296299,80.107142857142861,2.0135714285714288,3.0178571428571432,1.3321428571428569,7.2730769230769239
528,Bihar,1999-11-01,21.333333333333332,28.837037037037042,14.814814814814813,1013.1173913043478,70.0,0.0,2.225925925925925,0.21071428571428569,4.5999999999999996
529,Bihar,1999-12-01,17.896428571428572,24.346428571428568,11.107142857142856,1015.8555555555557,72.821428571428569,0.0,1.6466666666666663,0.30714285714285711,3.9687499999999996
530,Bihar,2000-01-01,14.810714285714283,21.246428571428574,8.7857142857142865,1014.7607142857144,73.928571428571431,0.0,1.3892857142857145,1.2464285714285714,5.3217391304347839
531,Bihar,2000-02-01,17.44074074074074,24.038461538461544,10.699999999999999,1012.9038461538462,63.92307692307692,0.0,2.2703703703703706,4.203846153846154,12.876923076923079
532,Bihar,2000-03-01,23.596,31.443999999999996,15.027999999999997,1008.328,45.600000000000001,0.0,2.8037037037037043,5.7153846153846155,13.519230769230772
533,Bihar,2000-04-01,29.889285714285723,35.881481481481487,21.796296296296291,1003.1481481481482,46.285714285714285,0.18576923076923077,3.6785714285714293,10.011111111111113,19.159259259259262
534,Bihar,2000-05-01,30.814285714285713,35.225000000000001,25.232142857142858,1000.6740740740743,60.357142857142854,0.3007407407407407,4.0785714285714283,8.5642857142857132,17.979310344827589
