index,ArharSplit,AttaFAQ,BajraFAQ,BananaFAQ,BesanNA,BiscuitGlucose,BlackNA,BreadLocal,BrinjalFAQ,ChickenPoultry,CoconutDry,CoconutFresh,CoconutNA,CumminNA,EggsNA,FishPomphret,GheeDesi,GingellyNA,GramSplit,GramWhole,GroundnutNA,GurLocal,JowarWhite,MaidaNA,MaizeFAQ,MasurSplit,MeatMutton,MilkCowBuffalo,MilkDairy,MoongSplit,MustardNA,OnionFAQ,PotatoFAQ,RagiFAQ,RedNA,RiceCommonCoarse,RiceFine,RiceSuperfine,SaltLoosecommon,SaltPacketiodized,SugarNA,SujiNA,TeaCtcloose,TomatoFAQ,UradSplit,VanaspatiDaldaRathAny,VanaspatiNA,WheatDesi
08062007weekIndiaDelhi,38,12.5,9,25,36,4,160,16,14,90,65,14,100,160,28,NA,170,100,34,30,NA,16,NA,15,10,38,150,20,NA,48,54,10,10,NA,15,15,24,32,NA,9,16,15,120,10,54,NA,52,13.5
15062007weekIndiaDelhi,40,12.5,9,25,36,4,180,16,16,90,65,14,100,160,28,NA,170,100,34,30,NA,18,NA,15,10,38,150,20,NA,48,54,12,12,NA,15,15,24,32,NA,9,16,15,120,14,54,NA,52,13.5
22062007weekIndiaDelhi,40,12.5,9,25,36,4,180,16,16,90,65,14,100,160,28,NA,170,100,34,30,NA,18,NA,15,10,38,150,20,NA,48,54,12,14,NA,15,15,24,32,NA,9,16,15,120,14,54,NA,52,13.5
29062007weekIndiaDelhi,40,12.5,9,25,36,4,180,16,16,90,65,14,100,160,28,NA,170,100,34,30,75,18,10,15,10,38,150,20,NA,48,54,12,14,NA,15,15,24,32,NA,9,16,15,120,24,52,NA,52,13.5
06072007weekIndiaDelhi,40,12.5,9,22,36,4,180,16,16,90,65,14,100,160,28,NA,170,100,34,30,75,18,10,14,10,38,150,20,NA,46,54,14,14,NA,15,15,24,32,NA,9,16,14,120,24,48,NA,56,13.5
13072007weekIndiaDelhi,40,12.5,9,22,36,4,180,16,16,95,65,14,100,160,28,NA,170,100,34,30,NA,18,NA,14,10,38,150,20,NA,46,56,14,14,NA,15,15,24,32,NA,9,16,14,120,24,48,NA,52,13.5
20072007weekIndiaDelhi,40,13,9,22,36,4,180,16,20,95,65,14,100,160,28,NA,170,100,34,30,NA,18,NA,14,10,38,150,20,NA,46,56,14,14,NA,15,15,24,32,NA,9,16,14,120,24,48,NA,52,14
27072007weekIndiaDelhi,40,13,9,22,36,4,200,16,20,95,65,14,100,160,28,NA,170,100,34,30,75,18,10,14,10,38,150,20,NA,46,56,14,15,NA,15,15,24,32,NA,9,16,14,120,24,48,NA,52,14
03082007weekIndiaDelhi,40,13,9,22,36,4,200,16,18,90,65,14,100,160,26,NA,170,100,34,30,75,18,10,14,10,38,150,20,NA,46,57,14,15,NA,15,15,24,32,NA,9,16,14,120,24,48,NA,52,14
10082007weekIndiaDelhi,40,13,9,22,36,4,200,16,18,90,65,14,100,160,26,NA,170,100,34,30,NA,18,NA,14,10,38,150,20,NA,46,57,16,16,NA,15,15,24,32,NA,9,16,14,120,24,48,NA,52,14
17082007weekIndiaDelhi,40,13,9,22,36,4,200,16,18,90,65,14,100,160,26,NA,170,100,34,30,NA,18,NA,14,10,38,150,20,NA,46,58,18,18,NA,15,15,24,32,NA,9,16,14,120,24,48,NA,52,14
24082007weekIndiaDelhi,40,13,9,22,38,4,200,16,18,90,65,14,100,160,26,NA,170,100,35,32,NA,18,NA,16,10,38,150,20,NA,46,58,22,18,NA,15,16,26,34,NA,9,16,16,120,24,48,NA,52,14
31082007weekIndiaDelhi,40,13,9,22,38,4,200,16,18,90,65,14,100,160,28,NA,170,100,35,32,80,18,10,15,10,38,150,20,NA,46,58,22,18,NA,15,16,26,34,NA,9,16,16,120,24,48,NA,52,14
07092007weekIndiaDelhi,42,13,9,22,38,4,200,16,16,110,65,14,100,160,28,NA,170,100,35,32,80,18,10,15,10,38,150,20,NA,44,58,22,18,NA,15,16,26,34,NA,9,16,16,120,24,46,NA,52,14
14092007weekIndiaDelhi,42,13,9,22,38,4,200,16,16,110,65,14,100,160,28,NA,170,100,35,32,NA,18,NA,15,10,38,150,20,NA,44,58,22,18,NA,15,16,26,34,NA,9,16,16,120,20,46,NA,52,14
21092007weekIndiaDelhi,42,13,9,22,38,4,200,16,16,110,65,14,100,160,28,NA,170,100,35,32,NA,18,NA,15,10,38,150,20,NA,44,58,22,18,NA,15,16,26,34,NA,9,16,16,120,20,46,NA,52,14
28092007weekIndiaDelhi,40,13,9,22,38,4,200,16,16,110,65,14,100,160,28,NA,170,100,35,32,80,18,10,15,10,38,150,20,NA,40,56,26,18,NA,15,16,26,34,NA,9,16,16,130,12,46,NA,52,14
05102007weekIndiaDelhi,40,13,9,24,38,4,200,16,16,110,65,14,100,160,28,NA,170,100,35,32,80,18,10,15,10,38,150,20,NA,40,56,26,18,NA,15,16,26,34,NA,9,16,16,130,12,46,NA,52,14
12102007weekIndiaDelhi,40,13,9,24,38,4,200,16,16,110,70,14,100,160,28,NA,170,100,35,32,NA,18,NA,15,10,38,150,20,NA,40,56,24,18,NA,15,16,26,34,NA,9,16,16,130,14,46,NA,52,14
19102007weekIndiaDelhi,40,13.5,9,24,38,4,200,16,16,110,70,15,100,160,28,NA,170,100,35,32,NA,18,NA,15,10,38,150,20,NA,40,56,24,18,NA,15,16,26,34,NA,9,16,16,130,14,46,NA,52,15
26102007weekIndiaDelhi,42,13.5,9,24,38,4,200,16,14,110,70,15,100,160,30,NA,170,100,35,32,80,18,11,15,10,38,150,20,NA,40,58,22,18,NA,15,16,26,34,NA,9,16,16,130,12,46,NA,52,15
02112007weekIndiaDelhi,42,13.5,9,24,38,4,200,16,12,110,70,15,100,160,30,NA,170,100,35,32,80,18,11,15,10,38,150,20,NA,40,58,22,16,NA,15,16,26,34,NA,9,16,16,130,14,46,NA,52,15
09112007weekIndiaDelhi,42,13.5,9,24,38,4,200,16,12,100,70,15,100,160,30,NA,170,100,35,32,NA,18,NA,16,10,38,160,20,NA,40,58,20,16,NA,15,16,26,34,NA,10,16,16,130,12,46,NA,52,15
16112007weekIndiaDelhi,42,13.5,9,24,36,4,200,16,12,100,70,15,100,160,30,NA,170,100,35,32,NA,18,NA,16,10,40,160,20,NA,40,58,16,14,NA,15,16,26,34,NA,10,17,16,130,12,46,NA,52,15
23112007weekIndiaDelhi,42,13.5,9,24,36,4,200,16,12,100,70,15,100,160,30,NA,170,100,35,32,NA,18,NA,16,10,40,160,20,NA,40,58,16,14,NA,15,16,26,34,NA,10,17,16,130,12,46,NA,52,15
30112007weekIndiaDelhi,42,13.5,10,24,36,4,200,16,8,100,70,15,100,160,30,NA,170,100,35,32,80,18,12,16,10,40,160,20,NA,40,60,14,12,NA,15,16,26,34,NA,10,17,16,130,14,46,NA,52,15
07122007weekIndiaDelhi,44,13.5,10,24,38,4,200,16,10,100,70,15,100,160,30,NA,170,100,36,34,80,18,12,16,10,40,160,20,NA,40,60,12,10,NA,15,16,26,34,NA,10,17,16,130,12,46,NA,52,15
14122007weekIndiaDelhi,44,13.5,10,24,38,4,200,16,10,100,70,15,100,160,30,NA,170,100,36,34,NA,18,NA,16,10,40,160,20,NA,40,60,12,10,NA,15,16,26,34,NA,10,17,16,130,12,46,NA,53,15
21122007weekIndiaDelhi,44,13.5,10,22,38,4,200,16,10,100,75,15,100,160,30,NA,170,100,36,34,NA,18,NA,16,10,40,160,20,NA,40,60,12,10,NA,15,16,26,34,NA,10,17,16,130,12,46,NA,54,15
28122007weekIndiaDelhi,44,13.5,10,22,38,4,200,16,10,100,75,15,100,160,30,NA,170,100,36,34,80,18,14,16,10,40,160,20,NA,40,60,12,10,NA,15,16,26,34,NA,10,17,16,130,12,46,NA,54,15
04012008weekIndiaDelhi,42,13.5,10,20,38,4,200,16,12,110,75,15,100,160,32,NA,170,100,36,34,80,17,14,16,10,40,160,20,NA,40,60,12,10,NA,15,18,28,38,NA,10,16,16,130,10,46,NA,54,15
11012008weekIndiaDelhi,42,13.5,10,20,38,4,200,16,12,110,75,15,100,160,32,NA,170,100,36,34,NA,17,NA,16,10,40,160,20,NA,40,60,12,10,NA,15,18,28,38,NA,10,16,16,130,10,46,NA,55,15
18012008weekIndiaDelhi,42,14,10,20,38,4,200,16,12,100,75,15,100,160,26,NA,170,100,36,34,NA,16,NA,16,10,40,160,20,NA,40,62,10,8,NA,15,18,28,38,NA,10,16,16,130,10,46,NA,58,16
25012008weekIndiaDelhi,42,14,10,20,38,4,200,16,12,90,75,15,100,160,24,NA,170,100,36,34,NA,16,14,16,10,40,160,20,NA,40,62,10,8,NA,15,18,28,38,NA,10,16,16,130,10,46,NA,58,16
01022008weekIndiaDelhi,42,14,10,20,38,4,200,16,12,90,75,15,100,160,24,NA,170,100,34,32,NA,16,14,16,10,40,160,20,NA,40,62,10,8,NA,15,18,28,38,NA,10,16,16,130,12,46,NA,60,16
08022008weekIndiaDelhi,42,14,10,20,38,4,200,16,12,90,75,15,100,160,24,NA,170,100,34,32,NA,16,NA,16,10,40,160,20,NA,40,62,10,8,NA,15,18,28,38,NA,10,16,16,130,12,46,NA,60,16
15022008weekIndiaDelhi,42,14,10,20,36,4,200,16,12,90,75,15,95,160,24,NA,170,100,34,32,NA,16,NA,16,10,42,160,20,NA,40,62,10,8,NA,15,18,28,38,NA,10,18,16,130,16,46,NA,62,16
22022008weekIndiaDelhi,44,14,10,20,36,4,200,16,20,90,75,15,95,160,24,NA,170,100,34,32,NA,18,NA,16,10,42,160,20,NA,40,62,10,8,NA,15,18,28,38,NA,10,18,16,130,16,46,NA,63,16
29022008weekIndiaDelhi,44,14,10,20,36,4,200,16,22,90,75,15,95,160,24,NA,170,100,34,32,NA,18,14,16,10,42,160,20,NA,40,66,10,8,NA,15,18,28,38,NA,10,18,16,130,16,46,NA,63,16
07032008weekIndiaDelhi,46,14,10,20,42,4,200,16,20,90,75,15,95,160,24,NA,175,100,38,38,NA,18,14,16,10,44,170,22,NA,40,72,10,8,NA,15,18,28,38,NA,10,18,16,130,16,46,NA,66,16
14032008weekIndiaDelhi,48,14,10,20,42,4,200,16,26,90,75,15,95,160,24,NA,175,100,38,38,NA,18,NA,16,10,46,170,22,NA,40,72,10,8,NA,15,18,28,38,NA,10,18,16,130,16,46,NA,66,16
21032008weekIndiaDelhi,46,14,10,22,42,4,200,16,30,90,75,15,95,160,24,NA,175,100,38,38,NA,18,NA,16,10,48,170,22,NA,40,72,10,8,NA,15,18,28,38,NA,10,18,16,130,16,46,NA,66,16
28032008weekIndiaDelhi,46,14,10,24,42,4,200,16,24,90,75,15,95,150,24,NA,175,100,40,38,NA,18,14,18,10,48,170,22,NA,40,72,10,8,NA,15,18,28,38,NA,10,18,16,130,16,46,NA,66,16
04042008weekIndiaDelhi,46,14,10,24,42,4,200,16,20,90,75,15,95,150,24,NA,175,100,40,38,NA,18,14,18,10,48,170,22,NA,40,72,10,8,NA,15,18,28,38,NA,10,18,16,130,16,46,NA,66,16
11042008weekIndiaDelhi,44,14,10,24,42,4,200,16,20,100,75,15,95,140,24,NA,175,100,40,38,NA,18,NA,17,10,50,170,22,NA,40,64,10,8,NA,15,18,28,38,NA,10,18,16,130,16,46,NA,65,16
18042008weekIndiaDelhi,44,14,10,24,42,4,200,16,16,100,70,18,95,140,24,NA,175,100,40,38,NA,18,NA,17,10,50,170,22,NA,40,64,10,8,NA,15,18,28,38,NA,10,18,16,130,16,46,NA,65,16
25042008weekIndiaDelhi,44,14,9,24,40,4,200,16,16,100,70,18,95,140,24,NA,175,100,38,36,NA,18,15,16,10,50,170,22,NA,40,64,10,8,NA,17,18,28,38,NA,10,18,16,135,16,44,NA,65,16
02052008weekIndiaDelhi,44,14,9,24,40,4,200,16,12,100,70,18,90,140,24,NA,175,100,38,36,NA,18,15,16,10,50,170,22,NA,40,62,10,8,NA,19,18,28,38,NA,10,18,16,135,12,44,NA,62,16
09052008weekIndiaDelhi,44,14,9,24,40,4,200,16,12,100,70,18,90,140,24,NA,175,100,38,36,NA,18,NA,16,10,50,170,22,NA,40,62,10,8,NA,19,18,28,38,NA,10,18,16,135,12,44,NA,62,16
16052008weekIndiaDelhi,44,14,9,24,40,4,200,16,15,100,70,18,90,140,24,NA,175,100,38,36,NA,18,NA,16,10,50,180,22,NA,40,60,10,8,NA,19,18,28,38,NA,10,18,16,135,12,44,NA,62,16
23052008weekIndiaDelhi,44,14,9,24,40,4,200,16,15,120,70,18,90,140,28,NA,175,110,38,36,NA,18,NA,16,10,50,180,22,NA,40,65,10,8,NA,19,18,28,40,NA,10,18,16,135,10,44,NA,62,16
30052008weekIndiaDelhi,44,14,10,24,40,4,200,16,15,125,70,18,90,140,30,NA,175,110,38,36,NA,18,15,16,10,50,180,22,NA,40,68,10,8,NA,19,18,30,40,NA,10,18,16,140,10,44,NA,62,16
06062008weekIndiaDelhi,44,14,10,24,40,4,200,16,18,125,70,18,90,140,30,NA,175,110,38,36,NA,18,15,16,10,50,180,22,NA,40,68,10,8,NA,19,18,30,40,NA,10,18,16,140,10,44,NA,62,16
13062008weekIndiaDelhi,44,14,10,24,40,4,200,16,20,125,70,18,105,140,30,NA,180,110,38,36,NA,18,NA,16,10,50,180,22,NA,40,70,10,8,NA,19,18,30,40,NA,10,18,16,140,10,44,NA,64,16
20062008weekIndiaDelhi,44,14,10,24,40,4,200,16,20,120,70,18,110,140,30,NA,180,110,38,36,NA,18,NA,16,10,50,180,22,NA,40,74,12,10,NA,19,18,30,40,NA,10,18,16,140,12,44,NA,68,16
27062008weekIndiaDelhi,44,14,10,24,40,4,200,16,20,120,70,18,110,140,30,NA,180,110,38,36,NA,18,15,16,10,50,180,22,NA,40,74,12,10,NA,19,18,30,40,NA,10,18,16,140,16,44,NA,68,16
04072008weekIndiaDelhi,44,14,10,24,40,4,200,16,20,120,70,18,110,140,30,NA,180,110,36,35,NA,18,15,16,10,55,180,22,NA,40,76,12,10,NA,19,18,30,40,NA,10,18,16,140,16,44,NA,68,16
11072008weekIndiaDelhi,44,14,10,24,40,4,200,16,20,120,70,18,110,140,30,NA,180,110,36,35,NA,18,NA,16,10,55,180,22,NA,40,76,12,10,NA,19,18,30,40,NA,10,18,16,140,16,44,NA,68,16
18072008weekIndiaDelhi,44,14,10,24,40,4,200,16,20,100,70,18,110,140,30,NA,180,110,36,35,NA,18,NA,16,10,55,170,22,NA,40,76,12,10,NA,19,18,30,40,NA,10,18,16,140,16,44,NA,68,16
25072008weekIndiaDelhi,46,14,10,24,40,4,200,16,20,100,70,18,110,140,30,NA,180,110,36,35,NA,18,14,18,12,55,170,22,NA,44,76,12,12,NA,19,18,30,40,NA,10,18,16,140,16,44,NA,68,16
01082008weekIndiaDelhi,46,14,10,24,40,4,200,16,20,100,70,18,110,140,30,NA,180,110,38,36,NA,18,14,18,12,58,170,22,NA,46,76,14,14,NA,19,18,30,40,NA,10,18,16,140,16,46,NA,68,16
08082008weekIndiaDelhi,48,14,10,24,40,4,200,18,20,100,70,18,110,140,30,NA,180,110,38,36,NA,22,NA,18,10,56,170,22,NA,50,74,14,14,NA,19,18,30,40,NA,10,20,16,140,20,50,NA,64,16
15082008weekIndiaDelhi,48,14,10,24,40,4,200,18,20,100,70,18,110,140,30,NA,180,110,38,36,NA,22,NA,18,10,56,170,22,NA,50,74,14,14,NA,19,18,30,40,NA,10,20,18,140,20,50,NA,64,16
22082008weekIndiaDelhi,48,14,10,24,40,4,200,18,20,100,70,18,110,150,30,NA,180,110,38,36,NA,22,NA,18,10,56,170,22,NA,50,74,14,14,NA,19,18,30,40,NA,11,22,18,140,20,50,NA,64,16
29082008weekIndiaDelhi,48,14,10,24,40,4,220,18,20,110,75,18,110,160,30,NA,180,110,38,36,120,24,14,18,12,56,180,22,NA,50,74,14,14,NA,19,18,30,40,NA,11,22,18,140,20,50,NA,62,16
05092008weekIndiaDelhi,48,14,10,24,42,4,220,18,20,110,75,18,110,160,33,NA,180,110,38,36,120,24,13,18,12,56,180,22,NA,50,74,14,14,NA,19,18,30,40,NA,11,22,18,140,20,50,NA,60,16
12092008weekIndiaDelhi,48,14,10,24,42,4,220,18,20,90,75,18,110,180,30,NA,200,110,38,36,120,24,13,18,12,56,180,22,NA,50,72,15,14,NA,19,18,30,40,NA,11,22,18,140,20,50,NA,60,16
19092008weekIndiaDelhi,48,14,10,24,42,4,220,18,20,90,75,18,110,180,30,NA,200,110,38,36,120,25,13,18,12,56,180,22,NA,50,72,16,15,NA,19,18,30,40,NA,11,22,18,140,20,50,NA,60,16
26092008weekIndiaDelhi,48,14,10,24,42,4,220,18,24,90,75,18,110,180,30,NA,200,110,38,36,120,25,13,18,12,56,180,23,NA,50,72,16,15,NA,19,18,30,40,NA,11,21,18,140,28,50,NA,60,16
03102008weekIndiaDelhi,48,14,10,24,42,4,220,18,24,100,75,18,110,180,30,NA,200,110,38,36,120,25,13,18,12,56,180,23,NA,50,72,16,15,NA,19,18,30,40,NA,11,21,18,140,28,50,NA,60,16
10102008weekIndiaDelhi,50,14,10,24,42,4,220,18,16,100,75,20,110,180,30,NA,210,110,38,36,120,25,13,18,12,60,180,23,NA,50,72,16,16,NA,19,18,30,40,NA,11,21,18,140,36,50,NA,55,16
17102008weekIndiaDelhi,50,14,10,24,42,4,220,18,16,100,75,20,110,180,30,NA,210,110,38,36,120,25,13,18,12,60,180,23,NA,50,72,16,16,NA,19,18,30,40,NA,11,21,18,140,36,50,NA,55,16
24102008weekIndiaDelhi,52,14,10,24,44,4,220,18,16,120,75,20,110,180,30,NA,210,110,38,36,120,25,13,18,12,60,190,23,NA,50,75,16,16,NA,19,18,30,40,NA,11,22,20,140,40,54,NA,55,16
31102008weekIndiaDelhi,52,14,10,24,44,4,220,18,16,120,75,20,110,180,33,NA,210,110,38,36,120,24,13,18,12,60,190,23,NA,50,75,16,16,NA,19,18,30,40,NA,11,22,20,150,36,54,NA,55,16
07112008weekIndiaDelhi,52,14,10,24,44,4,220,18,16,140,75,20,100,180,36,NA,210,110,38,36,120,24,13,18,12,60,190,23,NA,50,75,16,16,NA,19,18,30,40,NA,11,22,20,150,32,56,NA,55,16
14112008weekIndiaDelhi,52,14,10,24,44,4,220,18,16,130,75,20,100,180,36,NA,210,110,38,36,105,24,NA,18,12,60,190,23,NA,50,72,16,16,NA,19,18,30,40,NA,11,22,20,150,32,56,NA,55,16
21112008weekIndiaDelhi,52,14,10,24,40,4,220,18,16,120,75,20,100,180,36,NA,210,110,38,36,105,22,NA,18,12,60,190,23,NA,50,72,16,12,NA,19,18,30,40,NA,11,22,20,150,28,52,NA,50,16
28112008weekIndiaDelhi,52,14,10,22,40,4,220,18,16,120,75,20,100,180,36,NA,210,110,38,36,105,20,NA,18,12,60,190,23,NA,50,72,16,10,NA,19,18,30,40,NA,11,22,20,150,25,52,NA,48,16
05122008weekIndiaDelhi,50,14,10,22,40,4,220,18,16,120,75,20,100,175,36,NA,210,110,38,36,105,20,18,18,12,60,190,23,NA,50,72,18,10,NA,19,18,30,40,NA,11,22,20,150,24,52,NA,45,16
12122008weekIndiaDelhi,50,14,10,22,40,4,220,18,16,120,75,20,100,170,36,NA,210,110,38,36,105,20,13,18,12,60,190,23,NA,50,72,20,10,NA,19,18,30,40,NA,11,22,20,150,18,52,NA,45,16
19122008weekIndiaDelhi,48,14,10,20,40,4,220,18,14,120,75,20,110,180,36,NA,210,110,38,36,105,20,13,18,12,60,190,23,NA,50,72,20,8,NA,19,18,30,40,NA,11,22,20,150,14,50,NA,45,16
26122008weekIndiaDelhi,48,14,10,20,40,4,220,18,12,110,75,20,110,180,36,NA,220,110,38,36,105,20,13,18,12,60,190,23,NA,50,72,20,8,NA,19,18,30,40,NA,11,22,20,150,12,50,NA,45,16
02012009weekIndiaDelhi,48,14,10,20,40,4,220,18,12,100,75,20,110,180,36,NA,220,110,38,36,105,20,18,18,12,60,190,23,NA,50,72,22,8,NA,19,18,30,40,NA,11,22,20,150,12,50,NA,45,16
09012009weekIndiaDelhi,48,14,10,22,40,4,220,18,12,100,75,20,110,180,36,NA,220,110,38,36,105,20,18,18,12,60,190,23,NA,50,72,22,8,NA,19,18,30,40,NA,11,22,20,150,12,50,NA,45,16
16012009weekIndiaDelhi,48,14,10,22,40,4,220,18,12,100,75,20,110,180,36,NA,220,110,38,36,105,20,18,18,12,60,190,23,NA,50,72,22,8,NA,19,18,30,40,NA,11,22,20,150,12,50,NA,45,16
23012009weekIndiaDelhi,48,14,10,22,40,4,220,18,12,100,75,20,110,180,30,NA,220,110,38,36,105,20,18,18,12,60,190,23,NA,50,72,20,6,NA,19,18,30,40,NA,11,22,20,150,12,50,NA,45,16
30012009weekIndiaDelhi,48,14,10,22,40,4,220,18,12,110,75,20,110,180,30,NA,220,110,38,36,105,20,18,18,12,60,180,24,NA,50,72,20,6,NA,19,18,30,40,NA,11,24,20,160,12,50,NA,45,16
06022009weekIndiaDelhi,48,14,10,22,40,4,220,18,16,100,75,20,110,180,30,NA,220,110,38,36,105,20,18,18,12,60,180,24,NA,50,72,20,6,NA,19,18,30,40,NA,11,24,20,160,12,50,NA,45,16
13022009weekIndiaDelhi,50,14.5,10,22,40,4,220,18,16,100,75,20,110,180,30,NA,220,110,38,36,105,20,18,18,12,62,180,24,NA,50,68,20,6,NA,19,18,30,40,NA,11,25,20,160,12,52,NA,45,16
20022009weekIndiaDelhi,50,14.5,10,22,40,4,220,18,16,100,75,20,110,180,30,NA,220,110,38,36,105,20,18,18,12,62,180,24,NA,50,68,20,6,NA,19,18,30,40,NA,11,25,20,160,12,52,NA,45,16
27022009weekIndiaDelhi,50,14.5,10,24,40,4,220,18,16,110,75,20,110,180,30,NA,220,110,38,36,105,24,18,18,12,62,190,24,NA,50,66,20,6,NA,19,18,30,40,NA,11,25,20,160,14,52,NA,45,16
06032009weekIndiaDelhi,50,14.5,10,24,40,4,240,18,16,110,75,20,110,180,30,NA,220,118,38,36,105,24,18,18,12,62,190,24,NA,50,66,18,7,10,20,20,35,45,NA,11,25,20,160,14,52,NA,45,16
13032009weekIndiaDelhi,52,14.5,10,24,40,4,240,18,16,120,75,20,110,180,30,NA,220,118,38,36,105,24,18,18,12,58,190,24,NA,50,64,18,7,10,19,20,35,45,NA,11,25,20,160,16,52,NA,45,16
20032009weekIndiaDelhi,52,14.5,10,24,40,4,240,18,16,120,75,20,110,180,30,NA,220,118,38,36,105,24,18,18,12,58,190,24,NA,50,60,18,8,10,19,20,35,45,NA,11,25,20,160,16,52,NA,45,16
27032009weekIndiaDelhi,52,14.5,10,24,40,4,240,18,16,110,75,20,110,180,30,NA,220,118,38,36,105,24,18,18,12,58,190,24,NA,50,60,18,8,10,19,20,35,45,NA,11,25,20,160,16,52,NA,45,16
03042009weekIndiaDelhi,55,14.5,13,24,40,4,240,18,12,130,75,20,110,180,30,NA,220,118,38,36,105,24,18,18,14,60,200,24,NA,56,60,16,10,12,19,20,35,45,NA,11,25,20,160,16,56,NA,45,16
10042009weekIndiaDelhi,55,15,13,24,40,4,240,18,12,130,75,20,110,180,30,NA,220,110,38,36,105,25,18,18,14,60,200,24,NA,56,60,16,10,12,19,22,35,45,NA,11,26,20,160,16,56,NA,45,16
17042009weekIndiaDelhi,56,15,13,24,40,4,240,18,12,130,75,20,110,180,30,NA,220,110,38,36,105,27,18,18,14,58,200,24,NA,56,60,16,12,12,19,22,35,45,NA,11,29,20,160,16,56,NA,45,16
24042009weekIndiaDelhi,56,15,13,30,40,4,240,18,10,110,75,20,110,180,30,NA,220,110,38,36,105,27,18,18,14,58,200,24,NA,56,60,12,12,12,19,25,35,45,NA,11,29,20,160,12,56,NA,50,16
01052009weekIndiaDelhi,58,15,13,30,40,4,240,18,10,120,75,20,110,180,30,NA,220,110,38,36,105,30,18,18,14,58,200,24,NA,60,65,15,12,12,19,25,35,45,NA,11,29,20,160,12,56,NA,50,16
08052009weekIndiaDelhi,58,15,13,30,40,4,240,18,10,120,75,20,110,180,30,NA,220,110,38,36,105,30,18,18,14,58,200,24,NA,60,68,15,12,12,19,25,35,45,NA,11,27,20,160,12,56,NA,50,16
15052009weekIndiaDelhi,58,15,13,30,40,4,240,18,12,120,75,20,110,180,30,NA,220,110,38,36,105,30,18,18,14,58,200,24,NA,60,68,15,12,12,19,25,35,45,NA,11,27,20,160,12,56,NA,50,16
22052009weekIndiaDelhi,58,15,13,24,40,4,240,18,10,120,75,20,110,180,30,NA,220,110,38,36,105,30,18,18,14,58,200,24,NA,60,65,12,14,12,19,25,35,45,NA,11,27,20,160,16,56,NA,54,16
29052009weekIndiaDelhi,60,15,13,24,40,4,240,18,10,110,75,20,110,180,33,NA,220,110,38,36,105,32,18,18,14,58,200,24,NA,60,65,12,14,12,19,25,35,45,NA,12,27,20,160,16,58,NA,54,16
05062009weekIndiaDelhi,60,15,13,24,40,4,240,18,10,120,75,20,110,180,33,NA,220,110,38,36,105,32,18,18,14,58,200,24,NA,60,65,12,14,12,19,25,35,45,NA,12,27,20,160,16,58,NA,54,16
12062009weekIndiaDelhi,60,15,13,24,40,4,240,18,12,120,75,20,110,180,33,NA,230,110,38,36,105,32,18,18,14,58,200,24,NA,60,65,12,16,12,19,25,35,45,NA,12,27,20,160,20,58,NA,54,16
19062009weekIndiaDelhi,60,15,13,24,40,4,240,18,12,120,75,20,110,180,33,NA,230,110,38,36,105,32,18,18,14,58,200,24,NA,60,65,12,16,12,19,25,35,45,NA,12,27,20,160,20,58,NA,54,16
26062009weekIndiaDelhi,66,15,13,30,40,4,240,18,12,110,75,20,110,180,33,NA,230,110,38,36,105,32,18,18,14,58,200,24,NA,60,64,12,16,12,19,25,35,45,NA,12,27,20,160,20,58,NA,54,16
03072009weekIndiaDelhi,66,15,13,30,40,4,240,18,12,120,75,20,110,180,33,NA,230,110,38,36,105,32,18,18,14,58,200,24,NA,60,64,12,18,12,19,25,35,45,NA,12,27,20,160,24,58,NA,54,16
10072009weekIndiaDelhi,74,15,13,30,40,4,240,18,14,120,75,20,110,180,33,NA,230,110,38,36,105,32,18,18,14,60,200,24,NA,62,62,14,18,12,19,25,35,45,NA,12,27,20,160,32,62,NA,52,16
17072009weekIndiaDelhi,84,15,13,30,44,4,240,18,14,120,75,20,110,180,33,NA,230,110,40,38,105,32,18,18,14,66,200,24,NA,68,62,15,18,12,19,25,35,45,NA,12,27,20,160,32,66,NA,50,16
24072009weekIndiaDelhi,86,15,13,30,44,4,240,18,14,120,75,20,110,180,30,NA,230,110,40,38,105,32,18,18,14,66,200,24,NA,68,62,15,18,12,19,25,35,45,NA,12,28,20,160,32,66,NA,50,16
31072009weekIndiaDelhi,84,15,13,30,44,4,240,18,14,110,75,20,110,180,30,NA,240,110,40,38,105,35,18,18,14,66,200,24,NA,66,60,15,18,12,19,25,35,45,NA,12,28,20,160,28,64,NA,48,16
07082009weekIndiaDelhi,80,15,13,30,40,4,200,18,20,120,75,20,110,170,30,NA,250,110,38,36,100,34,18,18,14,60,200,24,NA,66,60,15,18,12,19,25,35,45,NA,12,28,20,160,28,60,NA,48,16
14082009weekIndiaDelhi,84,15,13,NA,40,18,200,NA,20,120,32,75,110,170,30,NA,250,110,38,36,100,160,18,18,14,66,200,24,NA,66,60,16,20,12,19,25,35,45,NA,12,34,20,66,32,64,NA,48,16
21082009weekIndiaDelhi,84,15,13,30,40,4,200,18,20,120,75,20,110,170,30,NA,250,110,38,36,100,34,18,18,14,66,200,24,NA,66,64,16,20,12,19,25,35,45,NA,12,32,20,160,32,64,NA,48,16
28082009weekIndiaDelhi,84,15,13,30,40,4,180,18,16,110,75,20,110,170,30,NA,250,110,38,36,100,34,18,18,14,66,200,24,NA,66,64,16,20,12,19,25,35,45,NA,12,32,20,160,28,64,NA,48,16
