date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other
2006-01-11,8.494871794871795,9.75,6.0,8.5,4.75,6.333333333333334,10.75,4.7,26.366666666666664,5.233333333333333,9.98,5.75,13.0,24.0,6.166666666666666,8.0,12.25,8.74017094017094,11.5,24.0
2006-01-12,8.492307692307692,9.75,6.0,8.5,4.5,6.366666666666666,10.75,4.8,26.43333333333333,5.166666666666666,9.96,5.25,13.0,24.0,6.333333333333334,8.0,12.25,8.743589743589745,11.5,24.0
2006-01-13,8.48974358974359,9.75,6.0,8.65,4.5,6.4,10.75,5.0,26.5,5.1,9.95,5.416666666666666,13.0,24.0,6.5,8.1,12.25,8.747008547008548,11.5,23.5
2006-01-14,8.487179487179487,9.75,5.966666666666666,8.666666666666666,4.5,6.5,10.75,4.8,26.45,5.2,9.92,5.583333333333334,13.0,24.0,6.475,8.108333333333334,12.25,8.75042735042735,11.5,23.666666666666664
2006-01-15,8.484615384615385,9.75,5.933333333333334,8.683333333333334,4.5,6.5,10.75,4.5,26.5,5.1,9.92,5.75,13.0,24.0,6.45,8.116666666666667,12.25,8.753846153846151,11.666666666666668,23.833333333333336
2006-01-16,8.482051282051282,9.75,5.9,8.7,4.5,6.5,10.75,4.4,26.6,5.0,9.92,5.5,13.0,24.0,6.425,8.125,12.25,8.757264957264958,11.833333333333332,24.0
2006-01-17,8.47948717948718,9.75,5.866666666666666,8.716666666666667,4.5,6.5,10.75,4.4,26.7,5.1,9.92,6.0,13.0,24.0,6.4,8.133333333333333,12.25,8.760683760683763,12.0,24.166666666666664
2006-01-18,8.476923076923077,9.75,5.833333333333334,8.733333333333334,4.5,6.5,10.75,3.8,26.8,5.05,9.93,6.0,13.0,34.0,6.0,8.141666666666666,12.25,8.764102564102563,12.0,24.333333333333336
2006-01-19,8.474358974358973,10.1,5.8,8.75,4.5,6.5,10.75,3.7,26.9,5.1,9.94,6.0,13.0,34.0,6.5,8.15,12.25,8.767521367521367,12.0,24.5
2006-01-20,8.471794871794872,9.75,5.8,8.75,4.5,6.5,10.75,4.0,26.95,5.15,9.95,6.0,13.0,32.0,6.0,8.15,12.25,8.770940170940174,12.0,24.5
2006-01-21,8.46923076923077,9.5,5.75,9.0,4.25,6.5,10.75,4.1,27.0,5.2,9.98,6.0,13.0,24.0,6.0,8.2,12.25,8.774358974358975,12.0,24.5
2006-01-22,8.466666666666667,9.566666666666666,5.6875,9.0875,4.1875,6.5,10.75,4.1,27.1,5.0,9.98,6.0,13.0,24.0,6.0,8.275,12.25,8.777777777777779,12.0,24.625
2006-01-23,8.464102564102564,9.633333333333333,5.625,9.175,4.125,6.5,10.75,4.0,27.3,5.0,9.98,5.75,13.0,24.0,6.0,8.35,12.25,8.78119658119658,12.0,24.75
2006-01-24,8.461538461538463,9.7,5.5625,9.2625,4.0625,6.5,10.75,4.0,27.4,5.1,9.98,6.0,13.0,24.0,6.0,8.425,12.25,8.784615384615384,12.0,24.875
2006-01-25,8.458974358974361,10.05,5.5,9.35,4.0,6.5,10.75,4.0,27.5,4.5,9.96,6.0,13.0,26.0,6.0,8.5,12.25,8.788034188034189,12.0,25.0
2006-01-26,8.456410256410258,10.0125,5.416666666666666,9.5,3.933333333333333,6.5,10.75,3.9,27.566666666666666,4.433333333333334,9.963333333333333,5.75,13.0,26.0,6.0,8.533333333333333,12.25,8.791452991452992,12.0,25.083333333333336
2006-01-27,8.453846153846152,9.975,5.333333333333334,9.65,3.8666666666666663,6.5,10.75,3.8,27.633333333333336,4.366666666666667,9.966666666666667,5.916666666666666,13.0,26.0,6.0,8.566666666666666,12.25,8.794871794871794,12.0,25.166666666666664
2006-01-28,8.451282051282051,9.9375,5.25,9.8,3.8,6.5,10.75,3.7,27.7,4.3,9.97,6.083333333333334,13.0,26.0,6.0,8.6,12.25,8.798290598290599,12.0,25.25
2006-01-29,8.448717948717949,9.9,5.25,9.8,3.8,6.5,10.75,3.6,27.8,4.25,9.966666666666667,6.25,13.0,26.5,6.0,8.6,12.25,8.801709401709402,12.0,25.25
2006-01-30,8.446153846153846,9.8625,5.25,9.8,3.8,6.5,10.75,3.5,27.85,4.25,9.963333333333333,6.0,13.0,27.0,6.0,8.6,12.25,8.805128205128208,12.0,25.25
2006-01-31,8.443589743589744,9.825,5.25,9.8,3.8,6.5,10.75,3.5,27.9,4.25,9.96,6.0,13.0,27.5,6.0,8.6,12.25,8.808547008547007,12.0,25.25
2006-02-01,8.441025641025643,9.7875,5.0,9.7,3.7,6.5,10.75,3.5,27.95,4.25,9.95,6.25,13.0,22.0,6.5,8.6,12.25,8.811965811965813,12.0,26.0
2006-02-02,8.438461538461539,9.75,4.5,9.7,3.7,6.5,10.75,3.5,28.0,4.25,9.98,6.0,13.0,25.0,6.5,8.6,12.25,8.815384615384616,12.0,26.0
2006-02-03,8.435897435897436,9.85,4.5,9.7,3.68,6.5,10.75,3.3,28.3,4.15,9.98,6.166666666666666,13.0,27.0,6.6,8.6,12.25,8.81880341880342,12.0,26.0
2006-02-04,8.433333333333334,9.75,4.5,9.7,3.66,6.5,10.75,3.5,28.4,4.2,9.98,6.333333333333334,13.0,30.0,6.5,8.6,12.25,8.822222222222221,12.0,26.0
2006-02-05,8.430769230769231,9.633333333333333,4.5,9.7,3.64,6.5,10.75,3.7,28.6,4.1,9.973333333333334,6.5,13.0,28.666666666666664,6.333333333333334,8.6,12.25,8.825641025641024,12.0,26.0
2006-02-06,8.428205128205128,9.516666666666666,4.5,9.7,3.62,6.5,10.75,3.8,32.7,4.2,9.966666666666667,6.0,13.0,27.333333333333336,6.166666666666666,8.6,12.25,8.82905982905983,12.0,26.0
2006-02-07,8.425641025641026,9.4,4.5,9.7,3.6,6.5,10.75,3.9,36.8,4.0,9.96,6.0,13.0,26.0,6.0,8.6,12.25,8.832478632478633,12.0,26.0
2006-02-08,8.423076923076923,9.15,4.5,9.7,3.6,6.5,10.75,3.6,40.9,4.15,10.25,6.25,13.0,26.0,6.5,8.6,12.25,8.835897435897436,12.0,26.0
2006-02-09,8.42051282051282,9.083333333333334,4.5,9.7,3.6,6.5,10.75,3.6,29.1,3.8,9.95,6.0,13.0,25.333333333333336,6.666666666666666,8.6,12.25,8.83931623931624,12.0,26.0
2006-02-10,8.417948717948718,9.016666666666666,4.6,9.7,3.6,6.5,10.75,3.5,29.15,3.75,9.96,5.916666666666666,13.0,24.666666666666664,6.833333333333334,8.6,12.25,8.842735042735043,12.0,26.0
2006-02-11,8.415384615384616,8.95,4.5,9.6,3.6,6.5,10.75,3.5,29.2,3.75,9.98,5.833333333333334,13.0,24.0,7.0,8.65,12.25,8.846153846153848,12.0,25.5
2006-02-12,8.412820512820513,8.9,4.466666666666667,9.6,3.6,6.5,10.75,3.6,29.2,3.85,9.986666666666666,5.75,13.0,23.333333333333336,7.166666666666666,8.65,12.25,8.84957264957265,12.0,25.5
2006-02-13,8.410256410256409,8.85,4.433333333333334,9.6,3.6,6.537313432835821,10.75,3.7,29.25,3.9,9.993333333333334,6.0,13.0,22.666666666666664,7.333333333333334,8.65,12.25,8.852991452991454,12.0,25.5
2006-02-14,8.407692307692308,8.8,4.4,9.6,3.6,6.574626865671642,10.75,3.6,29.35,4.0,10.0,5.75,13.0,22.0,7.5,8.65,12.1,8.856410256410259,12.0,25.5
2006-02-15,8.405128205128205,8.5,4.4,9.6,3.6,6.611940298507463,10.75,3.6,29.4,3.9,10.0,6.0,13.0,26.0,6.0,8.65,12.1,8.85982905982906,12.0,25.5
2006-02-16,8.402564102564103,9.0,4.4,9.6,3.6,6.649253731343283,10.75,3.5,29.5,3.85,9.95,6.25,13.0,22.0,7.5,8.65,12.1,8.863247863247864,12.0,25.5
2006-02-17,8.4,8.85,4.4,9.6,3.6,6.686567164179106,10.75,3.5,29.3,3.75,9.98,6.15,13.0,22.6,7.5,8.65,12.1,8.866666666666667,12.0,25.5
2006-02-18,8.397435897435898,8.7,4.3,9.65,3.7,6.723880597014926,10.75,3.5,29.4,3.8,9.98,6.05,13.0,23.2,7.5,8.7,12.1,8.87008547008547,12.0,26.0
2006-02-19,8.394871794871795,8.55,4.3,9.65,3.7,6.7611940298507465,10.75,3.6,29.4,3.75,9.973333333333334,5.95,13.0,23.8,7.5,8.7,12.1,8.873504273504274,12.0,26.0
2006-02-20,8.392307692307693,8.4,4.3,9.65,3.7,6.798507462686567,10.75,3.6,29.5,3.85,9.966666666666667,5.85,13.0,24.4,7.5,8.7,12.1,8.87692307692308,12.0,26.0
2006-02-21,8.38974358974359,8.25,4.3,9.65,3.7,6.835820895522388,10.75,3.7,29.6,3.9,9.96,5.75,13.0,25.0,7.5,8.7,12.1,8.88034188034188,12.0,26.0
2006-02-22,8.387179487179488,7.85,4.3,9.65,3.7,6.8731343283582085,10.75,3.9,29.5,4.0,9.98,5.0,13.0,28.0,6.5,8.7,12.1,8.883760683760684,12.0,26.0
2006-02-23,8.384615384615385,8.0,4.3,9.65,3.7,6.91044776119403,10.75,4.0,29.4,4.1,9.96,5.0,13.0,26.0,6.5,8.7,12.1,8.887179487179488,12.0,26.0
2006-02-24,8.382051282051282,8.35,4.3,9.65,3.7,6.9477611940298525,10.75,4.1,29.5,4.15,9.98,5.333333333333334,13.0,28.0,6.5,8.7,12.1,8.890598290598291,12.0,26.0
2006-02-25,8.379487179487178,7.95,4.6,9.5,3.8,6.9850746268656705,10.75,4.2,29.5,4.1,9.96,5.666666666666666,13.0,30.0,6.0,8.7,12.1,8.894017094017093,12.0,26.0
2006-02-26,8.376923076923077,7.833333333333334,4.5,9.5,3.8,7.022388059701491,10.75,4.3,28.75,4.15,9.96,6.0,13.0,27.5,5.866666666666666,8.716666666666667,12.1,8.8974358974359,12.0,26.0
2006-02-27,8.374358974358975,7.716666666666666,4.4,9.5,3.8,7.059701492537314,10.75,4.2,28.4,4.2,9.96,6.0,13.0,25.0,5.7333333333333325,8.733333333333334,12.1,8.900854700854701,12.0,26.0
2006-02-28,8.371794871794872,7.6,4.3,9.5,3.8,7.097014925373133,10.75,4.2,28.266666666666666,4.2,9.96,6.0,13.0,22.5,5.6,8.75,12.1,8.904273504273506,12.0,26.0
2006-03-01,8.36923076923077,7.6,4.3,9.5,3.8,7.134328358208956,10.75,4.25,28.133333333333336,4.2,9.96,6.0,13.0,27.5,6.0,8.75,12.0,8.907692307692308,12.0,26.0
2006-03-02,8.366666666666667,7.85,4.3,9.5,3.8,7.1716417910447765,10.75,4.2,28.0,4.2,9.96,6.0,13.0,24.0,6.2,8.75,12.0,8.911111111111111,12.0,26.0
2006-03-03,8.364102564102565,8.0,4.3,9.5,3.8,7.208955223880597,10.75,4.3,28.1,4.1,10.0,6.0,13.0,27.0,6.5,8.75,12.0,8.914529914529913,12.0,26.0
2006-03-04,8.361538461538462,8.65,4.25,9.5,3.85,7.246268656716418,9.5,4.3,28.2,4.15,10.0,6.0,13.0,25.0,6.5,8.75,12.0,8.917948717948716,12.0,26.5
2006-03-05,8.35897435897436,8.516666666666666,4.25,9.483333333333334,3.85,7.2835820895522385,9.55,4.2,28.15,4.2,10.0,6.0,13.0,25.666666666666664,6.5,8.733333333333334,12.0,8.921367521367523,12.0,26.5
2006-03-06,8.356410256410259,8.383333333333333,4.25,9.466666666666667,3.85,7.320895522388059,9.6,4.2,28.25,4.1,10.0,6.0,13.0,26.333333333333336,6.5,8.716666666666667,12.0,8.924786324786325,12.0,26.5
2006-03-07,8.353846153846153,8.25,4.25,9.45,3.85,7.35820895522388,9.65,4.2,28.3,4.0,10.0,6.0,13.0,27.0,6.5,8.7,12.0,8.928205128205127,12.0,26.5
2006-03-08,8.35128205128205,8.5,4.25,9.45,3.85,7.3955223880597,9.7,4.3,28.4,4.0,9.95,5.75,13.0,25.0,6.0,8.7,12.0,8.931623931623932,12.0,26.5
2006-03-09,8.348717948717951,8.5,4.25,9.45,3.85,7.432835820895523,9.7,4.3,28.5,3.9,9.9,6.0,13.0,27.0,6.0,8.7,12.0,8.935042735042733,12.0,26.5
2006-03-10,8.346153846153848,8.5,4.2,9.45,3.85,7.470149253731344,9.7,4.3,28.6,3.9,9.92,5.916666666666666,13.0,28.0,6.0,8.7,12.0,8.938461538461539,12.0,26.5
2006-03-11,8.343589743589744,8.5,4.2,9.5,3.85,7.507462686567163,9.7,4.4,28.5,3.85,9.93,5.833333333333334,13.0,29.75,6.0,8.75,12.0,8.941880341880342,12.0,26.5
2006-03-12,8.341025641025642,8.5,4.2,9.5,3.85,7.544776119402986,9.7,4.5,28.7,3.8,9.946666666666664,5.75,13.0,31.5,6.0,8.75,12.0,8.945299145299145,12.0,26.5
2006-03-13,8.338461538461537,8.5,4.2,9.5,3.85,7.5820895522388065,9.7,4.6,28.75,3.95,9.963333333333333,6.0,13.0,33.25,6.0,8.75,12.0,8.948717948717949,12.0,26.5
2006-03-14,8.335897435897436,8.5,4.2,9.5,3.85,7.619402985074626,9.7,4.6,28.6,3.9,9.98,6.0,13.0,35.0,6.0,8.75,12.0,8.95213675213675,12.0,26.5
2006-03-15,8.333333333333334,8.666666666666666,4.2,9.5,3.85,7.656716417910447,11.0,4.7,28.55,3.883333333333333,9.985,6.0,13.0,28.0,6.5,8.75,12.0,8.955555555555557,12.0,26.5
2006-03-16,8.330769230769231,8.833333333333334,4.2,9.5,3.85,7.6940298507462686,11.0,4.8,28.5,3.8666666666666663,9.99,6.25,13.0,32.0,6.5,8.75,12.0,8.95897435897436,12.0,26.5
2006-03-17,8.328205128205129,9.0,4.2,9.5,3.85,7.731343283582089,11.0,4.8,28.45,3.85,9.995,6.25,13.0,28.0,6.5,8.75,12.0,8.962393162393163,12.0,26.5
2006-03-18,8.325641025641026,9.25,4.0,9.6,3.9,7.768656716417911,11.0,4.7,28.4,3.9,10.0,6.25,13.0,28.0,6.5,8.9,12.0,8.965811965811966,12.0,26.0
2006-03-19,8.323076923076924,9.083333333333334,4.0,9.61,3.9,7.8059701492537314,11.5,4.6,28.75,3.85,10.0,6.25,13.0,28.666666666666664,6.5,8.92,12.0,8.96923076923077,12.0,26.0
2006-03-20,8.320512820512821,8.916666666666666,4.0,9.62,3.9,7.843283582089553,12.0,4.6,29.0,3.8,10.0,6.25,13.0,29.333333333333336,6.5,8.94,12.0,8.972649572649573,12.0,26.0
2006-03-21,8.317948717948719,8.75,4.0,9.63,3.9,7.880597014925374,12.5,4.5,29.3,3.75,10.0,6.0,13.0,30.0,6.5,8.96,12.2,8.976068376068378,12.0,26.0
2006-03-22,8.315384615384616,9.75,4.0,9.64,3.9,7.9179104477611935,12.5,4.5,29.5,3.7,9.95,6.0,13.0,26.0,6.5,8.98,12.2,8.97948717948718,12.0,26.0
2006-03-23,8.312820512820513,9.25,4.0,9.65,3.9,7.955223880597014,12.5,4.5,29.5,3.65,9.98,6.25,13.0,28.0,6.5,9.0,12.2,8.982905982905983,12.0,26.0
2006-03-24,8.31025641025641,9.25,4.0,9.65,3.9,7.992537313432837,11.25,4.5,29.6,3.6,9.98,6.166666666666666,13.0,28.0,6.0,9.0,12.2,8.986324786324786,12.0,26.0
2006-03-25,8.307692307692307,9.5,4.15,9.4,4.0,8.029850746268657,11.25,4.7,29.5,3.5,9.95,6.083333333333334,13.0,28.0,7.0,9.15,12.2,8.98974358974359,12.0,26.5
2006-03-26,8.305128205128206,9.525,4.016666666666667,9.483333333333334,3.966666666666667,8.067164179104477,11.25,4.9,29.5,3.5,9.955,6.0,13.0,26.0,6.833333333333334,9.1,12.2,8.993162393162393,12.0,26.5
2006-03-27,8.302564102564103,9.55,3.883333333333333,9.566666666666666,3.933333333333333,8.104477611940299,11.25,5.0,29.6,3.55,9.96,6.25,13.0,24.0,6.666666666666666,9.05,12.2,8.996581196581197,12.0,26.5
2006-03-28,8.3,9.575,3.75,9.65,3.9,8.14179104477612,11.25,5.0,29.708333333333336,3.55,9.965,6.0,13.0,22.0,6.5,9.0,12.2,9.0,12.0,26.5
2006-03-29,8.25,9.6,3.75,9.65,3.9,8.17910447761194,11.25,5.1,29.816666666666666,3.55,9.97,6.0,13.0,28.0,7.0,9.0,12.3,9.0,12.0,26.5
2006-03-30,8.264285714285714,9.625,3.75,9.5,4.0,8.216417910447761,11.25,5.2,29.925,3.55,9.975,6.0,13.0,27.333333333333336,6.833333333333334,9.0,12.3,8.942857142857143,12.0,27.0
2006-03-31,8.278571428571428,9.65,3.75,9.5,4.0,8.253731343283581,11.25,5.3,30.03333333333333,3.55,9.98,6.0,13.0,26.666666666666664,6.666666666666666,9.0,12.3,8.885714285714286,12.0,28.0
2006-04-01,8.292857142857143,9.675,3.7,9.5,4.0,8.291044776119403,11.25,5.4,30.141666666666666,3.55,9.985,6.0,13.0,26.0,6.5,9.0,12.3,8.82857142857143,12.0,28.0
2006-04-02,8.307142857142857,9.7,3.7,9.48,4.0,8.328358208955224,11.25,5.5,30.25,3.55,9.99,6.0,13.0,27.333333333333336,6.5,8.98,12.3,8.77142857142857,12.0,28.0
2006-04-03,8.321428571428571,9.725,3.7,9.46,4.0,8.365671641791044,11.25,5.6,30.5,3.5,9.995,6.0,13.0,28.666666666666664,6.5,8.96,12.3,8.714285714285715,12.0,28.0
2006-04-04,8.335714285714285,9.75,3.7,9.44,4.0,8.402985074626866,11.25,5.6,30.6,3.5,10.0,6.25,13.0,30.0,6.5,8.94,12.3,8.657142857142857,12.0,28.0
2006-04-05,8.35,10.5,3.7,9.42,4.0,8.440298507462687,11.25,5.8,30.0,3.45,9.98,6.25,13.0,25.0,6.5,8.92,12.3,8.6,12.0,28.0
2006-04-06,8.383571428571429,10.375,3.7,9.4,4.0,8.477611940298509,11.25,6.0,29.8,3.35,10.1,6.0,13.0,28.0,6.5,8.9,12.3,8.633571428571429,12.0,28.0
2006-04-07,8.417142857142856,10.25,3.7,9.4,4.0,8.514925373134329,11.1875,6.0,29.5,3.3,10.1,6.083333333333334,13.0,30.0,6.5,8.9,12.3,8.667142857142856,12.0,28.0
2006-04-08,8.450714285714287,10.125,3.6,9.4,4.0,8.55223880597015,11.125,6.1,29.7,3.35,10.05,6.166666666666666,13.0,30.45454545454545,6.409090909090909,8.9,12.3,8.700714285714287,12.0,28.0
2006-04-09,8.484285714285715,10.0,3.636363636363636,9.272727272727273,4.00909090909091,8.58955223880597,11.0625,6.0,29.65,3.25,10.083333333333334,6.25,13.0,30.90909090909091,6.3181818181818175,8.9,12.3,8.734285714285715,12.0,28.04545454545455
2006-04-10,8.517857142857144,9.875,3.672727272727272,9.145454545454543,4.0181818181818185,8.626865671641793,11.0,6.0,29.6,3.2,10.116666666666667,6.0,13.0,31.363636363636363,6.227272727272728,8.9,12.3,8.767857142857144,12.0,28.09090909090909
2006-04-11,8.551428571428572,9.75,3.709090909090909,9.01818181818182,4.027272727272727,8.664179104477611,10.9375,5.9,29.7,3.3,10.15,6.0,13.0,31.81818181818182,6.136363636363638,8.9,12.3,8.801428571428572,12.0,28.13636363636364
2006-04-12,8.585,9.625,3.7454545454545456,8.89090909090909,4.036363636363636,8.701492537313433,10.875,5.8,29.8,3.25,10.15,6.0,13.0,32.27272727272727,6.045454545454545,8.9,12.3,8.835,12.0,28.18181818181818
2006-04-13,8.618571428571428,9.5,3.7818181818181817,8.763636363636364,4.045454545454546,8.738805970149253,10.8125,5.8,29.9,3.2,10.1,6.0,13.0,32.72727272727273,5.954545454545455,8.9,12.3,8.868571428571428,12.0,28.22727272727273
2006-04-14,8.652142857142856,9.833333333333334,3.8181818181818175,8.636363636363637,4.054545454545455,8.776119402985076,10.75,5.8,29.75,3.2,10.1,6.033333333333334,13.0,33.18181818181818,5.863636363636362,8.9,12.3,8.902142857142856,12.0,28.272727272727273
2006-04-15,8.685714285714285,10.166666666666666,3.8545454545454554,8.509090909090908,4.063636363636364,8.813432835820896,10.6875,5.8,29.8,3.15,10.15,6.066666666666666,13.0,33.63636363636363,5.7727272727272725,8.9,12.3,8.935714285714285,12.0,28.31818181818182
2006-04-16,8.719285714285714,10.5,3.89090909090909,8.381818181818183,4.072727272727272,8.850746268656716,10.625,5.7,29.7,3.25,10.133333333333333,6.1,13.0,34.09090909090909,5.6818181818181825,8.9,12.3,8.969285714285714,12.0,28.363636363636363
2006-04-17,8.752857142857144,10.833333333333332,3.927272727272728,8.254545454545456,4.081818181818182,8.888059701492537,10.5625,5.7,29.75,3.35,10.116666666666667,6.25,13.0,34.54545454545455,5.590909090909091,8.9,12.3,9.002857142857145,12.0,28.40909090909091
2006-04-18,8.786428571428571,11.166666666666668,3.963636363636364,8.127272727272727,4.090909090909091,8.925373134328359,10.5,5.7,30.0,3.25,10.1,6.0,13.0,35.0,5.5,8.9,12.3,9.036428571428573,12.0,28.45454545454545
2006-04-19,8.82,11.5,4.0,8.0,4.1,8.962686567164178,10.5,5.7,30.0,3.1,10.15,6.0,13.0,34.0,5.5,8.9,12.3,9.07,12.0,28.5
2006-04-20,9.0,11.75,4.0,7.9,4.1,9.0,10.5,5.7,30.5,3.15,10.15,6.0,13.0,33.0,5.416666666666666,8.9,12.3,9.25,12.0,28.5
2006-04-21,9.35,10.5,4.0,7.92,4.11,9.053571428571429,10.5,5.7,30.5,3.2,10.2,6.166666666666666,13.0,32.0,5.333333333333334,8.89,12.3,9.4,12.0,28.55
2006-04-22,9.33,10.75,4.0,7.94,4.12,9.107142857142854,10.5,5.8,30.6,3.15,10.25,6.333333333333334,13.0,31.0,5.25,8.88,12.3,9.39,12.0,28.6
2006-04-23,9.31,11.0,4.0,7.96,4.13,9.160714285714283,10.5,5.9,30.8,3.1,10.233333333333334,6.5,13.0,30.0,5.166666666666666,8.87,12.3,9.38,12.0,28.65
2006-04-24,9.29,11.25,4.0,7.98,4.14,9.214285714285717,10.5,5.9,31.5,3.0,10.216666666666667,6.0,13.0,29.0,5.083333333333333,8.86,12.3,9.37,12.0,28.7
2006-04-25,9.27,11.5,4.0,8.0,4.15,9.267857142857146,10.5,5.9,31.5,3.05,10.2,6.0,13.0,28.0,5.0,8.85,12.3,9.36,12.0,28.75
2006-04-26,9.25,11.25,4.0,8.0,4.15,9.321428571428571,10.5,5.9,31.6,3.0,10.1,6.25,13.0,35.0,5.0,8.85,12.3,9.35,12.0,29.5
2006-04-27,9.25,10.75,4.05,8.0,4.15,9.375,10.5,5.9,31.75,3.1,10.15,6.25,13.0,28.0,6.0,8.85,12.3,9.3,12.0,29.5
2006-04-28,9.35,10.5,4.05,8.0,4.15,9.428571428571429,10.5,5.9,32.0,3.0,10.2,6.166666666666666,13.033333333333333,28.0,5.5,8.85,12.3,9.5,12.0,30.0
2006-04-29,9.1,13.05,4.05,8.0,4.15,9.482142857142854,10.5,5.8,32.0,3.05,10.1,6.083333333333334,13.066666666666668,30.8,5.7,8.85,12.3,9.25,12.0,30.0
2006-04-30,8.983333333333334,12.533333333333333,4.033333333333333,8.016666666666666,4.15,9.535714285714283,10.5,5.8,32.083333333333336,3.033333333333333,10.1,6.0,13.1,33.6,5.9,8.883333333333333,12.5,9.083333333333334,12.0,30.0
2006-05-01,8.866666666666667,12.016666666666667,4.016666666666667,8.033333333333333,4.15,9.589285714285717,10.5,5.8,32.166666666666664,3.016666666666667,10.1,6.0,13.0,36.4,6.1,8.916666666666666,12.5,8.916666666666666,12.0,30.0
2006-05-02,8.75,11.5,4.0,8.05,4.15,9.642857142857142,10.5,5.8,32.25,3.0,10.1,6.25,13.0,39.2,6.3,8.95,12.5,8.75,12.0,30.0
2006-05-03,8.9,11.0,4.0,8.35,4.15,9.696428571428571,10.5,5.8,32.35,3.1,10.15,6.25,13.0,42.0,6.5,8.95,12.5,8.75,12.0,30.0
2006-05-04,8.957142857142857,12.0,4.0,8.35,4.15,9.75,10.5,5.8,32.5,3.0,10.2,6.0,13.0,42.0,6.0,8.95,12.5,8.821428571428571,12.0,30.0
2006-05-05,9.014285714285714,12.0,4.05,8.4,4.15,9.75,10.75,5.8,32.6,3.0,10.1,6.0,13.0,42.0,6.0,8.9,12.5,8.892857142857146,12.0,30.0
2006-05-06,9.071428571428571,11.75,4.05,8.4,4.15,9.857142857142854,10.75,5.9,32.7,3.05,10.15,6.0,13.0,44.0,6.0,8.9,12.5,8.964285714285715,12.0,30.0
2006-05-07,9.128571428571428,12.533333333333333,4.036363636363636,8.404545454545454,4.159090909090909,9.964285714285717,10.75,5.9,32.9,3.05,10.15,6.0,13.0,43.8,6.0,8.895454545454545,12.5,9.035714285714283,12.0,30.09090909090909
2006-05-08,9.185714285714283,13.316666666666668,4.0227272727272725,8.409090909090908,4.168181818181818,10.071428571428571,10.75,6.0,33.0,3.0,10.15,6.25,13.0,43.6,6.0,8.89090909090909,12.5,9.107142857142854,12.0,30.18181818181818
2006-05-09,9.242857142857146,14.1,4.00909090909091,8.413636363636364,4.177272727272728,10.178571428571429,10.75,6.0,33.1,3.05,10.15,6.25,13.0,43.4,6.0,8.886363636363637,12.5,9.178571428571429,12.0,30.272727272727273
2006-05-10,9.3,10.15,3.9954545454545456,8.418181818181818,4.1863636363636365,10.285714285714286,10.75,6.0,33.4,3.15,10.25,6.0,13.0,43.2,6.0,8.881818181818181,12.5,9.25,12.0,30.363636363636363
2006-05-11,9.357142857142854,10.75,3.981818181818182,8.422727272727272,4.195454545454545,10.392857142857142,10.75,6.0,33.5,3.1,10.15,6.0,13.0,43.0,6.0,8.877272727272727,12.5,9.321428571428571,12.0,30.45454545454545
2006-05-12,9.414285714285716,11.25,3.968181818181818,8.427272727272728,4.204545454545454,10.5,10.75,6.1,34.0,3.15,10.2,6.0,13.0,40.0,6.5,8.872727272727273,12.5,9.392857142857146,12.0,30.54545454545455
2006-05-13,9.471428571428572,11.222,3.954545454545455,8.431818181818182,4.213636363636364,10.607142857142858,10.75,6.1,34.2,3.0,10.2,6.0,13.0,39.0,6.25,8.868181818181819,12.5,9.464285714285717,12.0,30.63636363636364
2006-05-14,9.528571428571428,11.194,3.9409090909090905,8.436363636363636,4.222727272727273,10.714285714285714,10.75,6.1,34.4,3.05,10.216666666666667,6.0,13.0,38.0,6.0,8.863636363636363,12.5,9.535714285714283,12.0,30.72727272727273
2006-05-15,9.585714285714284,11.166,3.927272727272728,8.440909090909091,4.2318181818181815,10.821428571428573,10.75,6.1,34.4,3.1,10.233333333333334,6.25,13.0,37.0,5.75,8.85909090909091,12.5,9.607142857142858,12.0,30.81818181818182
2006-05-16,9.642857142857146,11.138,3.913636363636364,8.445454545454545,4.24090909090909,10.928571428571427,10.75,6.1,34.5,3.1,10.25,6.0,13.0,36.0,5.5,8.854545454545455,12.5,9.678571428571429,12.0,30.90909090909091
2006-05-17,9.7,11.11,3.9,8.45,4.25,11.035714285714283,10.75,6.1,34.6,3.15,10.2,6.0,13.0,42.0,6.0,8.85,12.5,9.75,12.0,31.0
2006-05-18,9.757142857142858,11.082,3.9,8.45,4.3,11.142857142857142,10.75,6.1,34.5,3.1,10.2,6.0,13.0,36.0,6.0,8.85,12.6,9.821428571428571,12.0,31.0
2006-05-19,9.814285714285717,11.054,3.8,8.45,4.5,11.25,10.75,6.0,35.0,2.95,10.25,6.166666666666666,13.0,42.0,6.5,8.85,12.6,9.892857142857146,12.0,31.0
2006-05-20,9.871428571428572,11.026,3.8,8.45,4.5,11.357142857142858,10.75,6.0,35.0,3.0,8.1,6.333333333333334,13.0,38.0,6.5,8.85,12.6,9.964285714285717,12.0,31.0
