date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara,Coriander_Other,Rice_Super Fine
2010-08-07,13.25,12.65,9.393333333333334,12.475,5.833333333333334,5.0,16.0,6.1,58.25,7.666666666666666,16.5,7.333333333333334,22.0,40.0,7.0,15.6,22.0,13.75,25.6,42.5,7.4,12.0,8.0,26.225
2010-08-08,13.266666666666667,13.333333333333332,9.25,12.575,5.75,5.0,16.0,6.1,57.0,7.5,16.25,7.0,22.0,40.333333333333336,7.166666666666666,15.6,22.0,13.75,25.23333333333333,41.5,7.4,11.95,9.666666666666666,26.25
2010-08-09,13.283333333333333,14.016666666666667,9.25,12.675,5.75,5.0,16.0,6.1,56.5,7.5,16.25,7.5,22.0,40.66666666666666,7.333333333333334,15.6,22.0,13.75,24.866666666666664,40.5,7.4,11.9,11.333333333333332,26.275
2010-08-10,13.3,14.7,9.87,12.775,5.62,5.0,16.0,6.1,56.0,7.87,16.3,8.0,22.0,41.0,7.5,15.6,22.0,13.75,24.5,39.5,7.4,11.85,13.0,26.3
2010-08-11,13.2,14.5,9.75,12.7,5.37,5.0,16.0,6.0,55.0,7.75,16.25,7.5,22.0,40.0,7.5,15.6,22.0,13.75,24.5,42.0,7.3,11.9,6.0,26.3
2010-08-12,13.25,14.5,9.75,12.975,5.37,5.0,16.0,6.0,56.75,7.75,16.25,7.5,22.0,32.0,7.5,15.65,22.0,13.75,24.5,33.5,7.3,11.95,10.0,26.3
2010-08-13,13.25,14.25,9.612,12.95,5.546,5.0,16.0,6.0,55.5,7.95,16.35,7.5,22.0,32.0,7.5,15.65,22.0,13.75,24.5,38.5,7.3,12.0,12.0,26.3
2010-08-14,13.25,13.05,9.474,13.25,5.722,5.0,16.0,6.007692307692308,55.25,8.15,16.3,7.5,22.0,32.75,7.75,15.65,22.0,13.75,24.5,38.5,7.3,12.0,12.75,26.3
2010-08-15,13.166666666666668,13.6,9.336,13.241666666666667,5.898,5.0,16.0,6.015384615384615,55.25,8.35,16.4,7.5,22.0,33.5,8.0,15.65,22.0,13.75,24.5,38.66666666666666,7.3,11.966666666666667,13.5,26.3
2010-08-16,13.083333333333332,14.15,9.198,13.233333333333333,6.074,5.0,16.0,6.023076923076923,55.0,8.55,16.4,8.5,22.0,34.25,8.25,15.65,22.0,13.75,24.5,38.833333333333336,7.3,11.933333333333332,14.25,26.3
2010-08-17,13.0,14.7,9.06,13.225,6.25,5.0,16.0,6.0307692307692315,54.0,8.75,16.5,8.5,22.0,35.0,8.5,15.65,22.0,13.75,26.5,39.0,7.3,11.9,15.0,26.3
2010-08-18,13.25,13.15,9.06,12.825,6.25,5.0,16.0,6.038461538461537,53.0,8.75,16.5,8.25,21.2,32.0,8.5,15.65,22.0,14.25,26.7,41.0,7.3,11.916666666666668,17.0,26.3
2010-08-19,13.25,14.5,10.75,12.925,5.12,5.0,16.0,6.046153846153847,52.0,10.06,16.4,8.5,21.2,33.0,7.5,15.65,21.5,14.25,26.5,41.0,7.3,11.933333333333332,16.333333333333332,26.4
2010-08-20,13.25,14.1,10.706666666666667,13.025,5.663333333333334,5.0,16.0,6.053846153846153,51.5,8.996666666666666,16.4,8.5,21.2,33.0,7.0,15.7,21.5,14.214285714285715,26.5,40.0,7.3,11.95,15.666666666666668,26.4
2010-08-21,13.25,14.15,10.663333333333332,12.8,6.206666666666666,5.0,16.0,6.061538461538462,51.0,7.933333333333334,16.35,8.5,21.2,32.0,7.0,15.7,21.5,14.178571428571427,26.7,40.0,7.3,12.0,15.0,26.4
2010-08-22,13.25,14.25,10.62,12.82,6.75,5.003333333333333,16.0,6.069230769230769,51.5,6.87,16.4,8.5,21.2,33.0,7.166666666666666,15.7,21.5,14.142857142857142,26.7,38.333333333333336,7.3,12.0,15.6,26.4
2010-08-23,13.25,14.35,10.62,12.84,6.75,5.006666666666667,16.0,6.0769230769230775,51.5,6.87,16.4,8.5,21.2,34.0,7.333333333333334,15.7,21.5,14.107142857142858,26.7,36.66666666666666,7.3,12.2,16.2,26.4
2010-08-24,13.25,14.45,10.62,12.86,6.75,5.01,16.0,6.084615384615384,51.4,6.87,16.5,8.5,21.2,35.0,7.5,15.7,21.5,14.071428571428573,26.7,35.0,7.3,11.95,16.8,26.4
2010-08-25,13.25,14.55,11.0,12.88,5.5,5.0,16.0,6.092307692307693,51.4,7.5,16.5,8.25,21.2,32.0,7.5,15.7,21.5,14.035714285714285,26.7,35.0,7.3,11.966666666666667,17.4,26.4
2010-08-26,13.25,14.65,7.5,12.9,5.5,5.0,16.0,6.1,51.0,7.9675,16.4,8.25,21.2,33.0,7.5,15.75,21.5,14.0,26.5,35.0,7.3,11.983333333333333,18.0,26.4
2010-08-27,13.25,14.716666666666667,8.666666666666666,12.7,5.956666666666666,5.3,17.0,6.107692307692307,50.0,8.435,16.35,8.333333333333334,21.2,33.0,7.0,15.75,21.5,14.0,26.5,35.0,7.3,12.0,16.0,26.4
2010-08-28,13.0,14.783333333333333,9.833333333333334,12.975,6.413333333333334,5.0,17.0,6.115384615384616,49.0,8.9025,16.5,8.416666666666666,21.2,32.0,7.5,15.8,21.5,13.5,26.5,36.0,7.25,11.9,15.0,26.4
2010-08-29,13.0,14.85,11.0,12.944230769230769,6.87,5.0,17.0,6.123076923076923,48.5,9.37,16.5,8.5,21.2,32.0,7.5,15.8,21.5,13.416666666666668,26.5,35.666666666666664,7.2,11.75,18.33333333333333,26.4
2010-08-30,13.0,14.916666666666668,11.0,12.913461538461537,6.87,5.0,17.0,6.130769230769231,48.0,9.37,16.4,8.5,21.2,32.0,7.5,15.8,21.5,13.333333333333332,26.5,35.333333333333336,7.15,11.8,21.666666666666664,26.4
2010-08-31,13.0,14.983333333333333,11.0,12.882692307692306,6.75,5.0,17.0,6.138461538461537,48.0,9.37,16.3,7.75,21.2,32.0,7.5,15.8,21.5,13.25,26.7,35.0,7.1,11.8,25.0,26.4
2010-09-01,13.0,15.05,11.0,12.851923076923075,6.25,5.0,17.0,6.146153846153847,45.0,10.0,16.3,8.25,21.2,32.14285714285714,7.5,15.8,21.5,13.235714285714288,26.7,33.5,7.085714285714285,11.783333333333333,18.0,26.4
2010-09-02,13.0,15.116666666666667,10.62,12.821153846153846,5.75,5.0,17.0,6.1538461538461515,46.5,9.62,16.35,8.5,21.2,32.285714285714285,7.5,15.8,21.5,13.221428571428573,26.7,31.5,7.071428571428571,11.766666666666667,16.0,26.4
2010-09-03,13.0,15.183333333333332,11.87,12.790384615384614,5.916666666666666,5.0,17.0,6.161538461538463,46.0,10.246666666666668,16.3,8.5,21.2,32.428571428571416,7.5,15.8,21.5,13.207142857142856,26.7,32.5,7.057142857142857,11.75,17.0,26.4
2010-09-04,13.0,15.25,13.12,12.759615384615385,6.083333333333334,5.0,17.0,6.169230769230769,45.0,10.873333333333333,16.35,8.5,21.2,32.571428571428584,7.5,15.8,21.5,13.192857142857143,26.7,36.0,7.042857142857144,11.8,20.0,26.4
2010-09-05,13.0,15.316666666666668,14.37,12.728846153846154,6.25,5.0,17.0,6.176923076923077,45.5,11.5,16.35,8.5,21.2,32.714285714285715,7.5,15.8,22.0,13.178571428571427,26.7,34.333333333333336,7.0285714285714285,11.8,23.333333333333336,26.4
2010-09-06,13.0,15.383333333333333,14.37,12.698076923076925,6.25,5.0,17.0,6.184615384615384,46.0,11.5,16.3,8.5,21.2,32.85714285714286,7.5,15.8,22.0,13.164285714285713,26.7,32.666666666666664,7.014285714285713,11.9,26.666666666666664,26.4
2010-09-07,13.0,15.45,14.37,12.667307692307695,6.25,5.0,17.0,6.1923076923076925,45.5,11.5,16.25,8.5,21.2,33.0,7.5,15.8,22.0,13.15,26.7,31.0,7.0,12.0,30.0,26.4
2010-09-08,13.0,15.242857142857142,11.87,12.636538461538462,6.5,5.0,17.0,6.2,45.0,9.12,16.25,8.5,21.2,32.0,9.0,15.8,22.0,13.15,26.5,34.5,6.985714285714287,12.033333333333333,30.0,26.4
2010-09-09,13.0,15.035714285714285,15.0,12.605769230769232,6.5,5.0,17.0,6.207692307692307,44.5,11.62,16.35,8.5,21.2,33.0,10.0,15.85,22.0,13.208333333333332,26.5,38.5,6.971428571428572,12.066666666666668,30.0,26.4
2010-09-10,13.0,14.82857142857143,15.5,12.575,6.774,5.0,17.041666666666668,6.215384615384616,44.0,11.796,16.4,8.5,21.2,33.25,9.791666666666666,15.85,22.0,13.266666666666667,26.5,37.9,6.957142857142856,12.1,30.0,26.4
2010-09-11,13.0,14.621428571428574,16.0,12.875,7.047999999999999,5.0,17.083333333333332,6.223076923076923,44.0,11.972,16.3,8.5,21.2,33.5,9.583333333333334,15.8625,22.0,13.325,26.5,37.3,6.942857142857143,11.9,30.0,26.4
2010-09-12,13.0,14.414285714285713,16.5,12.9,7.322,5.0,17.125,6.230769230769232,43.0,12.148,16.25,8.5,21.2,33.75,9.375,15.875,22.0,13.383333333333333,26.5,36.7,6.928571428571429,12.05,30.0,26.4
2010-09-13,13.0,14.207142857142856,17.0,12.925,7.596,5.0,17.166666666666668,6.2384615384615385,43.5,12.324000000000002,16.3,8.5,21.2,34.0,9.166666666666666,15.8875,22.0,13.441666666666668,26.5,36.1,6.914285714285715,12.1,30.0,26.4
2010-09-14,13.0,14.0,17.5,12.95,7.87,5.0,17.208333333333332,6.246153846153847,43.4,12.5,16.4,6.75,21.2,34.25,8.958333333333334,15.9,22.0,13.5,26.5,35.5,6.9,12.2,30.0,26.4
2010-09-15,13.0,13.25,16.25,13.175,5.75,5.23,17.25,6.253846153846153,43.0,11.25,16.25,7.75,21.2,34.5,8.75,15.9,22.0,13.5,26.7,37.5,6.885714285714285,12.166666666666668,32.0,26.4
2010-09-16,13.0,16.3,17.81,12.975,8.37,5.0,17.291666666666668,6.2615384615384615,43.35,14.06,16.3,7.75,21.2,34.75,8.541666666666668,15.9,22.5,13.5,26.7,41.0,6.871428571428571,12.133333333333333,30.0,26.4
2010-09-17,13.25,14.4,18.226666666666667,13.325,7.953333333333334,5.55,17.333333333333332,6.269230769230768,43.25,14.58,16.4,7.75,21.2,35.0,8.333333333333334,15.9,22.5,14.0,26.7,35.0,6.857142857142858,12.1,30.0,26.4
2010-09-18,13.25,13.05,18.643333333333327,12.85,7.536666666666666,5.4,17.375,6.276923076923077,43.0,15.1,16.5,7.75,21.15,35.25,8.125,15.9,22.5,14.25,26.7,37.0,6.8428571428571425,12.0,35.0,26.425
2010-09-19,13.25,13.533333333333333,19.06,12.941666666666668,7.12,5.433333333333334,17.416666666666668,6.2846153846153845,43.0,15.62,16.5,7.75,21.1,35.5,7.916666666666668,15.9,22.5,14.25,26.7,36.333333333333336,6.828571428571429,12.0,36.66666666666666,26.45
2010-09-20,13.25,14.016666666666667,19.06,13.033333333333333,7.12,5.466666666666666,17.458333333333332,6.292307692307693,42.75,15.62,16.5,7.75,21.05,35.75,7.708333333333334,15.9,22.5,14.25,26.7,35.666666666666664,6.814285714285713,11.85,38.333333333333336,26.475
2010-09-21,13.25,14.5,16.87,13.125,7.12,5.5,17.5,6.3,42.0,14.75,16.5,7.5,21.0,36.0,7.5,15.9,22.5,14.25,26.7,35.0,6.8,11.95,40.0,26.5
2010-09-22,13.25,13.9,18.75,12.925,6.87,5.0,17.5,6.5,42.0,13.5,16.5,7.5,21.0,36.0,7.5,15.9,22.5,14.25,27.3,32.5,6.9,11.983333333333333,35.0,26.5
2010-09-23,13.25,14.433333333333332,18.75,13.275,6.87,5.0,17.5,6.685714285714287,41.5,13.5,16.5,7.5,21.0,34.0,7.5,16.0,23.0,14.25,26.6,31.5,7.042857142857144,12.016666666666667,30.0,26.5
2010-09-24,13.5,14.966666666666667,18.54,12.925,7.203333333333334,5.0,17.5,6.871428571428571,42.0,14.206666666666667,16.5,7.5,21.0,35.0,7.0,16.0,23.0,14.5,26.7,33.5,7.185714285714287,12.05,25.0,26.5
2010-09-25,13.5,15.5,18.33,13.025,7.536666666666666,5.0,17.5,7.057142857142857,41.75,14.913333333333332,16.65,7.5,21.0,34.0,7.0,16.2,23.0,14.5,26.5,32.5,7.328571428571429,12.4,20.0,26.5
2010-09-26,13.533333333333333,15.266666666666667,18.12,13.141666666666667,7.87,5.0,17.5,7.242857142857144,41.75,15.62,16.5,7.5,21.0,36.0,7.166666666666666,16.2,23.0,14.5,26.8,34.0,7.4714285714285715,12.2,21.666666666666664,26.5
2010-09-27,13.566666666666668,15.033333333333333,18.12,13.258333333333333,7.87,5.0,17.5,7.428571428571429,41.6,15.62,16.5,7.5,21.0,38.0,7.333333333333334,16.2,23.0,14.5,26.5,35.5,7.614285714285715,12.0,23.333333333333336,26.5
2010-09-28,13.6,14.8,20.62,13.375,8.5,5.0,17.5,7.614285714285715,41.0,16.25,16.4,7.5,21.0,40.0,7.5,16.2,23.0,14.5,25.5,37.0,7.757142857142857,12.3,25.0,26.5
2010-09-29,13.5,13.25,21.87,13.275,8.25,5.0,17.5,7.8,40.5,16.25,16.25,7.5,21.0,41.0,7.5,16.2,23.0,14.5,25.8,30.0,7.9,12.2,18.0,26.5
2010-09-30,13.5,13.258333333333333,21.87,13.825,8.5,5.0,17.5,7.8,40.5,16.25,16.5,7.5,21.0,36.0,7.5,16.2,23.0,14.5,26.5,28.0,7.9,12.1,15.0,26.7
2010-10-01,13.5,13.266666666666667,22.08,13.35,8.416666666666666,5.13,17.5,7.8,40.0,16.456666666666667,16.4,7.5,21.0,35.0,8.5,16.2,22.5,14.35,23.6,35.5,7.9,12.0,16.4,26.7
2010-10-02,13.4875,13.275,22.29,13.175,8.333333333333334,5.0975,17.454545454545453,7.7875,40.0,16.663333333333334,16.4,7.5,21.0,35.45454545454545,8.409090909090908,16.22,22.5,14.3625,23.6,34.0,7.9,12.05,17.8,26.7
2010-10-03,13.475,13.283333333333333,22.5,13.083333333333332,8.25,5.065,17.40909090909091,7.775,39.75,16.87,16.5,7.5,21.0,35.90909090909091,8.318181818181818,16.24,22.5,14.375,23.6,34.166666666666664,7.9,12.1,19.2,26.7
2010-10-04,13.4625,13.291666666666668,22.5,12.991666666666667,8.25,5.0325,17.363636363636363,7.7625,39.5,16.87,16.5,7.5,21.0,36.36363636363637,8.227272727272727,16.26,22.5,14.3875,23.6,34.333333333333336,7.9,12.15,20.6,26.7
2010-10-05,13.45,13.3,22.5,12.9,9.12,5.0,17.318181818181817,7.75,39.75,18.43,16.4,7.5,21.0,36.81818181818182,8.136363636363637,16.28,22.5,14.4,23.6,34.5,7.9,11.95,22.0,26.7
2010-10-06,13.45,14.15,21.85,13.75,9.12,5.0,17.272727272727273,7.7375,39.0,17.5,16.5,7.5,21.0,37.27272727272727,8.045454545454545,16.3,22.5,14.4,23.6,36.5,7.9,11.983333333333333,21.5,26.7
2010-10-07,13.45,12.05,21.23,13.475,8.87,5.0,17.227272727272727,7.725,38.5,17.25,16.6,7.5,21.0,37.72727272727273,7.954545454545455,16.3,22.5,14.4,23.6,33.5,7.9,12.016666666666667,21.0,26.716666666666665
2010-10-08,13.4,14.45,20.61,13.525,8.62,5.0,17.181818181818183,7.7125,38.9,17.0,16.65,7.5,21.0,38.18181818181818,7.863636363636362,16.3,22.5,14.4,23.6,35.5,7.9,12.05,20.5,26.73333333333333
2010-10-09,13.35,14.1,19.99,12.925,8.37,5.0,17.136363636363637,7.7,38.75,16.75,16.5,7.5,21.0,38.63636363636363,7.772727272727272,16.1,22.5,14.4,23.6,31.5,7.9,12.1,20.0,26.75
2010-10-10,13.45,14.583333333333332,19.37,13.175,8.12,5.0,17.09090909090909,7.6875,39.0,16.5,16.5,7.5,21.0,39.09090909090909,7.6818181818181825,16.066666666666666,22.5,14.516666666666667,23.6,30.333333333333336,7.9,12.3,21.666666666666664,26.766666666666666
2010-10-11,13.55,15.066666666666668,19.37,13.425,8.12,5.0,17.045454545454547,7.675,39.0,16.5,16.5,7.75,21.0,39.54545454545455,7.590909090909091,16.03333333333333,22.5,14.633333333333333,23.6,29.166666666666664,7.9,12.2,23.333333333333336,26.78333333333333
2010-10-12,13.65,15.55,18.12,13.675,8.75,5.0,17.0,7.6625,38.5,14.37,16.6,7.5,21.0,40.0,7.5,16.0,22.5,14.75,25.7,28.0,7.9,12.3,25.0,26.8
2010-10-13,13.65,15.0,16.25,13.5,8.5,5.0,17.0,7.65,38.0,15.0,16.5,8.25,21.0,38.0,7.5,16.0,22.5,14.75,25.7,30.0,7.9,12.3,15.0,26.8
2010-10-14,13.65,17.35,18.12,13.375,9.37,5.05,17.0,7.6375,36.5,15.0,16.5,7.5,21.0,40.0,7.5,16.0,22.0,14.75,25.7,25.0,7.9,12.3,22.0,26.8
2010-10-15,13.65,16.4,18.246,12.975,8.996,5.0,17.0,7.625,35.0,15.124,16.55,7.5,21.0,35.0,7.5,16.0,22.0,14.75,25.7,27.5,7.9,12.3,20.0,26.8
2010-10-16,13.65,15.3,18.372,14.15,8.622,5.0,17.0,7.6125,35.0,15.248,16.5,7.5,21.0,36.0,7.5,16.0,22.0,14.75,25.7,29.0,7.9,12.25,20.0,26.8
2010-10-17,13.766666666666667,15.4,18.498,14.0,8.248,5.0,17.0,7.6,34.75,15.372,16.5,7.5,21.0,37.0,7.5,16.0,22.0,14.833333333333332,25.7,28.7,7.9,12.35,17.333333333333332,26.8
2010-10-18,13.883333333333333,15.5,18.624,13.85,7.874,5.0,17.0,7.5875,34.5,15.496,16.65,7.5,21.0,38.0,7.5,16.0,22.0,14.916666666666668,25.7,28.4,7.9,12.5,14.666666666666664,26.8
2010-10-19,14.0,15.6,18.75,13.7,7.5,5.0,17.0,7.575,34.3,15.62,16.75,7.75,21.0,39.0,7.5,16.0,22.0,15.0,25.7,28.1,7.9,12.4,12.0,26.8
2010-10-20,13.75,15.3,18.75,13.625,9.68,5.0,17.0,7.5625,34.0,15.0,16.7,7.75,21.0,40.0,7.5,16.0,22.0,15.0,25.7,27.8,7.9,12.4,16.0,26.8
2010-10-21,13.75,15.083333333333332,19.37,13.683333333333332,9.0,5.0,17.0,7.55,34.5,14.68,16.75,7.75,21.0,41.0,7.5,16.0,22.0,15.0,25.7,27.5,7.9,12.4,15.0,26.8
2010-10-22,13.75,14.866666666666667,18.536666666666672,13.741666666666667,8.916666666666666,5.0,17.0,7.5375,34.25,14.993333333333332,16.7,7.666666666666666,21.0,40.8,7.5,16.1,22.0,15.0,25.7,30.0,7.9,12.4,20.0,26.8
2010-10-23,13.75,14.65,17.703333333333333,13.8,8.833333333333334,5.0,17.0,7.525,34.5,15.306666666666667,16.75,7.583333333333334,21.0,40.6,7.5,16.2,22.0,15.0,25.7,25.0,7.9,12.4,20.0,26.8
2010-10-24,13.75,14.916666666666668,16.87,13.875,8.75,5.0,17.0,7.5125,34.25,15.62,16.75,7.5,21.0,40.4,7.5,16.166666666666668,22.0,15.0,25.7,25.0,7.9,12.35,19.33333333333333,26.8
2010-10-25,13.75,15.183333333333332,16.87,13.95,8.75,5.0,17.0,7.5,34.0,15.62,16.6,7.5,21.0,40.2,7.5,16.133333333333333,22.0,15.0,25.7,25.0,7.9,12.3,18.666666666666668,26.8
2010-10-26,13.75,15.45,18.12,14.025,8.25,5.0,17.0,7.4875,34.25,15.62,16.5,7.583333333333334,21.0,40.0,7.5,16.1,22.0,15.0,25.7,25.0,7.9,12.25,18.0,26.8
2010-10-27,13.75,18.7,18.12,14.4,8.25,5.0,17.0,7.475,34.0,16.25,16.7,7.666666666666666,21.0,40.0,7.5,16.1,22.0,15.0,25.7,25.0,7.9,12.2,12.0,26.8
2010-10-28,13.75,18.3,18.12,13.825,8.25,5.0,17.0,7.4625,33.75,16.25,16.55,7.75,21.0,38.0,7.0,16.066666666666666,22.0,15.0,25.7,38.0,7.9,12.15,20.0,26.8
2010-10-29,13.75,16.85,17.913333333333334,13.1,8.623333333333333,5.0,17.0,7.45,33.8,15.0,16.5,7.75,21.0,40.0,7.0,16.03333333333333,22.0,15.0,25.7,30.0,7.9,12.1,12.0,26.8
2010-10-30,13.75,15.7,17.706666666666667,13.725,8.996666666666666,5.0,17.0,7.4375,33.5,13.75,16.25,7.75,21.0,40.0,7.0,16.0,22.0,15.0,25.7,30.0,7.9,12.1,20.0,26.8
2010-10-31,13.75,16.483333333333334,17.5,13.758333333333333,9.37,5.0,17.0,7.425,33.4,12.5,16.5,7.75,21.0,40.0,7.0,16.0,22.0,15.0,25.7,29.166666666666664,7.9,12.2,18.33333333333333,26.8
2010-11-01,13.75,17.266666666666666,17.5,13.791666666666668,9.37,5.0,17.0,7.4125,33.65,12.5,16.5,7.75,21.0,40.0,7.0,16.0,22.0,15.0,25.7,28.333333333333336,7.9,12.2,16.666666666666668,26.8
2010-11-02,13.75,18.05,14.37,13.825,9.37,5.0,17.0,7.4,33.75,13.12,16.25,7.5,21.0,40.0,7.0,16.0,22.0,15.0,25.7,27.5,7.9,12.2,15.0,26.8
2010-11-03,13.75,18.3,12.5,13.855555555555556,9.5,5.0,17.0,7.3,34.0,11.87,16.25,7.75,21.0,40.0,7.0,16.0,22.0,15.25,25.7,25.0,7.8,12.2,18.0,26.8
2010-11-04,13.75,17.98125,14.37,13.886111111111115,9.25,5.0,17.0,7.3,34.25,13.75,16.4,7.75,21.0,39.16666666666666,6.916666666666666,16.0,22.0,15.25,25.6,26.0,7.8,12.2,17.0,26.8
2010-11-05,13.75,17.6625,14.995,13.916666666666668,9.25,5.0,17.0,7.295238095238094,33.9,14.25,16.4,7.5,21.0,38.333333333333336,6.833333333333334,16.0,22.0,15.208333333333332,25.7,26.5,7.904761904761906,12.2,16.0,26.809523809523807
2010-11-06,13.75,17.34375,15.62,13.947222222222221,9.25,5.0,17.0,7.2904761904761894,33.9,14.75,16.4,7.5,21.0,37.5,6.75,16.0,22.0,15.166666666666668,25.7,26.125,8.00952380952381,12.4,15.0,26.819047619047623
2010-11-07,13.75,17.025,16.245,13.977777777777776,9.25,5.0,17.0,7.2857142857142865,33.75,15.25,16.5,7.5,21.0,36.66666666666666,6.666666666666666,16.0,22.0,15.125,25.7,25.75,8.114285714285714,12.0,14.0,26.828571428571426
2010-11-08,13.75,16.70625,16.87,14.008333333333333,9.25,5.0,17.0,7.280952380952381,34.0,15.75,16.4,7.5,21.0,35.833333333333336,6.583333333333334,16.0,22.0,15.083333333333332,25.7,25.375,8.21904761904762,12.0,13.0,26.838095238095242
2010-11-09,13.75,16.3875,17.495,14.038888888888891,9.25,5.0,17.0,7.276190476190476,34.0,16.25,16.5,7.5,21.0,35.0,6.5,16.0,22.0,15.041666666666668,25.5,25.0,8.323809523809524,12.0,12.0,26.847619047619048
2010-11-10,13.75,16.06875,18.12,14.069444444444445,9.25,5.003333333333333,17.0,7.2714285714285705,34.25,16.75,16.5,7.5,21.0,34.96,6.52,16.0,22.0,15.0,25.7,25.0,8.428571428571429,12.166666666666668,12.0,26.857142857142854
2010-11-11,13.75,15.75,18.745,14.1,9.25,5.006666666666667,17.0,7.2666666666666675,34.5,17.25,16.35,7.5,21.0,34.92,6.54,16.0,22.0,14.75,23.5,25.0,8.533333333333333,12.333333333333332,12.0,26.866666666666664
2010-11-12,13.75,17.5,19.37,13.825,9.25,5.01,17.0,7.261904761904763,34.75,17.75,16.5,7.5,21.0,34.88,6.56,16.0,22.0,14.75,23.5,25.0,8.638095238095241,12.5,12.0,26.87619047619048
2010-11-13,13.75,18.05,19.995,14.25,9.25,5.0,17.0,7.257142857142856,34.5,18.25,16.5,7.5,21.0,34.84,6.58,16.0,22.0,14.75,23.5,24.0,8.742857142857144,12.25,15.0,26.885714285714286
2010-11-14,13.75,17.8,20.62,14.216666666666667,9.25,5.0,17.0,7.252380952380951,34.75,18.75,16.5,7.5,21.0,34.8,6.6,16.0,22.0,14.75,23.5,24.333333333333336,8.847619047619046,12.3,14.0,26.895238095238096
2010-11-15,13.75,17.55,17.5,14.183333333333332,9.37,5.0,17.0,7.247619047619048,35.0,17.5,16.4,7.5,21.0,34.76,6.62,16.0,22.0,14.75,23.5,24.666666666666664,8.952380952380953,12.4,13.0,26.904761904761905
2010-11-16,13.75,17.3,18.12,14.15,9.68,5.0,17.0,7.242857142857144,35.0,16.87,16.7,7.5,21.0,34.72,6.64,16.0,22.0,14.75,23.5,25.0,9.057142857142855,12.4,12.0,26.914285714285718
2010-11-17,13.75,17.05,18.246,14.058333333333332,9.618,5.0,17.0,7.238095238095237,35.0,16.996,16.75,7.5,21.0,34.68,6.66,16.0,22.0,14.833333333333332,23.5,25.166666666666664,9.16190476190476,12.4,11.333333333333332,26.923809523809524
2010-11-18,13.75,16.8,18.372,13.966666666666667,9.556,5.0,17.0,7.2333333333333325,35.1,17.122,16.7,7.5,21.0,34.64,6.68,16.0,22.0,14.916666666666668,23.5,25.333333333333336,9.266666666666666,12.4,10.666666666666668,26.93333333333333
2010-11-19,13.75,16.55,18.498,13.875,9.494,5.0,17.0,7.2285714285714295,36.0,17.248,16.5,7.5,21.0,34.6,6.7,16.0,22.0,15.0,23.5,25.5,9.371428571428572,12.4,10.0,26.942857142857147
2010-11-20,13.75,16.45,18.624,14.35,9.432,5.0,17.0,7.223809523809524,35.75,17.374000000000002,16.75,7.5,21.0,34.56,6.72,16.0,22.0,15.0,23.5,25.0,9.476190476190476,12.7,12.0,26.952380952380953
2010-11-21,13.75,16.56,18.75,14.28,9.37,5.0,17.0,7.219047619047619,35.75,17.5,16.75,7.5,21.0,34.52,6.74,15.966666666666667,22.0,15.0,23.5,24.666666666666664,9.58095238095238,12.4,12.0,26.96190476190476
2010-11-22,13.75,16.67,18.75,14.21,9.37,5.0,17.0,7.2142857142857135,35.5,17.5,16.75,7.5,21.0,34.48,6.76,15.933333333333332,22.0,15.0,23.5,24.333333333333336,9.685714285714283,12.7,12.0,26.97142857142857
2010-11-23,13.75,16.78,20.0,14.14,9.13,5.0,17.0,7.2095238095238106,35.0,19.37,16.5,7.5,21.0,34.44,6.78,15.9,21.95,15.0,23.5,24.0,9.790476190476193,12.45,12.0,26.980952380952377
2010-11-24,13.75,16.89,18.75,14.07,9.75,5.0,17.0,7.204761904761906,35.5,20.93,16.65,7.5,21.0,34.4,6.8,15.9,21.9,15.0,23.5,22.5,9.895238095238096,12.466666666666667,15.0,26.990476190476194
2010-11-25,13.75,17.0,19.37,14.0,10.18,5.0,17.0,7.2,36.0,20.62,16.75,7.5,21.0,34.36,6.82,15.9,21.85,15.0,23.7,30.0,10.0,12.483333333333333,12.0,27.0
2010-11-26,13.75,16.5,20.413333333333334,13.93,10.036666666666667,5.0,17.0,7.2,36.0,20.62,16.6,7.5,21.0,34.32,6.84,15.8,21.8,15.0,23.7,25.0,10.0,12.5,10.0,27.5
2010-11-27,13.65,16.1,21.456666666666663,13.86,9.893333333333334,5.0,17.0,7.175,36.25,20.62,16.65,7.5,21.0,34.28,6.86,15.5,21.75,14.75,23.5,25.0,9.925,12.35,12.0,27.525
2010-11-28,13.65,15.983333333333333,22.5,13.79,9.75,5.0,17.0,7.15,36.5,20.62,16.75,7.5,21.0,34.24,6.88,15.5,21.7,14.75,23.5,24.333333333333336,9.85,12.35,12.0,27.55
2010-11-29,13.65,15.866666666666667,22.5,13.72,9.75,5.0,17.0,7.125,36.5,20.62,16.75,7.5,21.0,34.2,6.9,15.5,21.65,14.75,23.7,23.666666666666664,9.775,12.6,12.0,27.575
2010-11-30,13.65,15.75,22.5,13.65,10.62,5.0,17.0,7.1,36.5,20.62,16.75,7.5,21.0,34.16,6.92,15.5,21.6,14.75,23.7,23.0,9.7,12.4,12.0,27.6
