date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara,Coriander_Other,Rice_Super Fine
2010-03-03,12.65,15.75,12.5,11.75,4.06,7.0,17.5,3.4,52.5,12.4,15.75,7.0,29.0,55.0,6.5,14.15,21.0,13.0,23.5,48.08333333333333,4.7,12.72,7.0,23.0
2010-03-04,12.6,18.35,12.5,12.05,4.31,6.5,17.5,3.9,52.55,12.0,15.75,7.0,28.8,55.0,6.5,14.15,21.5,13.0,23.5,48.0,5.0,12.75,8.0,23.0
2010-03-05,13.1,17.7,14.0,11.96,4.5,6.5,17.5,3.2,52.75,12.0,15.9,7.0,28.6,56.0,6.5,14.2,21.5,13.25,23.5,48.0,4.2,12.75,12.0,23.0
2010-03-06,13.0,19.0,12.5,11.87,4.75,7.0,17.5,3.2,52.7,12.2,15.8,7.0,28.4,50.0,6.5,14.2,21.5,13.25,23.5,48.0,4.2,12.7,15.0,23.0
2010-03-07,13.083333333333332,18.616666666666667,12.5,11.78,4.6,6.833333333333334,17.5,3.2,52.75,12.06,15.833333333333332,7.0,28.2,51.66666666666667,6.5,14.2,21.5,13.666666666666668,23.5,48.16666666666667,4.2,12.64,14.666666666666668,23.0
2010-03-08,13.166666666666668,18.233333333333334,12.5,11.69,4.45,6.666666666666666,17.5,3.2,53.0,11.92,15.866666666666667,7.0,28.0,53.33333333333333,6.5,14.2,21.5,14.083333333333332,23.5,48.33333333333333,4.2,12.58,14.333333333333332,23.0
2010-03-09,13.25,17.85,12.5,11.6,4.3,6.5,17.5,3.2,53.0,11.78,15.9,7.0,27.8,55.0,6.5,14.2,21.5,14.5,23.5,48.5,4.2,12.52,14.0,23.0
2010-03-10,13.25,18.4,12.0,11.7,4.15,6.75,17.5,3.2,53.0,11.64,15.95,7.0,27.6,50.0,6.5,14.1,21.5,14.5,23.5,48.5,4.2,12.46,14.0,23.0
2010-03-11,13.5,17.7,12.5,11.75,4.0,5.5,17.5,3.2,54.33333333333333,11.5,16.0,7.0,27.6,55.0,6.5,14.1,21.5,15.0,23.5,48.5,4.2,12.4,7.0,23.0
2010-03-12,13.25,18.0,12.5,11.8,4.0,4.5,17.5,3.1,55.66666666666667,11.5,16.0,7.0,27.5,50.0,6.5,14.1,21.5,13.85,23.5,48.5,4.0,13.45,9.0,23.0
2010-03-13,12.95,17.0,12.5,11.7,3.63,6.5,17.5,3.075,57.0,11.0,16.0,7.0,27.4375,50.0,6.5,14.0,21.5,14.75,23.5,48.5,4.0,12.4,12.0,23.0
2010-03-14,12.966666666666667,17.333333333333332,12.5,11.75,3.67,6.5,17.5,3.05,58.33333333333333,10.9,16.0,7.0,27.375,50.0,6.5,14.0,21.5,14.666666666666668,23.5,48.66666666666667,4.0,12.32,12.8,23.0
2010-03-15,12.983333333333333,17.666666666666668,12.0,11.8,3.71,6.5,17.5,3.025,59.66666666666667,10.8,16.0,7.0,27.3125,50.0,6.5,14.0,21.5,14.583333333333332,23.5,48.83333333333333,4.0,12.24,13.6,23.0
2010-03-16,13.0,18.0,12.5,11.85,3.75,6.5,17.5,3.0,61.0,10.7,16.0,7.0,27.25,50.0,6.5,14.0,21.5,14.5,23.5,49.0,4.0,12.16,14.4,23.0
2010-03-17,12.75,17.2,12.5,11.9,3.583333333333333,6.25,17.5,3.0,61.0,10.6,16.0,7.0,27.1875,50.0,6.5,14.0,21.5,14.416666666666668,23.5,49.0,4.0,12.08,15.2,23.0
2010-03-18,12.5,16.55,12.5,11.95,3.416666666666667,6.0,17.5,3.1,61.0,10.5,16.0,7.0,27.125,50.0,6.5,14.0,21.75,14.333333333333332,23.5,49.0,4.1,12.0,16.0,23.0
2010-03-19,12.25,17.5,12.5,12.0,3.25,6.1,17.5,3.1,61.5,10.5,16.0,7.166666666666666,27.0625,51.0,6.0,14.0,21.75,14.25,23.5,51.0,4.2,12.0,13.0,23.0
2010-03-20,12.25,17.05,12.5,12.0,3.03125,6.2,17.5,3.075,61.25,10.25,15.9,7.333333333333334,27.0,50.0,6.5,14.1,21.75,14.0,23.5,54.0,4.2,13.45,14.0,23.025
2010-03-21,12.333333333333332,17.783333333333328,12.5,12.0,2.8125,6.3,17.5,3.05,60.5,10.2,15.8,7.5,26.93333333333333,51.66666666666667,6.666666666666666,14.1,21.75,13.833333333333332,23.5,55.33333333333333,4.2,13.16,12.666666666666668,23.05
2010-03-22,12.416666666666668,18.516666666666666,12.5,12.0,2.59375,6.4,17.5,3.025,60.0,10.15,15.8,7.5,26.866666666666664,53.33333333333333,6.833333333333334,14.1,21.75,13.666666666666668,23.5,56.66666666666667,4.2,12.87,11.333333333333332,23.075
2010-03-23,12.5,19.25,7.0,12.0,2.375,6.5,17.5,3.0,60.0,10.1,15.75,7.5,26.8,55.0,7.0,14.1,21.75,13.5,23.5,58.0,4.2,12.58,10.0,23.1
2010-03-24,12.333333333333332,19.1,6.5,12.156666666666668,3.25,6.0,17.5,3.0,59.25,10.05,15.85,7.5,27.257142857142853,55.0,6.5,14.1,21.75,13.383333333333333,23.5,58.0,4.2,12.29,13.0,23.1
2010-03-25,12.166666666666668,18.95,9.0,12.313333333333333,4.125,5.5,17.5,2.9,58.0,10.0,16.0,7.5,27.714285714285715,55.0,6.5,14.1,21.75,13.266666666666667,23.5,58.0,3.7,12.0,12.0,23.2
2010-03-26,12.0,18.8,7.5,12.47,5.0,5.25,17.5,2.8,57.0,9.0,15.75,7.5,28.17142857142857,54.0,6.5,14.1,21.75,13.15,23.5,58.0,3.6,12.1,15.0,23.2
2010-03-27,12.5,18.65,6.5,12.05,4.69,6.0,17.5,2.8,56.0,8.5,15.75,7.5,28.628571428571423,53.0,6.5,14.15,21.75,14.0,23.5,58.0,3.6,11.8,16.0,23.225
2010-03-28,12.5,18.5,6.833333333333334,12.033333333333333,4.376666666666667,5.833333333333334,17.5,2.8,55.5,8.52,15.75,7.5,29.085714285714282,51.4,6.4,14.183333333333332,21.75,13.954545454545455,23.5,58.0,3.6,11.64,16.333333333333332,23.25
2010-03-29,12.5,18.35,7.166666666666666,12.016666666666667,4.0633333333333335,5.666666666666666,17.5,2.8,55.0,8.54,15.9,7.5,29.54285714285714,49.8,6.3,14.216666666666667,21.75,13.90909090909091,23.5,58.0,3.6,11.48,16.666666666666668,23.275
2010-03-30,12.5,18.2,7.5,12.0,3.75,5.5,17.5,2.8,56.0,8.56,15.75,7.5,30.0,48.2,6.2,14.25,21.75,13.863636363636365,23.5,58.0,3.6,11.32,17.0,23.3
2010-03-31,12.5,18.05,8.0,12.0,4.25,6.0,17.5,2.8,56.0,8.58,15.6,7.5,30.0,46.6,6.1,14.25,22.0,13.818181818181818,23.5,58.0,3.6,11.16,17.0,23.4
2010-04-01,12.5,17.9,9.0,12.0,4.25,5.5,17.5,3.5,56.1,8.6,15.7,7.0,20.5,45.0,6.0,14.25,22.0,13.772727272727273,23.5,58.0,4.5,11.0,16.0,23.4
2010-04-02,12.5,17.75,7.0,12.0,4.13,6.0,17.5,3.52,56.25,8.6,15.75,7.166666666666666,29.5,45.0,6.1,14.25,22.0,13.727272727272727,23.5,58.0,4.52,11.0,15.0,23.44
2010-04-03,12.5,17.6,7.0,12.0,4.19,6.5,17.5,3.54,56.5,8.6,15.85,7.333333333333334,29.5,45.0,6.2,14.25,22.0,13.681818181818182,23.5,58.0,4.54,11.0,12.0,23.48
2010-04-04,12.5,17.733333333333334,7.0,12.0,4.21,6.0,17.5,3.56,56.5,8.61,15.9,7.5,29.5,45.0,6.3,14.25,22.0,13.636363636363635,23.5,58.0,4.56,11.04,11.333333333333332,23.52
2010-04-05,12.5,17.866666666666667,7.5,12.0,4.23,5.5,17.5,3.58,56.75,8.62,15.9,7.5,29.5,45.0,6.4,14.25,22.0,13.59090909090909,23.5,58.0,4.58,11.08,10.666666666666668,23.56
2010-04-06,12.5,18.0,6.5,12.0,4.25,5.0,17.5,3.6,56.5,8.63,15.8,7.5,29.5,45.0,6.5,14.25,22.0,13.545454545454545,23.5,58.0,4.6,11.12,10.0,23.6
2010-04-07,12.5,17.65,6.5,12.0,4.44,5.25,17.5,3.7,56.5,8.64,15.75,7.5,29.5,45.0,6.0,14.2,22.0,13.5,23.5,58.5,4.7,11.16,12.5,23.6
2010-04-08,13.0,17.0,6.0,12.0,4.38,6.0,17.5,3.7,56.25,8.65,15.8,7.5,29.5,45.0,6.0,14.0,22.0,13.5,23.5,60.0,4.7,11.2,13.0,23.7
2010-04-09,13.0,19.0,6.0,12.0,3.44,6.0,17.5,3.7,56.0,8.65,15.9,7.5,24.6,40.0,6.0,14.0,22.0,14.0,23.5,60.0,4.7,11.0,12.0,23.7
2010-04-10,13.0,16.5,6.5,12.0,3.75,5.75,17.125,3.675,56.0,8.7,15.9,7.5,29.6,40.0,6.25,14.1,22.0,14.0,23.5,60.0,4.675,11.0,12.5,23.725
2010-04-11,13.083333333333332,17.166666666666668,6.0,12.0,3.8125,5.583333333333334,16.75,3.65,56.5,8.71,15.883333333333333,7.5,29.6,40.0,6.5,14.166666666666668,22.0,14.0,23.5,60.0,4.65,11.03,12.666666666666668,23.75
2010-04-12,13.166666666666668,17.833333333333332,6.5,12.0,3.875,5.416666666666666,16.375,3.625,56.5,8.72,15.866666666666667,7.5,29.6,40.0,6.75,14.233333333333333,22.0,14.0,23.5,60.0,4.625,11.06,12.833333333333332,23.775
2010-04-13,13.25,18.5,6.5,12.0,3.9375,5.25,16.0,3.6,56.75,8.73,15.85,7.5,29.6,40.0,7.0,14.3,22.0,14.0,23.5,60.0,4.6,11.09,13.0,23.8
2010-04-14,13.166666666666668,18.166666666666668,6.5,12.0,4.0,5.75,16.0,3.61,56.75,8.74,15.85,7.5,29.4,40.0,6.666666666666666,14.3,22.0,14.0,23.5,61.0,4.61,11.12,12.666666666666668,23.82
2010-04-15,13.083333333333332,17.833333333333332,6.5,12.0,3.75,6.0,16.0,3.62,56.7,8.75,15.8,7.5,29.4,40.0,6.333333333333334,14.3,22.0,14.0,23.5,61.0,4.62,11.15,12.333333333333332,23.84
2010-04-16,13.0,17.5,6.0,12.0,3.5,6.5,16.0,3.63,56.25,8.8,15.8,7.5,29.44,40.0,6.0,14.3,22.0,14.0,23.5,61.0,4.63,11.1,12.0,23.86
2010-04-17,13.0,17.5,6.0,12.0,3.25,6.0,16.0,3.64,56.5,8.8,15.9,7.5,29.48,40.0,6.0,14.3,22.0,14.0,23.5,62.0,4.64,11.1,15.0,23.88
2010-04-18,13.0,17.25,6.0,12.0,4.0,5.666666666666666,16.0,3.65,56.5,8.65,16.0,7.5,29.52,40.0,6.166666666666666,14.3,22.0,14.0,23.5,62.0,4.65,11.05,14.166666666666668,23.9
2010-04-19,13.0,17.0,6.0,12.0,4.75,5.333333333333334,16.0,3.66,56.5,8.5,16.0,7.75,29.56,40.0,6.333333333333334,14.3,22.0,14.0,23.5,62.0,4.66,11.0,13.333333333333332,23.92
2010-04-20,13.0,16.75,6.0,12.0,5.5,5.0,16.0,3.67,56.0,8.35,16.0,7.75,29.6,40.0,6.5,14.3,22.0,14.0,23.5,62.0,4.67,10.95,12.5,23.94
2010-04-21,13.0,16.75,6.0,12.0,4.5,5.0,16.0,3.68,56.0,8.2,15.9,7.75,29.0,40.0,6.5,14.3,22.0,14.5,23.5,62.0,4.68,10.9,14.0,23.96
2010-04-22,13.0,17.25,6.0,12.0,4.75,4.5,16.0,3.69,55.5,8.05,15.9,7.5,29.0,40.0,6.5,14.4,22.5,14.5,23.5,62.0,4.69,10.85,12.0,23.98
2010-04-23,13.0,16.6,5.0,12.0,3.75,5.5,16.0,3.7,55.2,7.8,15.75,7.5,29.04,35.0,6.5,14.408333333333333,22.5,14.5,23.5,62.08333333333333,4.7,10.8,15.0,24.0
2010-04-24,13.0,16.75,6.0,12.0,4.44,7.0,16.0,3.7,55.0,7.75,15.75,7.5,29.08,40.0,6.5,14.416666666666668,22.5,14.5,23.5,62.16666666666667,4.7,10.85,15.0,24.016666666666666
2010-04-25,13.0,16.6,6.0,12.0,4.586666666666667,6.666666666666666,16.0,3.7,54.8,7.68,15.85,7.5,29.12,39.0,6.5,14.425,22.5,14.5,23.5,62.25,4.7,10.85,15.333333333333332,24.03333333333333
2010-04-26,13.0,16.45,6.0,12.0,4.733333333333333,6.333333333333334,16.0,3.7,54.75,7.61,15.85,7.75,29.16,38.0,6.5,14.433333333333332,22.5,14.5,23.5,62.33333333333333,4.7,10.85,15.666666666666668,24.05
2010-04-27,13.0,16.3,6.0,12.0,4.88,6.0,16.0,3.7,54.5,7.54,15.85,7.0,29.2,37.0,6.5,14.441666666666668,22.5,14.5,23.5,62.41666666666667,4.7,10.85,16.0,24.066666666666666
2010-04-28,13.0,17.0,6.0,12.0,4.25,6.0,16.0,3.7,54.6,7.47,15.8,7.5,28.0,44.0,6.5,14.45,22.5,14.5,23.5,62.5,4.7,10.85,15.0,24.083333333333336
2010-04-29,13.0,14.8,6.0,12.0,4.13,6.0,16.0,3.7,55.0,7.4,16.0,7.0,28.0,40.0,6.5,14.458333333333332,22.5,14.5,23.5,62.58333333333333,4.7,10.85,14.0,24.1
2010-04-30,13.0,17.25,6.5,12.0,3.75,6.25,16.0,3.7,55.0,7.4,16.0,7.25,28.2,40.0,6.5,14.466666666666667,22.5,14.5,23.5,62.66666666666667,4.7,10.9,13.0,24.1
2010-05-01,13.0,17.0875,6.5,12.0,4.5,6.5,16.0,3.7,55.0,7.0,16.0,7.5,28.2,39.0,6.5,14.475,23.0,14.5,23.5,62.75,4.7,10.9,13.25,24.1
2010-05-02,13.0,16.925,6.0,12.0,4.6033333333333335,6.833333333333334,16.0,3.7,56.0,6.9,16.1,7.75,28.2,38.0,6.5,14.483333333333333,23.0,14.5,23.5,62.83333333333333,4.7,10.87,13.5,24.1
2010-05-03,13.0,16.7625,6.0,12.0,4.706666666666667,7.166666666666666,16.0,3.7,56.0,6.8,16.1,7.0,28.2,37.0,6.5,14.491666666666667,23.0,14.5,23.5,62.91666666666667,4.7,10.84,13.75,24.1
2010-05-04,13.0,16.6,6.0,12.0,4.81,7.5,16.0,3.7,56.2,6.7,16.1,7.5,28.2,36.0,6.5,14.5,23.0,14.5,23.5,63.0,4.7,10.81,14.0,24.1
2010-05-05,13.0,16.3,6.0,12.0,3.75,5.5,16.0,3.7,56.1,6.6,16.0,7.25,28.0,35.0,6.5,14.5,23.0,14.5,23.5,63.0,4.7,10.78,15.0,24.1
2010-05-06,13.0,16.3,6.0,12.0,4.63,5.5,16.0,3.8,56.0,6.5,16.0,7.25,28.0,36.0,6.5,14.5,23.0,14.5,23.5,63.0,4.8,10.75,19.0,24.1
2010-05-07,13.5,16.0,5.0,12.0,3.13,5.642857142857142,16.0,3.8,56.25,6.5,16.0,7.166666666666666,28.0,40.0,6.5,14.6,23.0,14.75,23.5,63.0,4.8,10.8,18.0,24.1
2010-05-08,13.0,16.75,6.0,12.0,3.13,5.7857142857142865,16.0,3.875,56.0,6.5,16.1,7.083333333333334,28.0,39.0,6.5,14.6,22.916666666666664,14.5,23.5,63.0,4.8,10.85,20.0,24.125
2010-05-09,13.0,17.083333333333332,6.0,12.0,3.304,5.928571428571429,16.0,3.95,56.0,6.52,16.25,7.0,28.0,38.0,6.5,14.614285714285714,22.833333333333336,14.5,23.5,63.0,4.8,10.86,20.666666666666664,24.15
2010-05-10,13.0,17.416666666666668,6.0,12.0,3.478,6.071428571428571,16.0,4.025,55.75,6.54,16.25,7.75,28.0,37.0,6.5,14.628571428571426,22.75,14.5,23.5,63.0,4.8,10.87,21.333333333333336,24.175
2010-05-11,13.0,17.75,6.0,12.0,3.652,6.2142857142857135,16.0,4.1,55.6,6.56,16.0,8.0,28.0,36.0,6.5,14.642857142857142,22.666666666666664,14.5,23.5,63.0,4.8,10.88,22.0,24.2
2010-05-12,13.0,15.75,5.0,12.0,3.826,6.357142857142858,16.0,4.1,55.5,6.58,16.0,7.75,28.0,34.0,6.5,14.657142857142858,22.583333333333336,14.5,23.5,63.0,4.8,10.89,22.0,24.2
2010-05-13,13.0,15.05,5.0,12.0,4.0,6.5,16.0,4.1,55.25,6.6,15.9,7.5,28.0,35.0,6.5,14.67142857142857,22.5,14.5,23.5,63.0,4.8,10.9,20.0,24.2
2010-05-14,13.0,15.65,5.0,12.0,4.25,6.5,16.0,4.1,55.5,6.6,15.9,7.5,28.0,38.0,7.0,14.685714285714289,22.5,14.5,23.5,63.0,4.8,10.9,25.0,24.2
2010-05-15,13.0,13.4,5.0,12.0,3.88,6.5,16.0,4.325,55.75,6.6,16.0,7.5,28.0,35.0,6.5,14.7,22.5,14.5,23.5,63.0,5.05,10.8,24.0,24.225
2010-05-16,13.0,13.45,5.0,12.0,3.92,6.333333333333334,16.0,4.55,55.9,6.61,16.0,7.5,28.0,35.0,6.5,14.7025,22.5,14.5,23.5,63.025,5.3,10.81,26.0,24.25
2010-05-17,13.0,13.5,5.0,12.0,3.96,6.166666666666666,16.0,4.775,56.0,6.62,16.0,7.5,28.0,35.0,6.5,14.705,22.5,14.5,23.5,63.05,5.55,10.82,28.0,24.275
2010-05-18,13.0,13.55,5.5,12.0,4.0,6.0,16.0,5.0,56.0,6.63,15.75,7.5,28.0,35.0,6.5,14.7075,22.5,14.5,23.5,63.075,5.8,10.83,30.0,24.3
2010-05-19,13.0,16.3,5.0,12.0,3.88,7.0,16.0,5.3,56.5,6.64,15.9,7.5,28.0,38.0,7.0,14.71,21.5,14.5,23.5,63.1,6.3,10.84,35.0,24.3
2010-05-20,13.0,15.8,5.0,12.0,4.13,6.666666666666666,16.0,5.3,56.5,6.65,15.9,7.5,28.0,39.0,7.0,14.7125,21.5,14.5,23.5,63.125,6.3,10.85,25.0,24.4
2010-05-21,13.0,15.0,5.5,12.0,4.13,6.333333333333334,16.0,5.5,56.625,6.65,15.8625,7.583333333333334,28.0,38.0,6.8,14.715,21.5,14.5,23.5,63.15,6.4,10.8,25.0,24.4
2010-05-22,13.0,16.8,4.0,12.0,4.0,6.0,16.0,5.5,56.75,6.65,15.825,7.666666666666666,28.0,35.0,7.0,14.7175,21.5,14.5,23.5,63.175,6.4,10.8,30.0,24.43333333333333
2010-05-23,13.0,16.65,5.5,12.0,4.083333333333333,5.833333333333334,16.0,5.5,56.875,6.642857142857142,15.7875,7.75,27.93333333333333,35.0,6.666666666666666,14.72,21.5,14.5,23.5,63.2,6.4,10.8,30.0,24.466666666666665
2010-05-24,13.0,16.5,6.5,12.0,4.166666666666667,5.666666666666666,16.0,5.5,57.0,6.635714285714285,15.75,7.75,27.866666666666664,35.0,6.333333333333334,14.7225,21.5,14.5,23.5,63.225,6.4,10.8,30.0,24.5
2010-05-25,13.0,16.35,6.0,12.0,4.25,5.5,16.0,5.5,57.0,6.628571428571429,15.75,7.75,27.8,35.0,6.0,14.725,21.5,14.5,23.5,63.25,6.4,10.8,30.0,24.53333333333333
2010-05-26,13.0,16.25,6.0,12.0,4.25,4.5,16.0,5.5,57.25,6.621428571428571,15.9,7.75,27.8,36.0,6.5,14.7275,21.0,14.5,23.5,63.275,6.4,10.8,35.0,24.566666666666666
2010-05-27,13.0,15.0,6.0,12.0,4.25,3.5,16.0,5.6,57.5,6.614285714285715,15.9,7.75,27.966666666666665,40.0,6.5,14.73,21.0,14.5,23.5,63.3,6.5,10.8,35.0,24.6
2010-05-28,13.0,15.5,6.5,12.0,4.25,2.5,16.0,5.6,58.0,6.607142857142858,16.0,7.75,28.133333333333336,40.0,6.5,14.7325,21.0,14.5,23.5,63.325,6.5,10.8,25.0,24.6
2010-05-29,13.0,17.35,6.0,12.0,4.0,3.0,16.0,5.5,58.0,6.6,16.0,7.75,28.3,44.0,6.5,14.735,21.0,15.0,23.5,63.35,6.4,10.8,26.0,24.7
2010-05-30,13.083333333333332,16.75,5.666666666666666,12.016666666666667,4.126666666666667,3.166666666666667,16.0,5.4,58.25,6.58,16.0,7.75,28.333333333333336,42.66666666666667,6.666666666666666,14.7375,21.0,15.0,23.5,63.375,6.3,10.81,30.0,24.8
2010-05-31,13.166666666666668,16.15,5.333333333333334,12.033333333333333,4.253333333333333,3.333333333333333,16.0,5.3,58.25,6.56,16.0,7.75,28.366666666666664,41.33333333333333,6.833333333333334,14.74,21.0,15.0,23.5,63.4,6.2,10.82,34.0,24.9
2010-06-01,13.25,15.55,5.0,12.05,4.38,3.5,16.0,5.2,58.5,6.54,16.25,7.75,28.4,40.0,7.0,14.7425,21.0,15.0,23.5,63.425,6.1,10.83,38.0,25.0
2010-06-02,13.25,18.15,6.0,12.25,3.88,3.5,16.0,5.2,58.55,6.52,16.2,7.75,28.43333333333333,45.0,7.0,14.745,21.0,15.0,23.5,63.45,6.1,10.84,35.0,25.0
2010-06-03,13.5,17.233333333333334,6.0,12.05,3.25,3.5,16.0,5.2,58.6,6.5,16.25,7.75,28.466666666666665,45.0,7.0,14.7475,21.0,15.0,23.5,63.475,6.2,10.85,25.0,25.0
2010-06-04,13.5,16.316666666666666,6.0,12.0,3.5,4.5,16.0,5.2,60.0,6.5,16.25,7.333333333333334,28.5,45.0,7.0,14.75,21.0,15.0,23.5,63.5,6.2,10.85,15.0,25.0
2010-06-05,13.5,15.4,6.0,12.1,4.81,2.5,16.0,5.2,58.9,6.5,16.2,6.916666666666666,28.5,45.0,7.0,14.75,21.0,15.0,23.5,63.5,6.3,10.85,25.0,25.0
2010-06-06,13.5,15.45,6.5,12.033333333333333,4.873333333333333,3.0,16.0,5.2,58.95,6.5,16.2,6.5,28.43333333333333,42.66666666666667,7.166666666666666,14.75,20.5,15.0,23.5,63.5,6.4,10.85,25.0,25.0
2010-06-07,13.5,15.5,6.5,11.966666666666667,4.9366666666666665,3.5,16.0,5.2,60.0,6.5,16.25,6.5,28.366666666666664,40.333333333333336,7.333333333333334,14.75,20.5,15.0,23.5,63.5,6.5,10.85,25.0,25.0
2010-06-08,13.5,15.55,4.0,11.9,5.0,4.0,16.0,5.2,60.0,6.5,16.2,6.5,28.3,38.0,7.5,14.75,20.5,15.0,23.5,63.5,6.6,10.85,25.0,25.0
2010-06-09,13.5,15.45,6.5,11.9,4.75,4.5,16.0,5.2,62.0,6.5,16.25,7.75,28.0,44.0,7.0,14.8,20.5,15.0,23.5,63.5,7.0,10.85,25.0,25.0
2010-06-10,13.5,15.2,7.5,12.0,4.5,5.0,16.0,5.2,62.0,6.5,16.25,7.0,27.5,50.0,7.5,14.8,20.5,15.0,23.5,63.5,7.0,10.85,25.0,25.0
2010-06-11,13.5,16.0,5.5,12.05,4.25,4.5,16.0,5.2,62.25,6.4,16.2,7.166666666666666,28.0,45.0,7.0,14.8,20.5,15.0,23.5,63.5,6.8,10.85,25.0,25.0
2010-06-12,13.5,14.25,5.5,12.1,4.0,4.0,16.0,5.2,61.5,6.4,16.2,7.333333333333334,28.0,45.0,7.0,14.8,20.5,15.0,23.5,63.75,6.75,10.85,28.0,25.0
2010-06-13,13.5,15.833333333333332,5.5,12.15,4.0,4.166666666666667,16.0,5.2,61.0,6.41,16.25,7.5,28.0,45.0,7.0,14.8,20.5,15.0,23.5,63.75,6.7,10.86,28.666666666666664,25.0
2010-06-14,13.5,17.416666666666668,5.5,12.2,4.0,4.333333333333333,16.0,5.2,60.0,6.42,16.25,7.75,28.0,45.0,7.0,14.8,20.75,15.0,23.5,63.75,6.65,10.87,29.333333333333336,25.0
2010-06-15,13.5,19.0,5.5,12.25,4.0,4.5,16.0,5.2,59.5,6.43,16.1,7.0,28.0,45.0,7.0,14.8,20.75,15.0,23.5,63.75,6.6,10.88,30.0,25.0
2010-06-16,13.5,11.95,6.25,12.25,4.0,4.5,16.0,5.2,60.0,6.44,16.0,7.0,28.0375,50.0,9.0,14.8,20.75,15.0,23.5,63.75,6.5,10.89,25.0,25.0
2010-06-17,13.5,14.95,6.25,12.25,4.19,4.5,16.0,5.2,60.0,6.45,16.0,7.75,28.075,46.0,9.0,14.8,20.75,15.0,23.5,63.75,6.5,10.9,21.0,25.0
2010-06-18,13.5,16.65,6.25,12.1,4.62,4.5,16.0,5.35,60.0,6.45,16.0,7.7,28.1125,45.0,7.5,14.9,20.75,15.0,23.5,63.75,6.5,11.0,20.0,25.0
2010-06-19,13.5,13.75,6.25,12.01,4.1,6.0,16.0,5.3625,59.75,6.45,16.0,7.65,28.15,46.0,7.5,14.9,20.75,15.0,23.5,64.0,6.525,11.0,21.0,25.025
2010-06-20,13.5,13.85,6.25,12.023333333333332,4.15,5.666666666666666,16.0,5.375,59.75,6.44,15.9,7.6,28.1875,46.66666666666667,7.666666666666666,14.916666666666668,20.75,15.0,23.5,64.0,6.55,11.0,20.666666666666664,25.05
2010-06-21,13.5,13.95,6.5,12.036666666666667,4.2,5.333333333333334,16.0,5.3875,60.0,6.43,15.9,7.55,28.225,47.33333333333333,7.833333333333334,14.933333333333332,20.75,15.0,23.5,64.0,6.575,11.0,20.33333333333333,25.075
2010-06-22,13.5,14.05,6.5,12.05,4.25,5.0,16.0,5.4,60.0,6.42,15.9,7.5,28.2625,48.0,8.0,14.95,20.75,15.0,23.5,64.0,6.6,11.0,20.0,25.1
2010-06-23,13.25,14.15,6.5,12.1,4.63,4.0,16.0,5.4,59.8,6.41,16.0,7.5,28.3,50.0,8.0,14.8,20.75,15.0,23.5,64.0,6.6,11.0,18.0,25.1
2010-06-24,13.25,14.25,6.5,12.1,4.12,4.5,16.0,5.4,59.5,6.4,16.2,7.25,28.3,48.0,9.0,14.8,20.75,15.0,23.5,64.0,6.6,11.0,21.0,25.1
2010-06-25,13.25,14.25,6.5,12.1,3.75,4.5,16.0,5.4,59.45,6.4,16.25,7.333333333333334,28.4,50.0,8.5,14.9,20.75,15.0,23.5,64.0,6.6,11.0,20.0,25.1
2010-06-26,13.5,14.3,6.5,12.05,4.38,4.0,16.0,5.425,59.25,6.6,16.25,7.416666666666666,28.4,45.0,8.5,14.9,20.75,15.0,23.5,64.0,6.625,10.9,20.0,25.1
2010-06-27,13.5,14.316666666666668,6.5,12.033333333333333,4.38,4.166666666666667,16.0,5.45,59.0,6.64,16.0,7.5,28.266666666666666,45.0,8.5,14.9,20.75,15.0,23.5,64.0,6.65,10.91,23.333333333333336,25.1
2010-06-28,13.5,14.333333333333332,6.5,12.016666666666667,4.38,4.333333333333333,16.0,5.475,59.0,6.68,16.0,7.5,28.133333333333336,45.0,8.5,14.9,20.75,15.0,23.5,64.0,6.675,10.92,26.666666666666664,25.1
2010-06-29,13.5,14.35,6.5,12.0,4.38,4.5,16.0,5.5,59.5,6.72,16.0,7.5,28.0,45.0,8.5,14.9,20.75,15.0,23.5,64.0,6.7,10.93,30.0,25.1
2010-06-30,13.5,14.3,6.5,12.01,4.63,4.5,16.0,5.525,59.5,6.76,16.1,7.5,28.0,50.0,8.5,14.9,21.0,15.0,23.5,65.0,6.7,10.94,30.0,25.2
2010-07-01,13.5,13.55,6.5,11.8,4.13,4.0,16.0,5.55,59.75,6.8,16.1,7.5,28.0,45.0,8.0,14.90625,21.0,15.0,23.5,65.07142857142857,6.7,10.95,30.0,25.2
2010-07-02,13.75,14.55,6.5,12.0,4.0,4.5,16.0,5.575,59.6,7.0,16.0,7.5,28.0,40.0,8.5,14.9125,21.0,15.5,23.5,65.14285714285715,6.8,10.95,30.0,25.2
2010-07-03,13.5,13.5,6.5,12.0,4.0,4.5,16.0,5.6,59.75,7.0,16.1,7.5,28.0,45.0,8.5,14.91875,21.0,15.0,23.5,65.21428571428572,6.8,10.95,22.0,25.22
