date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average
2007-02-09,11.25,10.95,16.0,10.2,6.5,7.0,11.243478260869567,3.0,44.0,13.8,11.2,6.5,15.0,42.5,7.0,14.5,13.75,11.8
2007-02-10,11.35,10.75,16.0,10.2,6.5,7.0,11.169565217391305,3.1,45.0,13.5,11.1,6.25,15.0,43.0,7.0,14.5,13.75,11.9
2007-02-11,11.17,10.75,16.0,10.133333333333333,6.5,7.0,11.095652173913043,3.0,46.0,13.3,11.183333333333332,6.0,15.0,43.5,7.0,14.5,13.75,11.683333333333332
2007-02-12,10.99,10.75,15.0,10.066666666666666,6.5,7.0,11.021739130434783,3.0,45.5,13.0,11.266666666666667,6.0,15.0,44.0,7.0,14.5,13.75,11.466666666666667
2007-02-13,10.81,10.75,15.0,10.0,6.5,7.0,10.947826086956523,3.1,46.0,12.8,11.35,6.0,15.0,44.5,7.0,14.5,14.0,11.25
2007-02-14,11.0,11.25,16.0,10.0,6.5,7.0,10.87391304347826,3.5,45.8,11.3,11.3,6.0,15.0,45.0,7.0,14.6,14.0,11.7
2007-02-15,10.9,11.0,16.0,10.0,6.5,7.0,10.8,3.1,45.6,12.65,11.3,6.0,15.0,45.0,7.0,14.5,14.0,11.7
2007-02-16,10.52,10.76,16.0,9.94,6.5,7.0,10.8,3.0,45.3,12.3,11.2,6.0,15.083333333333332,45.6,6.9,14.52,14.0,11.26
2007-02-17,10.14,10.52,16.0,9.88,6.5,7.0,10.8,3.3,45.0,12.0,11.25,6.0,15.166666666666668,46.2,6.8,14.54,14.0,10.82
2007-02-18,9.76,10.28,15.0,9.82,6.5,7.0,10.8,3.4,45.5,11.75,11.216666666666667,6.0,15.25,46.8,6.7,14.56,14.0,10.38
2007-02-19,9.38,10.04,15.0,9.76,6.5,7.0,10.8,3.6,46.0,11.5,11.183333333333332,6.0,15.333333333333332,47.4,6.6,14.58,14.0,9.94
2007-02-20,9.0,9.8,15.0,9.7,6.5,7.0,10.8,4.0,46.0,11.4,11.15,6.0,15.416666666666668,48.0,6.5,14.6,14.0,9.5
2007-02-21,9.2,10.55,15.0,9.4,6.5,7.0,10.8,4.2,46.25,11.25,11.1,6.0,15.5,46.0,6.0,14.6,14.0,10.75
2007-02-22,9.4,10.25,15.0,9.2,6.5,7.0,10.8,4.2,46.0,11.3,11.0,6.0,15.5,45.0,6.5,14.5,14.0,10.8
2007-02-23,9.4,10.9,15.0,9.26,6.5,7.0,10.8,4.2,46.5,11.0,11.0,6.0,15.666666666666668,45.0,6.0,14.6,14.0,10.6
2007-02-24,9.4,10.5,15.0,9.32,6.5,7.0,10.8,4.2,46.5,11.0,11.2,6.0,15.833333333333332,45.0,6.5,14.6,14.0,10.2
2007-02-25,9.4,10.6,15.0,9.38,6.5,7.0,10.87,4.3,46.75,11.1,11.183333333333332,6.0,16.0,46.66666666666667,6.5,14.6,14.0,10.033333333333333
2007-02-26,9.4,10.7,15.0,9.44,6.5,7.0,10.94,4.3,47.0,11.1,11.166666666666668,6.0,16.0,48.33333333333333,6.5,14.6,14.0,9.866666666666667
2007-02-27,9.4,10.8,15.0,9.5,6.5,7.0,11.01,4.3,47.25,11.1,11.15,6.0,16.0,50.0,6.5,14.6,14.0,9.7
2007-02-28,8.8,10.8,15.0,9.7,6.5,7.0,11.08,4.4,47.33333333333333,11.0,11.2,6.0,16.0,45.0,6.5,14.5,14.0,9.5
2007-03-01,9.0,10.35,13.0,9.5,6.5,7.0,11.15,4.7,47.41666666666667,11.0,11.2,6.0,16.5,44.0,6.5,14.7,14.0,9.35
2007-03-02,9.0,11.0,15.0,9.45,6.5,7.0,11.22,4.7,47.5,11.3,11.25,6.0,16.5,35.0,6.5,14.7,14.0,9.375
2007-03-03,9.0,10.4,15.0,9.2,6.5,7.0,11.29,4.7,47.6,11.35,11.25,6.0,16.5,45.0,6.5,14.7,14.0,9.4
2007-03-04,9.0,10.55,15.0,8.966666666666667,6.5,7.0,11.36,4.6,47.56666666666667,11.316666666666668,11.233333333333333,6.0,16.5,45.0,6.5,14.7,14.25,9.425
2007-03-05,9.0,10.7,15.0,8.733333333333334,6.5,7.0,11.43,4.6,47.53333333333333,11.283333333333333,11.216666666666667,6.25,16.5,45.0,6.5,14.7,14.25,9.45
2007-03-06,9.0,10.85,15.0,8.5,6.5,7.0,11.5,4.6,47.5,11.25,11.2,6.0,16.5,45.0,6.5,14.7,14.25,9.475
2007-03-07,9.0,10.6,15.0,8.0,6.5,7.0,11.5,4.6,48.0,10.5,11.25,6.25,16.5,40.0,6.0,14.7,14.25,9.5
2007-03-08,9.2,10.9,15.0,8.166666666666666,6.5,7.0,11.5,4.6,48.5,10.6,11.25,6.5,16.5,45.0,6.0,14.8,14.25,9.5
2007-03-09,9.2,10.6,15.0,8.333333333333334,6.5,7.0,11.5,4.7,48.5,10.5,10.3,6.5,16.5,40.0,6.0,14.74,14.25,9.5
2007-03-10,9.25,10.3,15.0,8.5,6.5,7.25,11.5,4.7,48.5,10.5,11.3,6.5,16.5,40.0,6.125,14.68,14.25,10.0
2007-03-11,9.233333333333334,10.4,15.0,8.5,6.5,7.5,11.5,4.7,48.6,10.45,11.283333333333333,6.5,16.5,40.0,6.25,14.62,14.25,10.0
2007-03-12,9.216666666666667,10.5,15.0,8.5,6.5,7.75,11.5,4.8,48.6,10.4,11.266666666666667,6.5,16.5,40.0,6.375,14.56,14.25,10.0
2007-03-13,9.2,10.6,15.0,8.5,6.5,8.0,11.5,4.8,49.0,10.3,11.25,6.5,16.5,40.0,6.5,14.5,14.25,10.0
2007-03-14,9.45,11.25,15.0,8.7,6.5,7.0,11.5,5.0,49.0,10.0,11.25,6.5,16.5,50.0,6.5,14.6,14.25,10.0
2007-03-15,9.25,11.0,15.0,9.0,6.5,7.0,11.5,5.2,49.5,8.75,11.2,7.0,16.5,55.0,6.5,14.5,14.25,9.5
2007-03-16,9.25,11.25,15.0,9.11,6.5,7.0,11.5,5.2,49.5,8.5,11.25,6.833333333333334,16.5,45.0,6.5,14.6,14.25,10.0
2007-03-17,9.8,11.5,11.0,9.0,6.5,7.25,11.5,5.2,49.6,8.0,11.3,6.666666666666666,16.5,50.0,6.5,14.6,14.25,10.5
2007-03-18,9.89,11.416666666666668,9.0,9.0,6.5,7.5,11.5,5.2,49.6,7.9,11.3,6.5,16.5,48.5,6.5,14.6,14.25,10.7
2007-03-19,9.98,11.333333333333332,9.0,9.0,6.5,7.75,11.5,5.2,49.7,7.95,11.3,6.5,16.5,47.0,6.5,14.6,14.25,10.9
2007-03-20,10.07,11.25,11.0,9.0,5.5,8.0,11.5,5.1,49.75,7.8,11.3,6.5,16.5,45.5,6.5,14.6,14.25,11.1
2007-03-21,10.16,11.5,11.0,9.4,5.5,7.0,11.5,5.1,49.8,7.5,11.25,6.5,16.5,44.0,6.5,14.6,14.25,11.3
2007-03-22,10.25,12.0,11.0,9.0,5.5,7.0,11.5,5.1,50.0,7.45,11.25,6.5,16.5,45.0,6.5,14.6,14.25,11.5
2007-03-23,10.25,11.75,11.0,8.9,5.5,7.083333333333334,11.541666666666668,5.1,50.0,8.0,11.2,6.5,16.5,39.0,6.0,14.6,14.25,11.0
2007-03-24,10.125,12.0,12.0,9.1,6.5,7.166666666666666,11.583333333333332,5.2,49.5,8.15,11.2,6.5,16.5,46.0,6.0,14.616666666666667,14.25,10.833333333333332
2007-03-25,10.0,12.022727272727273,11.0,9.02,6.5,7.25,11.625,5.3,50.0,8.2,11.2,6.5,16.5,45.8,6.2,14.633333333333333,14.25,10.666666666666668
2007-03-26,9.875,12.045454545454545,11.0,8.94,6.5,7.333333333333334,11.666666666666668,5.3,50.5,8.25,11.2,6.5,16.5,45.6,6.4,14.65,14.25,10.5
2007-03-27,9.75,12.068181818181818,11.0,8.86,6.5,7.416666666666666,11.708333333333332,5.4,50.4,8.2,11.2,6.5,16.5,45.4,6.6,14.666666666666668,14.25,10.333333333333332
2007-03-28,9.625,12.09090909090909,11.0,8.78,6.5,7.5,11.75,5.4,50.25,8.25,11.25,6.5,16.5,45.2,6.8,14.683333333333332,14.25,10.166666666666666
2007-03-29,9.5,12.113636363636365,11.0,8.7,6.5,7.583333333333334,13.4,5.4,50.3,8.3,11.25,6.5,16.5,45.0,7.0,14.7,14.25,10.0
2007-03-30,9.6,12.136363636363635,11.0,9.3,6.5,7.666666666666666,13.4,5.6,52.0,8.1,11.3,6.5,16.5,45.0,6.9,14.7,14.25,10.142857142857146
2007-03-31,9.7,12.15909090909091,11.0,9.1525,6.5,7.75,13.4,5.8,52.0,8.2,11.3,6.5,16.5,45.0,6.8,14.7,14.25,10.285714285714286
2007-04-01,9.8,12.181818181818182,11.0,9.005,6.5,7.833333333333334,13.4,6.0,52.0,8.25,11.316666666666668,6.5,16.5,45.0,6.7,14.7,14.25,10.428571428571429
2007-04-02,9.9,12.204545454545455,11.0,8.8575,6.5,7.916666666666666,13.4,6.2,52.0,8.25,11.333333333333332,7.0,16.5,45.0,6.6,14.7,14.25,10.571428571428571
2007-04-03,10.0,12.227272727272727,11.0,8.71,6.5,8.0,13.4,6.2,52.3,8.0,11.35,7.0,16.5,45.0,6.5,14.7,14.25,10.714285714285714
2007-04-04,10.1,12.25,11.0,9.0,6.5,9.0,13.4,6.2,53.0,7.4,11.3,6.5,16.5,45.0,6.5,14.8,14.25,10.857142857142858
2007-04-05,10.2,12.0,11.0,9.2,6.5,8.888888888888891,13.4,6.2,53.5,7.3,11.4,6.5,16.5,45.0,6.5,14.8,14.25,11.0
2007-04-06,10.14,11.85,11.0,9.5,6.5,8.777777777777779,13.414285714285713,6.1,53.6,7.5,11.4,6.5,16.5,45.0,6.6,14.74,14.1,10.97
2007-04-07,10.08,11.7,11.0,9.5,6.5,8.666666666666666,13.428571428571427,6.1,53.6,7.6,11.35,6.5,16.5,45.0,6.7,14.68,14.1,10.94
2007-04-08,10.02,11.55,9.0,9.233333333333334,6.5,8.555555555555555,13.442857142857143,6.0,53.3,7.7,11.35,6.5,16.5,45.0,6.8,14.62,14.1,10.91
2007-04-09,9.96,11.4,9.0,8.966666666666667,6.5,8.444444444444445,13.457142857142856,6.1,53.0,7.8,11.35,7.0,16.5,45.0,6.9,14.56,14.1,10.88
2007-04-10,9.9,11.25,9.0,8.7,6.5,8.333333333333334,13.471428571428573,6.2,53.5,7.6,11.35,6.5,16.5,45.0,7.0,14.5,14.1,10.85
2007-04-11,9.85,11.25,9.0,8.8,6.5,8.222222222222221,13.485714285714288,6.2,53.5,7.5,11.4,6.5,16.5,45.0,7.0,14.6,14.1,10.7
2007-04-12,9.8,11.0,9.0,9.033333333333333,6.5,8.11111111111111,13.5,6.2,54.0,7.45,11.4,6.5,16.5,50.0,7.0,14.5,14.1,10.55
2007-04-13,9.75,11.0,9.0,9.266666666666666,6.5,8.0,13.5,6.3,54.0,7.4,11.35,6.5,16.5,45.0,7.0,14.7,14.1,10.4
2007-04-14,9.7,11.125,9.0,9.5,6.5,8.25,13.5,6.3,54.25,7.3,11.4,6.5,16.5,47.0,6.875,14.7,14.2,10.25
2007-04-15,9.65,11.25,9.0,9.3,6.5,8.5,13.5,6.4,54.5,7.1,11.366666666666667,6.5,16.5,49.0,6.75,14.7,14.2,10.1
2007-04-16,9.6,11.375,9.0,9.1,6.5,8.75,13.5,6.4,55.0,7.0,11.333333333333332,7.0,16.5,51.0,6.625,14.7,14.3,9.95
2007-04-17,9.55,11.5,9.0,8.9,6.5,9.0,13.5,6.4,55.2,6.9,11.3,7.0,16.5,53.0,6.5,14.7,14.3,9.8
2007-04-18,9.542857142857144,11.5,9.0,9.0,6.5,9.0,13.5,6.5,55.3,6.7666666666666675,11.366666666666667,7.0,16.5,55.0,6.5,14.7,14.3,9.971428571428572
2007-04-19,9.535714285714283,11.25,9.0,9.5,6.5,7.0,13.5,6.5,55.4,6.633333333333334,11.433333333333332,7.0,16.5,53.0,6.0,14.7,14.3,10.142857142857146
2007-04-20,9.528571428571428,11.25,9.0,8.8,6.5,9.0,13.5,6.5,55.5,6.5,11.5,7.0,16.5,53.6,6.1,14.7,14.3,10.314285714285713
2007-04-21,9.52142857142857,10.5,9.0,8.9,6.5,7.0,13.5,6.5,55.6,6.6,11.5,7.0,16.5,54.2,6.2,14.75,14.5,10.485714285714286
2007-04-22,9.514285714285714,10.75,9.0,9.0,7.5,7.2857142857142865,13.5,6.4,54.75,6.45,11.466666666666667,7.0,16.5,54.8,6.3,14.8,14.5,10.657142857142857
2007-04-23,9.507142857142854,11.0,9.0,9.1,6.5,7.571428571428571,13.5,6.4,54.0,6.3,11.433333333333332,7.5,16.5,55.4,6.4,14.85,14.5,10.82857142857143
2007-04-24,9.5,11.25,9.0,9.2,6.5,7.857142857142858,13.5,6.4,54.5,6.5,11.4,7.0,16.5,56.0,6.5,14.9,14.5,11.0
2007-04-25,9.65,11.0,9.0,9.0,6.5,8.142857142857144,13.5,6.4,54.6,6.65,11.45,7.0,16.5,55.0,6.0,14.95,14.5,11.0
2007-04-26,9.4,11.05,7.5,8.9,6.5,8.428571428571429,13.5,6.4,54.75,6.5,11.5,6.75,16.5,55.0,7.0,15.0,14.5,11.0
2007-04-27,9.5,10.5,7.5,8.8,6.5,8.714285714285715,11.7,6.3,55.0,6.4,11.5,6.833333333333334,16.5,56.0,7.0,15.0,14.5,11.0
2007-04-28,9.5,10.45,7.5,9.2,6.5,9.0,11.7,6.5,55.0,6.5,11.4,6.916666666666666,16.5,53.0,7.0,15.0,14.5,11.0
2007-04-29,9.5,10.383333333333333,7.5,9.133333333333333,7.5,8.666666666666666,11.7,6.7,55.6,6.4,11.416666666666668,7.0,16.5,53.0,6.9,15.0,14.5,10.77
2007-04-30,9.5,10.316666666666668,7.5,9.066666666666666,7.5,8.333333333333334,11.7,6.9,55.56666666666667,6.35,11.433333333333332,7.0,16.5,53.0,6.8,15.0,14.5,10.54
2007-05-01,9.5,10.25,7.5,9.0,7.5,8.0,11.7,6.9,55.53333333333333,6.1,11.45,7.0,16.5,53.0,6.7,15.0,14.5,10.31
2007-05-02,9.5,10.5,7.5,8.8,6.5,8.0,11.7,6.9,55.5,6.15,11.4,7.0,16.5,53.0,6.6,15.0,14.5,10.08
2007-05-03,9.5,10.1,7.5,9.0,8.5,8.0,11.7,6.9,55.6,6.25,11.4,7.0,16.5,53.0,6.5,15.0,14.5,9.85
2007-05-04,9.45,10.35,7.5,9.1,8.5,8.0,11.7,6.9,55.5,6.1,11.4,7.0,16.333333333333332,54.0,6.5,15.0,14.5,10.0
2007-05-05,9.4,10.5,6.5,9.0,8.5,8.055555555555555,11.7,6.9,55.75,6.0,11.5,7.0,16.166666666666668,55.0,6.5,15.0,14.5,9.8
2007-05-06,9.433333333333334,10.5,7.5,9.0,8.5,8.11111111111111,11.7,7.0,55.9,6.0,11.483333333333333,7.0,16.0,54.0,6.6,15.0,14.6,9.783333333333333
2007-05-07,9.466666666666667,10.5,7.5,9.0,8.5,8.166666666666666,11.7,7.0,56.0,6.1,11.466666666666667,6.5,16.0,53.0,6.7,15.0,14.6,9.766666666666666
2007-05-08,9.5,10.5,7.5,9.0,9.5,8.222222222222221,11.7,7.0,56.5,6.15,11.45,7.0,16.0,52.0,6.8,15.0,14.6,9.75
2007-05-09,9.4,10.5,7.5,9.0,9.5,8.277777777777779,11.7,7.0,56.5,6.0,11.45,7.0,16.0,51.0,6.9,15.0,14.6,9.9
2007-05-10,9.35,10.15,7.5,9.0,9.5,8.333333333333334,11.7,7.0,56.5,6.0,11.4,6.5,16.0,50.0,7.0,15.0,14.6,9.65
2007-05-11,9.35,9.8,6.5,9.0,9.5,8.38888888888889,11.7,6.9,56.6,6.1,11.4,6.666666666666666,16.0,55.0,7.0,15.0,14.6,9.65
2007-05-12,9.3,10.25,6.5,8.9,9.5,8.444444444444445,11.8375,6.9,57.0,6.0,11.45,6.833333333333334,16.0,54.5,7.0,14.95,14.6,9.5
2007-05-13,9.233333333333334,9.933333333333334,6.5,8.933333333333334,9.5,8.5,11.975,6.9,57.5,5.8,11.45,7.0,16.0,54.0,7.0,14.9,14.6,9.6
2007-05-14,9.166666666666666,9.616666666666667,6.5,8.966666666666667,9.5,8.555555555555555,12.1125,6.9,58.0,5.6,11.45,7.0,16.0,53.5,7.0,14.85,14.6,9.7
2007-05-15,9.1,9.3,6.5,9.0,9.5,8.61111111111111,12.25,6.9,58.5,5.65,11.45,6.5,16.0,53.0,7.0,14.8,14.6,9.8
2007-05-16,9.1,9.9,7.5,8.7,9.0,8.666666666666666,12.25,7.0,59.0,5.3,11.5,7.0,16.0,52.5,7.0,14.8,14.6,9.5
2007-05-17,9.15,10.2,7.5,8.7,6.5,8.722222222222221,12.25,7.0,59.0,5.25,11.4,7.0,16.0,52.0,7.0,14.85,14.6,9.5
2007-05-18,9.2,9.9,7.5,9.0,9.0,8.777777777777779,12.25,7.0,59.5,5.2,11.45,6.833333333333334,15.666666666666668,54.0,7.0,14.8,14.6,9.8
2007-05-19,9.1,9.8,7.5,8.7,9.0,8.833333333333334,12.25,7.0,59.6,5.15,11.5,6.666666666666666,15.333333333333332,55.57142857142857,7.0,14.815384615384614,14.6,9.65
2007-05-20,9.15,9.833333333333334,6.5,8.8,9.0,8.888888888888891,12.25,7.0,59.75,5.1,11.466666666666667,6.5,15.0,57.14285714285714,7.0,14.830769230769231,14.6,9.666666666666666
2007-05-21,9.2,9.866666666666667,6.5,8.9,9.0,8.944444444444445,12.25,7.0,59.6,5.0,11.433333333333332,6.5,15.0,58.714285714285715,7.0,14.846153846153845,14.6,9.683333333333334
2007-05-22,9.25,9.9,7.5,9.0,9.0,9.0,12.25,6.9,59.6,5.25,11.4,6.5,15.0,60.28571428571429,7.0,14.861538461538462,14.6,9.7
2007-05-23,9.1,9.75,7.5,8.7,9.5,9.0,12.25,6.9,59.5,5.2,11.5,6.5,15.0,61.85714285714285,7.0,14.876923076923076,14.6,9.6
2007-05-24,9.21,9.5,6.5,8.7,9.0,9.0,12.25,6.9,60.0,5.0,11.5,6.0,15.0,63.42857142857143,7.5,14.892307692307694,14.6,9.6
2007-05-25,9.2,9.3,7.5,8.75,9.5,8.5,12.04,6.9,60.0,5.1,11.45,6.166666666666666,15.0,65.0,7.0,14.907692307692306,14.5,9.4
2007-05-26,9.21,9.5,7.5,8.5,9.0,8.0,11.83,6.9,59.5,5.0,11.5,6.333333333333334,15.0,55.0,7.0,14.923076923076925,14.5,9.7
2007-05-27,9.206666666666667,9.416666666666666,7.5,8.566666666666666,9.5,8.0,11.62,6.8,59.5,4.8,11.483333333333333,6.5,15.0,51.66666666666667,7.0,14.93846153846154,14.5,9.7
2007-05-28,9.203333333333333,9.333333333333334,7.5,8.633333333333333,9.5,8.0,11.41,6.8,59.6,4.5,11.466666666666667,6.5,15.0,48.33333333333333,7.0,14.953846153846154,14.5,9.7
2007-05-29,9.2,9.25,7.5,8.7,9.5,8.0,11.2,6.8,60.0,4.6,11.45,6.5,14.8,45.0,7.0,14.96923076923077,14.5,9.7
2007-05-30,9.4,9.5,7.5,8.67142857142857,9.5,8.0,11.2,6.9,60.0,4.5,11.4,6.5,14.8,60.0,7.0,14.984615384615385,14.5,9.85
2007-05-31,9.35,9.15,7.5,8.642857142857144,9.5,8.083333333333334,11.2,6.9,59.93333333333333,4.5,11.4,6.5,14.8,60.0,7.0,15.0,14.5,9.85
2007-06-01,9.32,9.1,7.5,8.614285714285714,9.5,8.166666666666666,11.2,6.9,59.86666666666667,4.45,11.5,6.666666666666666,14.8,60.0,7.0,15.0,14.0,9.8
2007-06-02,9.3,9.25,7.5,8.585714285714285,9.5,8.25,11.2,6.9,59.8,4.5,11.45,6.833333333333334,14.8,60.0,7.0,15.0,14.0,9.75
2007-06-03,9.3,9.25,7.5,8.557142857142857,9.5,8.333333333333334,11.2,7.0,59.75,5.0,11.466666666666667,7.0,14.8,60.0,7.0,15.0,14.0,9.75
2007-06-04,9.3,9.25,7.5,8.528571428571428,9.5,8.416666666666666,11.2,7.0,59.85,5.15,11.483333333333333,7.0,14.8,60.0,7.0,15.0,14.0,9.75
2007-06-05,9.3,9.25,9.0,8.5,9.5,8.5,11.2,7.1,59.95,5.25,11.5,6.5,14.8,60.0,7.0,15.0,14.0,9.75
2007-06-06,9.25,9.0,9.0,8.8,9.5,8.5,11.2,7.1,60.0,5.3,11.5,6.5,14.8,60.0,7.0,15.0,14.0,9.6
2007-06-07,9.4,9.4,9.0,8.783333333333333,9.5,8.5,11.2,7.2,60.0,5.2,11.516666666666667,7.0,14.8,60.0,7.0,15.0,14.0,9.75
2007-06-08,9.4,9.0,9.0,8.766666666666666,9.5,8.5,11.2,7.3,60.0,5.25,11.533333333333333,7.0,14.8,65.0,7.5,15.0,14.0,9.75
2007-06-09,9.4,8.7,9.0,8.75,9.5,8.625,11.2,7.3,60.2,5.1,11.55,7.0,14.8,63.75,7.375,15.0,14.0,9.75
2007-06-10,9.416666666666666,8.8,9.0,8.733333333333334,9.5,8.75,11.2,7.2,60.1,5.15,11.533333333333333,7.0,14.8,62.5,7.25,15.0,14.0,9.75
2007-06-11,9.433333333333334,8.9,9.0,8.716666666666667,9.5,8.875,11.2,7.2,60.0,5.05,11.516666666666667,6.5,14.8,61.25,7.125,15.0,14.0,9.75
2007-06-12,9.45,9.0,9.0,8.7,9.5,9.0,11.2,7.2,59.85,5.0,11.5,6.5,14.8,60.0,7.0,15.0,14.0,9.75
2007-06-13,9.45,9.25,9.0,8.5,9.5,7.5,11.2,7.2,60.0,5.4,11.45,6.5,14.8,56.0,7.0,15.0,14.0,9.75
2007-06-14,9.55,9.15,9.0,8.6,9.5,7.0,11.2,7.2,59.8,5.3,11.5,6.5,14.8,55.0,7.0,15.0,14.0,9.75
2007-06-15,9.45,9.1,11.0,8.8,9.5,7.0,11.2,7.2,59.8,5.25,11.5,6.5,14.8,60.0,6.5,15.0,14.0,9.75
2007-06-16,9.45,9.2,11.0,8.8,9.333333333333334,7.0,11.2,7.2,60.0,5.35,11.4,6.5,14.8,61.0,6.5,15.0,14.0,9.75
2007-06-17,9.5,9.216666666666667,11.0,8.8,9.166666666666666,7.0,11.2,7.2,59.6,6.0,11.433333333333332,6.5,14.8,59.0,6.666666666666666,15.0,14.0,9.75
2007-06-18,9.55,9.233333333333334,11.0,8.8,9.0,7.0,11.2,7.2,59.5,6.75,11.466666666666667,6.5,14.8,57.0,6.833333333333334,15.0,14.0,9.75
2007-06-19,9.6,9.25,11.0,8.8,9.5,7.0,11.2,7.3,59.5,6.6,11.5,6.5,14.8,55.0,7.0,15.0,14.0,9.75
2007-06-20,9.55,9.75,11.0,8.8,9.5,7.0,11.2,7.3,59.6,7.0,11.5,7.0,14.8,50.0,7.0,15.0,14.0,9.75
2007-06-21,9.55,9.4,11.0,8.9,9.5,7.0,11.2,7.4,59.75,7.25,11.6,7.0,14.8,45.0,7.0,15.0,14.0,9.75
2007-06-22,9.58,9.5,11.0,9.0,9.5,7.0,11.2,7.3,59.6,7.5,11.65,7.0,14.8,42.0,6.5,15.0,14.0,9.71
2007-06-23,9.65,9.35,11.0,9.0,9.5,7.0,11.2,7.3,59.8,7.8,11.6,7.0,14.8,40.0,6.5,15.0,14.0,9.75
2007-06-24,9.716666666666667,9.34,11.0,9.04,9.0,7.0,11.2,7.3,59.9,8.2,11.6,7.0,14.8,41.66666666666667,6.5,15.0,13.8,9.833333333333334
2007-06-25,9.783333333333333,9.33,11.0,9.08,9.5,7.0,11.2,7.3,60.0,8.4,11.6,7.0,14.8,43.33333333333333,6.5,15.0,13.8,9.916666666666666
2007-06-26,9.85,9.32,11.0,9.12,9.5,7.0,11.2,7.3,60.0,8.5,11.6,7.0,14.8,45.0,6.5,15.0,13.8,10.0
2007-06-27,10.0,9.31,11.0,9.16,9.5,7.0,11.2,7.4,60.0,8.75,11.6,7.0,14.8,40.0,7.0,15.0,13.8,10.11
2007-06-28,10.1,9.3,13.0,9.2,11.0,7.0,11.65,7.4,60.5,8.8,11.7,7.0,14.8,45.0,7.0,15.0,13.8,10.11
2007-06-29,10.0,9.95,13.0,9.2,11.0,7.0,11.65,7.375,60.25,8.9,11.65,7.0,14.8,45.0,7.0,15.0,13.85,10.25
2007-06-30,10.0625,9.75,13.0,9.35,9.5,7.0,11.65,7.35,60.0,8.75,11.5,7.0,14.8,45.0,7.0,15.05,13.9,10.2
2007-07-01,10.125,9.77,13.0,9.366666666666667,11.0,7.0,11.65,7.325,60.0,8.85,11.5,7.0,14.8,46.66666666666667,7.166666666666666,15.1,13.95,10.15
2007-07-02,10.1875,9.79,13.0,9.383333333333333,11.0,7.0,11.65,7.3,59.75,9.0,11.5,7.0,14.8,48.33333333333333,7.333333333333334,15.15,14.0,10.1
2007-07-03,10.25,9.81,13.0,9.4,10.5,7.0,11.65,7.4,59.5,9.15,11.5,7.0,14.8,50.0,7.5,15.2,14.2,10.05
2007-07-04,10.25,9.83,13.0,9.4,10.5,7.0,11.65,7.4,58.6,8.65,11.55,7.0,14.8,45.0,7.5,15.2,14.2,10.05
2007-07-05,10.25,9.85,13.0,9.5,11.5,7.0,11.65,7.5,58.5,8.6,11.6,7.0,14.8,48.0,7.0,15.2,14.2,10.1
2007-07-06,10.25,10.1,13.0,9.5,11.0,7.0,11.65,7.5,58.6,8.5,11.5,7.0,15.0,45.0,7.0,15.2,14.2,10.11
2007-07-07,10.25,9.8,14.5,9.5,11.5,7.0,11.65,7.5,59.0,8.75,11.6,7.0,15.2,44.0,7.0,15.2125,14.2,10.38
2007-07-08,10.375,9.966666666666667,14.5,9.5,11.0,7.0,11.65,7.5,59.25,8.8,11.616666666666667,7.0,15.4,44.5,7.0,15.225,14.25,10.455
2007-07-09,10.5,10.133333333333333,14.5,9.5,11.0,7.0,11.65,7.5,59.5,8.85,11.633333333333333,6.5,15.4,45.0,7.0,15.2375,14.25,10.53
2007-07-10,10.625,10.3,14.5,9.5,11.0,7.0,11.65,7.5,59.75,9.75,11.65,7.0,15.5,45.5,7.0,15.25,14.25,10.605
2007-07-11,10.75,10.25,13.0,9.7,11.0,7.022222222222222,11.65,7.5,60.0,9.6,11.65,7.0,15.5,46.0,7.0,15.25,14.25,10.68
2007-07-12,10.75,10.2,13.0,9.8,11.0,7.044444444444443,11.65,7.5,59.75,9.75,11.6,7.0,15.5,48.0,7.0,15.0,14.25,10.65
2007-07-13,10.75,10.25,13.0,9.7,11.0,7.066666666666666,11.65,7.4,59.0,9.25,11.9,7.0,15.5,49.0,7.0,15.2,14.25,11.0
2007-07-14,10.65,10.3,13.0,9.7,11.0,7.0888888888888895,11.65,7.4,58.85,9.2,11.8,7.0,15.5,49.25,7.0,15.16,14.25,10.7
2007-07-15,10.65,10.166666666666666,13.0,9.733333333333334,11.0,7.111111111111112,11.65,7.5,58.8,9.15,11.85,7.0,15.5,49.5,7.0,15.12,14.25,10.666666666666668
2007-07-16,10.65,10.033333333333333,13.0,9.766666666666666,11.0,7.133333333333334,11.65,7.5,58.75,9.1,11.9,7.0,15.5,49.75,7.0,15.08,14.25,10.633333333333333
2007-07-17,10.65,9.9,13.0,9.8,11.0,7.155555555555555,11.65,7.5,58.7,9.0,11.95,7.0,15.5,50.0,7.0,15.04,14.25,10.6
2007-07-18,10.7,9.9,13.0,9.7,11.0,7.177777777777778,11.65,7.5,58.65,8.9,11.9,7.0,15.5,48.0,7.0,15.0,14.25,10.65
