date,Wheat_Local,Rice_B P T,Coriander_Other,Potato_Other
2005-01-01,680.0,1450.0,600.0,350.0
2005-01-02,680.0,1450.0,600.0,350.0
2005-01-03,680.0,1450.0,600.0,350.0
2005-01-04,680.0,1450.0,600.0,350.0
2005-01-05,680.0,1450.0,600.0,350.0
2005-01-06,680.0,1450.0,600.0,350.0
2005-01-07,680.0,1450.0,600.0,350.0
2005-01-08,680.0,1450.0,600.0,350.0
2005-01-09,680.0,1450.0,600.0,350.0
2005-01-10,680.0,1450.0,600.0,350.0
2005-01-11,680.0,1450.0,600.0,350.0
2005-01-12,705.0,1450.0,600.0,350.0
2005-01-13,693.5,1450.0,600.0,350.0
2005-01-14,682.0,1450.0,600.0,350.0
2005-01-15,670.5,1450.0,600.0,350.0
2005-01-16,659.0,1450.0,600.0,350.0
2005-01-17,647.5,1450.0,600.0,350.0
2005-01-18,636.0,1450.0,600.0,350.0
2005-01-19,649.4285714285714,1450.0,600.0,350.0
2005-01-20,662.8571428571429,1450.0,600.0,350.0
2005-01-21,676.2857142857142,1450.0,600.0,350.0
2005-01-22,689.7142857142858,1450.0,600.0,350.0
2005-01-23,703.1428571428571,1450.0,600.0,350.0
2005-01-24,716.5714285714287,1450.0,600.0,350.0
2005-01-25,730.0,1450.0,600.0,350.0
2005-01-26,742.0,1450.0,600.0,350.0
2005-01-27,754.0,1450.0,600.0,350.0
2005-01-28,766.0,1450.0,600.0,350.0
2005-01-29,778.0,1450.0,600.0,350.0
2005-01-30,783.6666666666665,1450.0,600.0,350.0
2005-01-31,789.3333333333335,1450.0,600.0,350.0
2005-02-01,795.0,1450.0,600.0,350.0
2005-02-02,560.0,1450.0,600.0,350.0
2005-02-03,819.0,1450.0,600.0,350.0
2005-02-04,814.9166666666665,1450.0,600.0,350.0
2005-02-05,810.8333333333335,1450.0,600.0,350.0
2005-02-06,806.75,1450.0,600.0,350.0
2005-02-07,802.6666666666665,1450.0,600.0,350.0
2005-02-08,798.5833333333335,1450.0,600.0,350.0
2005-02-09,794.5,1450.0,600.0,350.0
2005-02-10,790.4166666666665,1450.0,600.0,350.0
2005-02-11,786.3333333333335,1450.0,600.0,350.0
2005-02-12,782.25,1450.0,600.0,350.0
2005-02-13,778.1666666666665,1450.0,600.0,350.0
2005-02-14,774.0833333333335,1450.0,600.0,350.0
2005-02-15,770.0,1450.0,600.0,350.0
2005-02-16,765.0,1450.0,600.0,350.0
2005-02-17,760.0,1450.0,600.0,350.0
2005-02-18,755.0,1450.0,600.0,350.0
2005-02-19,705.0,1450.0,600.0,350.0
2005-02-20,708.75,1450.0,600.0,350.0
2005-02-21,712.5,1450.0,600.0,350.0
2005-02-22,716.25,1450.0,600.0,350.0
2005-02-23,720.0,1450.0,600.0,350.0
2005-02-24,700.0,1450.0,600.0,350.0
2005-02-25,685.0,1450.0,600.0,350.0
2005-02-26,684.0,1450.0,600.0,350.0
2005-02-27,669.6666666666666,1450.0,600.0,350.0
2005-02-28,655.3333333333334,1450.0,600.0,350.0
2005-03-01,641.0,1450.0,600.0,350.0
2005-03-02,664.0,1450.0,600.0,350.0
2005-03-03,668.3333333333334,1450.0,600.0,350.0
2005-03-04,672.6666666666666,1450.0,600.0,350.0
2005-03-05,677.0,1450.0,600.0,350.0
2005-03-06,670.8,1450.0,600.0,350.0
2005-03-07,664.6,1450.0,600.0,350.0
2005-03-08,658.4,1450.0,600.0,350.0
2005-03-09,652.2,1450.0,600.0,350.0
2005-03-10,646.0,1450.0,600.0,350.0
2005-03-11,645.0,1450.0,600.0,350.0
2005-03-12,624.0,1450.0,600.0,350.0
2005-03-13,624.0,1450.0,600.0,350.0
2005-03-14,624.0,1450.0,600.0,350.0
2005-03-15,624.0,1450.0,600.0,350.0
2005-03-16,623.0,1450.0,600.0,350.0
2005-03-17,643.0,1450.0,600.0,350.0
2005-03-18,644.0,1450.0,600.0,350.0
2005-03-19,640.0,1450.0,600.0,350.0
2005-03-20,636.6666666666666,1450.0,600.0,350.0
2005-03-21,633.3333333333334,1450.0,600.0,350.0
2005-03-22,630.0,1450.0,600.0,350.0
2005-03-23,632.0,1450.0,600.0,350.0
2005-03-24,640.0,1450.0,600.0,350.0
2005-03-25,638.0,1450.0,600.0,350.0
2005-03-26,636.0,1450.0,600.0,350.0
2005-03-27,634.0,1450.0,600.0,350.0
2005-03-28,632.0,1450.0,600.0,350.0
2005-03-29,630.0,1450.0,600.0,350.0
2005-03-30,630.7272727272727,1450.0,600.0,350.0
2005-03-31,631.4545454545455,1450.0,600.0,350.0
2005-04-01,632.1818181818181,1450.0,600.0,350.0
2005-04-02,632.9090909090909,1450.0,600.0,350.0
2005-04-03,633.6363636363636,1450.0,600.0,350.0
2005-04-04,634.3636363636364,1450.0,600.0,350.0
2005-04-05,635.0909090909091,1450.0,600.0,350.0
2005-04-06,635.8181818181819,1450.0,600.0,350.0
2005-04-07,636.5454545454545,1450.0,600.0,350.0
2005-04-08,637.2727272727273,1450.0,600.0,350.0
2005-04-09,638.0,1450.0,600.0,350.0
2005-04-10,639.3333333333334,1450.0,600.0,350.0
2005-04-11,640.6666666666666,1450.0,600.0,350.0
2005-04-12,642.0,1450.0,600.0,350.0
2005-04-13,638.0,1450.0,600.0,350.0
2005-04-14,630.3333333333334,1450.0,600.0,350.0
2005-04-15,622.6666666666666,1450.0,600.0,350.0
2005-04-16,615.0,1450.0,600.0,350.0
2005-04-17,615.0,1450.0,600.0,350.0
2005-04-18,615.0,1450.0,600.0,350.0
2005-04-19,615.0,1450.0,600.0,350.0
2005-04-20,615.0,1450.0,600.0,350.0
2005-04-21,615.9452054794519,1450.0,600.0,350.0
2005-04-22,616.8904109589041,1450.0,600.0,350.0
2005-04-23,617.8356164383563,1450.0,600.0,350.0
2005-04-24,618.7808219178082,1450.0,600.0,350.0
2005-04-25,619.7260273972603,1450.0,600.0,350.0
2005-04-26,620.6712328767122,1450.0,600.0,350.0
2005-04-27,621.6164383561644,1450.0,600.0,350.0
2005-04-28,622.5616438356166,1450.0,600.0,350.0
2005-04-29,623.5068493150685,1450.0,600.0,350.0
2005-04-30,624.4520547945207,1450.0,600.0,350.0
2005-05-01,625.3972602739726,1450.0,600.0,350.0
2005-05-02,626.3424657534248,1450.0,600.0,350.0
2005-05-03,627.2876712328767,1450.0,600.0,350.0
2005-05-04,628.2328767123287,1450.0,600.0,350.0
2005-05-05,629.1780821917807,1450.0,600.0,350.0
2005-05-06,630.1232876712329,1450.0,600.0,350.0
2005-05-07,631.068493150685,1450.0,600.0,350.0
2005-05-08,632.013698630137,1450.0,600.0,350.0
2005-05-09,632.9589041095892,1450.0,600.0,350.0
2005-05-10,633.9041095890411,1450.0,600.0,350.0
2005-05-11,634.8493150684933,1450.0,600.0,350.0
2005-05-12,635.7945205479452,1450.0,600.0,350.0
2005-05-13,636.7397260273972,1450.0,600.0,350.0
2005-05-14,637.6849315068494,1450.0,600.0,350.0
2005-05-15,638.6301369863013,1450.0,600.0,350.0
2005-05-16,639.5753424657535,1450.0,600.0,350.0
2005-05-17,640.5205479452055,1450.0,600.0,350.0
2005-05-18,641.4657534246576,1450.0,600.0,350.0
2005-05-19,642.4109589041096,1450.0,600.0,350.0
2005-05-20,643.3561643835618,1450.0,600.0,350.0
2005-05-21,644.3013698630137,1450.0,600.0,350.0
2005-05-22,645.2465753424657,1450.0,600.0,350.0
2005-05-23,646.1917808219179,1450.0,600.0,350.0
2005-05-24,647.1369863013698,1450.0,600.0,350.0
2005-05-25,648.0821917808219,1450.0,600.0,350.0
2005-05-26,649.0273972602739,1450.0,600.0,350.0
2005-05-27,649.9726027397261,1450.0,600.0,350.0
2005-05-28,650.9178082191781,1450.0,600.0,350.0
2005-05-29,651.8630136986302,1450.0,600.0,350.0
2005-05-30,652.8082191780821,1450.0,600.0,350.0
2005-05-31,653.7534246575343,1450.0,600.0,350.0
2005-06-01,654.6986301369863,1450.0,600.0,350.0
2005-06-02,655.6438356164382,1450.0,600.0,350.0
2005-06-03,656.5890410958904,1450.0,600.0,350.0
2005-06-04,657.5342465753424,1450.0,600.0,350.0
2005-06-05,658.4794520547945,1450.0,600.0,350.0
2005-06-06,659.4246575342465,1450.0,600.0,350.0
2005-06-07,660.3698630136987,1450.0,600.0,350.0
2005-06-08,661.3150684931506,1450.0,600.0,350.0
2005-06-09,662.2602739726028,1450.0,600.0,350.0
2005-06-10,663.2054794520548,1450.0,600.0,350.0
2005-06-11,664.1506849315067,1450.0,600.0,350.0
2005-06-12,665.0958904109589,1450.0,600.0,350.0
2005-06-13,666.0410958904108,1450.0,600.0,350.0
2005-06-14,666.986301369863,1450.0,600.0,350.0
2005-06-15,667.931506849315,1450.0,600.0,350.0
2005-06-16,668.8767123287671,1450.0,600.0,350.0
2005-06-17,669.8219178082193,1450.0,600.0,350.0
2005-06-18,670.7671232876713,1450.0,600.0,350.0
2005-06-19,671.7123287671233,1450.0,600.0,350.0
2005-06-20,672.6575342465752,1450.0,600.0,350.0
2005-06-21,673.6027397260274,1450.0,600.0,350.0
2005-06-22,674.5479452054793,1450.0,600.0,350.0
2005-06-23,675.4931506849315,1450.0,600.0,350.0
2005-06-24,676.4383561643834,1450.0,600.0,350.0
2005-06-25,677.3835616438356,1450.0,600.0,350.0
2005-06-26,678.3287671232878,1450.0,600.0,350.0
2005-06-27,679.2739726027397,1450.0,600.0,350.0
2005-06-28,680.2191780821918,1450.0,600.0,350.0
2005-06-29,681.1643835616437,1450.0,600.0,350.0
2005-06-30,682.1095890410959,1450.0,600.0,350.0
2005-07-01,683.0547945205481,1450.0,600.0,350.0
2005-07-02,684.0,1450.0,600.0,350.0
2005-07-03,681.0,1450.0,600.0,350.0
2005-07-04,678.0,1450.0,600.0,350.0
2005-07-05,675.0,1450.0,600.0,350.0
2005-07-06,670.0,1450.0,600.0,350.0
2005-07-07,685.0,1450.0,600.0,350.0
2005-07-08,676.0,1450.0,600.0,350.0
2005-07-09,690.0,1450.0,600.0,350.0
2005-07-10,690.0,1450.0,600.0,350.0
2005-07-11,690.0,1450.0,600.0,350.0
2005-07-12,690.0,1450.0,600.0,350.0
2005-07-13,690.0,1450.0,600.0,350.0
2005-07-14,690.0,1450.0,600.0,350.0
2005-07-15,705.0,1450.0,600.0,350.0
2005-07-16,705.0,1450.0,600.0,350.0
2005-07-17,710.0,1450.0,600.0,350.0
2005-07-18,715.0,1450.0,600.0,350.0
2005-07-19,720.0,1450.0,600.0,350.0
2005-07-20,725.0,1450.0,600.0,350.0
2005-07-21,735.0,1450.0,600.0,350.0
2005-07-22,735.0,1450.0,600.0,350.0
2005-07-23,735.0,1450.0,600.0,350.0
2005-07-24,736.6666666666665,1450.0,600.0,350.0
2005-07-25,738.3333333333335,1450.0,600.0,350.0
2005-07-26,740.0,1450.0,600.0,350.0
2005-07-27,735.0,1450.0,600.0,350.0
2005-07-28,725.0,1450.0,600.0,350.0
2005-07-29,725.0,1450.0,600.0,350.0
2005-07-30,730.0,1450.0,600.0,350.0
2005-07-31,721.6666666666665,1450.0,600.0,350.0
2005-08-01,713.3333333333335,1450.0,600.0,350.0
2005-08-02,705.0,1450.0,600.0,350.0
2005-08-03,720.0,1450.0,600.0,350.0
2005-08-04,715.0,1450.0,600.0,350.0
2005-08-05,725.0,1450.0,600.0,350.0
2005-08-06,735.0,1450.0,600.0,350.0
2005-08-07,735.0,1450.0,600.0,350.0
2005-08-08,735.0,1450.0,600.0,350.0
2005-08-09,735.0,1450.0,600.0,350.0
2005-08-10,725.0,1450.0,600.0,350.0
2005-08-11,710.0,1450.0,600.0,350.0
2005-08-12,720.0,1450.0,600.0,350.0
2005-08-13,720.0,1450.0,600.0,350.0
2005-08-14,715.0,1450.0,600.0,350.0
2005-08-15,710.0,1450.0,600.0,350.0
2005-08-16,705.0,1450.0,600.0,350.0
2005-08-17,700.0,1450.0,600.0,350.0
2005-08-18,700.0,1450.0,600.0,350.0
2005-08-19,701.0,1450.0,600.0,350.0
2005-08-20,702.0,1450.0,600.0,350.0
2005-08-21,703.0,1450.0,600.0,350.0
2005-08-22,704.0,1450.0,600.0,350.0
2005-08-23,705.0,1450.0,600.0,350.0
2005-08-24,705.0,1450.0,600.0,350.0
2005-08-25,705.0,1450.0,600.0,350.0
2005-08-26,700.0,1450.0,600.0,350.0
2005-08-27,698.3333333333335,1450.0,600.0,350.0
2005-08-28,696.6666666666665,1450.0,600.0,350.0
2005-08-29,695.0,1450.0,600.0,350.0
2005-08-30,693.3333333333335,1450.0,600.0,350.0
2005-08-31,691.6666666666665,1450.0,600.0,350.0
2005-09-01,690.0,1450.0,600.0,350.0
2005-09-02,700.0,1450.0,600.0,350.0
2005-09-03,700.0,1450.0,600.0,350.0
2005-09-04,701.6666666666665,1450.0,600.0,350.0
2005-09-05,703.3333333333335,1450.0,600.0,350.0
2005-09-06,705.0,1450.0,600.0,350.0
2005-09-07,700.0,1450.0,600.0,350.0
2005-09-08,725.0,1450.0,600.0,350.0
2005-09-09,700.0,1450.0,600.0,350.0
2005-09-10,690.0,1450.0,600.0,350.0
2005-09-11,691.6666666666665,1450.0,600.0,350.0
2005-09-12,693.3333333333335,1450.0,600.0,350.0
2005-09-13,695.0,1450.0,600.0,350.0
2005-09-14,700.0,1450.0,600.0,350.0
2005-09-15,695.0,1450.0,600.0,350.0
2005-09-16,700.0,1450.0,600.0,350.0
2005-09-17,705.0,1450.0,600.0,350.0
2005-09-18,701.6666666666665,1450.0,600.0,350.0
2005-09-19,698.3333333333335,1450.0,600.0,350.0
2005-09-20,695.0,1450.0,600.0,350.0
2005-09-21,690.0,1450.0,600.0,350.0
2005-09-22,690.0,1450.0,600.0,350.0
2005-09-23,695.0,1450.0,600.0,350.0
2005-09-24,700.0,1450.0,600.0,350.0
2005-09-25,700.0,1450.0,600.0,350.0
2005-09-26,700.0,1450.0,600.0,350.0
2005-09-27,700.0,1450.0,600.0,350.0
2005-09-28,696.6666666666665,1450.0,600.0,350.0
2005-09-29,693.3333333333335,1450.0,600.0,350.0
2005-09-30,690.0,1450.0,600.0,350.0
2005-10-01,690.0,1450.0,600.0,350.0
2005-10-02,691.6666666666665,1450.0,600.0,350.0
2005-10-03,693.3333333333335,1450.0,600.0,350.0
2005-10-04,695.0,1450.0,600.0,350.0
2005-10-05,700.0,1450.0,600.0,350.0
2005-10-06,700.0,1450.0,600.0,350.0
2005-10-07,705.0,1450.0,600.0,350.0
2005-10-08,710.0,1450.0,600.0,350.0
2005-10-09,710.0,1450.0,600.0,350.0
2005-10-10,710.0,1450.0,600.0,350.0
2005-10-11,710.0,1450.0,600.0,350.0
2005-10-12,713.6666666666665,1450.0,600.0,350.0
2005-10-13,717.3333333333335,1450.0,600.0,350.0
2005-10-14,721.0,1450.0,600.0,350.0
2005-10-15,735.0,1450.0,600.0,350.0
2005-10-16,738.3333333333335,1450.0,600.0,350.0
2005-10-17,741.6666666666665,1450.0,600.0,350.0
2005-10-18,745.0,1450.0,600.0,350.0
2005-10-19,760.0,1450.0,600.0,350.0
2005-10-20,751.0,1450.0,600.0,350.0
2005-10-21,750.0,1450.0,600.0,350.0
2005-10-22,745.0,1450.0,600.0,350.0
2005-10-23,755.0,1450.0,600.0,350.0
2005-10-24,765.0,1450.0,600.0,350.0
2005-10-25,775.0,1450.0,600.0,350.0
2005-10-26,773.0,1450.0,600.0,350.0
2005-10-27,760.0,1450.0,600.0,350.0
2005-10-28,765.0,1450.0,600.0,350.0
2005-10-29,740.0,1450.0,600.0,350.0
2005-10-30,743.5,1450.0,600.0,350.0
2005-10-31,747.0,1450.0,600.0,350.0
2005-11-01,750.5,1450.0,600.0,350.0
2005-11-02,754.0,1450.0,600.0,350.0
2005-11-03,757.5,1450.0,600.0,350.0
2005-11-04,761.0,1450.0,600.0,350.0
2005-11-05,764.5,1450.0,600.0,350.0
2005-11-06,768.0,1450.0,600.0,350.0
2005-11-07,771.5,1450.0,600.0,350.0
2005-11-08,775.0,1450.0,600.0,350.0
2005-11-09,750.0,1450.0,600.0,350.0
2005-11-10,785.0,1450.0,600.0,350.0
2005-11-11,811.0,1450.0,600.0,350.0
2005-11-12,782.0,1450.0,600.0,350.0
2005-11-13,790.6,1450.0,600.0,350.0
2005-11-14,799.2,1450.0,600.0,350.0
2005-11-15,807.8,1450.0,600.0,350.0
2005-11-16,816.4,1450.0,600.0,350.0
2005-11-17,825.0,1450.0,600.0,350.0
2005-11-18,800.0,1450.0,600.0,350.0
2005-11-19,775.0,1450.0,600.0,350.0
2005-11-20,775.0,1450.0,600.0,350.0
2005-11-21,775.0,1450.0,600.0,350.0
2005-11-22,775.0,1450.0,600.0,350.0
2005-11-23,781.0,1450.0,600.0,350.0
2005-11-24,778.0,1450.0,600.0,350.0
2005-11-25,770.0,1450.0,600.0,350.0
2005-11-26,820.0,1450.0,600.0,350.0
2005-11-27,806.6666666666665,1450.0,600.0,350.0
2005-11-28,793.3333333333335,1450.0,600.0,350.0
2005-11-29,780.0,1450.0,600.0,350.0
2005-11-30,770.0,1450.0,600.0,350.0
2005-12-01,760.0,1450.0,600.0,350.0
2005-12-02,755.0,1450.0,600.0,350.0
2005-12-03,1060.0,1450.0,600.0,350.0
2005-12-04,963.3333333333335,1450.0,600.0,350.0
2005-12-05,866.6666666666665,1450.0,600.0,350.0
2005-12-06,770.0,1450.0,600.0,350.0
2005-12-07,775.0,1450.0,600.0,350.0
2005-12-08,775.0,1450.0,600.0,350.0
2005-12-09,775.0,1450.0,600.0,350.0
2005-12-10,755.0,1450.0,600.0,350.0
2005-12-11,759.0,1450.0,600.0,350.0
2005-12-12,763.0,1450.0,600.0,350.0
2005-12-13,767.0,1450.0,600.0,350.0
2005-12-14,765.0,1450.0,600.0,350.0
2005-12-15,765.0,1450.0,600.0,350.0
2005-12-16,770.0,1450.0,600.0,350.0
2005-12-17,773.0,1450.0,600.0,350.0
2005-12-18,778.6666666666665,1450.0,600.0,350.0
2005-12-19,784.3333333333335,1450.0,600.0,350.0
2005-12-20,790.0,1450.0,600.0,350.0
2005-12-21,785.0,1450.0,600.0,350.0
2005-12-22,805.0,1450.0,600.0,350.0
2005-12-23,820.0,1450.0,600.0,350.0
2005-12-24,800.0,1450.0,600.0,350.0
2005-12-25,810.0,1450.0,600.0,350.0
2005-12-26,820.0,1450.0,600.0,350.0
2005-12-27,830.0,1450.0,600.0,350.0
2005-12-28,830.0,1450.0,600.0,350.0
2005-12-29,855.0,1450.0,600.0,350.0
2005-12-30,845.0,1450.0,600.0,350.0
2005-12-31,868.0,1450.0,600.0,350.0
2006-01-01,868.6666666666665,1450.0,600.0,350.0
2006-01-02,869.3333333333335,1450.0,600.0,350.0
2006-01-03,870.0,1450.0,600.0,350.0
2006-01-04,880.0,1450.0,600.0,350.0
2006-01-05,875.0,1450.0,600.0,350.0
2006-01-06,870.0,1450.0,600.0,350.0
2006-01-07,850.0,1450.0,600.0,350.0
2006-01-08,858.6666666666665,1450.0,600.0,350.0
2006-01-09,867.3333333333335,1450.0,600.0,350.0
2006-01-10,876.0,1450.0,600.0,350.0
2006-01-11,895.6666666666665,1450.0,600.0,350.0
2006-01-12,915.3333333333335,1450.0,600.0,350.0
2006-01-13,935.0,1450.0,600.0,350.0
2006-01-14,933.75,1450.0,600.0,350.0
2006-01-15,932.5,1450.0,600.0,350.0
2006-01-16,931.25,1450.0,600.0,350.0
2006-01-17,930.0,1450.0,600.0,350.0
2006-01-18,920.0,1450.0,600.0,350.0
2006-01-19,930.0,1450.0,600.0,350.0
2006-01-20,935.0,1450.0,600.0,350.0
2006-01-21,915.0,1450.0,600.0,350.0
2006-01-22,893.3333333333335,1450.0,600.0,350.0
2006-01-23,871.6666666666665,1450.0,600.0,350.0
2006-01-24,850.0,1450.0,600.0,350.0
2006-01-25,867.0,1450.0,600.0,350.0
2006-01-26,833.0,1450.0,600.0,350.0
2006-01-27,799.0,1450.0,600.0,350.0
2006-01-28,765.0,1450.0,600.0,350.0
2006-01-29,765.75,1450.0,600.0,350.0
2006-01-30,766.5,1450.0,600.0,350.0
2006-01-31,767.25,1450.0,600.0,350.0
2006-02-01,768.0,1450.0,600.0,350.0
2006-02-02,790.0,1450.0,600.0,350.0
2006-02-03,761.0,1450.0,600.0,350.0
2006-02-04,800.0,1450.0,600.0,350.0
2006-02-05,807.0,1450.0,600.0,350.0
2006-02-06,814.0,1450.0,600.0,350.0
2006-02-07,821.0,1450.0,600.0,350.0
2006-02-08,815.0,1450.0,600.0,350.0
2006-02-09,815.1428571428571,1450.0,600.0,350.0
2006-02-10,815.2857142857142,1450.0,600.0,350.0
2006-02-11,815.4285714285713,1450.0,600.0,350.0
2006-02-12,815.5714285714287,1450.0,600.0,350.0
2006-02-13,815.7142857142858,1450.0,600.0,350.0
2006-02-14,815.8571428571429,1450.0,600.0,350.0
2006-02-15,816.0,1450.0,600.0,350.0
2006-02-16,819.0,1450.0,600.0,350.0
2006-02-17,830.0,1450.0,600.0,350.0
2006-02-18,835.0,1450.0,600.0,350.0
2006-02-19,834.6666666666665,1450.0,600.0,350.0
2006-02-20,834.3333333333335,1450.0,600.0,350.0
2006-02-21,834.0,1450.0,600.0,350.0
2006-02-22,815.0,1450.0,600.0,350.0
2006-02-23,810.0,1450.0,600.0,350.0
2006-02-24,808.0,1450.0,600.0,350.0
2006-02-25,760.0,1450.0,600.0,350.0
2006-02-26,767.0,1450.0,600.0,350.0
2006-02-27,774.0,1450.0,600.0,350.0
2006-02-28,781.0,1450.0,600.0,350.0
2006-03-01,760.0,1450.0,600.0,350.0
2006-03-02,773.0,1450.0,600.0,350.0
2006-03-03,784.0,1450.0,600.0,350.0
2006-03-04,775.0,1450.0,600.0,350.0
2006-03-05,778.3333333333335,1450.0,600.0,350.0
2006-03-06,781.6666666666665,1450.0,600.0,350.0
2006-03-07,785.0,1450.0,600.0,350.0
2006-03-08,780.0,1450.0,600.0,350.0
2006-03-09,790.0,1450.0,600.0,350.0
2006-03-10,780.0,1450.0,600.0,350.0
2006-03-11,810.0,1450.0,600.0,350.0
2006-03-12,803.3333333333335,1450.0,600.0,350.0
2006-03-13,796.6666666666665,1450.0,600.0,350.0
2006-03-14,790.0,1450.0,600.0,350.0
2006-03-15,790.3333333333335,1450.0,600.0,350.0
2006-03-16,790.6666666666665,1450.0,600.0,350.0
2006-03-17,791.0,1450.0,600.0,350.0
2006-03-18,770.0,1450.0,600.0,350.0
2006-03-19,765.0,1450.0,600.0,350.0
2006-03-20,760.0,1450.0,600.0,350.0
2006-03-21,755.0,1450.0,600.0,350.0
2006-03-22,750.0,1450.0,600.0,350.0
2006-03-23,755.3333333333335,1450.0,600.0,350.0
2006-03-24,760.6666666666665,1450.0,600.0,350.0
2006-03-25,766.0,1450.0,600.0,350.0
2006-03-26,768.0,1450.0,600.0,350.0
2006-03-27,770.0,1450.0,600.0,350.0
2006-03-28,772.0,1450.0,600.0,350.0
2006-03-29,771.7142857142858,1450.0,600.0,350.0
2006-03-30,771.4285714285713,1450.0,600.0,350.0
2006-03-31,771.1428571428571,1450.0,600.0,350.0
2006-04-01,770.8571428571429,1450.0,600.0,350.0
2006-04-02,770.5714285714287,1450.0,600.0,350.0
2006-04-03,770.2857142857142,1450.0,600.0,350.0
2006-04-04,770.0,1450.0,600.0,350.0
2006-04-05,760.0,1450.0,600.0,350.0
2006-04-06,788.3333333333335,1450.0,600.0,350.0
2006-04-07,816.6666666666665,1450.0,600.0,350.0
2006-04-08,845.0,1450.0,600.0,350.0
2006-04-09,840.0,1450.0,600.0,350.0
2006-04-10,835.0,1450.0,600.0,350.0
2006-04-11,830.0,1450.0,600.0,350.0
2006-04-12,825.0,1450.0,600.0,350.0
2006-04-13,820.0,1450.0,600.0,350.0
2006-04-14,828.0,1450.0,600.0,350.0
2006-04-15,836.0,1450.0,600.0,350.0
2006-04-16,844.0,1450.0,600.0,350.0
2006-04-17,852.0,1450.0,600.0,350.0
2006-04-18,860.0,1450.0,600.0,350.0
2006-04-19,863.0,1450.0,600.0,350.0
2006-04-20,873.0,1450.0,600.0,350.0
2006-04-21,880.0,1450.0,600.0,350.0
2006-04-22,875.0,1450.0,600.0,350.0
2006-04-23,873.6666666666665,1450.0,600.0,350.0
2006-04-24,872.3333333333335,1450.0,600.0,350.0
2006-04-25,871.0,1450.0,600.0,350.0
2006-04-26,850.0,1450.0,600.0,350.0
2006-04-27,952.0,1450.0,600.0,350.0
2006-04-28,900.0,1450.0,600.0,350.0
2006-04-29,870.0,1450.0,600.0,350.0
2006-04-30,868.3333333333335,1450.0,600.0,350.0
2006-05-01,866.6666666666665,1450.0,600.0,350.0
2006-05-02,865.0,1450.0,600.0,350.0
2006-05-03,871.0,1450.0,600.0,350.0
2006-05-04,957.0,1450.0,600.0,350.0
2006-05-05,1025.0,1450.0,600.0,350.0
2006-05-06,891.0,1450.0,600.0,350.0
2006-05-07,897.6666666666665,1450.0,600.0,350.0
2006-05-08,904.3333333333335,1450.0,600.0,350.0
2006-05-09,911.0,1450.0,600.0,350.0
2006-05-10,980.0,1450.0,600.0,350.0
2006-05-11,922.0,1450.0,600.0,350.0
2006-05-12,940.0,1450.0,600.0,350.0
2006-05-13,930.0,1450.0,600.0,350.0
2006-05-14,920.0,1450.0,600.0,350.0
2006-05-15,910.0,1450.0,600.0,350.0
2006-05-16,900.0,1450.0,600.0,350.0
2006-05-17,915.0,1450.0,600.0,350.0
2006-05-18,950.0,1450.0,600.0,350.0
2006-05-19,940.0,1450.0,600.0,350.0
2006-05-20,892.0,1450.0,600.0,350.0
2006-05-21,888.0,1450.0,600.0,350.0
2006-05-22,884.0,1450.0,600.0,350.0
2006-05-23,880.0,1450.0,600.0,350.0
2006-05-24,870.0,1450.0,600.0,350.0
2006-05-25,933.0,1450.0,600.0,350.0
2006-05-26,880.0,1450.0,600.0,350.0
2006-05-27,874.0,1450.0,600.0,350.0
2006-05-28,891.3333333333335,1450.0,600.0,350.0
2006-05-29,908.6666666666665,1450.0,600.0,350.0
2006-05-30,926.0,1450.0,600.0,350.0
2006-05-31,891.0,1450.0,600.0,350.0
2006-06-01,865.0,1450.0,600.0,350.0
2006-06-02,835.0,1450.0,600.0,350.0
2006-06-03,875.0,1450.0,600.0,350.0
2006-06-04,877.0,1450.0,600.0,350.0
2006-06-05,879.0,1450.0,600.0,350.0
2006-06-06,881.0,1450.0,600.0,350.0
2006-06-07,875.0,1450.0,600.0,350.0
2006-06-08,870.0,1450.0,600.0,350.0
2006-06-09,845.0,1450.0,600.0,350.0
2006-06-10,890.0,1450.0,600.0,350.0
2006-06-11,887.3333333333335,1450.0,600.0,350.0
2006-06-12,884.6666666666665,1450.0,600.0,350.0
2006-06-13,882.0,1450.0,600.0,350.0
2006-06-14,875.0,1450.0,600.0,350.0
2006-06-15,868.0,1450.0,600.0,350.0
2006-06-16,895.0,1450.0,600.0,350.0
2006-06-17,886.0,1450.0,600.0,350.0
2006-06-18,890.6666666666665,1450.0,600.0,350.0
2006-06-19,895.3333333333335,1450.0,600.0,350.0
2006-06-20,900.0,1450.0,600.0,350.0
2006-06-21,900.0,1450.0,600.0,350.0
2006-06-22,933.0,1450.0,600.0,350.0
2006-06-23,917.0,1450.0,600.0,350.0
2006-06-24,880.0,1450.0,600.0,350.0
2006-06-25,852.0,1450.0,600.0,350.0
2006-06-26,900.0,1450.0,600.0,350.0
2006-06-27,886.0,1450.0,600.0,350.0
2006-06-28,890.0,1450.0,600.0,350.0
2006-06-29,850.0,1450.0,600.0,350.0
2006-06-30,861.0,1450.0,600.0,350.0
2006-07-01,872.0,1450.0,600.0,350.0
2006-07-02,883.0,1450.0,600.0,350.0
2006-07-03,894.0,1450.0,600.0,350.0
2006-07-04,905.0,1450.0,600.0,350.0
2006-07-05,875.0,1450.0,600.0,350.0
2006-07-06,890.0,1450.0,600.0,350.0
