date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara
2009-06-13,11.6,12.25,5.0,10.942857142857143,9.0,7.75,16.5,11.3,65.2,6.9,14.95,7.0,17.716666666666672,46.42857142857143,6.5,12.585714285714287,14.75,14.0,22.0,63.28571428571429,10.0,10.8
2009-06-14,11.6,12.533333333333333,5.0,10.945238095238096,9.0,7.75,16.5,11.3,65.35,6.95,14.966666666666667,7.0,17.55,47.14285714285714,6.5,12.590476190476188,15.0,14.0,22.0,63.523809523809526,9.98,10.8
2009-06-15,11.6,12.816666666666668,7.0,10.947619047619048,10.5,7.25,16.5,11.4,65.0,7.0,14.983333333333333,7.0,17.55,47.85714285714285,6.5,12.595238095238097,15.0,14.0,22.0,63.76190476190475,9.96,10.8
2009-06-16,11.6,13.1,7.0,10.95,10.0,7.166666666666666,16.5,11.5,64.75,7.05,15.0,7.0,17.55,48.57142857142857,6.5,12.6,15.0,14.0,22.0,64.0,9.94,10.8
2009-06-17,11.5,12.2,7.0,10.952380952380953,10.5,7.083333333333334,16.5,11.6,64.5,7.1,15.0,7.0,17.55,49.28571428571429,6.5,12.604761904761903,15.0,14.0,22.0,64.23809523809524,9.92,10.8
2009-06-18,11.5,13.75,7.0,10.954761904761904,10.5,7.0,16.5,11.6,65.0,7.15,14.9,7.0,17.5,50.0,6.5,12.609523809523811,15.0,14.0,22.0,64.47619047619048,9.9,10.8
2009-06-19,11.6,12.75,7.0,10.957142857142856,10.5,7.0,16.5,11.7,65.0,7.2,15.1,7.0,17.516666666666666,50.0,6.5,12.614285714285714,15.0,14.0,22.0,64.71428571428572,9.95,10.8
2009-06-20,11.65,13.6,7.0,10.959523809523807,10.5,7.0,16.5,11.7,65.5,7.2,15.1,7.0,17.53333333333333,45.0,6.5,12.61904761904762,15.0,14.0,22.0,64.95238095238095,9.95,10.8
2009-06-21,11.616666666666667,13.233333333333333,8.5,10.961904761904762,10.5,7.5,16.5,11.8,65.75,7.216666666666666,15.066666666666668,7.0,17.55,45.0,6.5,12.623809523809525,15.0,14.0,22.0,65.19047619047619,9.983333333333334,10.8
2009-06-22,11.583333333333332,12.866666666666667,7.0,10.964285714285712,10.5,7.5,16.5,11.8,65.75,7.2333333333333325,15.033333333333333,7.5,17.55,45.0,6.5,12.628571428571426,15.0,14.0,22.0,65.42857142857143,10.016666666666666,10.8
2009-06-23,11.55,12.5,8.0,10.966666666666667,11.0,7.5,16.5,12.1,65.75,7.25,15.0,7.0,17.55,45.0,6.5,12.633333333333333,15.0,14.0,22.0,65.66666666666667,10.05,10.8
2009-06-24,11.6,12.333333333333332,7.0,10.96904761904762,10.5,10.5,16.5,12.3,65.75,7.25,15.2,7.5,17.55,48.0,6.5,12.638095238095241,15.0,14.0,22.0,65.90476190476191,10.05,10.8
2009-06-25,11.65,12.166666666666668,8.5,10.971428571428573,11.0,7.0,16.5,12.4,65.9,7.3,15.25,7.0,17.55,45.0,6.5,12.642857142857142,15.25,14.0,22.0,66.14285714285715,10.0,10.8
2009-06-26,11.7,12.0,8.5,10.973809523809523,11.0,8.0,16.5,12.3,66.0,7.4,15.25,7.166666666666666,17.55,40.0,7.0,12.647619047619047,15.25,14.0,22.0,66.3809523809524,10.0,10.8
2009-06-27,11.7125,13.05,8.5,10.976190476190476,11.5,10.0,16.5,12.3,66.5,7.4,15.15,7.333333333333334,17.55,45.0,6.5,12.652380952380954,15.25,14.0,22.0,66.6190476190476,10.0,10.85
2009-06-28,11.725,12.966666666666667,8.0,10.97857142857143,12.5,9.5,16.5,12.2,66.65,7.533333333333334,15.083333333333332,7.5,17.55,45.0,6.5,12.657142857142858,15.25,14.0,22.0,66.85714285714286,10.016666666666666,10.84
2009-06-29,11.7375,12.883333333333333,8.0,10.98095238095238,11.0,9.0,16.5,12.2,66.5,7.666666666666666,15.016666666666667,7.5,17.55,45.0,6.5,12.66190476190476,15.25,14.0,22.0,67.09523809523809,10.033333333333333,10.83
2009-06-30,11.75,12.8,8.5,10.983333333333333,12.5,8.5,16.5,12.3,66.48333333333333,7.8,14.95,7.5,17.55,45.0,6.5,12.666666666666668,15.25,14.0,22.0,67.33333333333333,10.05,10.82
2009-07-01,11.75,12.3,6.5,10.985714285714288,10.5,8.5,16.5,12.4,66.46666666666667,8.5,14.95,7.5,17.55,48.0,6.5,12.67142857142857,15.25,14.0,22.0,67.57142857142857,10.2,10.81
2009-07-02,11.75,12.75,6.0,10.98809523809524,8.5,8.0,16.5,12.4,66.45,8.75,14.9,7.5,17.55,45.0,6.5,12.676190476190474,15.25,14.0,22.0,67.80952380952381,10.0,10.8
2009-07-03,12.0,12.7,6.5,10.990476190476189,11.0,8.0,16.5,12.4,65.5,8.75,14.9,7.5,17.716666666666672,40.0,6.5,12.68095238095238,15.25,13.0,22.0,68.04761904761905,10.0,10.721428571428572
2009-07-04,11.8,12.4,7.5,10.992857142857142,10.5,8.0,16.5,12.4,65.25,8.75,14.95,7.5,17.883333333333333,48.0,6.5,12.685714285714289,15.25,13.0,22.0,68.28571428571428,10.0,10.642857142857142
2009-07-05,11.866666666666667,12.516666666666667,6.5,10.995238095238097,11.5,8.0,16.5,12.5,65.5,8.7875,14.933333333333332,7.5,18.05,47.0,6.5,12.690476190476188,15.25,13.066666666666668,22.0,68.52380952380952,10.075,10.564285714285713
2009-07-06,11.933333333333332,12.633333333333333,6.5,10.997619047619047,12.0,8.0,16.5,12.5,66.0,8.825,14.916666666666668,7.5,18.05,46.0,6.5,12.695238095238096,15.25,13.133333333333333,22.0,68.76190476190476,10.15,10.485714285714286
2009-07-07,12.0,12.75,7.5,11.0,12.0,8.0,16.5,12.5,66.25,8.8625,14.9,7.5,18.05,45.0,6.5,12.7,15.25,13.2,22.0,69.0,10.225,10.407142857142857
2009-07-08,12.0,14.95,7.5,11.0,12.5,8.0,16.5,12.5,66.5,8.9,15.0,7.5,18.05,44.0,7.0,12.7,15.25,13.25,22.0,69.0,10.3,10.32857142857143
2009-07-09,12.25,12.05,7.0,11.0,12.0,8.0,16.5,12.6,66.35,8.9,15.0,7.5,17.55,45.0,7.0,12.7,15.25,13.5,22.0,69.0,10.3,10.25
2009-07-10,12.0,12.1,8.0,10.95,12.0,9.0,16.5,12.7,66.25,9.0,15.1,7.5,17.716666666666672,45.0,7.0,12.8,15.5,13.5,22.0,69.0,10.3,9.8
2009-07-11,12.5,12.7,7.0,10.95,12.0,8.5,16.5,12.7,66.0,9.2,15.15,7.5,17.883333333333333,43.75,7.0,12.8,15.5,13.5,22.0,70.0,10.4,9.75
2009-07-12,12.464285714285715,13.05,7.0,10.95,10.5,8.0,16.5,12.6,65.8,9.25,15.183333333333332,7.5,18.05,42.5,7.0,12.8,15.5,13.5,13.0,70.0,10.4,9.75
2009-07-13,12.428571428571427,13.4,7.0,10.95,12.0,9.0,16.5,12.6,65.5,9.3,15.216666666666667,8.0,18.05,41.25,7.0,12.8,15.5,13.5,22.0,70.0,10.4,9.75
2009-07-14,12.392857142857142,13.75,7.5,10.95,10.5,7.5,16.5,12.6,66.0,9.35,15.25,7.5,18.55,40.0,7.0,12.8,15.5,13.5,22.0,70.0,10.4,9.75
2009-07-15,12.357142857142858,13.5,7.0,10.95,9.5,7.5,16.5,12.6,66.2,9.5,15.5,7.5,18.55,40.0,6.5,12.8,15.5,13.5,22.0,70.0,10.5,9.75
2009-07-16,12.321428571428573,12.5,6.5,10.95,9.0,7.5,16.5,12.5,65.7,9.5,15.4,7.5,18.55,45.0,6.5,12.8,15.5,13.5,22.0,70.0,10.5,9.75
2009-07-17,12.285714285714285,12.65,6.5,11.0,9.0,7.5,16.5,12.5,65.5,9.8,15.3,7.5,18.55,48.0,6.5,12.9,15.5,13.5,22.0,70.0,10.45,9.8
2009-07-18,12.25,12.7625,6.5,11.0,10.5,9.0,16.5,12.5,65.4,9.95,15.3,7.5,18.55,45.0,6.5,12.9,15.5,13.5,22.0,71.0,10.7,9.85
2009-07-19,12.25,12.875,7.0,11.0,11.0,9.0,16.5,12.5,65.3,10.06,15.333333333333332,7.5,18.55,45.0,6.5,12.9,15.5,13.5,22.0,71.0,10.71,9.86
2009-07-20,12.25,12.9875,7.0,11.0,9.0,8.0,16.5,12.5,65.45,10.17,15.366666666666667,7.5,18.55,45.0,6.5,12.9,15.5,13.5,22.0,71.0,10.72,9.87
2009-07-21,12.25,13.1,7.0,11.0,9.0,8.5,16.5,12.4,65.0,10.28,15.4,7.5,18.55,45.0,6.5,12.9,15.5,13.5,22.0,71.0,10.73,9.88
2009-07-22,12.25,13.0,7.0,11.05,10.0,8.0,16.5,12.3,65.2,10.39,15.35,7.5,18.55,40.0,6.666666666666666,12.85,15.5,13.5,22.0,71.0,10.74,9.89
2009-07-23,12.2,13.033333333333333,6.5,11.05,9.0,8.0,16.5,12.3,64.8,10.5,15.3,7.0,18.55,40.0,6.833333333333334,12.85,15.5,13.75,22.0,71.0,10.75,9.9
2009-07-24,12.5,13.066666666666668,6.5,11.05,9.5,8.0,16.5,12.3,65.0,10.5,15.2,7.166666666666666,18.55,46.0,7.0,12.85,15.5,13.75,22.0,71.0,10.7,9.9
2009-07-25,12.25,13.1,6.5,11.1,10.5,8.5,16.5,12.4,65.5,10.6,15.35,7.333333333333334,18.55,50.0,6.5,12.8,15.5,13.5,22.0,72.0,10.75,9.85
2009-07-26,12.3,13.116666666666667,6.666666666666666,11.0125,10.333333333333332,8.333333333333334,16.5,12.4,65.65,10.61,15.366666666666667,7.5,18.55,50.0,6.666666666666666,12.725,15.5,13.5,22.0,72.0,10.76,9.85
2009-07-27,12.35,13.133333333333333,6.833333333333334,10.925,10.166666666666666,8.166666666666666,16.5,12.4,65.75,10.62,15.383333333333333,7.5,18.55,50.0,6.833333333333334,12.65,15.5,13.5,22.0,72.0,10.77,9.85
2009-07-28,12.4,13.15,7.0,10.8375,10.0,8.0,16.5,12.4,66.0,10.63,15.4,8.0,18.55,50.0,7.0,12.575,15.5,13.5,22.0,72.0,10.78,9.85
2009-07-29,12.4,12.25,7.0,10.75,10.5,8.0,16.5,12.4,66.5,10.64,15.4,8.0,18.55,55.0,7.0,12.5,15.5,13.5,22.0,72.0,10.79,9.85
2009-07-30,12.4,12.8,7.272727272727272,10.7,10.636363636363637,8.181818181818182,16.5,12.4,67.0,10.65,15.5,7.5,18.55,60.0,7.0,12.6,15.5,13.25,22.0,72.0,10.8,9.85
2009-07-31,12.3,13.0,7.545454545454545,10.7,10.772727272727273,8.363636363636363,16.5,12.5,66.9,10.65,15.5,7.333333333333334,18.55,57.0,6.9,12.6,15.5,13.75,22.0,72.0,10.8,9.7
2009-08-01,12.4,12.75,7.8181818181818175,10.5,10.90909090909091,8.545454545454545,16.5,12.5,66.8,10.0,15.45,7.166666666666666,18.55,54.0,6.8,12.5,15.6,13.75,22.0,71.5,10.8,9.6
2009-08-02,12.5,13.0,8.090909090909092,10.5,11.045454545454543,8.727272727272727,16.5,12.6,66.7,9.95,15.433333333333332,7.0,18.55,51.0,6.7,12.483333333333333,15.6,13.733333333333333,22.0,71.5,10.84,9.62
2009-08-03,12.6,13.25,8.363636363636363,10.5,11.181818181818182,8.909090909090908,16.5,12.6,66.5,9.9,15.416666666666668,8.0,18.55,48.0,6.6,12.466666666666667,15.6,13.716666666666667,22.0,71.5,10.88,9.64
2009-08-04,12.7,13.5,8.636363636363637,10.5,11.318181818181818,9.090909090909092,16.5,12.6,66.8,9.85,15.4,7.75,18.55,45.0,6.5,12.45,15.6,13.7,22.0,71.5,10.92,9.66
2009-08-05,12.633333333333333,13.583333333333332,8.909090909090908,10.5,11.454545454545455,9.272727272727273,16.5,12.7,66.75,9.8,15.3,8.0,18.55,50.0,6.5,12.45,15.6,13.633333333333333,22.0,72.5,10.96,9.68
2009-08-06,12.566666666666668,13.666666666666668,9.181818181818182,10.5,11.59090909090909,9.454545454545457,16.5,12.7,67.0,9.75,15.25,7.5,18.55,45.0,6.5,12.45,15.6,13.566666666666668,22.0,71.0,11.0,9.7
2009-08-07,12.5,13.75,9.454545454545457,10.55,11.727272727272727,9.636363636363637,16.5,12.7,66.25,9.75,15.4,7.75,18.716666666666672,44.91803278688524,6.5,12.2,15.6,13.5,22.0,71.0,11.0,9.7
2009-08-08,12.5,12.95,9.727272727272727,10.55,11.863636363636365,9.818181818181818,16.5,12.7,66.25,9.75,15.4,8.0,18.883333333333333,44.8360655737705,6.5,12.4,15.6,13.75,22.0,71.0,11.0,9.7
2009-08-09,12.583333333333332,12.925,10.0,10.55,12.0,10.0,16.5,12.8,66.1,9.75,15.466666666666667,8.25,19.05,44.754098360655725,6.5,12.4,15.6,13.833333333333332,22.0,70.875,11.03,9.76
2009-08-10,12.666666666666668,12.9,8.5,10.55,11.0,10.0,16.5,12.8,66.0,9.75,15.533333333333333,8.25,19.05,44.67213114754099,6.5,12.4,15.6,13.916666666666668,22.0,70.75,11.06,9.82
2009-08-11,12.75,12.875,8.5,10.55,11.1875,9.9375,16.5,12.8,66.25,9.75,15.6,8.5,19.05,44.59016393442622,6.5,12.4,15.6,14.0,22.0,70.625,11.09,9.88
2009-08-12,12.65,12.85,8.5,10.55,11.375,9.875,16.5,12.8,66.0,9.75,15.75,8.25,19.05,44.50819672131147,6.5,12.4,15.8,14.0,22.0,70.5,11.12,9.94
2009-08-13,12.65,12.825,8.5,10.55,11.5625,9.8125,16.5,12.8,64.3,9.75,15.8,8.25,19.05,44.42622950819672,6.5,12.4,15.8,14.0,22.0,70.5,11.15,10.0
2009-08-14,12.62,12.8,8.5,10.55,11.75,9.75,16.5,12.8,64.25,9.75,15.8,8.25,19.05,44.34426229508197,6.5,12.4,15.8,13.9,22.0,70.5,11.15,10.0
2009-08-15,12.59,12.775,8.5,10.5625,11.9375,9.6875,16.5,12.8,64.15,9.658333333333333,15.8125,8.25,19.05,44.26229508196721,6.5,12.45,15.8,13.8,22.0,70.375,11.166666666666668,10.016666666666666
2009-08-16,12.56,12.75,8.5,10.575,12.125,9.625,16.5,12.8,64.0,9.566666666666666,15.825,8.25,19.05,44.180327868852466,6.5,12.5,15.8,13.7,22.0,70.25,11.183333333333332,10.033333333333333
2009-08-17,12.53,12.725,8.5,10.5875,12.3125,9.5625,16.5,12.8,63.9,9.475,15.8375,8.25,19.05,44.098360655737714,6.5,12.55,15.8,13.6,22.0,70.125,11.2,10.05
2009-08-18,12.5,12.7,8.5,10.6,12.5,9.5,16.5,13.3,62.5,9.383333333333333,15.85,11.0,19.05,44.016393442622956,6.5,12.6,16.0,13.5,22.0,70.0,11.216666666666667,10.066666666666666
2009-08-19,12.5,12.6,8.5,10.575,12.607142857142858,9.464285714285717,16.5,13.6,61.0,9.291666666666666,15.75,11.0,19.05,43.9344262295082,6.5,12.6,16.0,13.5,22.0,69.875,11.233333333333333,10.083333333333334
2009-08-20,12.5,12.616666666666667,8.5,10.55,12.714285714285715,9.428571428571429,16.5,13.8,60.0,9.2,15.6,11.0,19.05,43.85245901639344,6.5,12.6,16.0,13.5,22.0,69.75,11.25,10.1
2009-08-21,12.5,12.633333333333333,8.5,10.525,12.821428571428573,9.392857142857146,16.5,14.2,59.5,9.25,15.55,11.0,19.05,43.770491803278695,6.5,12.6,16.0,13.5,22.0,69.625,11.3,10.1
2009-08-22,12.5,12.65,8.5,10.5,12.928571428571427,9.357142857142854,16.5,14.4,59.0,9.25,15.5,11.0,19.05,43.68852459016394,6.5,12.6,16.0,13.5,22.0,69.5,11.3,10.1
2009-08-23,12.583333333333332,12.583333333333332,8.5,10.5,13.035714285714285,9.321428571428571,16.51111111111111,14.6,58.5,9.26,15.533333333333333,11.0,19.05,43.606557377049185,6.5,12.633333333333333,16.2,13.5,22.0,69.33333333333333,11.36,10.11
2009-08-24,12.666666666666668,12.516666666666667,8.5,10.5,13.142857142857142,9.285714285714283,16.522222222222222,14.6,58.0,9.27,15.566666666666668,11.0,19.05,43.524590163934434,6.5,12.666666666666668,16.2,13.5,22.0,69.16666666666667,11.42,10.12
2009-08-25,12.75,12.45,8.5,10.5,13.25,9.25,16.53333333333333,14.8,57.5,9.28,15.6,11.0,19.05,43.442622950819676,6.5,12.7,16.2,13.5,22.0,69.0,11.48,10.13
2009-08-26,12.75,14.05,8.5,10.5,13.357142857142858,9.214285714285717,16.544444444444444,14.9,56.8,9.29,15.6,11.0,19.05,43.360655737704924,6.5,12.7,16.2,13.5,22.0,67.0,11.54,10.14
2009-08-27,12.65,13.3,8.5,10.5,13.464285714285715,9.178571428571429,16.555555555555557,15.1,56.5,9.3,15.7,11.0,19.05,43.27868852459016,6.5,12.7,16.2,13.5,22.0,67.0,11.6,10.15
2009-08-28,12.65,14.4,8.5,10.55,13.571428571428573,9.142857142857146,16.566666666666666,15.3,56.0,9.25,15.25,11.0,19.216666666666672,43.19672131147541,6.5,12.7,16.2,13.5,22.0,67.0,11.75,10.15
2009-08-29,12.65,14.1,8.5,10.55,13.678571428571427,9.107142857142854,16.57777777777778,15.8,55.5,9.25,15.75,11.0,19.383333333333333,43.114754098360656,6.5,12.8,16.2,13.5,22.0,66.0,11.8,10.15
2009-08-30,12.683333333333332,14.0,8.5,10.55,13.785714285714285,9.071428571428571,16.588888888888892,16.2,55.0,9.283333333333333,15.733333333333333,11.0,19.55,43.032786885245905,6.5,12.8,16.2,13.416666666666668,22.0,65.66666666666667,11.833333333333332,10.15
2009-08-31,12.716666666666667,13.9,8.5,10.55,13.892857142857142,9.035714285714283,16.6,16.4,53.0,9.316666666666666,15.716666666666667,11.0,19.55,42.950819672131146,6.5,12.8,16.2,13.333333333333332,22.0,65.33333333333333,11.866666666666667,10.15
2009-09-01,12.75,13.8,8.5,10.55,14.0,9.0,16.61111111111111,16.5,51.0,9.35,15.7,11.0,19.55,42.8688524590164,6.5,12.8,16.2,13.25,22.0,65.0,11.9,10.15
2009-09-02,12.5,12.8,8.5,10.55,13.5,9.0,16.62222222222222,16.4,49.0,9.5,15.75,11.0,19.55,42.786885245901644,6.5,12.8,16.2,13.25,22.0,60.0,11.883333333333333,10.133333333333333
2009-09-03,12.5,13.5,8.5,10.55,12.0,9.0,16.633333333333333,16.3,49.25,9.65,15.8,11.0,19.55,42.704918032786885,6.5,12.8,16.5,13.25,22.0,55.0,11.866666666666667,10.116666666666667
2009-09-04,12.5,13.75,8.0,10.5,14.0,9.0,16.644444444444446,16.2,48.5,9.8,15.85,11.0,19.55,42.622950819672134,6.5,12.8,16.5,13.25,22.0,56.0,11.85,10.1
2009-09-05,12.5,12.75,8.5,10.5,14.0,9.0,16.655555555555555,16.0,48.0,9.9,15.9,11.0,19.55,42.540983606557376,6.5,12.8,16.5,13.25,22.0,56.0,11.75,10.15
2009-09-06,12.583333333333332,13.15,8.5,10.533333333333333,14.0,9.0,16.666666666666668,15.9,46.0,9.9,15.9,11.0,19.55,42.459016393442624,6.5,12.866666666666667,16.5,13.333333333333332,22.0,56.33333333333333,11.7062893081761,10.12
2009-09-07,12.666666666666668,13.55,8.5,10.566666666666668,14.5,8.0,16.677777777777774,15.8,45.5,9.9,15.9,11.0,19.55,42.377049180327866,6.5,12.933333333333332,16.5,13.416666666666668,22.0,56.66666666666667,11.662578616352198,10.09
2009-09-08,12.75,13.95,8.5,10.6,14.5,9.0,16.68888888888889,15.7,45.25,9.9,15.9,11.0,19.55,42.295081967213115,6.5,13.0,16.5,13.5,22.0,57.0,11.6188679245283,10.06
2009-09-09,13.5,13.5,8.5,10.6,12.5,9.0,16.7,15.3,45.0,9.9,15.75,11.0,19.55,42.213114754098356,6.5,13.0,16.5,14.0,22.0,57.0,11.575157232704404,10.03
2009-09-10,13.5,13.75,8.5,10.6,14.5,8.0,16.711111111111116,15.3,44.5,9.9,15.85,11.0,19.55,42.13114754098361,6.5,12.8,16.5,14.0,22.0,57.0,11.531446540880506,10.0
2009-09-11,13.5,13.55,8.5,10.6,12.5,9.0,16.72222222222222,15.1,44.0,9.9,15.8,11.0,19.55,42.049180327868854,6.5,12.8,16.5,14.0,22.0,57.0,11.487735849056607,10.0
2009-09-12,13.25,13.55,10.0,10.6,16.0,10.0,16.733333333333334,15.3,43.25,10.0,15.9,11.0,19.55,41.967213114754095,6.5,12.8,16.5,14.0,22.0,56.0,11.444025157232705,10.2
2009-09-13,13.25,13.616666666666667,10.0,10.666666666666668,14.0,9.0,16.744444444444444,15.4,43.0,10.04,15.866666666666667,11.0,19.55,41.885245901639344,6.5,12.783333333333333,16.5,14.083333333333332,22.0,56.0,11.400314465408805,10.22
2009-09-14,13.25,13.683333333333332,8.0,10.733333333333333,17.0,9.5,16.755555555555556,15.2,42.5,10.08,15.833333333333332,11.0,19.55,41.803278688524586,6.5,12.766666666666667,16.5,14.166666666666668,22.0,56.0,11.356603773584904,10.24
2009-09-15,13.25,13.75,8.5,10.8,16.5,10.0,16.766666666666666,15.5,41.5,10.12,15.8,11.0,19.55,41.72131147540984,6.5,12.75,16.5,14.25,22.0,56.0,11.312893081761004,10.26
2009-09-16,12.5,15.3,8.5,10.807142857142857,15.0,10.0,16.77777777777778,15.6,41.0,10.16,15.9,11.0,20.05,41.639344262295076,6.5,12.742857142857142,16.5,14.25,22.0,56.14285714285714,11.269182389937107,10.28
2009-09-17,13.0,14.4,8.5,10.814285714285711,17.5,10.0,16.788888888888884,15.7,41.25,10.2,15.9,11.0,20.55,41.557377049180324,6.5,12.735714285714288,16.7,14.25,22.0,56.28571428571429,11.225471698113207,10.3
2009-09-18,12.75,14.9,8.5,10.821428571428573,15.0,10.0,16.8,15.9,41.0,10.2,15.75,11.0,20.55,41.475409836065566,6.5,12.72857142857143,16.7,13.5,22.0,56.42857142857143,11.181761006289305,10.3
2009-09-19,13.0,13.55,8.5,10.82857142857143,15.0,10.0,16.81111111111111,16.0,41.4,9.5,15.75,11.0,20.55,41.39344262295082,6.5,12.721428571428573,16.7,14.25,22.0,56.57142857142857,11.138050314465408,10.3
2009-09-20,13.0,13.4625,8.5,10.835714285714287,15.0,10.0,16.822222222222226,16.4,41.5,9.74,15.75,11.0,20.55,41.31147540983606,6.5,12.714285714285715,16.8,14.1875,22.0,56.714285714285715,11.094339622641508,10.31
2009-09-21,13.0,13.375,8.5,10.842857142857142,15.0,9.5,16.833333333333332,16.6,43.0,9.98,15.85,11.0,20.55,41.229508196721305,6.5,12.707142857142856,16.8,14.125,22.0,56.85714285714285,11.050628930817613,10.32
2009-09-22,13.0,13.2875,8.5,10.85,17.0,10.0,16.844444444444445,16.8,43.0,10.22,15.85,10.0,20.55,41.14754098360656,6.5,12.7,16.8,14.0625,22.0,57.0,11.00691823899371,10.33
2009-09-23,13.0,13.2,8.5,10.85,16.0,10.0,16.855555555555554,16.8,43.75,10.46,15.9,10.0,20.55,41.065573770491795,6.5,12.7,16.8,14.0,22.0,57.0,10.963207547169812,10.34
2009-09-24,13.1,13.8,8.5,10.85,15.0,10.0,16.866666666666667,16.7,44.0,10.7,16.0,8.0,20.55,40.983606557377044,6.5,12.7,16.8,14.15,22.0,57.0,10.919496855345912,10.35
2009-09-25,13.25,13.8,8.5,10.85,17.5,10.0,16.87777777777778,16.7,44.0,10.75,16.0,8.0,20.55,40.90163934426229,6.5,12.7,16.8,14.25,22.0,57.0,10.875786163522012,10.4
2009-09-26,13.25,14.4,8.5,10.8,17.5,10.0,16.88888888888889,16.7,44.5,10.75,15.95,8.0,20.55,40.819672131147534,6.5,12.8,16.8,14.25,22.0,57.0,10.832075471698113,10.4
2009-09-27,13.225,14.44,8.5,10.8,17.5,10.0,16.9,16.7,44.6,10.76,15.9,8.0,20.55,40.73770491803279,6.5,12.8,16.8,14.1875,22.0,56.66666666666667,10.788364779874218,10.41
2009-09-28,13.2,14.48,8.5,10.8,17.5,10.0,16.911111111111108,16.7,44.75,10.77,15.85,9.0,20.55,40.65573770491803,6.5,12.8,17.0,14.125,22.0,56.33333333333333,10.744654088050316,10.42
2009-09-29,13.175,14.52,8.5,10.8,17.5,10.0,16.92222222222222,16.7,45.0,10.78,15.8,8.0,20.55,40.57377049180328,6.5,12.8,17.0,14.0625,22.0,56.0,10.700943396226414,10.43
2009-09-30,13.15,14.56,8.5,10.8,17.5,10.0,16.933333333333334,16.8,45.25,10.79,15.95,8.0,20.55,40.49180327868853,6.5,12.8,17.0,14.0,22.0,56.0,10.657232704402515,10.44
2009-10-01,13.125,14.6,8.5,10.85,17.5,10.0,16.944444444444443,16.6,45.25,10.8,15.8,7.0,20.55,40.40983606557377,6.5,12.9,17.0,14.0,22.0,55.0,10.613522012578617,10.45
2009-10-02,13.1,14.64,8.5,10.85,17.5,10.0,16.955555555555556,16.6,45.5,11.678571428571427,15.75,7.0,20.55,40.327868852459005,6.5,12.9,17.0,14.0,22.0,54.8,10.569811320754717,10.457142857142856
2009-10-03,13.075,14.68,9.0,10.85,15.0,9.5,16.96666666666667,16.7,46.0,12.557142857142857,15.9,7.0,20.55,40.24590163934426,6.5,12.9,17.0,14.0,22.0,54.6,10.526100628930816,10.464285714285714
2009-10-04,13.05,14.72,8.5,10.85,16.5,10.5,16.977777777777778,16.7,46.5,13.435714285714285,15.85,7.0,20.55,40.1639344262295,6.5,12.9,17.0,14.0,22.0,54.4,10.482389937106918,10.471428571428572
2009-10-05,13.025,14.76,12.5,10.85,15.0,10.0,16.98888888888889,16.7,46.9,14.314285714285715,15.8,6.5,20.55,40.08196721311475,6.5,12.9,17.0,14.0,22.0,54.2,10.43867924528302,10.47857142857143
2009-10-06,13.0,14.8,15.0,10.85,15.0,10.0,17.0,16.7,47.0,15.192857142857143,15.75,7.0,20.55,40.0,6.5,12.9,17.0,14.0,22.0,54.0,10.394968553459119,10.485714285714286
2009-10-07,13.0,15.1,13.5,10.9,15.0,10.0,17.0,16.6,46.0,16.07142857142857,15.9,7.0,20.55,42.0,6.5,13.0,17.0,14.0,22.0,53.0,10.35125786163522,10.492857142857142
2009-10-08,13.0,15.8,13.5,10.9,15.0,10.5,17.0,16.6,46.5,16.95,15.9,7.0,20.55,48.0,6.5,13.0,17.0,14.0,22.0,53.0,10.307547169811322,10.5
2009-10-09,13.0,14.0,15.0,10.9,15.0,10.0,17.0,16.8,46.0,17.8,15.75,7.166666666666666,20.55,45.0,6.5,13.0,17.0,14.0,22.0,53.0,10.263836477987422,10.4
2009-10-10,13.0,14.0,13.5,10.9,15.0,10.0,17.0,16.8,45.0,16.5,15.75,7.333333333333334,20.55,45.0,6.625,13.0,17.0,14.0,22.0,53.0,10.22012578616352,10.5
2009-10-11,13.0,14.366666666666667,13.5,10.866666666666667,15.0,10.0,17.0,16.8,43.25,16.9,15.9,7.5,20.55,45.0,6.75,12.933333333333332,17.0,14.0,22.0,52.66666666666667,10.176415094339623,10.49
2009-10-12,13.0,14.733333333333333,13.5,10.833333333333332,15.0,10.0,17.0,16.8,42.0,17.3,16.0,7.0,20.55,45.0,6.875,12.866666666666667,17.0,14.0,22.0,52.33333333333333,10.132704402515724,10.48
2009-10-13,13.0,15.1,13.0,10.8,15.0,11.0,17.0,16.8,41.0,17.7,15.9,7.0,20.55,45.0,7.0,12.8,17.0,14.0,22.0,52.0,10.088993710691824,10.47
2009-10-14,13.0,15.65,13.0,10.8,15.0,10.0,17.0,16.7,40.5,18.1,15.8,7.0,20.55,46.0,7.0,12.8,17.25,14.0,22.0,52.0,10.045283018867924,10.46
2009-10-15,13.0,15.675,13.5,10.8,14.0,10.0,17.0,16.7,42.0,18.5,15.85,7.0,20.55,47.0,7.0,12.8,17.25,14.0,22.0,52.0,10.001572327044023,10.45
