date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara,Coriander_Other,Rice_Super Fine,Wheat_1482,Potato_Potato,Rice_Medium,Wheat_Sharbati,Potato_Desi,Rice_III
2013-05-31,22.5,21.675,9.7,25.30508474576271,8.6,17.6,19.0,7.7,66.66666666666667,9.25,19.8,15.0,34.0,9.0,8.5,40.0,26.0,18.0,39.4,67.0,8.5,14.0,29.285714285714285,33.0,15.35,11.37,22.75,22.5,10.0,18.0
2013-06-01,22.5,22.35,9.7,25.28813559322034,8.65,17.65,19.0,7.85,68.33333333333333,9.25,19.8,15.0,34.0,26.75,13.0,40.0,25.0,18.0,39.3,67.0,8.55,14.5,28.57142857142857,33.0,15.5,11.5,22.75,22.5,10.0,18.25
2013-06-02,22.5,23.025,9.7,25.271186440677965,8.65,17.65,19.0,8.0,70.0,9.25,19.8,15.0,34.0,44.5,11.666666666666668,40.0,25.0,18.0,39.3,67.0,8.6,14.7,27.857142857142854,33.0,15.516666666666667,12.0,22.5,22.5,9.9,18.25
2013-06-03,22.5,23.7,9.7,25.25423728813559,8.65,17.65,19.0,8.15,70.0,9.25,19.8,15.0,34.0,62.25,10.333333333333332,40.0,25.0,18.0,39.4,67.0,8.65,14.66,27.142857142857146,33.0,15.533333333333333,12.25,22.25,22.5,9.88,18.2
2013-06-04,22.5,24.375,9.7,25.237288135593218,8.633333333333333,17.7,19.0,8.3,72.0,9.25,19.8,15.0,34.0,80.0,9.0,40.0,25.0,18.0,39.5,67.0,8.7,14.62,26.42857142857143,33.0,15.55,12.0,22.0,22.5,9.86,18.15
2013-06-05,22.5,25.05,9.75,25.22033898305085,8.616666666666667,17.75,19.0,8.3,71.5,9.25,19.8,15.0,32.5,90.0,8.0,40.0,25.0,17.5,39.6,69.0,8.7,14.58,25.714285714285715,33.0,15.48,11.75,22.0,22.5,9.84,18.1
2013-06-06,22.5,20.45,9.75,25.20338983050848,8.6,17.8,19.0,8.0,72.0,9.25,19.8,15.0,32.5,80.0,8.5,40.0,25.0,18.25,39.5,69.0,8.25,14.54,25.0,33.0,15.85,11.25,22.0,22.5,9.82,18.05
2013-06-07,22.5,18.85,9.75,25.186440677966104,8.6,17.5,19.0,7.8,72.0,9.25,19.8,15.0,32.5,90.0,8.0,40.0,25.0,18.3,43.6,69.0,8.0,14.5,12.0,33.0,15.8,11.5,22.0,22.5,9.8,18.0
2013-06-08,22.5,18.9875,9.8,25.16949152542373,8.7,17.5,19.0,7.825,72.0,9.0,19.8,15.0,32.5,87.5,8.25,40.0,25.0,18.35,43.6,69.0,8.0625,14.3,15.25,33.125,15.8,11.85,22.0,22.5,9.85,18.0
2013-06-09,22.5,19.125,9.866666666666667,25.15254237288136,8.7,17.5,19.0,7.85,72.0,9.0,19.8,15.0,32.75,85.0,8.5,40.083333333333336,25.0,18.4,43.6,69.16666666666667,8.125,14.3,18.5,33.25,15.706666666666667,11.0,22.166666666666664,22.583333333333336,9.85,18.0
2013-06-10,22.5,19.2625,9.933333333333334,25.135593220338983,8.7,17.5,19.0,7.875,72.0,9.166666666666666,19.8,15.0,33.0,82.5,8.75,40.16666666666666,25.0,18.45,43.4,69.33333333333333,8.1875,14.4,21.75,33.375,15.613333333333333,11.5,22.333333333333336,22.666666666666664,9.93,18.08333333333333
2013-06-11,22.5,19.4,10.0,25.118644067796605,8.8,17.53333333333333,19.0,7.9,72.5,9.333333333333334,19.8,15.0,33.25,80.0,9.0,40.25,25.0,18.5,43.2,69.5,8.25,14.5,25.0,33.5,15.52,11.5,22.5,22.75,10.01,18.166666666666668
2013-06-12,22.5,19.5375,10.5,25.10169491525424,8.9,17.566666666666666,19.0,7.8,73.5,9.5,19.8,15.0,33.0,80.0,9.0,40.25,25.0,18.0,43.3,70.0,8.3,14.6,25.0,33.5,15.86,11.5,22.5,22.75,10.09,18.25
2013-06-13,22.5,19.675,10.5,25.084745762711865,9.0,17.6,19.0,7.8,74.0,10.0,19.8,15.0,33.0,80.0,8.0,40.3,25.5,18.08333333333333,43.5,70.0,8.3,14.5,25.0,33.5,15.6,11.75,22.5,23.0,10.17,18.25
2013-06-14,22.0,19.8125,10.6,25.067796610169488,9.1,17.6,19.0,8.0,74.0,10.166666666666666,19.8,15.333333333333332,33.0,80.0,9.0,40.3,25.5,18.166666666666668,39.2,70.5,8.5,14.5,22.0,33.5,15.61,11.75,22.5,23.0,10.25,18.15
2013-06-15,22.0,19.95,10.5,25.05084745762712,9.1,17.8,19.0,8.0,75.0,10.333333333333332,19.8,15.666666666666668,33.0,80.0,9.0,40.25,25.5,18.25,42.6,70.0,8.5,14.5,23.0,33.5625,15.9,11.5,22.5,23.0,10.0,18.0
2013-06-16,22.0,19.6125,11.166666666666668,25.033898305084747,9.1,17.8,19.0,8.0,75.25,10.5,19.866666666666667,16.0,33.0,80.0,9.0,40.25,25.5,18.166666666666668,42.6,69.83333333333333,8.5,14.5,24.285714285714285,33.625,15.8625,13.0,22.666666666666664,23.0,9.8,18.0
2013-06-17,22.0,19.275,11.833333333333332,25.01694915254237,9.15,17.8,19.0,8.0,75.5,10.666666666666668,19.933333333333334,16.0,33.0,80.0,9.0,40.25,25.5,18.08333333333333,42.5,69.66666666666667,8.5,14.5,25.57142857142857,33.6875,15.825,12.75,22.833333333333336,23.0,9.866666666666667,18.05
2013-06-18,22.0,18.9375,12.5,25.0,9.15,17.866666666666667,19.0,8.0,75.25,10.833333333333332,20.0,16.0,33.0,80.0,9.0,40.25,25.5,18.0,42.6,69.5,8.5,14.5,26.857142857142854,33.75,15.7875,12.5,23.0,23.0,9.933333333333334,18.1
2013-06-19,22.5,18.6,12.5,25.0,9.15,17.933333333333334,19.0,7.933333333333334,75.0,11.0,20.0,16.0,33.0,80.0,8.0,40.3,25.5,18.0,42.5,69.5,8.5,14.5,28.142857142857146,33.833333333333336,15.75,12.0,23.0,23.0,10.0,18.15
2013-06-20,22.5,18.5,13.5,25.0,9.15,18.0,19.0,7.866666666666666,75.0,11.0,20.0,16.0,33.0,80.0,8.0,40.3,26.0,18.0,42.5,69.25,8.5,14.3,29.42857142857143,33.916666666666664,15.5,11.5,23.0,23.0,9.7,18.0
2013-06-21,22.5,18.4,13.8,25.0,9.15,18.0,18.0,7.8,76.0,11.5,20.0,16.0,33.0,90.0,8.0,40.3,26.0,18.0,41.7,69.5,8.5,14.35,30.714285714285715,34.0,15.3,11.75,23.0,23.0,9.7,18.25
2013-06-22,22.5,18.3,13.8,25.0,9.2,18.2,18.0,7.75,76.25,12.5,20.0,16.0,33.0,88.75,8.0,40.5,26.0,17.5,41.8,70.0,8.4,14.35,32.0,34.0,15.25,12.0,23.0,23.0,9.5,18.25
2013-06-23,22.5,18.383333333333333,13.866666666666667,25.0,9.2,18.2,18.0,7.7,76.5,13.5,20.0,16.0,33.0,87.5,8.0,40.333333333333336,26.0,17.625,41.8,70.33333333333333,8.3,14.1,33.0,34.0,15.366666666666667,11.833333333333332,23.0,23.0,9.5,18.2
2013-06-24,22.5,18.466666666666672,13.933333333333332,25.0,9.2,18.2,18.0,7.65,77.0,14.0,20.0,16.0,33.0,86.25,8.0,40.16666666666666,26.0,17.75,41.7,70.66666666666667,8.2,14.15,34.0,34.0,15.483333333333333,11.666666666666668,23.0,23.0,9.6,18.216666666666672
2013-06-25,22.5,18.55,14.0,25.0,9.225,18.26,18.0,7.6,77.5,14.5,20.0,16.0,33.0,85.0,8.0,40.0,26.0,17.875,41.6,71.0,8.1,14.2,35.0,34.0,15.6,11.5,23.0,23.0,9.7,18.233333333333334
2013-06-26,22.5,17.8,14.0,25.0,9.25,18.32,18.0,7.5,77.25,15.0,20.0,16.0,33.0,80.0,8.0,40.0,26.0,18.0,41.3,71.0,8.0,14.25,45.0,34.0,15.63,11.75,23.0,23.0,9.8,18.25
2013-06-27,22.5,19.75,14.2,25.0,9.275,18.38,18.0,7.4,77.5,15.0,20.0,16.0,33.0,80.0,8.0,40.0,26.0,18.0,41.4,71.0,7.9,14.3,40.0,34.0,15.55,12.0,23.0,23.0,9.8,18.25
2013-06-28,22.5,19.65,14.4,25.0,9.3,18.44,18.0,7.3,78.0,15.5,20.0,16.0,33.0,80.0,8.0,40.0,26.0,18.0,41.4,71.5,7.8,14.25,35.0,34.5,15.51,11.75,23.0,23.0,10.0,18.2
2013-06-29,22.5,18.3,14.5,25.0,9.35,18.5,18.0,7.275,78.25,15.5,20.0,16.0,33.0,80.0,8.0,40.0,26.0,18.0,41.5,71.3,7.8,14.25,40.0,34.5,15.7,12.0,23.0,23.0,9.75,18.3
2013-06-30,22.5,18.316666666666666,14.4,25.0,9.35,18.5,18.0,7.25,78.0,16.0,20.0,16.0,33.0,83.33333333333334,8.333333333333334,40.0,26.0,17.666666666666668,41.5,71.36666666666667,7.8,14.35,39.0,34.5,15.6,11.666666666666668,23.0,22.9,9.6,18.5
2013-07-01,22.5,18.33333333333333,14.3,25.0,9.35,18.5,18.0,7.225,78.0,16.416666666666668,20.0,17.0,33.0,86.66666666666666,8.666666666666666,40.0,26.0,17.333333333333332,41.2,71.43333333333334,7.8,14.366666666666667,38.0,34.5,15.5,11.333333333333332,23.0,22.8,9.733333333333334,18.5
2013-07-02,22.5,18.35,14.2,25.0,9.366666666666667,18.533333333333328,18.0,7.2,78.0,16.833333333333332,20.0,16.0,33.0,90.0,9.0,40.0,26.0,17.0,41.4,71.5,7.8,14.383333333333333,37.0,34.5,15.4,11.0,23.0,22.7,9.866666666666667,18.5
2013-07-03,22.5,18.3,14.3,25.0,9.383333333333333,18.566666666666666,18.0,7.1,78.5,17.25,20.0,16.0,33.0,85.0,9.0,40.0,26.0,17.5,41.4,71.6,7.8,14.4,36.0,34.5,15.4,12.0,23.0,22.7,10.0,18.5
2013-07-04,22.5,18.3,14.4,25.0,9.4,18.6,18.0,7.0,78.0,18.0,20.0,16.0,33.0,80.0,8.0,40.0,26.0,17.5,41.3,71.5,7.8,14.4,35.0,34.5,15.26,11.916666666666668,23.0,22.5,9.85,18.6
2013-07-05,22.5,18.8,14.5,25.0,9.4,18.6,18.0,7.0,78.0,18.75,20.0,16.333333333333332,33.0,90.0,9.0,40.0,26.0,17.5,42.4,71.6,7.8,14.4,35.0,34.75,15.36,11.833333333333332,23.0,22.5,9.8,18.7
2013-07-06,22.5,19.1,14.6,25.0,9.4,18.6,18.0,7.0,78.25,19.5,20.0,16.666666666666668,33.0,90.0,8.0,39.5,26.0,17.5,42.6,71.6,7.8,14.45,30.0,34.75,15.41,11.75,23.0,22.6,9.75,18.75
2013-07-07,22.5,19.233333333333334,15.05,25.0,9.35,18.7,18.0,7.0,78.0,20.0,20.0,17.0,32.833333333333336,90.0,8.333333333333334,39.46666666666667,26.0,17.333333333333332,42.6,71.73333333333333,7.8,14.35,30.0,34.75,15.34,11.666666666666668,23.0,22.566666666666666,9.75,18.85
2013-07-08,22.5,19.366666666666667,15.5,25.0,9.35,18.7,18.0,7.0,78.0,19.666666666666668,20.0,17.0,32.666666666666664,90.0,8.666666666666666,39.433333333333344,26.0,17.166666666666668,42.5,71.86666666666667,7.8,14.366666666666667,30.0,34.75,15.27,11.583333333333332,23.0,22.53333333333333,9.733333333333334,18.9
2013-07-09,22.5,19.5,15.95,25.0,9.366666666666667,18.466666666666672,18.0,7.0,78.0,19.33333333333333,20.0,17.0,32.5,90.0,9.0,39.4,26.0,17.0,42.3,72.0,7.8,14.383333333333333,30.0,34.75,15.2,11.5,23.0,22.5,9.716666666666667,18.95
2013-07-10,22.5,18.8,16.4,25.0,9.383333333333333,18.233333333333334,18.0,7.25,78.0,19.0,20.0,17.0,32.5,90.0,9.0,39.4,26.0,16.875,42.4,72.5,8.0,14.4,30.0,34.75,15.19,11.5,23.0,22.5,9.7,19.0
2013-07-11,22.5,22.05,17.0,25.0,9.4,18.0,18.0,7.5,78.5,18.5,20.0,17.0,32.5,90.0,9.0,39.25,26.0,16.75,42.5,72.0,8.25,14.35,20.0,34.75,14.87,11.75,23.0,22.5,9.6,19.15
2013-07-12,22.5,18.75,16.75,25.0,9.4,18.0,18.0,7.5,78.5,18.5,20.0,17.333333333333332,32.5,90.0,9.0,39.25,26.0,16.625,42.4,72.0,8.25,14.4,15.0,34.75,14.51,11.25,23.0,22.5,9.8,19.25
2013-07-13,22.5,19.3,16.9,25.0,9.6,17.5,18.0,7.5,78.75,18.0,20.0,17.666666666666668,32.5,90.0,9.25,39.2,26.0,16.5,42.4,71.0,8.25,14.45,12.0,34.75,14.46,11.25,23.0,22.4,9.85,19.5
2013-07-14,22.5,19.883333333333333,16.933333333333334,25.0,9.6,17.5,18.0,7.5,78.5,18.0,20.0,18.0,32.5,90.0,9.5,39.21,26.0,16.5,42.4,71.0,8.25,14.45,14.666666666666668,34.75,14.64,11.25,23.0,22.37,9.85,19.75
2013-07-15,22.5,20.466666666666672,16.96666666666667,25.0,9.6,17.5,18.0,7.5,79.0,18.5,20.0,18.0,32.5,90.0,9.75,39.22,26.0,16.5,42.2,71.0,8.25,14.3,17.333333333333336,34.75,14.82,11.0,23.0,22.34,9.8,19.85
2013-07-16,22.5,21.05,17.0,25.0,9.616666666666667,17.333333333333332,18.0,7.5,79.0,18.5,20.0,17.0,32.5,90.0,10.0,39.23,26.0,16.5,42.5,71.0,8.25,14.4,20.0,34.75,15.0,10.75,23.0,22.31,9.65,19.8
2013-07-17,22.5,20.55,17.2,25.0,9.633333333333333,17.166666666666668,18.0,7.5,78.5,19.0,20.0,17.0,32.5,90.0,11.0,39.24,26.0,16.5,42.6,70.8,8.25,14.5,20.0,34.75,15.09,11.5,23.0,22.28,9.5,19.5
2013-07-18,22.5,20.5,17.0,25.0,9.65,17.0,16.0,7.4,78.6,19.0,20.0,19.0,32.5,90.0,11.0,39.25,26.0,16.5,42.5,70.75,8.25,14.5,20.0,35.0,15.25,11.75,23.0,22.25,9.25,18.6
2013-07-19,22.5,17.95,17.25,25.0,9.65,17.0,16.0,7.4,79.0,19.5,20.0,19.0,32.5,90.0,10.0,39.25,26.0,16.5,42.5,70.0,8.2,14.4,18.0,35.0,15.0,11.5,23.0,22.25,9.0,18.7
2013-07-20,22.5,19.15,17.3,25.0,9.65,17.0,16.0,7.4,78.75,21.0,20.0,19.0,32.5,90.0,10.0,39.0,26.0,16.75,42.7,70.0,8.2,14.4,16.0,35.0,14.36,11.75,23.0,22.0,9.0,18.75
2013-07-21,22.5,19.1,17.28333333333333,25.0,9.7,16.5,16.0,7.4,78.0,21.5,20.166666666666668,19.0,32.833333333333336,90.0,10.0,39.0,26.0,16.666666666666668,42.7,70.0,8.2,14.4,14.0,35.0,14.663333333333332,11.75,23.0,22.0,8.85,18.85
2013-07-22,22.5,19.05,17.266666666666666,25.0,9.7,15.8,16.0,7.4,78.5,22.0,20.33333333333333,19.0,33.166666666666664,90.0,10.0,39.0,26.0,16.583333333333332,42.6,70.0,8.2,14.3,12.0,35.0,14.966666666666667,11.7,23.0,22.0,8.85,18.85
2013-07-23,22.5,19.0,17.25,25.0,9.716666666666667,15.7,16.0,7.4,72.0,21.0,20.5,19.0,33.5,90.0,10.0,39.0,26.0,16.5,42.5,70.0,8.2,14.25,10.0,35.0,15.27,11.25,23.0,22.0,8.8,19.5
2013-07-24,22.5,21.25,17.5,22.5,9.733333333333334,15.6,16.0,7.4,70.0,20.583333333333336,20.5,19.0,35.0,120.0,10.0,38.5,26.5,16.5,42.7,69.0,8.2,14.25,15.0,35.0,15.13,11.5,23.0,22.1,8.8,19.566666666666666
2013-07-25,22.5,20.25,17.5,25.0,9.75,15.5,16.0,7.4,68.0,20.166666666666668,20.5,19.0,35.0,90.0,10.0,38.5,26.5,16.5,42.5,69.0,8.2,14.25,17.0,35.0,14.71,11.0,23.0,22.1,8.8,19.633333333333333
2013-07-26,22.5,19.25,18.0,25.0,9.75,15.5,16.0,7.4,65.0,19.75,20.5,19.0,35.0,90.0,10.0,38.5,26.5,16.75,42.3,68.9,8.2,14.25,12.0,35.0,15.14,11.0,23.0,22.0,8.8,19.7
2013-07-27,22.5,18.25,18.5,25.0,9.75,15.5,16.0,7.425,60.0,20.0,20.5,19.0,35.0,90.0,10.0,38.5,26.5,16.75,42.4,68.85,8.2,14.3,15.0,35.0,15.0,11.8,23.0,22.0,8.75,19.75
2013-07-28,22.0,17.966666666666672,18.666666666666668,24.0,14.8,15.0,16.0,7.45,58.0,20.0,20.5,19.0,35.0,90.0,10.0,38.66666666666666,26.5,16.6375,42.4,68.4,8.2,14.1,15.333333333333332,35.0,14.836666666666668,11.7,23.0,22.0,8.5,19.85
2013-07-29,21.5,17.683333333333334,18.83333333333333,23.0,19.85,14.8,16.0,7.475,55.0,20.0,20.5,19.0,35.0,90.0,10.0,38.833333333333336,26.5,16.525,42.3,67.95,8.2,14.1,15.666666666666668,35.0,14.673333333333332,11.6,23.0,22.0,8.5,19.83333333333333
2013-07-30,21.0,17.4,19.0,22.0,16.46666666666667,14.8,16.0,7.5,53.75,20.5,20.5,19.0,35.0,90.0,10.0,39.0,26.5,16.4125,42.2,67.5,8.2,14.1,16.0,35.0,14.51,11.5,23.0,22.0,8.6,19.816666666666666
2013-07-31,21.0,16.7,19.5,22.0,13.083333333333336,14.8,16.084745762711865,7.4,52.5,21.0,20.5,19.0,35.0,90.0,10.033333333333333,39.0,26.5,16.3,42.2,67.5,8.2,14.1,15.0,35.0,14.21,11.45,23.0,22.0,8.5,19.8
2013-08-01,21.0,17.75,18.5,22.0,9.7,14.8,16.16949152542373,7.2,51.25,21.5,20.5,18.0,35.0,90.0,10.066666666666666,39.5,26.5,16.25,42.4,67.0,8.1,14.1,18.0,35.5,14.81,11.3,23.0,22.0,8.0,19.6
2013-08-02,21.0,18.5,18.5,22.0,9.5,14.85,16.254237288135595,7.2,50.0,21.5,20.5,18.33333333333333,35.0,75.0,10.1,39.5,26.5,16.4,41.3,67.0,8.1,14.1,30.0,35.5,14.69,12.5,23.0,22.0,8.0,19.6
2013-08-03,21.0,18.55,18.5,22.0,9.4,14.75,16.338983050847453,7.2,50.0,21.6,20.5,18.666666666666668,35.0,90.0,10.133333333333333,39.5,26.5,16.25,41.4,67.0,8.1,14.15,20.0,35.5625,14.35,11.5,24.0,22.0,7.8,19.7
2013-08-04,21.0,18.41,18.8,22.0,9.3,14.5,16.423728813559322,7.2,50.0,22.5,20.5,19.0,35.0,86.66666666666666,10.166666666666666,39.333333333333336,26.5,16.416666666666668,41.41428571428572,66.3,8.1,14.05,18.666666666666668,35.625,14.103333333333332,11.8,24.0,22.03333333333333,7.75,19.75
2013-08-05,21.0,18.27,19.1,22.0,9.2,14.5,16.508474576271187,7.2,50.0,24.0,20.5,18.0,35.0,83.33333333333334,10.2,39.16666666666666,26.5,16.583333333333332,41.42857142857143,65.6,8.1,14.05,17.333333333333332,35.6875,13.856666666666667,11.75,24.0,22.066666666666666,7.5,19.816666666666666
2013-08-06,21.0,18.13,19.4,22.0,9.166666666666666,14.166666666666668,16.593220338983052,7.2,50.0,21.5,20.5,18.0,35.0,80.0,10.233333333333334,39.0,26.5,16.75,41.44285714285714,64.9,8.1,14.1,16.0,35.75,13.61,11.8,24.0,22.1,8.0,19.883333333333333
2013-08-07,21.0,17.99,19.7,22.0,9.133333333333333,13.833333333333332,16.677966101694913,7.2,50.0,23.375,20.5,18.0,35.0,80.0,10.266666666666667,39.1,26.5,16.82142857142857,41.457142857142856,64.2,8.1,14.125,20.0,35.75,14.26,11.5,24.0,22.15,7.875,19.95
2013-08-08,21.0,17.85,20.0,22.0,9.1,13.5,16.76271186440678,7.2,50.0,25.25,20.5,17.0,35.0,80.0,10.3,39.1,26.5,16.892857142857142,41.47142857142857,63.5,8.1,14.15,15.0,35.75,14.15,11.6,24.0,22.15,7.75,20.016666666666666
2013-08-09,21.0,18.03,21.3,22.0,9.1,13.5,16.847457627118644,7.2,48.33333333333333,27.125,20.6,16.666666666666668,35.0,80.0,10.333333333333332,39.28,27.0,16.964285714285708,41.48571428571429,62.9,8.116666666666667,14.175,16.0,35.75,14.14,11.8,24.2,22.22,7.625,20.08333333333333
2013-08-10,21.0,18.21,22.6,22.0,8.9,13.4,16.932203389830512,7.2,46.66666666666667,29.0,20.7,16.333333333333332,35.0,80.0,10.366666666666667,39.46,27.0,17.035714285714292,41.5,62.3,8.133333333333333,14.2,17.0,35.75,14.13,11.75,24.4,22.29,7.5,20.15
2013-08-11,21.0,18.39,23.9,22.0,8.9,13.4,17.016949152542374,7.2,45.0,31.0,20.8,16.0,35.0,80.0,10.4,39.64,27.0,17.107142857142858,41.5,61.7,8.15,14.225,18.0,35.75,14.12,12.1,24.6,22.36,7.5,20.25
2013-08-12,21.0,18.57,25.2,22.0,8.8,13.4,17.10169491525424,7.2,45.0,33.5,20.9,17.0,35.0,80.0,10.433333333333332,39.82,27.0,17.17857142857143,41.3,61.1,8.166666666666666,14.25,19.0,35.75,14.11,12.25,24.8,22.43,7.5,20.0
2013-08-13,21.0,18.75,26.5,22.0,8.73,13.34,17.186440677966107,7.2,45.0,33.0,21.0,16.0,35.0,80.0,10.466666666666667,40.0,27.0,17.25,41.8,60.5,8.183333333333334,14.25,20.0,35.75,14.1,12.25,25.0,22.5,7.75,19.75
2013-08-14,21.0,17.55,30.0,22.0,8.66,13.28,17.271186440677965,7.3,45.0,35.0,21.0,16.0,35.0,80.0,10.5,40.1,27.0,17.15,41.4,58.0,8.2,14.25,25.0,35.75,14.39,12.75,25.0,22.75,8.0,19.5
2013-08-15,21.0,18.066666666666666,31.666666666666664,22.0,8.59,13.22,17.35593220338983,7.3,44.5,36.0,21.0,16.0,35.0,80.0,10.5,40.1,27.5,17.333333333333332,41.4,57.0,8.2,14.216666666666667,21.666666666666664,35.75,14.366666666666667,12.25,25.0,22.75,7.916666666666666,19.416666666666668
2013-08-16,21.0,18.58333333333333,33.333333333333336,22.0,8.52,13.16,17.440677966101696,7.3,44.0,37.0,21.0,16.0,35.0,80.0,10.5,40.1,27.5,17.516666666666666,41.5,56.0,8.2,14.183333333333332,18.333333333333336,35.75,14.343333333333332,11.75,25.0,22.75,7.833333333333334,19.33333333333333
2013-08-17,21.0,19.1,35.0,22.0,8.45,13.1,17.52542372881356,7.3,44.0,38.0,21.0,16.0,35.0,80.0,10.5,40.1,27.5,17.7,41.4,55.0,8.2,14.15,15.0,35.75,14.32,12.5,25.0,22.75,7.75,19.25
2013-08-18,21.0,19.0,36.0,22.0,8.45,13.0,17.610169491525422,7.3,43.66666666666667,37.0,21.0,16.0,35.0,80.0,10.5,40.11666666666667,27.5,17.66,41.4,53.83333333333333,8.2,14.15,15.6,35.75,14.446666666666667,12.3,25.0,22.833333333333336,7.5,19.0
2013-08-19,21.0,18.9,37.0,22.0,8.45,13.0,17.69491525423729,7.3,43.33333333333333,37.0,21.0,16.0,35.0,80.0,10.5,40.13333333333333,27.5,17.62,41.3,52.66666666666667,8.2,14.15,16.2,35.75,14.573333333333332,12.25,25.0,22.916666666666664,7.5,19.0
2013-08-20,21.0,18.8,38.0,22.0,8.45,13.0,17.779661016949152,7.3,43.0,37.5,21.0,16.0,35.0,80.0,10.5,40.15,27.0,17.58,41.7,51.5,8.2,14.15,16.8,35.75,14.7,12.5,25.0,23.0,7.75,19.0
2013-08-21,21.0,18.7,38.0,22.0,8.45,13.0,17.864406779661017,7.3,43.0,37.5,21.0,15.0,35.0,80.0,10.5,40.15,27.0,17.54,40.933333333333344,51.33333333333333,8.2,14.2,17.4,35.75,15.21,12.166666666666668,25.0,23.0,7.75,19.0
2013-08-22,21.0,18.6,38.0,22.0,8.45,13.0,17.949152542372882,7.3,43.0,37.5,21.0,15.0,35.0,75.0,10.5,40.1,27.0,17.5,40.16666666666666,51.16666666666667,8.2,14.15,18.0,35.75,14.36,11.833333333333332,25.0,22.9,7.75,18.9
2013-08-23,21.0,18.6,38.0,22.0,8.4,12.85,18.033898305084747,7.3,42.0,37.0,21.0,15.333333333333332,35.0,75.0,10.5,40.1,27.0,17.75,39.4,51.0,8.2,14.25,17.0,35.75,15.61,11.5,25.0,22.9,7.8,18.8
2013-08-24,21.0,16.7,38.0,22.0,8.4,12.85,18.11864406779661,7.3,42.0,36.5,21.0,15.666666666666668,35.0,75.0,10.5,40.1,27.0,17.8,39.3,51.0,8.2,14.25,20.0,35.75,14.49,12.1,25.0,22.9,7.75,18.8
2013-08-25,21.0,16.78,37.833333333333336,22.0,8.45,12.8,18.203389830508478,7.3,42.0,36.75,21.0,16.0,35.0,76.66666666666667,10.428571428571429,40.066666666666656,27.0,17.8,39.3,50.83333333333333,8.2,14.15,20.0,35.75,14.576666666666668,12.25,25.0,22.93333333333333,7.75,18.9
2013-08-26,21.0,16.86,37.66666666666666,22.0,8.45,12.8,18.28813559322034,7.3,42.0,37.0,21.0,16.0,35.0,78.33333333333333,10.357142857142858,40.03333333333333,27.0,17.8,39.2,50.66666666666667,8.2,14.15,20.0,35.75,14.663333333333332,12.35,25.0,22.966666666666665,7.75,18.933333333333334
2013-08-27,21.0,16.94,37.5,22.0,8.5,12.7,18.3728813559322,7.3,42.0,37.0,21.0,14.0,35.0,80.0,10.285714285714286,40.0,27.0,17.8,39.3,50.5,8.2,14.15,20.0,35.75,14.75,12.25,25.0,23.0,7.75,18.966666666666672
2013-08-28,21.0,17.02,37.53333333333333,22.0,8.55,12.6,18.45762711864407,7.3,41.66666666666667,37.0,21.166666666666664,14.0,35.0,80.0,10.214285714285717,40.0,27.0,17.7875,39.4,50.33333333333333,8.2,14.25,20.0,35.75,14.8,12.333333333333332,25.333333333333336,22.966666666666665,7.8,19.0
2013-08-29,21.0,17.1,37.566666666666656,22.0,8.6,12.5,18.54237288135593,7.3,41.33333333333333,37.35714285714286,21.333333333333336,14.0,35.0,80.0,10.142857142857146,40.0,27.0,17.775,39.4,50.16666666666667,8.2,14.2,20.833333333333336,35.75,14.6,12.416666666666668,25.666666666666664,22.93333333333333,7.8,19.2
2013-08-30,21.0,17.18,37.6,22.0,8.6,12.5,18.6271186440678,7.3,41.0,37.714285714285715,21.5,14.0,35.0,80.0,10.071428571428571,40.0,27.0,17.7625,36.4,50.0,8.2,14.2,21.666666666666664,35.75,13.8,12.5,26.0,22.9,7.85,19.2
2013-08-31,21.0,17.26,37.0,22.0,8.65,12.4,18.71186440677966,7.35,40.66666666666666,38.071428571428584,21.5,14.0,35.0,80.0,10.0,40.0,27.0,17.75,38.7,46.0,8.25,14.23,22.5,35.7625,13.92,12.25,26.0,22.85,7.85,19.28
2013-09-01,21.0,17.34,37.0,22.0,8.65,12.4,18.796610169491526,7.4,40.333333333333336,38.428571428571416,21.5,14.0,35.0,80.0,10.0,39.964285714285715,27.0,17.633333333333333,38.7,45.66666666666667,8.3,14.26,23.333333333333336,35.775,14.04,12.25,26.0,22.942857142857147,7.85,19.36
2013-09-02,21.0,17.42,37.0,22.0,8.7,12.4,18.88135593220339,7.45,40.0,38.785714285714285,21.5,14.0,35.0,80.0,10.0,39.928571428571416,27.0,17.516666666666666,36.4,45.33333333333333,8.35,14.29,24.166666666666664,35.7875,14.16,12.25,26.0,23.035714285714285,7.85,19.44
2013-09-03,21.0,17.5,37.0,22.0,8.7,12.416666666666668,18.966101694915253,7.5,40.0,39.14285714285714,21.5,14.0,35.0,80.0,10.0,39.89285714285714,27.0,17.4,38.6,45.0,8.4,14.32,25.0,35.8,14.28,12.25,26.0,23.128571428571423,7.85,19.52
