date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other
2009-05-24,11.383333333333333,12.933333333333332,7.25,12.351538461538462,6.5
2009-05-25,11.466666666666667,12.866666666666667,7.25,12.300769230769232,6.5
2009-05-26,11.55,12.8,7.25,12.25,6.5
2009-05-27,11.5,13.25,7.5,12.2625,6.5
2009-05-28,11.25,13.5,7.25,12.275,6.25
2009-05-29,11.0,12.25,6.75,12.2875,7.5
2009-05-30,11.0,12.3,8.5,12.3,6.5
2009-05-31,11.0,12.866666666666667,8.5,12.3125,6.833333333333334
2009-06-01,11.0,13.433333333333332,8.5,12.325,7.166666666666666
2009-06-02,11.0,14.0,8.5,12.3375,7.5
2009-06-03,11.0,13.416666666666668,9.5,12.35,6.25
2009-06-04,11.0,12.833333333333332,8.5,12.3625,7.5
2009-06-05,11.0,12.25,8.5,12.375,7.25
2009-06-06,11.0,12.75,8.75,12.3875,7.5
2009-06-07,11.0,13.083333333333332,9.0,12.4,7.5
2009-06-08,11.0,13.416666666666668,8.5,12.4125,7.5
2009-06-09,11.0,13.75,8.5,12.425,7.5
2009-06-10,11.5,13.75,8.75,12.4375,7.5
2009-06-11,11.1,13.75,8.5,12.45,7.5
2009-06-12,11.25,13.55,8.75,12.0,7.875
2009-06-13,11.0,12.25,9.0,11.992777777777777,8.25
2009-06-14,11.016666666666667,12.533333333333333,9.25,11.985555555555555,8.625
2009-06-15,11.033333333333333,12.816666666666668,9.5,11.978333333333332,9.0
2009-06-16,11.05,13.1,10.0,11.971111111111108,9.5
2009-06-17,11.25,12.2,9.5,11.963888888888887,10.0
2009-06-18,11.25,13.75,9.75,11.956666666666667,9.5
2009-06-19,11.25,12.75,9.5,11.949444444444444,10.0
2009-06-20,11.0,13.6,11.0,11.942222222222224,9.5
2009-06-21,10.916666666666668,13.233333333333333,10.75,11.935,9.625
2009-06-22,10.833333333333332,12.866666666666667,10.5,11.927777777777779,9.75
2009-06-23,10.75,12.5,10.25,11.920555555555556,9.875
2009-06-24,12.35,12.333333333333332,10.0,11.913333333333332,10.0
2009-06-25,12.25,12.166666666666668,9.5,11.906111111111109,10.5
2009-06-26,11.25,12.0,10.0,11.898888888888886,10.0
2009-06-27,11.5,13.05,9.5,11.891666666666667,8.75
2009-06-28,11.5,12.966666666666667,9.5,11.884444444444444,8.75
2009-06-29,11.5,12.883333333333333,11.0,11.877222222222226,9.5
2009-06-30,11.5,12.8,10.666666666666668,11.87,9.416666666666666
2009-07-01,11.0,12.3,10.333333333333332,12.95,9.333333333333334
2009-07-02,11.8,12.75,10.0,12.57,9.25
2009-07-03,11.5,12.7,9.875,12.5,9.291666666666666
2009-07-04,11.8,12.4,9.75,12.2,9.333333333333334
2009-07-05,11.95,12.516666666666667,9.625,12.163333333333332,9.375
2009-07-06,12.1,12.633333333333333,9.5,12.126666666666667,9.416666666666666
2009-07-07,12.25,12.75,9.375,12.09,9.458333333333334
2009-07-08,12.0,14.95,9.25,13.12,9.5
2009-07-09,12.25,12.05,9.5,12.33,8.85
2009-07-10,12.0,12.1,8.5,12.62,8.75
2009-07-11,12.25,12.7,8.541666666666666,12.9,8.791666666666666
2009-07-12,12.25,13.05,8.583333333333334,12.86,8.833333333333334
2009-07-13,12.25,13.4,8.625,12.82,8.875
2009-07-14,12.25,13.75,8.666666666666666,12.78,8.916666666666666
2009-07-15,12.5,13.5,8.708333333333334,13.5,8.958333333333334
2009-07-16,12.45,12.5,8.75,13.5,9.0
2009-07-17,12.5,12.65,8.791666666666666,12.75,9.041666666666666
2009-07-18,12.5,12.7625,8.833333333333334,13.35,9.083333333333334
2009-07-19,12.5,12.875,8.875,13.3,9.125
2009-07-20,12.5,12.9875,8.916666666666666,13.25,9.166666666666666
2009-07-21,12.5,13.1,8.958333333333334,13.2,9.208333333333334
2009-07-22,12.5,13.0,9.0,13.4,9.25
2009-07-23,12.25,13.033333333333333,9.25,13.62,9.28125
2009-07-24,12.0,13.066666666666668,9.5,12.5,9.3125
2009-07-25,11.75,13.1,9.75,13.0,9.34375
2009-07-26,12.0,13.116666666666667,10.0,12.916666666666668,9.375
2009-07-27,12.25,13.133333333333333,10.25,12.833333333333332,9.40625
2009-07-28,12.5,13.15,10.5,12.75,9.4375
2009-07-29,12.25,12.25,10.75,13.0,9.46875
2009-07-30,12.5,12.8,11.0,12.7,9.5
2009-07-31,12.4,13.0,10.875,12.85,9.458333333333334
2009-08-01,12.4,12.75,10.75,12.46,9.416666666666666
2009-08-02,12.383333333333333,13.0,10.625,12.83,9.375
2009-08-03,12.366666666666667,13.25,10.5,13.2,9.333333333333334
2009-08-04,12.35,13.5,10.375,13.57,9.291666666666666
2009-08-05,12.45,13.583333333333332,10.25,13.396666666666668,9.25
2009-08-06,12.55,13.666666666666668,10.083333333333334,13.223333333333333,9.291666666666666
2009-08-07,12.65,13.75,9.916666666666666,13.05,9.333333333333334
2009-08-08,12.6,12.95,9.75,13.8,9.375
2009-08-09,12.655,12.925,9.583333333333334,13.716,9.416666666666666
2009-08-10,12.71,12.9,9.416666666666666,13.632,9.458333333333334
2009-08-11,12.765,12.875,9.25,13.548,9.5
2009-08-12,12.82,12.85,9.25,13.464,9.46875
2009-08-13,12.875,12.825,9.25,13.38,9.4375
2009-08-14,12.93,12.8,9.25,13.5,9.40625
2009-08-15,12.985,12.775,9.25,13.475,9.375
2009-08-16,13.04,12.75,9.25,13.45,9.34375
2009-08-17,13.095,12.725,9.25,13.425,9.3125
2009-08-18,13.15,12.7,9.25,13.4,9.28125
2009-08-19,12.6,12.6,9.25,13.75,9.25
2009-08-20,12.566666666666668,12.616666666666667,9.25,13.666666666666668,9.333333333333334
2009-08-21,12.533333333333333,12.633333333333333,9.25,13.583333333333332,9.416666666666666
2009-08-22,12.5,12.65,9.25,13.5,9.5
2009-08-23,12.416666666666668,12.583333333333332,9.3,13.533333333333333,9.54
2009-08-24,12.333333333333332,12.516666666666667,9.35,13.566666666666668,9.58
2009-08-25,12.25,12.45,9.4,13.6,9.62
2009-08-26,12.5,14.05,9.45,12.86,9.66
2009-08-27,12.7,13.3,9.5,13.5,9.7
2009-08-28,12.65,14.4,9.5,13.37,9.5
2009-08-29,12.6,14.1,9.75,12.5,9.6875
2009-08-30,12.583333333333332,14.0,10.0,12.7,9.875
2009-08-31,12.566666666666668,13.9,10.25,12.9,10.0625
2009-09-01,12.55,13.8,10.5,13.1,10.25
2009-09-02,12.95,12.8,11.5,12.5,10.0
2009-09-03,12.65,13.5,12.5,12.87,11.0
2009-09-04,12.5,13.75,11.25,12.93,10.25
2009-09-05,12.75,12.75,11.2,12.5,11.0
2009-09-06,12.666666666666668,13.15,10.966666666666667,12.693333333333333,10.75
2009-09-07,12.583333333333332,13.55,10.733333333333333,12.886666666666667,10.5
2009-09-08,12.5,13.95,10.5,13.08,10.25
2009-09-09,13.0,13.5,12.5,13.35,10.285714285714286
2009-09-10,13.25,13.75,11.0,13.5,10.321428571428571
2009-09-11,13.0,13.55,11.0,12.5,10.357142857142858
2009-09-12,13.1,13.55,11.0,13.0,10.392857142857142
2009-09-13,13.066666666666668,13.616666666666667,11.0,13.0,10.428571428571429
2009-09-14,13.033333333333333,13.683333333333332,11.0,13.0,10.464285714285714
2009-09-15,13.0,13.75,11.0,13.0,10.5
2009-09-16,13.0,15.3,9.5,13.0,9.5
2009-09-17,12.75,14.4,10.0,13.0,8.0
2009-09-18,12.75,14.9,12.0,12.0,13.0
2009-09-19,13.0,13.55,12.0,12.91,12.5
2009-09-20,12.975,13.4625,12.333333333333332,12.9325,12.666666666666668
2009-09-21,12.95,13.375,12.666666666666668,12.955,12.833333333333332
2009-09-22,12.925,13.2875,13.0,12.9775,13.0
2009-09-23,12.9,13.2,11.0,13.0,10.5
2009-09-24,13.25,13.8,11.0,12.0,10.25
2009-09-25,13.25,13.8,11.0,12.25,10.25
2009-09-26,13.0,14.4,11.0,12.75,10.75
2009-09-27,12.975,14.44,11.0,12.625,10.666666666666668
2009-09-28,12.95,14.48,11.0,12.5,10.583333333333332
2009-09-29,12.925,14.52,11.0,12.375,10.5
2009-09-30,12.9,14.56,14.0,12.25,15.5
2009-10-01,12.875,14.6,14.166666666666668,12.68,15.5
2009-10-02,12.85,14.64,14.333333333333332,12.5,15.5
2009-10-03,12.825,14.68,14.5,12.61,15.5
2009-10-04,12.8,14.72,13.416666666666668,12.49,13.833333333333332
2009-10-05,12.775,14.76,12.333333333333332,12.37,12.166666666666668
2009-10-06,12.75,14.8,11.25,12.25,10.5
2009-10-07,12.7,15.1,11.0,12.75,10.5
2009-10-08,13.0,15.8,15.0,13.25,13.0
2009-10-09,13.2,14.0,19.0,12.75,15.5
2009-10-10,13.0,14.0,23.0,12.5,18.0
2009-10-11,13.066666666666668,14.366666666666667,22.166666666666664,12.482,18.33333333333333
2009-10-12,13.133333333333333,14.733333333333333,21.333333333333336,12.464,18.666666666666668
2009-10-13,13.2,15.1,20.5,12.446,19.0
2009-10-14,13.85,15.65,17.5,12.428,16.333333333333332
2009-10-15,13.942307692307693,15.675,14.5,12.41,13.666666666666664
2009-10-16,14.034615384615385,15.7,11.5,12.643333333333333,11.0
2009-10-17,14.126923076923076,15.725,10.75,12.876666666666667,10.5
2009-10-18,14.21923076923077,15.75,10.875,13.11,10.597222222222221
2009-10-19,14.31153846153846,15.775,11.0,13.343333333333332,10.694444444444443
2009-10-20,14.403846153846155,15.8,11.125,13.576666666666668,10.791666666666668
2009-10-21,14.496153846153845,15.825,11.25,13.81,10.888888888888891
2009-10-22,14.588461538461535,15.85,11.375,13.11,10.986111111111109
2009-10-23,14.680769230769231,15.875,11.5,13.45,11.083333333333332
2009-10-24,14.773076923076925,15.9,11.625,13.75,11.180555555555555
2009-10-25,14.865384615384615,15.783333333333333,11.75,13.666666666666668,11.277777777777779
2009-10-26,14.957692307692305,15.666666666666668,11.875,13.583333333333332,11.375
2009-10-27,15.05,15.55,12.0,13.5,11.472222222222221
2009-10-28,14.85,17.5,12.125,13.0,11.569444444444445
2009-10-29,14.95,16.3,12.25,14.0,11.666666666666668
2009-10-30,15.0,16.75,12.375,14.0,11.763888888888891
2009-10-31,15.1875,17.0,12.5,14.5,11.861111111111109
2009-11-01,15.375,17.25,12.625,14.5,11.958333333333332
2009-11-02,15.5625,17.5,12.75,14.5,12.055555555555555
2009-11-03,15.75,17.75,12.875,14.5,12.152777777777779
2009-11-04,15.5,17.5,13.0,15.0,12.25
2009-11-05,15.8,17.0,12.5,16.12,11.25
2009-11-06,15.6,17.55,17.5,15.4,12.0
2009-11-07,15.7,17.3,17.5,15.5,12.5
2009-11-08,15.65,17.4,17.833333333333332,15.333333333333332,12.722222222222221
2009-11-09,15.6,17.5,18.166666666666668,15.166666666666668,12.944444444444445
2009-11-10,15.55,17.6,18.5,15.0,13.166666666666668
2009-11-11,15.2,17.45,17.0,15.0,13.388888888888891
2009-11-12,15.1,17.0,17.055555555555557,16.0,13.611111111111109
2009-11-13,15.3,15.95,17.11111111111111,15.25,13.833333333333332
2009-11-14,15.45,17.0,17.166666666666668,14.0,14.055555555555555
2009-11-15,15.383333333333333,17.1,17.22222222222222,14.0,14.277777777777779
2009-11-16,15.316666666666668,17.2,17.27777777777778,14.0,14.5
2009-11-17,15.25,17.3,17.333333333333332,14.0,13.5
2009-11-18,15.5,17.95,17.38888888888889,15.0,13.5
2009-11-19,15.75,16.5,17.444444444444443,15.5,13.5
2009-11-20,15.0,17.45,17.5,14.0,13.5
2009-11-21,15.4,18.4,17.5,15.0,13.5
2009-11-22,15.3,18.033333333333328,17.5,15.0,13.5
2009-11-23,15.2,17.666666666666668,17.5,15.0,13.5
2009-11-24,15.1,17.3,17.5,15.0,13.5
2009-11-25,15.3,18.3,17.5,15.0,13.5
2009-11-26,15.25,17.95,17.5,15.0,13.5
2009-11-27,14.9,18.4,17.5,14.75,10.5
2009-11-28,15.0125,18.4375,17.5,14.8125,12.0
2009-11-29,15.125,18.475,17.5,14.875,12.166666666666668
2009-11-30,15.2375,18.5125,17.5,14.9375,12.333333333333332
2009-12-01,15.35,18.55,17.5,15.0,12.5
2009-12-02,15.15,18.2,18.0,15.0,12.5
2009-12-03,15.15,16.5,18.5,15.5,12.5
2009-12-04,14.95,18.15,18.25,15.0,10.0
2009-12-05,15.0,17.55,18.25,15.0,10.5
2009-12-06,15.1,17.833333333333332,18.33333333333333,15.0,9.5
2009-12-07,15.2,18.116666666666667,18.416666666666668,15.0,8.5
2009-12-08,15.3,18.4,18.5,15.0,7.5
2009-12-09,15.2,18.5,18.5,15.0,6.5
2009-12-10,15.5,16.55,18.25,15.0,7.0
2009-12-11,15.4,16.8,18.5,15.0,7.25
2009-12-12,15.15,17.7,18.0,14.5,7.5
2009-12-13,15.183333333333332,17.633333333333333,17.5,15.0,6.666666666666666
2009-12-14,15.216666666666667,17.566666666666666,17.0,15.5,5.833333333333334
2009-12-15,15.25,17.5,16.5,16.0,5.0
2009-12-16,15.55,18.2,16.833333333333332,15.75,5.666666666666666
2009-12-17,15.3,17.3,17.166666666666668,16.76,6.333333333333334
2009-12-18,15.3,17.65,17.5,15.0,7.0
2009-12-19,15.55,17.0,17.0,17.0,6.5
2009-12-20,15.616666666666667,17.25,17.125,16.666666666666668,6.5
2009-12-21,15.683333333333332,17.5,17.25,16.333333333333332,6.5
2009-12-22,15.75,17.75,17.375,16.0,6.5
2009-12-23,15.0,17.55,17.5,15.25,6.5
2009-12-24,15.5,17.05,17.5,16.25,6.5
2009-12-25,15.541666666666668,16.983333333333334,17.5,15.91,7.5
2009-12-26,15.583333333333332,16.916666666666668,17.5,15.12,7.5
2009-12-27,15.625,16.85,17.5,15.08,6.833333333333334
2009-12-28,15.666666666666668,16.78333333333333,17.5,15.04,6.166666666666666
2009-12-29,15.708333333333332,16.71666666666667,17.5,15.0,5.5
2009-12-30,15.75,16.65,18.0,15.5,5.5
2009-12-31,15.6,17.7,18.5,15.0,6.0
2010-01-01,15.55,17.6,19.5,16.11,6.25
2010-01-02,15.7,17.0,19.0,15.62,6.0625
2010-01-03,15.733333333333333,16.916666666666668,18.5,15.413333333333332,5.875
2010-01-04,15.766666666666667,16.833333333333332,18.0,15.206666666666667,5.6875
2010-01-05,15.8,16.75,17.5,15.0,5.5
2010-01-06,15.6,16.55,17.5,16.0,6.5
2010-01-07,15.65,17.8,18.5,15.0,7.0
2010-01-08,15.55,17.1,18.0,15.0,6.0
2010-01-09,16.0,16.8,17.5,16.0,5.5
2010-01-10,15.933333333333332,16.983333333333334,17.25,16.0,5.875
2010-01-11,15.866666666666667,17.166666666666668,17.0,16.0,6.25
2010-01-12,15.8,17.35,16.75,16.0,6.625
2010-01-13,15.85,17.1,16.5,15.892857142857142,7.0
2010-01-14,15.866666666666667,17.21666666666667,16.25,15.785714285714285,6.5
2010-01-15,15.883333333333333,17.333333333333332,16.5,15.678571428571427,7.0
2010-01-16,15.9,17.45,17.5,15.571428571428573,6.5
2010-01-17,15.933333333333332,17.25,17.5,15.464285714285715,6.666666666666666
2010-01-18,15.966666666666667,17.05,17.5,15.357142857142858,6.833333333333334
2010-01-19,16.0,16.85,17.5,15.25,7.0
2010-01-20,15.8,17.05,18.5,16.0,6.5
2010-01-21,15.95,16.9,17.5,15.0,6.0
2010-01-22,15.65,16.85,17.25,16.0,6.25
2010-01-23,15.55,16.7,17.5,16.0,6.5
2010-01-24,15.38,16.67,17.5,15.8,6.5
2010-01-25,15.21,16.64,17.5,15.6,6.5
2010-01-26,15.04,16.61,17.5,15.4,6.5
2010-01-27,14.87,16.58,18.25,15.2,6.5
2010-01-28,14.7,16.55,16.0,15.0,6.25
2010-01-29,14.3,16.65,17.0,15.0,6.0
2010-01-30,14.65,16.65,16.0,16.0,7.0
2010-01-31,14.516666666666667,16.616666666666667,14.666666666666668,15.833333333333332,7.5
2010-02-01,14.383333333333333,16.583333333333332,13.333333333333332,15.666666666666668,8.0
2010-02-02,14.25,16.55,12.0,15.5,8.5
2010-02-03,14.5,16.6,13.0,15.333333333333332,8.5
2010-02-04,14.65,17.05,11.0,15.166666666666668,9.0
2010-02-05,15.05,16.25,12.5,15.0,10.0
2010-02-06,15.2,16.25,17.0,15.0,7.0
2010-02-07,15.133333333333333,16.583333333333332,16.5,15.166666666666668,6.833333333333334
2010-02-08,15.066666666666668,16.916666666666668,16.0,15.333333333333332,6.666666666666666
2010-02-09,15.0,17.25,15.5,15.5,6.5
2010-02-10,14.4,17.05,15.5,15.0,6.25
2010-02-11,14.55,17.05,15.375,14.25,6.15625
2010-02-12,14.54,17.04,15.25,14.4,6.0625
2010-02-13,14.53,17.03,15.125,14.55,5.96875
2010-02-14,14.52,17.02,15.0,14.7,5.875
2010-02-15,14.51,17.01,14.875,14.85,5.78125
2010-02-16,14.5,17.0,14.75,15.0,5.6875
2010-02-17,14.05,16.7,14.625,14.5,5.59375
2010-02-18,14.4,15.75,14.5,14.5,5.5
2010-02-19,14.05,16.55,15.5,14.4,5.5
2010-02-20,13.75,17.0,15.5,14.3,5.5
2010-02-21,13.616666666666667,16.683333333333334,15.5,14.2,5.5
2010-02-22,13.483333333333333,16.366666666666667,15.5,14.1,5.5
2010-02-23,13.35,16.05,15.5,14.0,5.5
2010-02-24,14.2,15.45,16.5,14.0,5.5
2010-02-25,14.0,16.1,16.0,14.0,5.5
2010-02-26,14.25,15.85,16.0,13.0,5.5
2010-02-27,14.24,15.83,16.5,13.2,6.0
2010-02-28,14.23,15.81,16.5,13.4,5.833333333333334
2010-03-01,14.22,15.79,16.5,13.6,5.666666666666666
2010-03-02,14.21,15.77,16.5,13.8,5.5
2010-03-03,14.2,15.75,17.5,14.0,5.5
2010-03-04,14.75,18.35,16.25,13.35,5.5
2010-03-05,15.0,17.7,11.5,13.33,4.25
2010-03-06,14.3,19.0,12.0,13.31,4.5
2010-03-07,14.533333333333333,18.616666666666667,12.2,13.29,4.75
2010-03-08,14.766666666666667,18.233333333333334,12.4,13.27,5.0
2010-03-09,15.0,17.85,12.6,13.25,5.25
2010-03-10,14.5,18.4,12.8,13.0,5.5
2010-03-11,14.8,17.7,13.0,14.0,5.75
2010-03-12,14.3,18.0,13.2,13.5,6.0
2010-03-13,15.0,17.0,13.4,13.5,6.25
2010-03-14,14.833333333333332,17.333333333333332,13.6,13.5,6.5
2010-03-15,14.666666666666668,17.666666666666668,13.8,13.5,6.75
2010-03-16,14.5,18.0,14.0,13.5,7.0
2010-03-17,14.5,17.2,14.5,13.5,7.0
2010-03-18,14.25,16.55,14.0,13.5,9.5
2010-03-19,15.0,17.5,10.5,13.25,4.0
2010-03-20,14.95,17.05,13.0,13.0,4.0
2010-03-21,14.866666666666667,17.783333333333328,12.5,13.0,3.8571428571428568
2010-03-22,14.783333333333333,18.516666666666666,12.0,13.0,3.7142857142857135
2010-03-23,14.7,19.25,11.5,13.0,3.571428571428571
2010-03-24,14.727272727272727,19.1,11.0,13.0,3.4285714285714284
2010-03-25,14.754545454545456,18.95,10.5,13.0,3.2857142857142856
2010-03-26,14.781818181818185,18.8,10.0,12.5,3.1428571428571432
2010-03-27,14.80909090909091,18.65,9.5,12.0,3.0
2010-03-28,14.836363636363638,18.5,10.166666666666666,12.333333333333332,3.166666666666667
2010-03-29,14.863636363636365,18.35,10.833333333333332,12.666666666666668,3.333333333333333
2010-03-30,14.89090909090909,18.2,11.5,13.0,3.5
2010-03-31,14.918181818181818,18.05,9.75,13.0,4.0
2010-04-01,14.945454545454545,17.9,9.5,13.0,3.5
2010-04-02,14.972727272727273,17.75,9.0,13.0,5.0
2010-04-03,15.0,17.6,9.5,13.0,3.5
2010-04-04,14.75,17.733333333333334,9.666666666666666,12.87,3.833333333333333
2010-04-05,14.5,17.866666666666667,9.833333333333334,12.74,4.166666666666667
2010-04-06,14.25,18.0,10.0,12.61,4.5
2010-04-07,15.0,17.65,10.5,14.0,4.5
2010-04-08,14.8,17.0,11.0,13.5,4.5
2010-04-09,15.1,19.0,10.884615384615383,14.0,4.5
2010-04-10,15.1,16.5,10.769230769230768,14.25,4.5
2010-04-11,15.15,17.166666666666668,10.653846153846157,14.166666666666668,4.5
2010-04-12,15.2,17.833333333333332,10.538461538461537,14.083333333333332,4.5
2010-04-13,15.25,18.5,10.423076923076923,14.0,4.5
2010-04-14,15.0,18.166666666666668,10.307692307692307,13.666666666666668,4.5
2010-04-15,14.75,17.833333333333332,10.192307692307693,13.333333333333332,4.5
2010-04-16,14.5,17.5,10.076923076923077,13.0,4.5
2010-04-17,14.75,17.5,9.961538461538463,12.8,4.5
2010-04-18,14.65,17.25,9.846153846153848,13.133333333333333,4.5
2010-04-19,14.55,17.0,9.730769230769232,13.466666666666667,4.5
2010-04-20,14.45,16.75,9.615384615384617,13.8,4.5
2010-04-21,14.0,16.75,9.5,13.62,4.5
2010-04-22,15.3,17.25,10.5,14.05,4.0
2010-04-23,15.25,16.6,10.5,13.7,4.25
2010-04-24,15.1,16.75,10.5,14.0,3.5
2010-04-25,15.183333333333332,16.6,10.666666666666668,13.816666666666668,4.666666666666667
2010-04-26,15.266666666666667,16.45,10.833333333333332,13.633333333333333,5.833333333333334
2010-04-27,15.35,16.3,11.0,13.45,7.0
2010-04-28,15.25,17.0,11.5,12.1,4.0
2010-04-29,15.3,14.8,8.0,13.75,4.5
2010-04-30,13.5,17.25,8.0,14.0,4.0
2010-05-01,13.9375,17.0875,9.0,13.905,5.5
2010-05-02,14.375,16.925,8.833333333333334,13.81,5.333333333333334
2010-05-03,14.8125,16.7625,8.666666666666666,13.715,5.166666666666666
2010-05-04,15.25,16.6,8.5,13.62,5.0
2010-05-05,15.2,16.3,8.55,13.62,4.8571428571428585
2010-05-06,15.15,16.3,8.6,12.62,4.714285714285714
2010-05-07,14.55,16.0,8.65,15.12,4.571428571428571
2010-05-08,14.65,16.75,8.7,13.5,4.428571428571427
2010-05-09,14.366666666666667,17.083333333333332,8.75,13.75,4.285714285714286
2010-05-10,14.083333333333332,17.416666666666668,8.8,14.0,4.142857142857142
2010-05-11,13.8,17.75,8.85,14.25,4.0
2010-05-12,14.5,15.75,8.9,13.5,3.8571428571428568
2010-05-13,14.75,15.05,8.95,12.0,3.7142857142857135
2010-05-14,15.35,15.65,9.0,12.0,3.571428571428571
2010-05-15,14.85,13.4,8.5,13.5,3.428571428571429
2010-05-16,14.4,13.45,8.0,13.46,3.2857142857142856
2010-05-17,13.95,13.5,7.5,13.42,3.1428571428571432
2010-05-18,13.5,13.55,7.0,13.38,3.0
2010-05-19,14.0,16.3,7.0,13.37,3.0
2010-05-20,14.25,15.8,7.0,12.82,3.0
2010-05-21,14.4,15.0,7.0,13.95,3.0
2010-05-22,14.2,16.8,7.0,13.32,5.0
2010-05-23,14.216666666666667,16.65,7.0,13.57,5.0
2010-05-24,14.233333333333333,16.5,7.0,13.82,5.0
2010-05-25,14.25,16.35,7.0,14.07,5.0
2010-05-26,15.0,16.25,7.0,14.0,5.0
2010-05-27,14.3,15.0,7.0,14.0,5.0
2010-05-28,14.4,15.5,7.5,14.55,4.0
2010-05-29,14.35,17.35,7.0,13.2,5.0
2010-05-30,14.183333333333332,16.75,7.0,13.323333333333332,5.0
2010-05-31,14.016666666666667,16.15,7.0,13.446666666666667,5.0
2010-06-01,13.85,15.55,7.0,13.57,5.0
2010-06-02,15.3,18.15,7.0,13.75,5.0
2010-06-03,15.3,17.233333333333334,7.0,13.87,5.0
2010-06-04,15.3,16.316666666666666,8.4,13.55,4.8
2010-06-05,15.3,15.4,9.8,12.73,4.6
2010-06-06,15.116666666666667,15.45,11.2,13.026666666666667,4.4
2010-06-07,14.933333333333332,15.5,12.6,13.323333333333332,4.2
2010-06-08,14.75,15.55,14.0,13.62,4.0
2010-06-09,14.5,15.45,14.357142857142858,14.2,4.142857142857142
2010-06-10,14.9,15.2,14.714285714285715,13.75,4.285714285714286
2010-06-11,14.75,16.0,15.071428571428573,13.5,4.428571428571429
2010-06-12,14.8,14.25,15.428571428571427,13.16,4.571428571428573
2010-06-13,14.533333333333333,15.833333333333332,15.785714285714285,13.356666666666667,4.714285714285714
2010-06-14,14.266666666666667,17.416666666666668,16.142857142857142,13.553333333333333,4.8571428571428585
2010-06-15,14.0,19.0,16.5,13.75,5.0
2010-06-16,11.95,11.95,16.0,13.62,5.5
2010-06-17,14.1,14.95,17.0,12.5,5.416666666666666
2010-06-18,14.15,16.65,14.95,13.0,5.333333333333334
2010-06-19,13.9,13.75,12.9,14.0,5.25
2010-06-20,13.92,13.85,10.85,14.0,5.25
2010-06-21,13.94,13.95,8.8,14.0,5.25
2010-06-22,13.96,14.05,6.75,14.0,5.25
2010-06-23,13.98,14.15,6.857142857142858,14.0,5.285714285714286
2010-06-24,14.0,14.25,6.9642857142857135,13.75,5.321428571428571
2010-06-25,14.0,14.25,7.071428571428571,13.25,5.357142857142857
2010-06-26,13.5,14.3,7.178571428571429,13.0,5.392857142857144
2010-06-27,13.583333333333332,14.316666666666668,7.2857142857142865,13.0,5.428571428571429
2010-06-28,13.666666666666668,14.333333333333332,7.392857142857142,13.0,5.4642857142857135
2010-06-29,13.75,14.35,7.5,13.0,5.5
2010-06-30,13.75,14.3,7.25,13.0,5.5
2010-07-01,13.65,13.55,7.5,13.0,5.5
2010-07-02,13.55,14.55,7.5,13.75,5.5
2010-07-03,13.5,13.5,7.5,12.25,5.0
2010-07-04,13.583333333333332,13.8,8.083333333333334,12.4375,4.833333333333333
2010-07-05,13.666666666666668,14.1,8.666666666666666,12.625,4.666666666666667
2010-07-06,13.75,14.4,9.25,12.8125,4.5
2010-07-07,14.0,15.25,9.0,13.0,4.916666666666667
2010-07-08,13.5,14.3,9.5,13.0,5.333333333333334
2010-07-09,13.5,14.3,9.0,12.0,5.75
2010-07-10,13.8,13.9,9.25,13.75,5.4375
2010-07-11,13.55,13.5,9.5,13.833333333333332,5.125
2010-07-12,13.3,13.1,9.75,13.916666666666668,4.8125
2010-07-13,13.05,12.7,10.0,14.0,4.5
2010-07-14,13.15,17.35,9.0,13.4,5.0
2010-07-15,13.3,14.85,10.0,13.0,4.5
2010-07-16,14.1,14.35,9.5,13.25,5.0
2010-07-17,13.85,14.1625,11.0,13.0,4.75
2010-07-18,13.816666666666668,13.975,10.333333333333332,13.0,4.583333333333333
2010-07-19,13.783333333333333,13.7875,9.666666666666666,13.0,4.416666666666667
2010-07-20,13.75,13.6,9.0,13.0,4.25
2010-07-21,13.5,13.625,12.0,13.083333333333332,4.5
2010-07-22,13.5,13.65,10.0,13.166666666666668,4.0
2010-07-23,13.5,13.675,9.0,13.25,4.5
2010-07-24,13.5,13.7,9.0,12.75,5.0
2010-07-25,13.616666666666667,13.966666666666667,9.0,12.75,4.666666666666667
2010-07-26,13.733333333333333,14.233333333333333,9.0,12.75,4.333333333333333
2010-07-27,13.85,14.5,9.0,12.75,4.0
2010-07-28,13.5,14.3,9.0,13.31,4.0
2010-07-29,13.5,14.1,9.0,13.0,4.0
2010-07-30,13.85,13.45,9.0,12.7,4.0
2010-07-31,13.891666666666667,13.616666666666667,9.0,13.5,4.0
2010-08-01,13.933333333333332,13.783333333333333,9.333333333333334,13.333333333333332,4.166666666666667
2010-08-02,13.975,13.95,9.666666666666666,13.166666666666668,4.333333333333333
2010-08-03,14.016666666666667,14.116666666666667,10.0,13.0,4.5
2010-08-04,14.058333333333332,14.283333333333333,10.0,13.5,4.5
2010-08-05,14.1,14.45,9.0,13.0,4.5
2010-08-06,13.5,13.9,10.0,13.0,4.5
2010-08-07,13.5,12.65,13.0,13.81,5.25
2010-08-08,13.7,13.333333333333332,12.666666666666668,13.406666666666668,5.0
2010-08-09,13.9,14.016666666666667,12.333333333333332,13.003333333333332,4.75
2010-08-10,14.1,14.7,12.0,12.6,4.5
