date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine
2012-11-10,17.65,18.75,11.0,14.0,15.0,13.5,15.6,11.142857142857142,49.5,9.1,17.6,14.666666666666668,27.0
2012-11-11,17.62,18.655,10.857142857142858,14.1,14.928571428571427,14.875,15.6,11.114285714285712,49.75,9.25,17.65,15.0,27.0
2012-11-12,17.59,18.56,10.714285714285714,14.2,14.857142857142858,16.25,15.6,11.085714285714287,50.0,9.25,17.7,15.0,27.0
2012-11-13,17.56,18.465,10.571428571428571,14.3,14.785714285714285,17.625,15.6,11.057142857142857,50.0,9.5,17.75,16.0,27.0
2012-11-14,17.53,18.37,10.428571428571429,14.4,14.714285714285715,19.0,15.6,11.028571428571427,50.0,9.333333333333334,17.666666666666668,16.0,27.0
2012-11-15,17.5,18.275,10.285714285714286,14.5,14.642857142857142,20.375,15.6,11.0,50.0,9.166666666666666,17.583333333333332,15.0,27.0
2012-11-16,17.47,18.18,10.142857142857142,14.5,14.571428571428573,21.75,15.6,11.0,50.0,9.0,17.5,14.666666666666668,27.0
2012-11-17,17.44,18.085,10.0,14.5,14.5,23.125,15.6,11.4,50.0,9.0,17.0,14.333333333333332,27.0
2012-11-18,17.41,17.99,11.0,14.533333333333333,15.0,24.5,15.6,11.533333333333333,50.5,9.2,17.333333333333332,14.0,27.0
2012-11-19,17.38,17.895,10.0,14.566666666666668,15.0,24.5,15.6,11.666666666666668,50.0,9.0,17.666666666666668,15.0,27.0
2012-11-20,17.35,17.8,11.0,14.6,13.5,24.5,15.6,11.8,50.5,8.0,18.0,15.0,27.0
2012-11-21,17.65,18.2,11.0,14.6,15.0,24.5,15.6,11.8,50.0,8.5,17.9,15.0,27.0
2012-11-22,17.65,18.05,11.0,14.6,15.0,23.666666666666664,15.6,11.8,50.0,8.5,17.8,14.0,27.0
2012-11-23,18.0,18.8,11.0,14.6,15.0,22.833333333333336,15.6,11.5,50.2,8.0,17.7,14.333333333333332,27.0
2012-11-24,17.8,18.0,11.083333333333332,14.6,14.5,22.0,15.6,11.5,50.13333333333333,8.5,17.6,14.666666666666668,27.0
2012-11-25,17.866666666666667,18.3,11.166666666666668,14.6,14.0,15.06,15.6,11.466666666666667,50.06666666666667,8.5,17.6,15.0,27.0
2012-11-26,17.933333333333334,18.6,11.25,14.6,13.5,17.64,15.6,11.433333333333332,50.0,8.0,17.5,15.0,27.0
2012-11-27,18.0,18.9,11.0,14.6,14.5,20.22,15.6,11.4,50.0,9.0,17.5,13.0,27.0
2012-11-28,17.6,18.4,11.0,14.6,14.0,22.8,15.6,11.3,49.8,9.12,17.583333333333332,14.0,27.0
2012-11-29,17.7,19.0,11.0,14.6,14.5,22.6,15.6,11.2,49.6,9.24,17.666666666666668,14.0,27.0
2012-11-30,17.85,17.5,11.0,15.0,14.0,22.4,15.6,11.0,49.4,9.36,17.75,14.0,27.0
2012-12-01,17.7,18.65,11.0,15.0,13.5,22.2,15.6,11.0,49.2,9.48,17.6,14.0,27.0
2012-12-02,17.683333333333334,18.683333333333334,10.666666666666668,15.0,13.333333333333332,22.8,15.6,10.875,49.0,9.6,17.333333333333332,14.0,27.0
2012-12-03,17.666666666666668,18.716666666666672,10.333333333333332,15.0,13.166666666666668,22.366666666666664,15.6,10.75,50.0,10.0,17.066666666666666,14.0,27.0
2012-12-04,17.65,18.75,10.0,15.0,13.0,21.93333333333333,15.6,10.625,49.8,11.0,16.8,14.0,27.0
2012-12-05,17.5,18.35,10.0,15.0,12.916666666666668,21.5,15.6,10.5,49.9,11.0,16.9,14.0,27.0
2012-12-06,16.5,17.25,10.0,15.0,12.833333333333332,12.86,15.6,10.4,50.2,12.0,17.0,14.0,27.0
2012-12-07,16.75,17.75,10.0,15.25,12.75,20.0,15.6,10.0,50.5,12.0,17.1,14.0,27.0
2012-12-08,17.25,17.25,10.0,15.25,12.666666666666668,15.5,15.6,9.5,50.0,12.0,17.2,14.0,27.0
2012-12-09,17.21666666666667,17.5,10.0,15.333333333333332,12.583333333333332,13.18,15.6,9.4,49.5,11.9,17.3,14.0,27.0
2012-12-10,17.183333333333334,17.75,10.0,15.416666666666668,12.5,14.51,15.6,9.3,51.0,12.0,17.4,14.0,27.0
2012-12-11,17.15,18.0,10.0,15.5,13.0,15.84,15.6,9.2,51.25,12.0,17.5,14.0,27.0
2012-12-12,17.35,18.05,10.0,15.5,11.0,17.17,15.6,9.4,52.0,12.0,17.0,14.0,27.0
2012-12-13,17.4,18.066666666666666,10.0,15.5,11.0,18.5,15.6,9.2,52.0,13.0,17.0,14.0,27.0
2012-12-14,17.45,18.08333333333333,10.0,15.5,11.0,13.71,15.6,9.0,52.0,12.0,17.0,14.0,27.0
2012-12-15,17.5,18.1,10.0,15.5,11.0,18.84,15.6,8.5,51.8,12.0,17.0,14.0,27.0
2012-12-16,17.266666666666666,18.166666666666668,9.5,15.5,11.0,19.13,15.6,8.266666666666666,52.0,12.5,17.0,14.0,27.0
2012-12-17,17.03333333333333,18.233333333333334,9.0,15.5,11.0,19.42,15.6,8.033333333333333,52.0,12.5,17.0,14.0,27.0
2012-12-18,16.8,18.3,8.5,15.5,11.0,19.71,15.6,7.8,52.5,12.0,17.0,14.0,28.0
2012-12-19,17.5,18.4,11.0,15.5,11.0,20.0,15.6,7.0,52.8,12.0,17.0,14.0,28.0
2012-12-20,17.5,18.8,10.0,15.5,9.0,19.5,15.6,7.0,52.5,12.25,17.2,14.0,28.0
2012-12-21,17.75,19.0,10.0,15.5,10.0,20.0,15.6,8.0,52.0,12.0,17.2,14.0,28.0
2012-12-22,17.5,18.55,8.5,15.5,10.0,14.94,15.6,8.0,52.5,11.8,17.1,14.0,28.0
2012-12-23,17.2,18.566666666666666,8.5,15.5,8.5,22.0,15.6,8.066666666666666,52.5,11.5,17.133333333333333,14.0,28.0
2012-12-24,16.9,18.58333333333333,10.0,15.5,10.0,21.6,15.6,8.133333333333333,52.5,11.5,17.166666666666668,14.0,28.0
2012-12-25,16.6,18.6,10.0,15.5,10.0,21.2,15.6,8.2,52.8,11.5,17.2,14.0,28.0
2012-12-26,17.6,18.8,10.0,15.5,10.0,20.8,15.6,8.0,53.0,11.5,17.4,14.0,28.0
2012-12-27,17.15,18.75,10.0,15.5,11.0,20.4,15.6,8.0,53.0,12.0,17.4,14.0,28.0
2012-12-28,17.5,18.55,10.375,15.5,11.0,20.0,15.6,8.2,53.0,11.5,17.5,14.0,28.0
2012-12-29,17.55,18.5,10.75,15.5,11.0,20.0,15.6,8.8,53.0,11.0,17.5,14.0,28.0
2012-12-30,17.53333333333333,18.6,11.125,15.48,11.0,17.0,15.6,8.7,53.0,11.25,17.5,14.0,28.0
2012-12-31,17.516666666666666,18.7,11.5,15.46,11.0,17.0,15.6,8.6,53.0,11.233333333333333,17.5,14.0,28.0
2013-01-01,17.5,18.8,11.875,15.44,11.0,17.0,15.6,8.5,53.0,11.216666666666667,17.5,14.0,28.0
2013-01-02,17.5,18.4,12.25,15.42,11.0,17.0,15.6,8.5,53.0,11.2,17.4,14.0,28.0
2013-01-03,17.4,18.5,12.625,15.4,11.0,15.5,15.6,8.4,52.5,11.0,17.5,14.0,28.0
2013-01-04,17.6,18.35,13.0,15.4,11.0,18.5,15.6,8.2,13.5,11.0,17.5,14.0,28.0
2013-01-05,16.9,18.45,13.375,15.4,11.0,24.0,15.6,7.0,33.0,11.0,17.5,14.0,28.0
2013-01-06,17.066666666666666,18.533333333333328,13.75,15.4,11.0,17.5,15.6,7.066666666666666,52.5,11.0,17.53333333333333,14.0,28.0
2013-01-07,17.233333333333334,18.616666666666667,14.125,15.4,11.0,17.833333333333332,15.6,7.133333333333334,52.5,11.0,17.566666666666666,14.0,28.0
2013-01-08,17.4,18.7,14.5,15.4,11.0,18.166666666666668,15.6,7.2,52.8,11.2,17.6,14.0,29.0
2013-01-09,17.15,18.75,14.0,15.4,11.25,18.5,15.6,7.2,52.8,11.4,17.4,14.0,29.0
2013-01-10,17.35,18.45,11.0,15.4,11.0,19.5,15.6,7.0,52.8,11.5,17.4,14.0,29.0
2013-01-11,17.2,17.75,11.0,15.4,11.5,20.0,15.6,6.8,52.9,11.6,17.5,14.0,29.0
2013-01-12,17.5,18.2,11.0,15.5,11.0,20.0,15.6,6.8,52.8,11.7,17.5,14.0,29.0
2013-01-13,17.4,18.35,11.0,15.533333333333333,11.25,18.0,15.6,6.866666666666666,52.8,11.8,17.53333333333333,14.0,29.0
2013-01-14,17.3,18.5,11.0,15.566666666666668,11.25,17.538,15.6,6.933333333333334,53.0,12.0,17.566666666666666,14.0,29.0
2013-01-15,17.2,18.65,11.0,15.6,11.0,17.076,15.6,7.0,53.0,11.5,17.6,14.0,29.0
2013-01-16,17.1,18.8,11.0,15.6,11.25,16.614,15.6,7.0,52.5,11.5,17.7,14.0,29.0
2013-01-17,17.35,18.7,11.0,15.6,11.0,16.152,15.6,6.8,53.0,11.48,17.75,14.0,29.0
2013-01-18,17.3,18.4,11.0,15.6,11.0,15.69,15.6,6.5,52.8,11.46,17.8,14.333333333333332,29.0
2013-01-19,17.3,18.95,11.0,15.6,11.5,15.228,15.6,6.5,53.0,11.44,17.75,14.666666666666668,29.0
2013-01-20,17.366666666666667,18.966666666666672,11.0,15.575,11.25,14.765999999999998,17.233333333333334,6.5,53.0,11.42,17.75,15.0,29.0
2013-01-21,17.433333333333334,18.983333333333334,11.25,15.55,11.25,14.304,18.866666666666667,6.5,53.0,11.4,17.75,15.0,29.0
2013-01-22,17.5,19.0,14.0,15.525,11.25,13.842,20.5,6.5,53.0,12.6,17.75,15.0,29.0
2013-01-23,17.5,18.7,13.5,15.5,11.25,13.38,20.5,6.5,53.0,11.4,17.8,14.0,29.0
2013-01-24,17.5,19.0,12.5,15.5,11.25,17.5,20.5,6.5,53.0,11.5,17.75,14.0,29.0
2013-01-25,17.63,18.82,13.333333333333332,15.5,11.25,13.8,21.0,6.4,52.975,11.75,17.78,14.0,29.0
2013-01-26,17.76,18.64,14.166666666666668,15.5,11.25,15.35,21.5,6.2,52.95,12.0,17.81,14.0,29.0
2013-01-27,17.89,18.46,15.0,15.5,11.25,16.9,22.0,6.066666666666666,52.925,12.25,17.84,14.0,29.0
2013-01-28,18.02,18.28,15.833333333333332,15.5,11.25,18.45,22.5,5.933333333333334,52.9,12.5,17.87,14.0,29.0
2013-01-29,18.15,18.1,16.666666666666664,15.5,11.25,20.0,23.0,5.8,52.8,12.5,17.9,15.0,29.0
2013-01-30,17.75,18.6,17.5,15.5,11.25,19.0,23.0,5.8,53.0,12.5,18.0,15.0,29.0
2013-01-31,17.65,18.8,18.33333333333333,15.7,11.25,18.0,21.0,5.8,53.2,12.6,18.0,15.0,29.0
2013-02-01,17.5,19.15,19.166666666666664,15.7,11.25,18.5,21.0,5.8,53.4,12.7,18.0,14.666666666666668,29.0
2013-02-02,17.5,19.0,20.0,15.7,11.25,20.0,21.0,5.7,53.6,12.8,18.0,14.333333333333332,29.0
2013-02-03,17.583333333333332,18.85,22.5,15.7,11.25,18.0,21.0,5.666666666666666,53.8,12.9,18.0,14.0,29.0
2013-02-04,17.666666666666668,18.7,22.5,15.7,11.25,17.166666666666668,21.0,5.633333333333334,54.0,13.0,18.0,14.0,29.0
2013-02-05,17.75,18.55,17.5,15.7,9.0,16.333333333333332,21.0,5.6,54.5,13.0,18.0,15.0,30.0
2013-02-06,17.25,18.3,17.5,15.7,8.5,15.5,21.0,5.6,54.5,14.1,18.2,14.0,30.0
2013-02-07,17.6,18.55,20.0,15.7,9.0,16.333333333333332,21.0,5.6,54.5,16.0,18.2,14.0,30.0
2013-02-08,17.45,18.55,25.0,15.7,9.0,17.166666666666668,21.0,5.6,55.0,18.0,18.2,14.0,30.0
2013-02-09,17.5,18.75,22.5,15.7,8.5,18.0,21.0,5.6,55.0,18.0,18.1,14.0,30.0
2013-02-10,17.566666666666666,18.85,17.5,15.7,8.5,17.25,21.0,5.566666666666666,55.0,20.0,18.066666666666666,14.0,30.0
2013-02-11,17.633333333333333,18.95,22.5,15.7,7.0,16.5,21.0,5.533333333333334,55.0,18.0,18.033333333333328,14.0,30.0
2013-02-12,17.7,19.05,17.5,15.7,7.0,15.75,21.0,5.5,55.0,18.0,18.0,14.0,30.0
2013-02-13,17.55,18.65,17.5,15.7,7.0,15.0,21.0,5.5,56.0,17.5,18.25,14.0,30.0
2013-02-14,17.65,20.05,17.5,15.7,8.0,22.17,21.0,5.4,56.5,17.8,18.2,14.0,30.0
2013-02-15,17.65,19.35,14.0,15.7,7.5,12.5,21.0,5.5,56.0,16.0,18.2,14.0,30.0
2013-02-16,17.3,18.0,14.5,15.6,7.0,18.5,21.0,5.6,56.0,16.0,18.2,14.0,30.0
2013-02-17,17.4,18.33333333333333,13.5,15.633333333333333,7.5,14.5,20.166666666666668,5.666666666666666,56.0,16.0,18.216666666666672,14.0,30.0
2013-02-18,17.5,18.666666666666668,14.0,15.666666666666668,7.5,16.333333333333332,19.33333333333333,5.7333333333333325,56.0,16.0,18.233333333333334,14.0,30.0
2013-02-19,17.6,19.0,13.0,15.7,7.0,18.166666666666668,18.5,5.8,56.5,15.75,18.25,14.0,30.0
2013-02-20,17.25,18.5,11.0,16.0,8.0,20.0,18.83333333333333,5.9,56.5,16.0,18.3,14.0,30.0
2013-02-21,17.75,18.5,11.0,16.0,7.5,14.0,19.166666666666668,6.0,56.25,15.75,18.25,14.0,30.0
2013-02-22,17.5,18.8,11.0,16.0,8.0,18.5,19.5,5.8,56.0,15.25,18.25,14.0,30.0
2013-02-23,17.75,19.0,11.0,16.0,7.9,18.5,19.5,5.8,56.0,15.2,18.25,14.0,30.0
2013-02-24,17.833333333333332,18.933333333333334,11.0,15.9,7.8,15.0,19.5,5.6,56.5,14.0,18.266666666666666,14.0,30.0
2013-02-25,17.916666666666668,18.866666666666667,11.0,15.8,7.7,15.0,19.5,5.4,56.5,13.0,18.283333333333328,14.0,30.0
2013-02-26,18.0,18.8,11.0,15.7,7.6,15.0,19.5,5.2,56.5,13.0,18.3,15.0,30.0
2013-02-27,18.2,19.25,11.0,15.7,7.5,15.0,19.5,5.2,56.0,13.25,18.2,14.0,30.0
2013-02-28,18.05,19.1,11.0,15.7,7.5,20.0,19.5,5.4,56.16666666666667,13.333333333333332,18.25,14.0,30.0
2013-03-01,18.25,19.4,11.0,15.7,7.5,17.0,20.0,5.4,56.33333333333333,13.416666666666668,18.0,14.0,30.0
2013-03-02,17.75,19.7,9.0,15.7,7.5,18.0,20.0,5.3,56.5,13.5,18.1,14.0,30.0
2013-03-03,17.65,19.0,9.0,15.7,7.5,15.0,20.0,5.233333333333333,56.0,13.0,18.1,14.0,30.0
2013-03-04,17.55,18.3,8.0,15.7,6.5,15.833333333333332,20.0,5.166666666666666,56.0,13.0,18.1,14.0,30.0
2013-03-05,17.45,17.6,9.0,15.7,7.0,16.666666666666668,20.0,5.1,56.0,13.0,18.1,15.0,30.0
2013-03-06,17.6,18.65,9.0,15.7,7.5,17.5,20.0,4.8,56.5,13.0,18.2,15.0,30.0
2013-03-07,17.65,19.05,8.0,15.7,6.5,24.7,20.0,5.0,57.0,13.0,18.2,15.0,30.0
2013-03-08,17.65,18.65,8.0,15.7,7.0,21.5,20.0,5.0,57.0,13.0,18.2,14.666666666666668,30.0
2013-03-09,17.75,18.6,8.0,15.7,7.5,22.0,20.0,4.0,57.5,13.0,18.15,14.333333333333332,30.0
2013-03-10,17.75,18.75,8.0,15.7,6.0,20.0,20.0,3.966666666666667,57.75,12.9,18.183333333333334,14.0,30.0
2013-03-11,17.75,18.9,8.0,15.7,7.0,24.153333333333336,20.0,3.933333333333333,58.0,12.75,18.216666666666672,14.0,30.0
2013-03-12,17.75,19.05,8.0,15.7,6.0,28.306666666666665,20.0,3.9,58.0,12.8,18.25,15.0,30.0
2013-03-13,17.7,19.35,8.0,15.7,7.0,32.46,20.0,4.6,59.0,13.0,18.25,15.0,30.5
2013-03-14,17.75,19.75,7.5,14.7,6.5,23.0,20.0,4.8,60.0,13.0,18.35,15.0,30.5
2013-03-15,18.05,19.75,9.0,14.7,7.5,16.0,23.4,4.9,60.0,12.5,18.3,15.0,30.5
2013-03-16,17.4,20.05,9.0,14.7,7.0,21.0,26.8,5.0,60.25,12.0,18.5,15.0,30.5
2013-03-17,17.516666666666666,19.85,8.0,14.66,7.0,15.5,30.2,5.0,60.5,12.0,18.466666666666672,15.0,30.5
2013-03-18,17.633333333333333,19.65,8.0,14.62,7.0,17.0,33.6,5.0,60.5,12.0,18.433333333333334,15.0,30.5
2013-03-19,17.75,19.45,9.0,14.58,7.5,18.5,37.0,5.0,60.0,12.0,18.4,15.0,30.5
2013-03-20,17.65,18.7,9.0,14.54,7.5,20.0,20.0,5.0,60.25,12.25,18.5,15.0,30.5
2013-03-21,17.5,19.5,9.0,14.5,7.5,20.0,20.0,5.0,60.0,12.0,18.5,15.0,30.5
2013-03-22,17.9,22.25,9.0,14.5,8.0,20.0,20.0,5.1,59.75,11.85,18.75,15.0,30.5
2013-03-23,18.5,21.25,8.0,14.5,7.5,20.0,20.0,5.1,59.75,12.0,18.5,15.0,30.5
2013-03-24,18.5,21.18823529411765,8.0,14.5,7.96875,15.5,20.0,5.133333333333334,60.0,12.0,18.466666666666672,15.0,30.5
2013-03-25,18.5,21.126470588235293,8.0,14.5,8.4375,17.0,20.0,5.166666666666666,60.0,12.0,18.433333333333334,15.0,30.5
2013-03-26,18.5,21.064705882352946,8.0,14.5,8.90625,18.5,20.0,5.2,60.0,11.9,18.4,15.0,30.5
2013-03-27,18.5,21.00294117647059,8.0,14.5,9.375,20.0,20.0,5.1,59.75,11.866666666666667,18.433333333333334,15.0,30.5
2013-03-28,18.5,20.94117647058824,8.0,14.5,9.84375,23.0,20.0,5.1,59.5,11.833333333333332,18.466666666666672,15.0,30.5
2013-03-29,18.5,20.87941176470588,8.0,14.4,10.3125,18.0,20.2,5.22,59.25,11.8,18.5,15.0,30.5
2013-03-30,18.5,20.81764705882353,8.0,14.3,10.78125,20.0,20.4,5.34,59.0,11.75,18.5,15.0,30.5
2013-03-31,18.5,20.75588235294117,8.0,14.2,11.25,22.5,20.6,5.46,59.33333333333333,11.833333333333332,18.58333333333333,15.0,30.5
2013-04-01,18.5,20.694117647058825,8.0,14.1,11.25,20.33333333333333,20.8,5.58,59.66666666666667,11.916666666666668,18.666666666666668,15.0,30.5
2013-04-02,18.5,20.63235294117647,8.0,14.0,11.25,18.166666666666668,21.0,5.7,60.0,12.0,18.75,15.0,30.5
2013-04-03,18.75,20.57058823529412,8.0,14.0,11.25,16.0,21.0,5.7,60.0,12.5,19.0,15.0,30.5
2013-04-04,18.05,20.508823529411767,8.0,14.0,11.5,15.5,21.0,5.7,60.0,12.5,19.0,15.0,30.5
2013-04-05,18.65,20.447058823529414,7.5,14.0,11.25,25.0,20.0,5.8,60.0,13.0,18.8,15.0,30.666666666666664
2013-04-06,18.8,20.38529411764706,7.0,14.0,10.25,20.0,20.0,5.8,60.0,13.0,18.8,15.0,30.833333333333336
2013-04-07,18.766666666666666,20.323529411764707,7.5,14.0,10.25,20.0,20.0,5.866666666666666,61.0,13.0,18.783333333333328,15.0,31.0
2013-04-08,18.733333333333334,20.261764705882356,7.0,14.0,11.25,18.666666666666668,20.0,5.933333333333334,61.0,13.0,18.766666666666666,15.0,31.0
2013-04-09,18.7,20.2,7.0,14.0,10.0,17.333333333333332,20.0,6.0,61.25,12.75,18.75,15.0,31.0
2013-04-10,18.1,20.0,6.5,14.0,10.25,16.0,20.0,6.1,61.0,13.0,18.75,15.0,31.0
2013-04-11,18.25,21.05,7.0,14.0,13.0,17.5,20.0,6.1,61.5,13.0,18.75,15.0,31.0
2013-04-12,18.9,21.045833333333334,8.0,13.933333333333332,11.25,15.5,20.0,6.216666666666666,61.0,13.0,18.5,15.0,31.0
2013-04-13,18.25,21.041666666666664,6.5,13.866666666666667,11.25,14.5,20.0,6.333333333333334,62.0,13.0,18.5,15.0,31.0
2013-04-14,18.33333333333333,21.0375,7.0,13.8,11.5,13.8,20.0,6.45,62.0,13.5,18.6,15.0,31.0
2013-04-15,18.416666666666668,21.03333333333333,7.0,13.733333333333333,11.25,14.7,20.0,6.566666666666666,62.0,13.0,18.7,15.0,31.0
2013-04-16,18.5,21.029166666666665,8.0,13.666666666666668,11.25,15.6,20.0,6.683333333333334,61.5,12.8,18.8,15.0,31.0
2013-04-17,18.55,21.025,6.5,13.6,11.25,16.5,20.0,6.8,61.5,12.0,18.8,15.0,31.0
2013-04-18,18.75,21.020833333333336,7.0,13.6,10.25,16.2,20.0,6.8,62.0,12.0,18.85,15.0,31.0
2013-04-19,18.74,21.016666666666666,7.0,13.6,10.0,15.9,20.0,6.8,61.75,11.6,18.8,14.666666666666668,31.0
2013-04-20,18.73,21.0125,7.0,13.6,10.25,15.6,20.0,6.8,61.75,11.6,18.8,14.333333333333332,31.0
2013-04-21,18.72,21.008333333333336,7.0,13.666666666666668,10.25,15.3,20.0,6.866666666666666,62.0,11.5,18.866666666666667,14.0,31.0
2013-04-22,18.71,21.004166666666666,7.0,13.733333333333333,10.25,15.0,20.0,6.933333333333334,62.0,11.0,18.933333333333334,14.0,31.0
2013-04-23,18.7,21.0,7.0,13.8,10.25,14.7,20.0,7.0,63.0,11.5,19.0,14.0,31.0
2013-04-24,18.65,20.833333333333336,7.0,13.8,10.25,14.4,20.0,7.0,65.0,11.0,19.0,15.0,31.0
2013-04-25,18.8,20.666666666666664,7.0,13.8,10.25,14.1,20.0,7.5,65.0,11.0,19.1,14.0,31.0
2013-04-26,18.95,20.5,7.0,13.8,10.25,13.8,20.0,8.4,65.0,11.0,19.1,14.0,31.0
2013-04-27,19.1,20.33333333333333,7.0,13.8,10.25,13.5,19.0,8.3,65.0,12.0,19.0,14.0,31.0
2013-04-28,18.466666666666672,20.166666666666668,8.0,13.933333333333332,11.25,15.0,19.0,8.266666666666666,65.0,12.0,19.04,14.0,31.0
2013-04-29,17.833333333333332,20.0,8.0,14.066666666666668,11.5,14.833333333333332,19.0,8.233333333333334,65.25,12.0,19.08,14.0,31.0
2013-04-30,17.2,19.83333333333333,7.0,14.2,11.25,14.666666666666668,19.0,8.2,65.16666666666667,11.666666666666668,19.12,14.0,31.0
2013-05-01,17.0,19.666666666666668,7.0,14.2,11.25,14.5,19.0,8.133333333333333,65.08333333333333,11.333333333333332,19.16,15.0,31.0
2013-05-02,18.65,19.5,7.0,14.2,12.0,16.0,19.0,8.066666666666666,65.0,11.0,19.2,15.0,31.0
2013-05-03,19.05,23.65,7.0,14.2,11.5,15.5,19.0,8.0,65.0,11.0,19.1,15.0,31.0
2013-05-04,19.7,18.65,7.0,14.2,11.5,16.0,19.0,8.0,65.0,11.0,19.0,15.0,31.0
2013-05-05,19.83333333333333,19.166666666666668,7.125,14.2,11.5,22.5,19.0,8.0,65.0,12.0,19.08333333333333,15.0,31.0
2013-05-06,19.966666666666672,19.683333333333334,7.25,14.2,11.5,20.166666666666668,19.0,8.0,65.0,12.0,19.166666666666668,15.0,31.0
2013-05-07,20.1,20.2,7.375,14.2,11.5,17.833333333333332,19.0,8.0,64.5,11.75,19.25,15.0,31.0
2013-05-08,18.8,20.25,7.5,14.2,11.5,15.5,19.0,8.0,64.75,11.0,19.2,15.0,31.0
2013-05-09,19.5,20.75,7.0,14.233333333333333,13.5,15.5,19.0,7.966666666666666,64.9,10.75,19.0,15.0,31.0
2013-05-10,18.75,20.5,7.0,14.266666666666667,14.0,15.0,19.0,7.933333333333334,64.75,10.75,19.2,15.0,31.0
2013-05-11,19.05,21.7,7.0,14.3,14.0,15.0,19.0,7.9,65.0,11.0,19.0,15.0,31.0
2013-05-12,18.883333333333333,21.15,7.0,14.366666666666667,14.0,15.0,19.0,7.933333333333334,64.5,11.0,19.08333333333333,15.0,31.0
2013-05-13,18.716666666666672,20.6,7.0,14.433333333333332,14.0,14.833333333333332,19.0,7.966666666666666,65.0,11.0,19.166666666666668,15.0,31.0
2013-05-14,18.55,20.05,7.0,14.5,14.0,14.666666666666668,19.0,8.0,65.0,10.0,19.25,15.0,31.0
2013-05-15,18.6,20.1,7.0,14.5,13.5,14.5,19.0,8.0,65.0,8.0,19.25,15.0,31.0
2013-05-16,19.15,20.5,6.928571428571429,14.5,13.571428571428573,15.5,19.0,8.0,65.0,8.5,19.25,15.0,31.0
2013-05-17,19.45,19.35,6.857142857142858,14.5,13.642857142857142,15.0,19.0,7.8,64.75,8.35,19.25,15.0,31.0
2013-05-18,19.5,19.5,6.7857142857142865,14.5,13.714285714285715,15.1,19.0,7.8,64.83333333333333,8.4,19.25,15.0,31.0
2013-05-19,19.516666666666666,19.625,6.7142857142857135,14.5,13.785714285714285,15.2,19.0,7.8,64.91666666666667,8.45,19.25,15.0,31.0
2013-05-20,19.533333333333328,19.75,6.642857142857142,14.5,13.857142857142858,15.3,19.0,7.8,65.0,8.5,19.25,15.0,31.0
2013-05-21,19.55,19.875,6.571428571428571,14.5,13.928571428571427,15.4,19.0,7.8,64.75,8.5,19.25,15.0,29.0
2013-05-22,19.25,20.0,6.5,14.5,14.0,15.5,19.0,7.8,65.0,8.75,19.25,15.0,29.0
2013-05-23,19.133333333333333,20.125,6.5,14.5,14.0,15.5,19.0,7.8,70.0,8.0,19.25,15.0,29.0
2013-05-24,19.016666666666666,20.25,6.5,14.5,14.0,16.0,19.0,7.72,65.0,8.0,19.25,15.0,29.0
2013-05-25,18.9,20.375,6.5,14.5,14.0,15.75,19.0,7.64,65.0,8.0,19.25,15.0,29.0
2013-05-26,18.783333333333328,20.5,6.5,14.5,14.0,15.5,19.0,7.56,65.0,8.0,19.25,15.0,29.0
2013-05-27,18.666666666666668,20.625,6.5,14.5,14.0,15.25,19.0,7.48,65.0,8.0,19.25,15.0,29.0
2013-05-28,18.55,20.75,6.5,14.5,14.0,15.0,19.0,7.4,65.0,8.0,19.25,15.0,29.0
2013-05-29,18.75,20.0,6.5,14.5,14.0,17.5,19.0,7.4,65.0,8.0,19.25,15.0,29.0
2013-05-30,20.5,21.0,6.5,14.5,14.0,16.0,19.0,7.4,65.0,8.0,19.25,15.0,29.0
2013-05-31,18.8,21.675,6.5,14.5,14.0,20.0,19.0,7.6,66.66666666666667,8.333333333333334,19.25,15.0,29.0
2013-06-01,18.75,22.35,6.5,14.5,14.0,16.5,19.0,7.6,68.33333333333333,8.666666666666666,19.25,15.0,29.0
2013-06-02,18.8,23.025,7.0,14.54,14.0,15.0,19.0,7.533333333333334,70.0,9.0,19.266666666666666,15.0,29.0
2013-06-03,18.85,23.7,9.0,14.58,15.0,15.0,19.0,7.466666666666666,70.0,9.0,19.283333333333328,15.0,29.0
2013-06-04,18.9,24.375,7.0,14.62,14.0,15.0,19.0,7.4,72.0,9.0,19.3,15.0,29.0
2013-06-05,19.05,25.05,11.5,14.66,14.0,15.0,19.0,7.4,71.5,8.9,19.3,15.0,29.0
2013-06-06,18.75,20.45,6.5,14.7,14.0,15.5,19.0,7.4,72.0,8.8,19.3,15.0,29.0
2013-06-07,18.25,18.85,12.5,14.7,14.0,15.5,19.0,7.4,72.0,8.75,19.3,15.0,29.0
2013-06-08,18.75,18.9875,12.5,14.8,14.0,15.5,19.0,7.4,72.0,8.8,19.3,15.0,29.0
2013-06-09,18.79,19.125,12.5,14.866666666666667,13.5,15.5,19.0,7.4,72.0,8.8,19.366666666666667,15.0,29.0
2013-06-10,18.83,19.2625,12.5,14.933333333333332,12.5,15.833333333333332,19.0,7.4,72.0,8.75,19.433333333333334,15.0,29.0
