date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti
2007-03-02,9.0,11.0,9.5,11.0,4.0,13.0,11.22,4.2
2007-03-03,9.25,10.4,9.2,11.0,3.5,13.5,11.29,4.26
2007-03-04,9.05,10.55,10.0,11.0,4.0,14.61,11.36,4.32
2007-03-05,8.85,10.7,9.5,11.0,4.0,12.5,11.43,4.38
2007-03-06,8.65,10.85,9.5,11.0,4.0,13.18,11.5,4.44
2007-03-07,8.75,10.6,9.65,11.0,3.8,12.0,11.5,4.5
2007-03-08,9.0,10.9,10.1,10.8,3.85,13.5,11.5,4.5
2007-03-09,9.5,10.6,10.8,10.8,3.64,16.41,11.5,4.5
2007-03-10,9.25,10.3,10.92,10.818181818181818,4.0,14.44,11.5,4.50909090909091
2007-03-11,9.25,10.4,11.0,10.836363636363638,3.9,15.32,11.5,4.5181818181818185
2007-03-12,9.25,10.5,10.72,10.854545454545457,3.8,14.79,11.5,4.5272727272727264
2007-03-13,9.25,10.6,10.5,10.872727272727273,3.92,14.5,11.5,4.536363636363637
2007-03-14,9.75,11.25,10.5,10.89090909090909,3.78,13.093333333333332,11.5,4.545454545454546
2007-03-15,9.25,11.0,10.5,10.90909090909091,3.64,11.686666666666667,11.5,4.554545454545455
2007-03-16,9.5,11.25,10.5,10.927272727272728,3.5,10.28,11.5,4.563636363636364
2007-03-17,9.75,11.5,10.370588235294116,10.945454545454542,3.5294117647058822,10.398260869565217,11.5,4.572727272727271
2007-03-18,9.583333333333334,11.416666666666668,10.241176470588234,10.963636363636363,3.5588235294117645,10.516521739130434,11.5,4.581818181818182
2007-03-19,9.416666666666666,11.333333333333332,10.11176470588235,10.981818181818182,3.5882352941176467,10.634782608695652,11.5,4.590909090909091
2007-03-20,9.25,11.25,9.98235294117647,11.0,3.6176470588235294,10.75304347826087,11.5,4.6
2007-03-21,9.75,11.5,9.852941176470589,11.0,3.647058823529412,10.871304347826088,11.5,4.633333333333333
2007-03-22,9.75,12.0,9.723529411764707,11.0,3.6764705882352944,10.989565217391307,11.5,4.666666666666667
2007-03-23,9.75,11.75,9.594117647058825,11.0,3.705882352941176,11.107826086956523,11.541666666666668,4.7
2007-03-24,9.5,12.0,9.46470588235294,11.0,3.7352941176470575,11.22608695652174,11.583333333333332,4.725
2007-03-25,9.568181818181818,12.022727272727273,9.33529411764706,11.0,3.7647058823529416,11.344347826086958,11.625,4.75
2007-03-26,9.636363636363637,12.045454545454545,9.205882352941178,11.0,3.794117647058824,11.462608695652175,11.666666666666668,4.775
2007-03-27,9.704545454545457,12.068181818181818,9.076470588235292,11.0,3.8235294117647056,11.580869565217393,11.708333333333332,4.8
2007-03-28,9.772727272727273,12.09090909090909,8.947058823529412,10.8,3.852941176470588,11.69913043478261,11.75,4.9
2007-03-29,9.840909090909092,12.113636363636365,8.81764705882353,10.8,3.882352941176471,11.817391304347826,13.4,5.0
2007-03-30,9.909090909090908,12.136363636363635,8.688235294117646,10.8,3.911764705882353,11.935652173913045,13.4,5.4
2007-03-31,9.977272727272727,12.15909090909091,8.558823529411764,10.75,3.941176470588236,12.05391304347826,13.4,5.45
2007-04-01,10.045454545454543,12.181818181818182,8.429411764705883,10.7,3.9705882352941178,12.172173913043478,13.4,5.5
2007-04-02,10.113636363636363,12.204545454545455,8.3,10.65,4.0,12.290434782608695,13.4,5.55
2007-04-03,10.181818181818182,12.227272727272727,8.0,10.6,4.2,12.408695652173913,13.4,5.6
2007-04-04,10.25,12.25,7.98,10.6,4.16,12.52695652173913,13.4,5.7
2007-04-05,9.75,12.0,7.96,10.566666666666668,4.12,12.645217391304348,13.4,5.683333333333334
2007-04-06,9.65,11.85,7.94,10.533333333333333,4.08,12.763478260869565,13.414285714285713,5.666666666666666
2007-04-07,9.55,11.7,7.92,10.5,4.04,12.881739130434784,13.428571428571427,5.65
2007-04-08,9.45,11.55,7.9,10.466666666666667,4.0,13.0,13.442857142857143,5.633333333333334
2007-04-09,9.35,11.4,8.0,10.433333333333332,4.2,14.5,13.457142857142856,5.616666666666666
2007-04-10,9.25,11.25,8.0,10.4,4.0,16.2,13.471428571428573,5.6
2007-04-11,9.0,11.25,7.7,10.4,4.5,13.71,13.485714285714288,5.6
2007-04-12,9.0,11.0,7.0,10.4,5.0,15.87,13.5,5.6
2007-04-13,9.25,11.0,8.0,10.2,4.5,13.0,13.5,5.6
2007-04-14,9.25,11.125,7.916666666666666,10.2,4.333333333333333,12.466666666666667,13.5,5.6
2007-04-15,9.25,11.25,7.833333333333334,10.2,4.166666666666667,11.933333333333332,13.5,5.7666666666666675
2007-04-16,9.25,11.375,7.75,10.2,4.0,11.4,13.5,5.933333333333334
2007-04-17,9.25,11.5,7.4,10.2,5.0,14.5,13.5,6.1
2007-04-18,9.0,11.5,7.3,10.0,4.6,13.3,13.5,6.2
2007-04-19,9.0,11.25,7.2,10.0,4.0,15.0,13.5,6.2
2007-04-20,9.0,11.25,7.2,10.0,5.17,12.0,13.5,6.1
2007-04-21,9.0,10.5,6.8,10.0,5.12,15.5,13.5,6.2
2007-04-22,9.0,10.75,7.0,10.066666666666666,5.3,13.5,13.5,6.2
2007-04-23,9.0,11.0,7.3,10.133333333333333,4.5,17.5,13.5,6.2
2007-04-24,9.0,11.25,6.5,10.2,4.55,15.3,13.5,6.2
2007-04-25,9.25,11.0,6.5,10.0,5.2,14.716666666666667,13.5,6.0
2007-04-26,8.85,11.05,7.0,10.0,4.5,14.133333333333333,13.5,6.0
2007-04-27,8.75,10.5,6.25,9.8,4.0,13.55,11.7,6.0
2007-04-28,8.7,10.45,7.4,9.8,4.0,13.0,11.7,6.2
2007-04-29,8.716666666666667,10.383333333333333,7.0,9.8,5.0,16.33,11.7,6.2
2007-04-30,8.733333333333334,10.316666666666668,7.0,9.8,4.916666666666667,15.806666666666667,11.7,6.2
2007-05-01,8.75,10.25,7.0,9.8,4.833333333333333,15.283333333333333,11.7,6.2
2007-05-02,8.65,10.5,7.0,9.8,4.75,14.76,11.7,6.25
2007-05-03,8.75,10.1,7.25,9.75,5.0,15.0,11.7,6.2
2007-05-04,8.8,10.35,7.0,9.8,6.1,17.65,11.7,6.2
2007-05-05,8.75,10.5,6.4,9.8,5.0,16.0,11.7,6.225
2007-05-06,8.75,10.5,6.0,9.8,5.0,13.1,11.7,6.25
2007-05-07,8.75,10.5,6.0,9.8,5.9,15.0,11.7,6.275
2007-05-08,8.75,10.5,5.76,9.8,5.0,14.58,11.7,6.3
2007-05-09,8.65,10.5,6.0,9.85,5.0,14.0,11.7,6.4
2007-05-10,8.6,10.15,6.3,10.0,5.5,13.47,11.7,6.3
2007-05-11,8.6,9.8,5.53,10.0,5.5,15.0,11.7,6.2
2007-05-12,8.65,10.25,5.5,10.0,5.5,14.0,11.8375,6.4
2007-05-13,8.566666666666666,9.933333333333334,5.0,10.0,5.5,17.0,11.975,6.4
2007-05-14,8.483333333333334,9.616666666666667,4.9,10.0,5.25,16.0,12.1125,6.4
2007-05-15,8.4,9.3,5.4,10.0,5.5,13.58,12.25,6.4
2007-05-16,8.55,9.9,4.8,9.8,6.0,16.8,12.25,6.3
2007-05-17,8.55,10.2,5.0,9.8,6.0,17.0,12.25,6.2
2007-05-18,8.4,9.9,4.3,9.75,5.6,16.125,12.25,6.2
2007-05-19,8.5,9.8,3.5,9.75,5.566666666666666,15.25,12.25,6.3
2007-05-20,8.483333333333334,9.833333333333334,5.0,9.8,5.533333333333334,14.375,12.25,6.2
2007-05-21,8.466666666666667,9.866666666666667,4.84,9.8,5.5,13.5,12.25,6.3
2007-05-22,8.45,9.9,4.726666666666667,9.7,5.666666666666666,12.333333333333332,12.25,6.3
2007-05-23,8.5,9.75,4.613333333333333,9.6,5.833333333333334,11.166666666666668,12.25,6.2
2007-05-24,8.4,9.5,4.5,9.7,6.0,10.0,12.25,6.25
2007-05-25,8.25,9.3,4.5,9.7,6.25,13.5,12.04,6.3
2007-05-26,8.25,9.5,5.0,9.7,6.0,14.6,11.83,6.3
2007-05-27,8.333333333333334,9.416666666666666,5.0,9.6,5.5,16.32,11.62,6.4
2007-05-28,8.416666666666666,9.333333333333334,5.5,9.6,5.5,13.0,11.41,6.3
2007-05-29,8.5,9.25,5.0,9.6,4.333333333333333,14.33,11.2,6.3
2007-05-30,8.4,9.5,5.193333333333333,9.8,3.166666666666666,11.0,11.2,6.3
2007-05-31,8.7,9.15,5.386666666666668,9.8,2.0,12.833333333333332,11.2,6.4
2007-06-01,8.5,9.1,5.58,9.8,4.0,14.666666666666668,11.2,6.4
2007-06-02,8.65,9.25,5.5,9.75,6.0,16.5,11.2,6.3
2007-06-03,8.6,9.25,6.0,9.8,5.75,14.0,11.2,6.3
2007-06-04,8.55,9.25,5.5,9.7,6.15,14.0,11.2,6.4
2007-06-05,8.5,9.25,5.75,9.7,5.0,14.5,11.2,6.4
2007-06-06,8.7,9.0,6.0,9.6,6.0,13.5,11.2,6.4
2007-06-07,8.65,9.4,5.4,9.6,6.0,14.0,11.2,6.45
2007-06-08,8.5,9.0,5.4,9.6,6.0,12.0,11.2,6.5
2007-06-09,8.6,8.7,6.5,9.6,6.0,13.5,11.2,6.55
2007-06-10,8.6,8.8,6.0,9.6,6.0,11.0,11.2,6.6
2007-06-11,8.6,8.9,6.0,9.5,6.0,11.5,11.2,6.7
2007-06-12,8.6,9.0,6.0,9.5,6.0,11.0,11.2,6.7
2007-06-13,8.9,9.25,6.2,9.7,6.0,11.5,11.2,6.7
2007-06-14,9.0,9.15,6.8,9.7,6.1,10.0,11.2,6.6
2007-06-15,8.85,9.1,6.533333333333334,9.7,6.066666666666666,10.0,11.2,6.7
2007-06-16,9.0,9.2,6.2666666666666675,9.7,6.033333333333334,10.0,11.2,6.7
2007-06-17,8.95,9.216666666666667,6.0,9.75,6.0,10.0,11.2,6.6
2007-06-18,8.9,9.233333333333334,6.0,9.7,6.0,11.0,11.2,6.7
2007-06-19,8.85,9.25,6.0,9.8,6.0,10.0,11.2,6.8
2007-06-20,9.0,9.75,6.8,9.8,6.0,14.5,11.2,6.75
2007-06-21,8.9,9.4,6.9,9.8,6.2,11.65,11.2,6.8
2007-06-22,9.15,9.5,7.5,9.85,6.25,12.0,11.2,6.8
2007-06-23,8.65,9.35,7.4,9.8375,5.8260000000000005,12.4,11.2,6.8
2007-06-24,8.74,9.34,7.5,9.825,5.402,11.0,11.2,6.8
2007-06-25,8.83,9.33,10.5,9.8125,4.978,11.16,11.2,6.8
2007-06-26,8.92,9.32,10.0,9.8,4.5539999999999985,11.45,11.2,6.8
2007-06-27,9.01,9.31,10.0,9.75,4.13,12.37,11.2,7.0
2007-06-28,9.1,9.3,7.5,9.7,6.5,13.0,11.65,7.0
2007-06-29,9.3,9.95,6.5,9.7,6.5,12.48,11.65,7.0
2007-06-30,9.25,9.75,7.166666666666666,9.7,6.666666666666666,12.186666666666667,11.65,7.0
2007-07-01,9.33,9.77,7.833333333333334,9.7,6.833333333333334,11.893333333333333,11.65,7.0
2007-07-02,9.41,9.79,8.5,9.7,7.0,11.6,11.65,7.0
2007-07-03,9.49,9.81,8.5,9.7,7.5,11.6,11.65,7.0
2007-07-04,9.57,9.83,9.5,9.75,6.4,12.5,11.65,7.0
2007-07-05,9.65,9.85,9.0,9.7,6.5,12.0,11.65,7.0
2007-07-06,9.75,10.1,8.0,9.8,6.5,12.84,11.65,7.1
2007-07-07,9.75,9.8,8.6,9.85,7.0,12.0,11.65,7.15
2007-07-08,9.75,9.966666666666667,10.0,9.9,7.0,11.7,11.65,7.2
2007-07-09,9.75,10.133333333333333,10.62,9.95,6.6,11.0,11.65,7.25
2007-07-10,9.75,10.3,10.0,10.0,6.3,11.0,11.65,7.3
2007-07-11,9.8,10.25,10.0,10.2,6.5,11.0,11.65,7.2
2007-07-12,10.1,10.2,9.7,10.3,6.6,10.0,11.65,7.3
2007-07-13,9.9,10.25,8.0,10.4,6.6,10.0,11.65,7.3
2007-07-14,9.95,10.3,10.0,10.366666666666667,6.3,10.0,11.65,7.283333333333334
2007-07-15,9.883333333333333,10.166666666666666,9.0,10.333333333333332,6.5,12.62,11.65,7.2666666666666675
2007-07-16,9.816666666666666,10.033333333333333,9.0,10.3,6.566666666666666,12.246666666666668,11.65,7.25
2007-07-17,9.75,9.9,9.0,10.3,6.633333333333334,11.873333333333333,11.65,7.25
2007-07-18,9.6,9.9,9.0,10.3,6.7,11.5,11.65,7.2
2007-07-19,9.6,9.8,8.99,10.3,6.666666666666666,11.87,11.65,7.2
2007-07-20,9.65,9.9,9.0,10.3,6.633333333333334,10.5,11.65,7.1
2007-07-21,9.75,10.1,7.6,10.3,6.6,11.0,11.65,7.2
2007-07-22,9.7,10.016666666666666,7.5,10.333333333333332,6.5,11.1,11.65,7.2
2007-07-23,9.65,9.933333333333334,7.0,10.366666666666667,7.0,10.0,11.65,7.2
2007-07-24,9.6,9.85,9.0,10.4,8.0,11.0,11.65,7.2
2007-07-25,9.7,9.9,9.0,10.5,6.5,10.35,11.65,7.1
2007-07-26,9.75,10.0,8.5,10.5,6.23,11.0,11.65,7.1
2007-07-27,9.6,9.85,9.0,10.5,7.0,10.5,11.65,7.3
2007-07-28,9.7,9.75,9.5,10.7,6.65,12.25,11.65,7.1
2007-07-29,9.7,9.733333333333334,9.0,10.733333333333333,6.5,10.09,11.65,7.066666666666666
2007-07-30,9.7,9.716666666666667,9.0,10.766666666666667,6.0,12.0,11.65,7.033333333333334
2007-07-31,9.7,9.7,9.0,10.8,6.283333333333334,11.822,11.65,7.0
2007-08-01,9.65,9.7,9.0,11.0,6.566666666666666,11.644,11.65,7.0
2007-08-02,9.65,9.65,9.0,11.0,6.85,11.466,11.65,7.0
2007-08-03,9.5,9.6,9.0,11.0,6.5,11.288,11.65,7.0
2007-08-04,9.5,9.5,9.7,11.0,6.5,11.11,11.65,7.0
2007-08-05,9.48,9.54,9.0,11.0,6.5,11.11,11.65,7.0
2007-08-06,9.46,9.58,8.0,11.0,6.5,12.0,11.65,7.0
2007-08-07,9.44,9.62,9.0,11.0,6.5,11.5,11.65,7.0
2007-08-08,9.42,9.66,8.5,10.966666666666667,6.5,10.5,11.65,7.0166666666666675
2007-08-09,9.4,9.7,9.0,10.933333333333332,6.5,11.7,11.65,7.033333333333334
2007-08-10,9.6,9.6,8.5,10.9,6.4,12.0,11.65,7.05
2007-08-11,9.6,9.5,8.5,10.925,6.4,12.0,11.8125,7.0375
2007-08-12,9.6,9.633333333333333,8.5,10.95,6.25,12.5,11.975,7.025
2007-08-13,9.6,9.766666666666666,9.0,10.975,6.75,13.0,12.1375,7.0125
2007-08-14,9.6,9.9,9.87,11.0,6.5,13.55,12.3,7.0
2007-08-15,9.683333333333334,9.9,10.0,11.066666666666668,6.5,10.0,12.3,7.0
2007-08-16,9.766666666666666,9.9,10.333333333333332,11.133333333333333,6.5,10.666666666666668,12.3,7.0
2007-08-17,9.85,9.9,10.666666666666668,11.2,6.5,11.333333333333332,12.3,7.0
2007-08-18,9.7,9.75,11.0,11.25,6.5,12.0,12.3,7.0
2007-08-19,9.716666666666667,9.8,12.0,11.233333333333333,6.5,10.0,12.3,7.033333333333334
2007-08-20,9.733333333333334,9.85,11.53,11.216666666666667,6.45,12.0,12.3,7.066666666666666
2007-08-21,9.75,9.9,11.75,11.2,6.45,10.0,12.3,7.1
2007-08-22,9.75,9.65,15.0,11.2,6.5,11.0,12.3,7.1
2007-08-23,9.7,9.6,15.0,11.2,6.7,10.0,12.3,7.0
2007-08-24,9.7,9.5,15.5,11.2,6.0,10.3,12.3,7.0
2007-08-25,9.65,9.6,16.0,11.15,6.7,10.0,12.3,7.025
2007-08-26,9.66,9.6,15.0,11.1,6.5,11.0,12.3,7.05
2007-08-27,9.67,9.6,15.5,11.05,6.0,11.0,12.3,7.075
2007-08-28,9.68,9.6,15.5,11.0,6.5,10.0,12.3,7.1
2007-08-29,9.69,9.6,14.5,11.0,6.7,10.6,12.3,7.0
2007-08-30,9.7,9.6,13.75,11.2,8.66,10.0,12.3,7.0
2007-08-31,9.5,9.65,13.166666666666668,11.2,7.873333333333334,10.0,12.3,7.0
2007-09-01,9.65,9.75,12.583333333333332,11.208333333333332,7.086666666666666,10.0,12.3,7.0166666666666675
2007-09-02,9.655,9.76,12.0,11.216666666666667,6.3,10.0,12.3,7.033333333333334
2007-09-03,9.66,9.77,11.85,11.225,6.5,11.0,12.3,7.05
2007-09-04,9.665,9.78,12.3,11.233333333333333,6.7,11.0,12.3,7.066666666666666
2007-09-05,9.67,9.79,15.0,11.241666666666667,6.0,10.0,12.3,7.083333333333334
2007-09-06,9.675,9.8,16.7,11.25,6.6,7.75,12.3,7.1
2007-09-07,9.68,9.81,15.3,12.25,6.25,7.6,12.3,7.0
2007-09-08,9.685,9.82,16.0,12.0125,6.5,10.8,12.3,7.0
2007-09-09,9.69,9.83,15.0,11.775,6.5,11.25,12.3,7.0
2007-09-10,9.695,9.84,14.5,11.5375,6.7,10.0,12.3,7.0
2007-09-11,9.7,9.85,13.0,11.3,6.5,11.2,12.3,7.0
2007-09-12,9.8,9.9,14.0,11.15,6.67,11.16,12.3,7.0
2007-09-13,9.85,10.1,15.0,11.0,6.5,11.0,12.3,7.1
2007-09-14,9.75,10.1,13.0,11.0,6.6,10.0,12.3,7.0
2007-09-15,9.7625,10.0,13.3125,10.954545454545457,6.533333333333334,10.4875,12.3,7.009090909090909
2007-09-16,9.775,9.9,13.625,10.90909090909091,6.466666666666666,10.975,12.3,7.0181818181818185
2007-09-17,9.7875,9.8,13.9375,10.863636363636363,6.4,11.4625,12.3,7.027272727272727
2007-09-18,9.8,9.7,14.25,10.818181818181818,6.6,11.95,12.3,7.036363636363636
2007-09-19,9.65,9.6,15.0,10.772727272727273,6.5,11.3,12.3,7.045454545454545
2007-09-20,9.75,9.75,16.0,10.727272727272727,6.2,11.0,12.3,7.054545454545455
2007-09-21,9.45,9.6,16.5,10.681818181818182,6.16,10.9,12.3,7.063636363636364
2007-09-22,9.75,9.6,16.6,10.636363636363637,6.12,10.8,12.3,7.072727272727272
2007-09-23,9.75,9.6,16.066666666666666,10.59090909090909,6.08,10.7,12.3,7.081818181818181
2007-09-24,9.75,9.6,15.533333333333333,10.545454545454543,6.04,10.6,12.3,7.090909090909091
2007-09-25,9.75,9.6,15.0,10.5,6.0,10.5,12.3,7.1
2007-09-26,9.75,9.6,15.5,10.6,6.5,13.14,12.3,7.0
2007-09-27,9.75,9.6,16.5,10.6,6.45,11.16,12.3,7.0
2007-09-28,9.8,9.6,17.0,10.6,6.4,10.85,12.3,7.0
2007-09-29,9.816666666666666,9.733333333333334,16.0,10.616666666666667,6.5,11.0,12.3,7.0
2007-09-30,9.833333333333334,9.866666666666667,17.0,10.633333333333333,6.3,10.5,12.3,7.0
2007-10-01,9.85,10.0,17.456,10.65,6.42,11.06,12.3,7.0
2007-10-02,9.866666666666667,10.133333333333333,17.912,10.666666666666668,6.54,11.62,12.3,7.0
2007-10-03,9.883333333333333,10.266666666666667,18.368,10.683333333333332,6.66,12.18,12.3,7.0
2007-10-04,9.9,10.4,18.824,10.7,6.78,12.74,12.3,7.0
2007-10-05,10.1,10.5,19.28,10.7,6.9,13.3,12.3,7.1
2007-10-06,10.25,10.5,18.3,10.707142857142856,6.5,10.0,12.3,7.071428571428571
2007-10-07,10.2,10.466666666666667,18.5,10.714285714285714,6.5,10.0,12.7,7.042857142857144
2007-10-08,10.15,10.433333333333332,17.7,10.721428571428572,7.0,12.4,13.1,7.014285714285713
2007-10-09,10.1,10.4,16.0,10.72857142857143,7.0,11.5,13.5,6.985714285714287
2007-10-10,10.25,10.5,17.0,10.735714285714286,6.5,12.0,13.5,6.957142857142856
2007-10-11,10.15,10.5,17.0,10.742857142857142,7.0,12.32,13.5,6.928571428571429
2007-10-12,10.21,10.53,17.0,10.75,7.0,13.0,13.5,6.9
2007-10-13,10.27,10.56,17.0,10.7375,7.0,13.0,13.5,6.875
2007-10-14,10.33,10.59,16.5,10.725,7.0,13.4,13.5,6.85
2007-10-15,10.39,10.62,17.0,10.7125,6.6,16.0,13.5,6.825
2007-10-16,10.45,10.65,17.0,10.7,6.5,14.5,13.5,6.8
2007-10-17,10.9,11.1,16.5,10.8,6.5,14.5,13.5,6.85
2007-10-18,10.85,11.25,16.0,10.8,7.0,12.0,13.5,6.857142857142858
2007-10-19,10.75,11.35,14.5,10.8,7.0,12.5,13.5,6.864285714285715
2007-10-20,11.0,11.35,15.68,10.8,7.0,12.5,13.5,6.871428571428571
2007-10-21,10.833333333333332,11.35,14.5,10.8,7.0,15.37,13.5,6.878571428571429
2007-10-22,10.666666666666668,11.35,16.0,10.8,6.5,13.0,13.5,6.885714285714285
2007-10-23,10.5,11.35,15.5,10.8,6.5,12.0,13.5,6.892857142857142
2007-10-24,11.1,11.35,16.13,10.8,6.5,13.0,13.5,6.9
2007-10-25,11.1,11.2,16.0,10.794444444444444,6.0,12.0,15.4,6.911111111111111
2007-10-26,11.15,11.3,16.0,10.788888888888891,6.5,12.3,13.5,6.9222222222222225
2007-10-27,10.75,11.15,16.6,10.783333333333333,6.3,13.0,12.8,6.933333333333334
2007-10-28,10.7,11.183333333333332,16.5,10.777777777777779,6.9,14.0,12.8,6.9444444444444455
2007-10-29,10.65,11.216666666666667,16.0,10.772222222222224,6.5,14.0,12.8,6.955555555555557
2007-10-30,10.6,11.25,14.55,10.766666666666667,6.0,12.06,12.8,6.966666666666666
2007-10-31,10.65,11.216666666666667,12.8,10.761111111111115,5.64,12.0,12.8,6.977777777777778
2007-11-01,10.7,11.183333333333332,12.5,10.755555555555556,5.5,11.0,12.8,6.988888888888888
2007-11-02,10.75,11.15,12.26,10.75,6.0,12.4,12.8,7.0
2007-11-03,10.8,11.1,12.0,10.770833333333332,5.75,12.0,12.8,7.008333333333334
2007-11-04,10.783333333333333,11.233333333333333,12.4,10.791666666666668,5.5,12.166666666666668,12.8,7.0166666666666675
2007-11-05,10.766666666666667,11.366666666666667,11.933333333333332,10.8125,5.25,12.333333333333332,12.8,7.025
2007-11-06,10.75,11.5,11.466666666666667,10.833333333333332,5.0,12.5,12.8,7.033333333333334
2007-11-07,10.85,11.2,11.0,10.854166666666668,5.3,11.5,12.8,7.041666666666666
2007-11-08,10.866666666666667,11.233333333333333,11.0,10.875,5.5,11.0,12.8,7.05
2007-11-09,10.883333333333333,11.266666666666667,10.96,10.895833333333332,5.5,11.55,12.8,7.058333333333334
2007-11-10,10.9,11.3,10.92,10.916666666666668,5.5,12.1,12.8,7.066666666666666
2007-11-11,10.916666666666668,11.333333333333332,10.88,10.9375,5.5,12.65,12.8,7.075
2007-11-12,10.933333333333332,11.366666666666667,10.84,10.958333333333332,5.5,13.2,12.8,7.083333333333334
2007-11-13,10.95,11.4,10.8,10.979166666666668,5.5,13.75,12.8,7.091666666666666
2007-11-14,10.966666666666667,11.433333333333332,10.5,11.0,5.5,16.38,12.8,7.1
2007-11-15,10.983333333333333,11.466666666666667,11.0,11.0,5.35,12.65,12.8,7.1
2007-11-16,11.0,11.5,12.0,11.0,5.4,14.0,12.8,7.1
2007-11-17,10.8,11.25,10.12,10.95,5.4,11.6,12.8,7.125
2007-11-18,10.75,11.233333333333333,11.0,10.9,4.75,13.0,12.8,7.15
2007-11-19,10.7,11.216666666666667,10.0,10.85,4.5,14.35,12.8,7.175
2007-11-20,10.65,11.2,9.0,10.8,4.7,14.6,12.8,7.2
2007-11-21,10.65,11.25,9.0,10.8,4.0,13.0,12.8,7.2
2007-11-22,10.5,11.2,9.0,10.8,5.0,12.3,12.8,7.2
2007-11-23,10.5,11.2,9.0,10.8,5.0,12.0,12.8,7.2
2007-11-24,10.5,11.25,8.0,10.8,5.0,13.0,12.8,7.2714285714285705
2007-11-25,10.5,11.266666666666667,7.75,10.8,4.5,13.433333333333332,12.8,7.3428571428571425
2007-11-26,10.5,11.283333333333333,7.5,10.8,4.8,13.866666666666667,12.8,7.414285714285715
2007-11-27,10.5,11.3,7.25,10.8,5.0,14.3,12.8,7.485714285714287
2007-11-28,10.35,11.05,7.0,10.8,5.0,13.0,12.8,7.557142857142857
2007-11-29,10.4,11.0,7.25,10.8,5.0,11.0,12.8,7.628571428571429
2007-11-30,10.25,10.75,7.4,10.8,4.5,12.33,12.8,7.7
2007-12-01,10.2,10.6,7.0,10.775,5.0,11.0,12.8,7.675
2007-12-02,10.233333333333334,10.566666666666668,7.4,10.75,5.0,12.0,12.8,7.65
2007-12-03,10.266666666666667,10.533333333333333,7.0,10.725,4.6,10.76,12.8,7.625
2007-12-04,10.3,10.5,7.0,10.7,4.5,12.5,12.8,7.6
2007-12-05,10.25,10.75,6.5,10.7,4.3,10.0,12.8,7.6
2007-12-06,10.25,10.85,6.5,10.75,4.5,11.0,12.8,7.6
2007-12-07,10.25,11.05,7.0,10.75,4.0,10.0,12.8,7.3
2007-12-08,10.4,11.2,7.0,10.74,4.25,10.5,12.8,7.18
2007-12-09,10.44,11.29,7.0,10.73,3.6,10.5,12.8,7.06
2007-12-10,10.48,11.38,6.5,10.72,4.1,12.0,12.8,6.94
2007-12-11,10.52,11.47,6.0,10.71,4.0,10.5,12.8,6.82
2007-12-12,10.56,11.56,6.5,10.7,4.0,11.1,12.8,6.7
2007-12-13,10.6,11.65,6.7,10.705,3.7,10.32,12.8,6.665
2007-12-14,10.5,11.5,6.75,10.71,4.0,9.94,12.8,6.63
2007-12-15,10.5,11.5,6.43,10.715,4.0,10.46,12.8,6.595
2007-12-16,10.433333333333332,11.466666666666667,6.5,10.72,4.15,10.98,12.8,6.56
2007-12-17,10.366666666666667,11.433333333333332,6.15,10.725,4.11,11.5,12.8,6.525
2007-12-18,10.3,11.4,6.0,10.73,4.0,11.0,12.8,6.49
2007-12-19,10.35,11.25,5.5,10.735,3.7,11.33,12.8,6.455
2007-12-20,10.3,11.2,6.35,10.74,3.0,11.2,12.8,6.42
2007-12-21,10.335714285714287,11.207142857142856,6.28,10.745,3.9,11.0,12.8,6.385
2007-12-22,10.371428571428572,11.214285714285712,6.21,10.75,3.5,11.31,12.8,6.35
2007-12-23,10.407142857142857,11.221428571428573,6.14,10.755,3.5,14.76,12.8,6.315
2007-12-24,10.442857142857145,11.22857142857143,6.07,10.76,3.5,13.0,12.8,6.28
2007-12-25,10.47857142857143,11.235714285714288,6.0,10.765,3.5,11.0,12.8,6.245
2007-12-26,10.514285714285714,11.242857142857142,6.0,10.77,3.3,12.5,12.8,6.21
2007-12-27,10.55,11.25,6.0,10.775,3.0,10.0,12.8,6.175
2007-12-28,10.45,11.1,6.0,10.78,3.0,12.86,12.8,6.14
2007-12-29,10.75,11.25,5.5,10.785,3.0,12.67,12.8,6.105
2007-12-30,10.733333333333333,11.25,5.87,10.79,3.0,10.0,12.8,6.07
2007-12-31,10.716666666666667,11.25,5.5,10.795,3.0,12.0,12.8,6.035
2008-01-01,10.7,11.25,5.533333333333334,10.8,3.0,12.086666666666668,12.8,6.0
2008-01-02,10.75,11.25,5.566666666666666,10.8,3.0,12.173333333333332,12.8,5.833333333333334
2008-01-03,10.8,11.3,5.6,10.8,3.0,12.26,12.8,5.666666666666666
2008-01-04,10.8,11.3,5.5,10.8,3.0,13.5,12.8,5.5
2008-01-05,10.75,11.2,5.35,10.8125,3.3,13.21,12.8,5.575
2008-01-06,10.65,11.216666666666667,5.0,10.825,3.0,11.6,12.8,5.65
2008-01-07,10.55,11.233333333333333,4.7,10.8375,3.0,12.5,12.8,5.725
2008-01-08,10.45,11.25,4.75,10.85,4.0,11.61,12.8,5.8
2008-01-09,10.5,11.2,4.6,10.85,4.0,12.5,12.8,5.7
2008-01-10,10.6,11.35,4.5,10.85,3.5,12.0,12.8,5.5
