date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other
2013-02-09,17.0,18.75,20.0,16.33,5.0,13.5,21.0,7.283333333333332,55.0,18.0,18.1,14.0,30.0,70.0,8.5,24.5,24.0,17.0,12.0,60.0
2013-02-10,17.03333333333333,18.85,20.0,16.28,5.0,13.6,21.0,7.2,55.0,20.0,18.066666666666666,14.0,30.0,70.0,9.0,24.5,24.0,17.03333333333333,21.0,50.0
2013-02-11,17.066666666666666,18.95,20.0,16.23,5.0,13.6,21.0,7.116666666666666,55.0,18.0,18.033333333333328,14.0,30.0,70.0,9.5,24.5,24.0,17.066666666666666,21.0,80.0
2013-02-12,17.1,19.05,18.0,16.18,6.0,13.5,21.0,7.033333333333332,55.0,18.0,18.0,14.0,30.0,70.0,10.0,24.0,24.0,17.1,21.0,80.0
2013-02-13,17.0,18.65,20.0,16.64,5.0,13.5,21.0,6.95,56.0,17.5,18.25,14.0,30.0,70.0,10.0,24.0,24.0,17.0,21.0,50.0
2013-02-14,17.0,20.05,19.33333333333333,16.65,5.0,13.5,21.0,6.866666666666666,56.5,17.8,18.2,14.0,30.0,45.0,10.0,25.0,24.0,17.0,22.0,57.5
2013-02-15,17.0,19.35,18.666666666666668,15.96,5.0,13.75,21.0,6.783333333333332,56.0,16.0,18.2,14.0,30.0,70.0,10.0,25.0,25.0,17.0,21.0,65.0
2013-02-16,17.2,18.0,18.0,16.16,5.0,13.75,21.0,6.7,56.0,16.0,18.2,14.0,30.0,70.0,10.0,25.0,25.0,17.2,21.0,72.5
2013-02-17,17.16,18.33333333333333,16.0,16.205,5.0,13.8,20.166666666666668,6.616666666666666,56.0,16.0,18.216666666666672,14.0,30.0,70.0,10.0,25.0,25.0,17.16,22.0,80.0
2013-02-18,17.12,18.666666666666668,15.0,16.25,5.0,13.8,19.33333333333333,6.533333333333332,56.0,16.0,18.233333333333334,14.0,30.0,70.0,10.0,25.0,25.0,17.12,22.0,50.0
2013-02-19,17.08,19.0,15.0,16.295,5.0,13.75,18.5,6.45,56.5,15.75,18.25,14.0,30.0,70.0,10.0,25.0,25.0,17.08,21.0,50.0
2013-02-20,17.04,18.5,16.0,16.34,5.0,13.75,18.83333333333333,6.366666666666666,56.5,16.0,18.3,14.0,30.0,75.0,10.0,24.0,25.0,17.04,21.0,50.0
2013-02-21,17.0,18.5,16.0,16.27,5.0,13.65,19.166666666666668,6.283333333333332,56.25,15.75,18.25,14.0,30.0,70.0,10.0,24.166666666666664,25.0,17.0,21.0,70.0
2013-02-22,17.15,18.8,16.0,16.3,5.0,13.65,19.5,6.2,56.0,15.25,18.25,14.0,30.0,75.0,10.0,24.333333333333336,25.0,17.15,21.0,80.0
2013-02-23,17.4,19.0,16.0,16.2,5.0,13.65,19.5,6.116666666666666,56.0,15.2,18.25,14.0,30.0,75.0,10.0,24.5,25.0,17.4,21.0,80.0
2013-02-24,17.233333333333334,18.933333333333334,16.0,16.07,6.0,13.6,19.5,6.033333333333332,56.5,14.0,18.266666666666666,14.0,30.0,75.0,10.0,24.5,25.0,17.233333333333334,22.0,80.0
2013-02-25,17.066666666666666,18.866666666666667,18.0,15.94,6.0,13.6,19.5,5.95,56.5,13.0,18.283333333333328,14.0,30.0,75.0,10.0,24.5,25.0,17.066666666666666,21.0,50.0
2013-02-26,16.9,18.8,14.25,15.81,5.0,13.65,19.5,5.866666666666666,56.5,13.0,18.3,15.0,30.0,75.0,10.0,25.0,25.0,16.9,21.0,65.0
2013-02-27,16.85,19.25,16.0,15.09,6.0,13.75,19.5,5.783333333333332,56.0,13.25,18.2,14.0,30.0,75.0,10.0,25.0,25.5,16.85,22.0,80.0
2013-02-28,17.0,19.1,16.0,15.58,5.0,13.7,19.5,5.7,56.16666666666667,13.333333333333332,18.25,14.0,30.0,75.0,10.0,25.0,25.5,17.0,22.0,80.0
2013-03-01,16.2,19.4,15.333333333333332,15.61,5.0,13.75,20.0,5.616666666666666,56.33333333333333,13.416666666666668,18.0,14.0,30.0,75.0,10.0,25.0,25.5,16.2,22.0,76.66666666666667
2013-03-02,15.25,19.7,14.666666666666668,15.24,5.0,13.65,20.0,5.533333333333332,56.5,13.5,18.1,14.0,30.0,75.0,9.0,25.0,25.5,16.3,22.0,73.33333333333333
2013-03-03,15.333333333333332,19.0,14.0,14.866666666666667,5.0,13.6,20.0,5.45,56.0,13.0,18.1,14.0,30.0,75.0,9.333333333333334,24.833333333333336,25.5,16.416666666666668,22.0,70.0
2013-03-04,15.416666666666668,18.3,13.0,14.493333333333332,5.0,13.7,20.0,5.366666666666666,56.0,13.0,18.1,14.0,30.0,75.0,9.666666666666666,24.666666666666664,25.5,16.53333333333333,22.0,80.0
2013-03-05,15.5,17.6,12.0,14.12,5.0,13.75,20.0,5.283333333333332,56.0,13.0,18.1,15.0,30.0,75.0,10.0,24.5,25.5,16.65,22.0,80.0
2013-03-06,15.5,18.65,13.0,14.63,5.0,13.8,20.0,5.2,56.5,13.0,18.2,15.0,30.0,75.0,10.0,25.0,25.5,16.75,22.0,100.0
2013-03-07,16.5,19.05,12.0,14.99,5.0,13.8,20.0,5.3,57.0,13.0,18.2,15.0,30.0,75.0,10.0,25.0,25.5,17.4,22.0,50.0
2013-03-08,16.4,18.65,12.0,14.82,5.0,13.75,20.0,5.3,57.0,13.0,18.2,14.666666666666668,30.0,75.0,9.0,25.0,25.5,18.75,22.0,50.0
2013-03-09,16.25,18.6,12.0,15.17,5.0,13.7,20.0,4.7,57.5,13.0,18.15,14.333333333333332,30.0,75.0,9.25,25.0,25.5,17.2,22.0,75.0
2013-03-10,16.0,18.75,12.0,15.1025,5.0,13.7,20.0,4.6,57.75,12.9,18.183333333333334,14.0,30.0,75.0,9.5,25.0,25.5,17.21666666666667,22.0,100.0
2013-03-11,15.75,18.9,12.0,15.035,5.0,13.8,20.0,4.4,58.0,12.75,18.216666666666672,14.0,30.0,75.0,9.75,24.0,25.5,17.233333333333334,22.0,80.0
2013-03-12,15.5,19.05,12.0,14.9675,5.0,13.8,20.0,4.5,58.0,12.8,18.25,15.0,30.0,75.0,10.0,24.5,25.5,17.25,22.0,70.0
2013-03-13,16.5,19.35,12.0,14.9,5.0,13.8,20.0,4.7,59.0,13.0,18.25,15.0,30.5,75.0,10.0,24.5,25.5,17.5,22.0,80.0
2013-03-14,16.5,19.75,11.0,14.7,5.0,13.85,20.0,4.6,60.0,13.0,18.35,15.0,30.5,80.0,10.0,25.0,25.5,18.5,22.0,100.0
2013-03-15,16.5,19.75,10.0,15.15,4.5,13.75,23.4,4.7,60.0,12.5,18.3,15.0,30.5,75.0,10.0,25.5,25.5,18.0,22.0,40.0
2013-03-16,15.6,20.05,9.0,14.99,5.0,13.75,26.8,5.0,60.25,12.0,18.5,15.0,30.5,75.0,10.0,25.0,25.5,18.0,22.0,60.0
2013-03-17,15.816666666666668,19.85,8.0,14.886666666666667,4.0,13.6,30.2,5.2,60.5,12.0,18.466666666666672,15.0,30.5,76.66666666666667,10.0,25.0,25.5,17.833333333333332,22.0,50.0
2013-03-18,16.03333333333333,19.65,8.0,14.783333333333333,4.0,13.75,33.6,5.4,60.5,12.0,18.433333333333334,15.0,30.5,78.33333333333333,10.0,25.0,25.5,17.666666666666668,22.0,50.0
2013-03-19,16.25,19.45,8.0,14.68,4.0,13.65,37.0,5.2,60.0,12.0,18.4,15.0,30.5,80.0,10.0,24.833333333333336,25.5,17.5,22.0,80.0
2013-03-20,15.75,18.7,11.0,14.785,2.0,13.8,20.0,5.1,60.25,12.25,18.5,15.0,30.5,80.0,10.0,24.666666666666664,25.5,18.75,22.0,60.0
2013-03-21,16.0,19.5,10.0,14.89,2.0,13.85,20.0,5.2,60.0,12.0,18.5,15.0,30.5,75.0,10.0,24.5,25.5,18.0,22.0,60.0
2013-03-22,16.35,22.25,12.0,14.995,2.0,13.7,20.0,5.4,59.75,11.85,18.75,15.0,30.5,75.0,10.0,25.0,25.5,17.85,22.0,40.0
2013-03-23,16.25,21.25,10.0,15.1,2.0,13.75,20.0,5.5,59.75,12.0,18.5,15.0,30.5,80.0,16.0,24.5,25.5,17.75,22.0,60.0
2013-03-24,16.125,21.18823529411765,9.0,15.022857142857141,2.0,13.8,20.0,5.4,60.0,12.0,18.466666666666672,15.0,30.5,80.0,15.461538461538463,24.5,25.5,17.75,22.0,60.0
2013-03-25,16.0,21.126470588235293,10.0,14.945714285714288,2.0,13.8,20.0,5.4,60.0,12.0,18.433333333333334,15.0,30.5,80.0,14.923076923076925,24.0,25.5,17.75,22.0,70.0
2013-03-26,15.875,21.064705882352946,8.0,14.868571428571427,2.0,13.85,20.0,5.3,60.0,11.9,18.4,15.0,30.5,80.0,14.384615384615385,24.5,25.5,17.75,22.0,60.0
2013-03-27,15.75,21.00294117647059,8.0,14.791428571428574,2.0,13.866666666666667,20.0,5.433333333333334,59.75,11.866666666666667,18.433333333333334,15.0,30.5,80.0,13.846153846153845,24.5,25.5,17.75,22.0,53.33333333333333
2013-03-28,15.625,20.94117647058824,8.0,14.714285714285715,2.0,13.883333333333333,20.0,5.566666666666666,59.5,11.833333333333332,18.466666666666672,15.0,30.5,80.0,13.307692307692307,24.5,25.5,17.75,22.0,46.66666666666667
2013-03-29,15.5,20.87941176470588,8.0,14.637142857142855,2.0,13.9,20.2,5.7,59.25,11.8,18.5,15.0,30.5,79.28571428571428,12.769230769230768,24.5,25.5,17.75,22.0,40.0
2013-03-30,15.5,20.81764705882353,12.15,14.56,2.0,13.8,20.4,5.7,59.0,11.75,18.5,15.0,30.5,78.57142857142857,12.230769230769232,24.5,25.5,17.25,22.0,40.0
2013-03-31,15.5,20.75588235294117,8.0,14.586363636363638,2.0,13.85,20.6,5.7,59.33333333333333,11.833333333333332,18.58333333333333,15.0,30.5,77.85714285714283,11.692307692307693,24.5,25.5,17.166666666666668,22.0,45.0
2013-04-01,15.5,20.694117647058825,8.333333333333334,14.612727272727273,2.1666666666666665,13.85,20.8,5.8,59.66666666666667,11.916666666666668,18.666666666666668,15.0,30.5,77.14285714285717,11.153846153846152,24.5,25.0,17.083333333333332,22.0,50.0
2013-04-02,15.5,20.63235294117647,8.666666666666666,14.63909090909091,2.333333333333333,13.85,21.0,6.0,60.0,12.0,18.75,15.0,30.5,76.42857142857143,10.615384615384617,24.0,25.166666666666664,17.0,22.0,55.0
2013-04-03,15.25,20.57058823529412,9.0,14.665454545454544,2.5,13.9,21.0,6.1,60.0,12.5,19.0,15.0,30.5,75.71428571428572,10.076923076923077,24.333333333333336,25.333333333333336,16.5,22.0,60.0
2013-04-04,15.5,20.508823529411767,9.333333333333334,14.691818181818185,2.666666666666667,13.8,21.0,6.1,60.0,12.5,19.0,15.0,30.5,75.0,9.538461538461537,24.666666666666664,25.5,16.75,22.0,65.0
2013-04-05,16.2,20.447058823529414,9.666666666666668,14.718181818181815,2.833333333333334,13.833333333333332,20.0,6.6,60.0,13.0,18.8,15.0,30.666666666666664,75.0,9.0,25.0,25.5,17.0,22.0,70.0
2013-04-06,15.75,20.38529411764706,10.0,14.744545454545454,3.0,13.866666666666667,20.0,6.6,60.0,13.0,18.8,15.0,30.833333333333336,75.0,10.0,25.0,25.5,17.0,22.0,75.0
2013-04-07,15.75,20.323529411764707,10.0,14.77090909090909,3.0,13.9,20.0,6.7,61.0,13.0,18.783333333333328,15.0,31.0,76.5,9.166666666666666,25.0,25.5,17.1,22.0,80.0
2013-04-08,15.75,20.261764705882356,8.0,14.797272727272727,2.0,13.9,20.0,6.6,61.0,13.0,18.766666666666666,15.0,31.0,78.0,8.333333333333334,25.5,26.0,17.2,22.0,70.0
2013-04-09,15.75,20.2,9.0,14.823636363636362,3.0,14.0,20.0,6.6,61.25,12.75,18.75,15.0,31.0,79.5,7.5,25.333333333333336,26.0,17.3,22.0,70.0
2013-04-10,15.65,20.0,7.0,14.85,3.0,14.0,20.0,6.6,61.0,13.0,18.75,15.0,31.0,81.0,8.0,25.166666666666664,26.0,17.25,22.0,45.0
2013-04-11,15.683333333333332,21.05,8.0,14.55,3.0,14.1,20.0,6.7,61.5,13.0,18.75,15.0,31.0,82.5,8.25,25.0,26.0,17.166666666666668,22.0,50.0
2013-04-12,15.716666666666667,21.045833333333334,8.0,14.31,3.0,14.15,20.0,6.8,61.0,13.0,18.5,15.0,31.0,84.0,8.5,25.0,26.0,17.083333333333332,22.0,70.0
2013-04-13,15.75,21.041666666666664,8.0,14.58,3.0,14.1,20.0,6.9,62.0,13.0,18.5,15.0,31.0,85.5,8.75,25.0,26.0,17.0,22.0,7.0
2013-04-14,15.75,21.0375,8.0,14.703333333333333,2.5,14.0,20.0,7.0,62.0,13.5,18.6,15.0,31.0,87.0,9.0,25.0,26.0,17.166666666666668,22.0,48.5
2013-04-15,15.75,21.03333333333333,8.0,14.826666666666668,2.0,14.0,20.0,7.1,62.0,13.0,18.7,15.0,31.0,88.5,9.25,25.0,26.0,17.333333333333332,22.0,90.0
2013-04-16,15.75,21.029166666666665,8.0,14.95,3.0,14.2,20.0,7.2,61.5,12.8,18.8,15.0,31.0,90.0,9.5,24.5,26.0,17.5,22.0,80.0
2013-04-17,16.0,21.025,8.0,15.32,2.0,14.25,20.0,7.3,61.5,12.0,18.8,15.0,31.0,90.0,9.75,25.0,26.5,17.0,22.0,80.0
2013-04-18,15.8,21.020833333333336,7.0,15.7,2.0,16.5,20.0,7.7,62.0,12.0,18.85,15.0,31.0,90.0,10.0,25.0,26.5,17.5,22.0,80.0
2013-04-19,15.864285714285714,21.016666666666666,6.0,15.67142857142857,3.0,16.75,20.0,7.8,61.75,11.6,18.8,14.666666666666668,31.0,75.0,9.5,25.0,26.5,17.5,22.0,80.0
2013-04-20,15.928571428571427,21.0125,8.0,15.642857142857142,3.0,16.75,20.0,8.0,61.75,11.6,18.8,14.333333333333332,31.0,90.0,10.0,24.0,26.5,17.5,22.0,80.0
2013-04-21,15.992857142857142,21.008333333333336,8.0,15.614285714285714,3.0,16.75,20.0,8.2,62.0,11.5,18.866666666666667,14.0,31.0,90.0,10.0,24.0,26.5,17.5,22.0,80.0
2013-04-22,16.057142857142857,21.004166666666666,8.0,15.585714285714287,3.0,17.0,20.0,8.5,62.0,11.0,18.933333333333334,14.0,31.0,90.0,10.0,24.5,26.5,17.5,22.0,80.0
2013-04-23,16.12142857142857,21.0,8.0,15.557142857142857,3.0,17.0,20.0,8.5,63.0,11.5,19.0,14.0,31.0,90.0,10.0,24.5,26.5,17.5,22.0,76.66666666666667
2013-04-24,16.185714285714287,20.833333333333336,8.0,15.528571428571427,3.0,17.0,20.0,8.5,65.0,11.0,19.0,15.0,31.0,90.0,10.0,24.5,26.5,17.5,22.0,73.33333333333333
2013-04-25,16.25,20.666666666666664,8.0,15.5,3.0,17.0,20.0,8.4,65.0,11.0,19.1,14.0,31.0,90.0,10.0,24.5,26.5,17.5,22.0,70.0
2013-04-26,16.0,20.5,8.0,15.3,3.0,17.2,20.0,8.4,65.0,11.0,19.1,14.0,31.0,90.0,9.8,24.0,26.5,17.5,22.0,80.0
2013-04-27,16.0,20.33333333333333,8.0,15.61,3.0,17.0,19.0,8.4,65.0,12.0,19.0,14.0,31.0,90.0,9.6,24.0,26.5,17.0,22.0,50.0
2013-04-28,16.0,20.166666666666668,8.0,15.573333333333332,3.0,17.0,19.0,8.3,65.0,12.0,19.04,14.0,31.0,90.0,9.4,24.166666666666664,26.5,17.166666666666668,22.0,43.33333333333333
2013-04-29,16.0,20.0,12.0,15.536666666666667,3.0,17.0,19.0,8.3,65.25,12.0,19.08,14.0,31.0,90.0,9.2,24.333333333333336,26.5,17.333333333333332,22.0,36.66666666666667
2013-04-30,16.0,19.83333333333333,8.0,15.5,3.666666666666667,17.0,19.0,8.2,65.16666666666667,11.666666666666668,19.12,14.0,31.0,90.0,9.0,24.5,26.5,17.5,22.0,30.0
2013-05-01,16.0,19.666666666666668,8.0,15.06,4.333333333333334,17.15,19.0,8.2,65.08333333333333,11.333333333333332,19.16,15.0,31.0,90.0,9.0,24.5,26.5,17.75,22.0,47.5
2013-05-02,16.0,19.5,8.0,15.45,5.0,17.0,19.0,8.3,65.0,11.0,19.2,15.0,31.0,90.0,9.0,24.833333333333336,26.5,17.0,22.0,65.0
2013-05-03,16.0,23.65,8.0,15.25,5.666666666666668,17.0,19.0,8.3,65.0,11.0,19.1,15.0,31.0,90.0,9.0,25.166666666666664,26.5,18.0,22.0,82.5
2013-05-04,16.0,18.65,8.0,15.11,6.333333333333334,17.15,19.0,8.3,65.0,11.0,19.0,15.0,31.0,80.0,9.125,25.5,26.5,17.25,22.0,100.0
2013-05-05,16.0,19.166666666666668,8.0,15.14,7.0,18.5,19.0,8.4,65.0,12.0,19.08333333333333,15.0,31.0,82.0,9.25,25.5,26.5,17.166666666666668,22.0,140.0
2013-05-06,16.0,19.683333333333334,8.0,15.17,8.0,18.5,19.0,8.4,65.0,12.0,19.166666666666668,15.0,31.0,84.0,9.375,25.0,26.5,17.083333333333332,22.0,100.0
2013-05-07,16.0,20.2,8.0,15.2,8.0,18.6,19.0,8.4,64.5,11.75,19.25,15.0,31.0,86.0,9.5,25.0,26.5,17.0,22.0,100.0
2013-05-08,16.5,20.25,8.0,15.43,8.0,18.6,19.0,8.5,64.75,11.0,19.2,15.0,31.0,88.0,9.0,25.5,26.5,17.5,22.0,100.0
2013-05-09,16.6,20.75,8.0,16.1,8.0,18.65,19.0,8.8,64.9,10.75,19.0,15.0,31.0,90.0,9.0625,25.5,26.5,18.0,22.0,100.0
2013-05-10,16.4,20.5,6.0,15.85,8.0,18.7,19.0,8.9,64.75,10.75,19.2,15.0,31.0,90.0,9.125,25.5,26.5,17.0,22.0,100.0
2013-05-11,16.25,21.7,8.0,15.13,8.0,18.7,19.0,8.9,65.0,11.0,19.0,15.0,31.0,90.0,9.1875,25.0,27.0,17.5,22.0,10.0
2013-05-12,16.3125,21.15,8.0,15.3425,8.0,18.75,19.0,8.9,64.5,11.0,19.08333333333333,15.0,31.0,90.0,9.25,25.0,27.0,17.625,22.0,55.0
2013-05-13,16.375,20.6,8.0,15.555,8.0,18.8,19.0,8.9,65.0,11.0,19.166666666666668,15.0,31.0,90.0,9.3125,25.0,27.0,17.75,22.0,100.0
2013-05-14,16.4375,20.05,7.0,15.7675,8.0,18.85,19.0,8.8,65.0,10.0,19.25,15.0,31.0,90.0,9.375,24.0,27.0,17.875,22.0,100.0
2013-05-15,16.5,20.1,7.0,15.98,6.0,18.9,19.0,8.8,65.0,8.0,19.25,15.0,31.0,90.0,9.4375,24.0,27.0,18.0,22.0,100.0
2013-05-16,16.5,20.5,7.0,16.64,6.333333333333334,18.9,19.0,8.6,65.0,8.5,19.25,15.0,31.0,90.0,9.5,24.0,27.0,18.5,22.0,100.0
2013-05-17,16.5,19.35,7.0,16.95,6.666666666666666,19.0,19.0,8.6,64.75,8.35,19.25,15.0,31.0,90.0,11.0,24.5,27.0,18.4,22.0,100.0
2013-05-18,16.5,19.5,7.0,16.13,7.0,19.1,19.0,8.6,64.83333333333333,8.4,19.25,15.0,31.0,90.0,9.0,24.5,26.0,18.3,22.0,100.0
2013-05-19,16.5,19.625,8.0,16.10333333333333,7.333333333333334,20.0,19.0,8.5,64.91666666666667,8.45,19.25,15.0,31.0,86.66666666666666,9.333333333333334,24.5,26.0,18.2,22.0,100.0
2013-05-20,16.5,19.75,7.0,16.076666666666668,7.666666666666668,20.0,19.0,8.5,65.0,8.5,19.25,15.0,31.0,83.33333333333334,9.666666666666666,24.0,26.0,18.1,22.0,100.0
2013-05-21,16.5,19.875,7.0,16.05,8.0,20.25,19.0,8.5,64.75,8.5,19.25,15.0,29.0,80.0,10.0,24.5,26.0,18.0,22.0,100.0
2013-05-22,17.0,20.0,7.0,16.45,8.0,20.5,19.0,8.5,65.0,8.75,19.25,15.0,29.0,90.0,10.0,25.0,26.0,18.0,22.0,100.0
2013-05-23,17.0,20.125,7.0,16.23,8.0,20.45,19.0,8.4,70.0,8.0,19.25,15.0,29.0,90.0,10.0,25.0,26.0,19.0,22.0,100.0
2013-05-24,17.0,20.25,7.0,16.32,8.0,20.5,19.0,8.2,65.0,8.0,19.25,15.0,29.0,90.0,10.0,25.0,26.0,18.0,22.0,100.0
2013-05-25,18.5,20.375,7.0,16.32,8.0,20.4,19.0,8.1,65.0,8.0,19.25,15.0,29.0,90.0,9.0,25.0,26.0,20.25,22.0,100.0
2013-05-26,18.0,20.5,7.0,16.206666666666667,8.0,20.4,19.0,8.0,65.0,8.0,19.25,15.0,29.0,90.0,9.0,24.666666666666664,26.0,19.5,22.0,105.0
2013-05-27,17.5,20.625,7.0,16.093333333333334,8.0,20.4,19.0,8.0,65.0,8.0,19.25,15.0,29.0,90.0,9.0,24.333333333333336,26.0,18.75,22.0,110.0
2013-05-28,17.0,20.75,7.0,15.98,8.0,20.35,19.0,8.0,65.0,8.0,19.25,15.0,29.0,90.0,9.0,24.0,26.0,18.0,22.0,115.0
2013-05-29,16.6,20.0,7.0,16.55,8.0,20.4,19.0,8.0,65.0,8.0,19.25,15.0,29.0,90.0,9.0,24.0,26.0,18.0,22.0,120.0
2013-05-30,17.0,21.0,7.0,16.0,8.0,20.35,19.0,8.0,65.0,8.0,19.25,15.0,29.0,90.0,9.0,24.166666666666664,26.0,18.0,22.0,100.0
2013-05-31,17.4,21.675,7.0,16.05,8.0,19.0,19.0,8.0,66.66666666666667,8.333333333333334,19.25,15.0,29.0,9.0,8.5,24.333333333333336,26.0,18.0,22.0,100.0
2013-06-01,17.5,22.35,6.666666666666666,16.02,8.0,18.666666666666668,19.0,8.0,68.33333333333333,8.666666666666666,19.25,15.0,29.0,26.75,13.0,24.5,25.0,18.0,22.0,100.0
2013-06-02,17.25,23.025,6.333333333333334,16.063333333333333,8.0,18.33333333333333,19.0,7.9,70.0,9.0,19.266666666666666,15.0,29.0,44.5,11.666666666666668,24.5,25.0,18.0,22.0,100.0
2013-06-03,17.0,23.7,6.0,16.10666666666667,8.0,18.0,19.0,7.8,70.0,9.0,19.283333333333328,15.0,29.0,62.25,10.333333333333332,24.625,25.0,18.0,22.0,100.0
2013-06-04,16.75,24.375,7.0,16.15,8.0,18.1,19.0,7.8,72.0,9.0,19.3,15.0,29.0,80.0,9.0,24.75,25.0,18.0,22.0,100.0
2013-06-05,16.75,25.05,7.0,16.15,8.0,18.2,19.0,7.9,71.5,8.9,19.3,15.0,29.0,90.0,8.0,24.875,25.0,17.5,22.0,100.0
2013-06-06,16.75,20.45,7.0,16.15,8.0,18.25,19.0,7.9,72.0,8.8,19.3,15.0,29.0,80.0,8.5,25.0,25.0,18.25,22.0,100.0
2013-06-07,16.75,18.85,7.0,16.02,8.0,18.2,19.0,7.9,72.0,8.75,19.3,15.0,29.0,90.0,8.0,24.0,25.0,18.3,22.0,100.0
2013-06-08,16.75,18.9875,7.0,15.93,8.0,18.25,19.0,7.9,72.0,8.8,19.3,15.0,29.0,87.5,8.25,24.5,25.0,18.35,22.0,100.0
2013-06-09,16.75,19.125,7.0,15.69,8.0,18.2,19.0,7.9,72.0,8.8,19.366666666666667,15.0,29.0,85.0,8.5,24.5,25.0,18.4,22.0,80.0
2013-06-10,16.75,19.2625,7.0,15.45,8.0,18.3,19.0,7.9,72.0,8.75,19.433333333333334,15.0,29.0,82.5,8.75,24.5,25.0,18.45,22.0,100.0
2013-06-11,16.75,19.4,8.0,15.21,8.0,18.35,19.0,7.9,72.5,9.0,19.5,15.0,29.0,80.0,9.0,24.0,25.0,18.5,22.0,100.0
2013-06-12,16.75,19.5375,8.0,15.65,8.0,18.25,19.0,7.9,73.5,9.25,19.5,15.0,29.0,80.0,9.0,24.0,25.0,18.0,22.0,100.0
2013-06-13,16.78333333333333,19.675,8.0,15.65,8.0,18.2,19.0,7.8,74.0,9.25,19.6,15.0,30.0,80.0,8.0,24.0,25.5,18.08333333333333,22.0,100.0
2013-06-14,16.816666666666666,19.8125,8.0,15.65,8.0,18.3,19.0,7.8,74.0,9.25,19.5,15.333333333333332,30.0,80.0,9.0,25.0,25.5,18.166666666666668,22.0,100.0
2013-06-15,16.85,19.95,8.0,15.65,8.0,18.25,19.0,7.8,75.0,9.3,19.5,15.666666666666668,30.0,80.0,9.0,24.0,25.5,18.25,22.0,100.0
2013-06-16,16.733333333333334,19.6125,8.0,15.585714285714287,8.0,18.25,19.0,7.8,75.25,9.4,19.5,16.0,30.0,80.0,9.0,24.0,25.5,18.166666666666668,22.0,100.0
2013-06-17,16.616666666666667,19.275,8.0,15.52142857142857,8.0,18.25,19.0,7.8,75.5,9.5,19.5,16.0,30.0,80.0,9.0,24.5,25.5,18.08333333333333,22.0,100.0
2013-06-18,16.5,18.9375,10.0,15.457142857142856,8.0,18.3,19.0,7.8,75.25,9.4,19.5,16.0,30.0,80.0,9.0,24.0,25.5,18.0,22.0,100.0
2013-06-19,16.45,18.6,10.0,15.392857142857142,8.0,18.35,19.0,7.7,75.0,9.5,19.6,16.0,30.0,80.0,8.0,24.0,25.5,18.0,22.0,100.0
2013-06-20,16.75,18.5,8.0,15.32857142857143,8.0,18.3,19.0,7.7,75.0,9.5,19.65,16.0,30.0,80.0,8.0,25.0,26.0,18.0,22.0,100.0
2013-06-21,16.5,18.4,10.0,15.264285714285712,8.0,18.3,18.0,7.6,76.0,10.5,19.75,16.0,30.0,90.0,8.0,24.0,26.0,18.0,22.0,100.0
2013-06-22,16.75,18.3,11.0,15.2,8.0,18.25,18.0,7.6,76.25,10.75,19.75,16.0,30.0,88.75,8.0,24.5,26.0,17.5,22.0,100.0
2013-06-23,16.6125,18.383333333333333,12.0,15.223333333333333,8.0,18.25,18.0,7.5,76.5,11.0,19.766666666666666,16.0,30.0,87.5,8.0,24.5,26.0,17.625,19.0,98.0
2013-06-24,16.475,18.466666666666672,12.0,15.246666666666668,8.0,18.35,18.0,7.5,77.0,11.25,19.783333333333328,16.0,30.0,86.25,8.0,24.5,26.0,17.75,22.0,96.0
2013-06-25,16.3375,18.55,12.0,15.27,8.0,18.3,18.0,7.5,77.5,11.3,19.8,16.0,30.0,85.0,8.0,25.0,26.0,17.875,22.0,94.0
2013-06-26,16.2,17.8,12.0,15.35,8.0,18.3,18.0,7.6,77.25,11.5,19.8,16.0,30.0,80.0,8.0,25.0,26.0,18.0,22.0,92.0
2013-06-27,16.3,19.75,12.0,15.21,8.0,18.25,18.0,7.6,77.5,11.75,19.75,16.0,30.0,80.0,8.0,24.0,26.0,18.0,22.0,90.0
2013-06-28,16.4,19.65,14.0,15.43,8.0,18.25,18.0,7.6,78.0,12.0,19.9,16.0,30.0,80.0,8.0,24.0,26.0,18.0,22.0,90.0
2013-06-29,16.35,18.3,14.333333333333332,15.42,8.0,18.2,18.0,7.6,78.25,12.25,19.95,16.0,30.0,80.0,8.0,24.5,26.0,18.0,22.0,91.66666666666666
2013-06-30,16.316666666666666,18.316666666666666,14.666666666666668,15.41,8.0,18.2,18.0,7.6,78.0,12.5,19.966666666666672,16.0,30.0,83.33333333333334,8.333333333333334,24.333333333333336,26.0,17.666666666666668,22.0,93.33333333333334
2013-07-01,16.28333333333333,18.33333333333333,15.0,15.4,8.0,18.2,18.0,7.5,78.0,12.25,19.983333333333334,17.0,30.0,86.66666666666666,8.666666666666666,24.166666666666664,26.0,17.333333333333332,22.0,95.0
2013-07-02,16.25,18.35,15.333333333333332,15.39,8.0,18.25,18.0,7.5,78.0,12.5,20.0,16.0,30.0,90.0,9.0,24.0,26.0,17.0,22.0,96.66666666666666
